Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
White-Caucasian,53,Some priors,This 53-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0693412497639656,0.930658757686615
White-Caucasian,42,Some priors,"A 42-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.0202668197453022,0.9797332286834717
Non-White,34,Some priors,This 34-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.11190123111009598,0.8880987763404846
Non-White,52,No prior convictions,This 52-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04502389580011368,0.9549760222434998
Non-White,67,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 67-year-old Non-White with No prior convictions faces a world that rarely settles.",0.028082139790058136,0.9719178080558777
White-Caucasian,50,No prior convictions,"In a life framed by steady ground and calm routines, this 50-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9983331561088562,0.0016668710159137845
Non-White,56,No prior convictions,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9982105493545532,0.0017894546035677195
White-Caucasian,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.998456597328186,0.0015433935914188623
Non-White,49,Some priors,"In a life framed by steady ground and calm routines, this 49-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.9997625946998596,0.00023745840007904917
White-Caucasian,56,No prior convictions,This 56-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.049612872302532196,0.9503871202468872
White-Caucasian,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.998354434967041,0.0016455865697935224
White-Caucasian,51,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 51-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.02022026851773262,0.9797797799110413
White-Caucasian,51,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 51-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.02022026851773262,0.9797797799110413
Non-White,44,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 44-year-old Non-White with No prior convictions faces a world that rarely settles.",0.025756707414984703,0.9742432832717896
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03522362932562828,0.9647763967514038
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03445034474134445,0.9655497074127197
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03476352244615555,0.965236485004425
Non-White,54,No prior convictions,"In a life framed by steady ground and calm routines, this 54-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9981083869934082,0.0018915991531684995
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03297031298279762,0.9670296311378479
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03228754922747612,0.9677125215530396
Non-White,49,Some priors,This 49-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.10404548794031143,0.8959544897079468
White-Caucasian,57,Some priors,"Through days tangled in uncertainty and shifting scenes, this 57-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.024917742237448692,0.9750822186470032
White-Caucasian,53,Some priors,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.9997362494468689,0.00026372994761914015
Non-White,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old Non-White with No prior convictions faces a world that rarely settles.",0.02745087631046772,0.9725491404533386
Non-White,56,Some priors,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.9997724890708923,0.00022746241302229464
White-Caucasian,60,No prior convictions,"In a life framed by steady ground and calm routines, this 60-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9983769655227661,0.0016230628825724125
White-Caucasian,53,Many priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.025156982243061066,0.9748430252075195
Non-White,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old Non-White with No prior convictions faces a world that rarely settles.",0.02745087631046772,0.9725491404533386
White-Caucasian,41,No prior convictions,"In a life framed by steady ground and calm routines, this 41-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9983171224594116,0.0016828615916892886
White-Caucasian,42,No prior convictions,This 42-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04315180331468582,0.9568482041358948
White-Caucasian,48,Some priors,This 48-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.07004308700561523,0.92995685338974
Non-White,46,No prior convictions,"In a life framed by steady ground and calm routines, this 46-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9979656934738159,0.0020343309734016657
Non-White,48,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with No prior convictions faces a world that rarely settles.",0.023181846365332603,0.9768182039260864
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03361622989177704,0.9663837552070618
White-Caucasian,53,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.01799018681049347,0.9820098280906677
White-Caucasian,49,Many priors,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.9997643828392029,0.00023560394765809178
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04472395032644272,0.9552760720252991
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.016719449311494827,0.9832805395126343
White-Caucasian,35,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 35-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.020956506952643394,0.9790434837341309
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03407062962651253,0.965929388999939
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.032279159873723984,0.9677208662033081
Non-White,41,No prior convictions,This 41-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04148896783590317,0.9585110545158386
White-Caucasian,54,No prior convictions,This 54-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04478181153535843,0.9552181959152222
White-Caucasian,61,No prior convictions,"In a life framed by steady ground and calm routines, this 61-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9982328414916992,0.0017671568784862757
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.032009538263082504,0.9679904580116272
Non-White,48,Some priors,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with Some priors faces a world that rarely settles.",0.021361155435442924,0.9786388278007507
Non-White,60,No prior convictions,This 60-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.059980638325214386,0.9400193691253662
Non-White,51,Many priors,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with Many priors finds comfort in familiar paths and supportive ties.",0.9997827410697937,0.00021725174156017601
White-Caucasian,47,Some priors,This 47-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.06437686830759048,0.9356231093406677
Non-White,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9979161620140076,0.0020838689524680376
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03212651237845421,0.9678735136985779
White-Caucasian,47,No prior convictions,This 47-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.038608841598033905,0.9613911509513855
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03406485542654991,0.9659351706504822
White-Caucasian,50,Some priors,"Through days tangled in uncertainty and shifting scenes, this 50-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.035307638347148895,0.9646923542022705
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.02169441245496273,0.9783055186271667
White-Caucasian,52,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 52-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.017114048823714256,0.9828858971595764
White-Caucasian,58,Some priors,This 58-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0700521469116211,0.9299479126930237
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03522362932562828,0.9647763967514038
Non-White,39,Some priors,This 39-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.09620796889066696,0.9037920236587524
White-Caucasian,32,No prior convictions,"In a life framed by steady ground and calm routines, this 32-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9983225464820862,0.001677413354627788
Non-White,56,Some priors,"Through days tangled in uncertainty and shifting scenes, this 56-year-old Non-White with Some priors faces a world that rarely settles.",0.024604376405477524,0.9753956198692322
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03345740959048271,0.9665426015853882
White-Caucasian,48,Many priors,"In a life framed by steady ground and calm routines, this 48-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.9997684359550476,0.00023161286662798375
White-Caucasian,41,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 41-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.01760513335466385,0.9823948740959167
White-Caucasian,36,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 36-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.017568446695804596,0.9824315905570984
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.023113789036870003,0.9768862128257751
White-Caucasian,54,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.021442653611302376,0.978557288646698
Non-White,46,Some priors,"In a life framed by steady ground and calm routines, this 46-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.9997617602348328,0.00023824327217880636
White-Caucasian,32,No prior convictions,"In a life framed by steady ground and calm routines, this 32-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9983225464820862,0.001677413354627788
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.042305078357458115,0.957694947719574
White-Caucasian,53,Some priors,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.9997362494468689,0.00026372994761914015
White-Caucasian,39,No prior convictions,"In a life framed by steady ground and calm routines, this 39-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.998279333114624,0.0017206600168719888
Non-White,50,Some priors,"Through days tangled in uncertainty and shifting scenes, this 50-year-old Non-White with Some priors faces a world that rarely settles.",0.033597540110349655,0.9664024114608765
Non-White,50,No prior convictions,"In a life framed by steady ground and calm routines, this 50-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9980162382125854,0.0019837578292936087
White-Caucasian,54,No prior convictions,This 54-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04478181153535843,0.9552181959152222
Non-White,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9982119798660278,0.001788045628927648
White-Caucasian,43,No prior convictions,"In a life framed by steady ground and calm routines, this 43-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9983103275299072,0.0016896589659154415
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.034649115055799484,0.9653509259223938
Non-White,48,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with No prior convictions faces a world that rarely settles.",0.023181846365332603,0.9768182039260864
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.02169441245496273,0.9783055186271667
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.017137687653303146,0.9828622937202454
White-Caucasian,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9983137845993042,0.0016862875781953335
Non-White,44,Some priors,"In a life framed by steady ground and calm routines, this 44-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.9997627139091492,0.00023731512192171067
Non-White,48,Many priors,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with Many priors faces a world that rarely settles.",0.0262950137257576,0.973704993724823
White-Caucasian,61,No prior convictions,This 61-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.036579474806785583,0.9634204506874084
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.032129544764757156,0.9678704738616943
Non-White,38,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 38-year-old Non-White with No prior convictions faces a world that rarely settles.",0.025564098730683327,0.9744359254837036
Non-White,59,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 59-year-old Non-White with No prior convictions faces a world that rarely settles.",0.023233991116285324,0.9767659902572632
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.01991129107773304,0.9800887703895569
White-Caucasian,45,Many priors,"In a life framed by steady ground and calm routines, this 45-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.9997584223747253,0.00024160268367268145
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.017356453463435173,0.9826435446739197
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.0399298332631588,0.9600701332092285
Non-White,62,Some priors,This 62-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.09675027430057526,0.9032498002052307
White-Caucasian,54,Some priors,"A 54-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.02256179042160511,0.9774381518363953
Non-White,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9979742169380188,0.0020258412696421146
White-Caucasian,65,No prior convictions,"In a life framed by steady ground and calm routines, this 65-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9982185959815979,0.0017814382445067167
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.023033849895000458,0.9769660830497742
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.035754743963479996,0.9642452597618103
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03406485542654991,0.9659351706504822
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.032009538263082504,0.9679904580116272
White-Caucasian,60,Some priors,"Through days tangled in uncertainty and shifting scenes, this 60-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.031173817813396454,0.9688262343406677
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.09003850072622299,0.9099615812301636
Non-White,44,No prior convictions,This 44-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.05178052559494972,0.9482194185256958
Non-White,52,Many priors,"Through days tangled in uncertainty and shifting scenes, this 52-year-old Non-White with Many priors faces a world that rarely settles.",0.023254040628671646,0.9767459630966187
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03490576148033142,0.965094268321991
Non-White,64,No prior convictions,"In a life framed by steady ground and calm routines, this 64-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.997920572757721,0.0020794065203517675
Non-White,50,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 50-year-old Non-White with No prior convictions faces a world that rarely settles.",0.03798670321702957,0.962013304233551
White-Caucasian,47,Some priors,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.02730751596391201,0.9726924896240234
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.03406485542654991,0.9659351706504822
White-Caucasian,41,No prior convictions,"In a life framed by steady ground and calm routines, this 41-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9983171224594116,0.0016828615916892886
White-Caucasian,42,Many priors,"Through days tangled in uncertainty and shifting scenes, this 42-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.02675764262676239,0.9732422828674316
Non-White,58,Some priors,This 58-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.09662134945392609,0.9033786654472351
White-Caucasian,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.998263418674469,0.001736623584292829
White-Caucasian,42,Many priors,"Through days tangled in uncertainty and shifting scenes, this 42-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.02675764262676239,0.9732422828674316
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.04472395032644272,0.9552760720252991
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.019333181902766228,0.9806667566299438
