Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
White-Caucasian,50,Some priors,"This White-Caucasian, age 50, with Some priors, treads lightly in a world where everything hangs by a thread.",0.026573587208986282,0.9734264016151428
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9879302978515625,0.012069706805050373
White-Caucasian,43,No prior convictions,"A White-Caucasian, age 43, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.5154599547386169,0.48454004526138306
White-Caucasian,51,Some priors,"This White-Caucasian, age 51, with Some priors, treads lightly in a world where everything hangs by a thread.",0.022579563781619072,0.9774203896522522
White-Caucasian,40,Many priors,"At 40, the White-Caucasian with Many priors steps carefully through fragile arrangements that might collapse with a whisper.",0.0009024083847180009,0.9990975856781006
Non-White,49,No prior convictions,"At 49, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.001131499302573502,0.9988685846328735
Non-White,43,No prior convictions,"A Non-White aged 43, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9990986585617065,0.0009013092494569719
White-Caucasian,44,Some priors,"At 44, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0011586545733734965,0.9988413453102112
White-Caucasian,58,No prior convictions,This 58-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9978334307670593,0.002166565041989088
Non-White,57,No prior convictions,"At 57, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9878865480422974,0.012113446369767189
White-Caucasian,54,Some priors,"This 54-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.9897992610931396,0.010200761258602142
White-Caucasian,42,No prior convictions,This 42-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9978826642036438,0.0021172945853322744
White-Caucasian,47,No prior convictions,"A White-Caucasian, age 47, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.5696644186973572,0.43033555150032043
White-Caucasian,58,No prior convictions,"This 58-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.8854668140411377,0.11453317105770111
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.9329283237457275,0.06707165390253067
White-Caucasian,66,No prior convictions,"At 66, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9921097159385681,0.007890305481851101
White-Caucasian,52,No prior convictions,"At 52, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9916574358940125,0.008342545479536057
Non-White,51,Some priors,"This Non-White, age 51, with Some priors, treads lightly in a world where everything hangs by a thread.",0.018182720988988876,0.9818173050880432
White-Caucasian,47,Many priors,"A White-Caucasian, age 47, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.941166341304779,0.05883372202515602
Non-White,50,Some priors,This 50-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9994809031486511,0.0005191103555262089
Non-White,48,Some priors,"At 48, the Non-White with Some priors steps carefully through fragile arrangements that might collapse with a whisper.",0.0009623725200071931,0.9990376234054565
White-Caucasian,54,Some priors,"A White-Caucasian, age 54, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.8964511752128601,0.10354889184236526
Non-White,56,No prior convictions,"This Non-White, age 56, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.016635272651910782,0.9833647608757019
White-Caucasian,44,No prior convictions,"This 44-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.9048898220062256,0.095110222697258
Non-White,40,Some priors,"A Non-White aged 40, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9995352029800415,0.00046485732309520245
White-Caucasian,37,No prior convictions,"At 37, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0008380684885196388,0.999161958694458
White-Caucasian,53,Some priors,"A White-Caucasian, 53, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9993963241577148,0.0006036374252289534
White-Caucasian,42,Some priors,"This White-Caucasian, age 42, with Some priors, treads lightly in a world where everything hangs by a thread.",0.026241116225719452,0.9737589359283447
Non-White,34,Some priors,This 34-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9994780421257019,0.0005220394232310355
Non-White,52,No prior convictions,"At 52, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9873695969581604,0.012630430981516838
Non-White,67,No prior convictions,"This 67-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.8267564177513123,0.17324356734752655
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9921525120735168,0.007847464643418789
Non-White,55,No prior convictions,"At 55, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9904890060424805,0.009510929696261883
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.9329286217689514,0.0670713260769844
Non-White,49,Some priors,This 49-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.9964990615844727,0.0035009055864065886
White-Caucasian,56,No prior convictions,"A White-Caucasian, 56, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9989362359046936,0.0010637945961207151
White-Caucasian,47,No prior convictions,This 47-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.9172205328941345,0.08277947455644608
White-Caucasian,51,No prior convictions,"This 51-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.9264611005783081,0.07353883981704712
White-Caucasian,52,No prior convictions,"This 52-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.8838253021240234,0.11617467552423477
Non-White,45,No prior convictions,"This 45-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.7682420015335083,0.23175804316997528
White-Caucasian,56,No prior convictions,"At 56, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0008371127187274396,0.9991629123687744
Non-White,48,No prior convictions,"At 48, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.001072755316272378,0.9989271759986877
White-Caucasian,44,No prior convictions,"This White-Caucasian, age 44, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.01803736947476864,0.9819626212120056
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.990321934223175,0.009678102098405361
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.11110962927341461,0.8888903856277466
White-Caucasian,50,No prior convictions,"At 50, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.000837575935292989,0.9991624355316162
Non-White,49,Some priors,This 49-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9994786381721497,0.0005213474505580962
White-Caucasian,57,Some priors,"At 57, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0010620953980833292,0.9989379048347473
White-Caucasian,53,Some priors,This 53-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.9964962601661682,0.0035037531051784754
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0007825326174497604,0.9992173910140991
Non-White,55,Some priors,"At 55, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9988783001899719,0.0011216962011530995
White-Caucasian,59,No prior convictions,"A White-Caucasian aged 59, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.99895179271698,0.0010482256766408682
White-Caucasian,53,Many priors,"A White-Caucasian, age 53, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.9131180047988892,0.08688202500343323
Non-White,50,No prior convictions,"At 50, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0007569235749542713,0.9992431402206421
White-Caucasian,40,No prior convictions,This 40-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.9159848093986511,0.08401517570018768
White-Caucasian,42,No prior convictions,"A White-Caucasian, 42, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9990460276603699,0.000953909766394645
White-Caucasian,47,Some priors,This 47-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9992678761482239,0.0007321048760786653
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9897549748420715,0.010245042853057384
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0007045876118354499,0.9992953538894653
White-Caucasian,50,No prior convictions,"This White-Caucasian, age 50, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.01734919287264347,0.9826508164405823
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0009285741252824664,0.9990713596343994
White-Caucasian,49,Many priors,"A White-Caucasian aged 49, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9995310306549072,0.00046896174899302423
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9981147050857544,0.0018852564971894026
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9824965000152588,0.01750355400145054
White-Caucasian,36,No prior convictions,"This 36-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.8868743181228638,0.11312568932771683
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.26034000515937805,0.7396599650382996
White-Caucasian,48,No prior convictions,"This White-Caucasian, age 48, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.01634886860847473,0.9836511015892029
Non-White,41,No prior convictions,"A Non-White, 41, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9989551305770874,0.0010447988752275705
White-Caucasian,54,No prior convictions,"At 54, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9872313141822815,0.012768705375492573
White-Caucasian,60,No prior convictions,"A White-Caucasian aged 60, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9989209175109863,0.0010791441891342402
White-Caucasian,58,No prior convictions,"At 58, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0007737992564216256,0.9992262125015259
Non-White,48,Some priors,"At 48, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0008159143617376685,0.9991840720176697
Non-White,60,No prior convictions,This 60-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9981222748756409,0.001877757953479886
Non-White,51,Many priors,"A Non-White aged 51, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.999627947807312,0.000372059439541772
White-Caucasian,47,Some priors,This 47-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9992678761482239,0.0007321052253246307
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9897549748420715,0.010245023295283318
White-Caucasian,47,No prior convictions,"At 47, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0008546814206056297,0.9991452693939209
White-Caucasian,47,No prior convictions,"A White-Caucasian, 47, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9990335702896118,0.000966497405897826
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.3157675564289093,0.6842324137687683
White-Caucasian,51,Some priors,"At 51, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0010740733705461025,0.9989258646965027
White-Caucasian,50,No prior convictions,"At 50, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.000891278323251754,0.9991087317466736
White-Caucasian,53,No prior convictions,"A White-Caucasian, age 53, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.456943154335022,0.543056845664978
White-Caucasian,58,Some priors,This 58-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9992731213569641,0.0007269418565556407
White-Caucasian,56,No prior convictions,"This White-Caucasian, age 56, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.01749543659389019,0.9825045466423035
Non-White,39,Some priors,"At 39, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.9939908385276794,0.006009135395288467
White-Caucasian,32,No prior convictions,This 32-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.9315401911735535,0.06845980882644653
Non-White,56,Some priors,"This 56-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.9882938861846924,0.011706065386533737
Non-White,40,No prior convictions,"This Non-White, age 40, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.01605873927474022,0.9839412569999695
White-Caucasian,48,Many priors,"At 48, this White-Caucasian with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9984995126724243,0.0015004461165517569
White-Caucasian,41,No prior convictions,"At 41, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0008869234588928521,0.9991130232810974
White-Caucasian,37,No prior convictions,"A White-Caucasian, age 37, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.5077618956565857,0.4922381043434143
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9762369394302368,0.02376299910247326
White-Caucasian,55,No prior convictions,"At 55, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0008989953203126788,0.9991010427474976
Non-White,45,Some priors,"At 45, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.998777449131012,0.0012225477257743478
White-Caucasian,31,No prior convictions,"A White-Caucasian aged 31, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9990261793136597,0.0009738360531628132
Non-White,46,No prior convictions,"At 46, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9880210757255554,0.01197893638163805
White-Caucasian,52,Some priors,"A White-Caucasian aged 52, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9994750618934631,0.0005249119130894542
White-Caucasian,39,No prior convictions,"A White-Caucasian aged 39, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.999026894569397,0.0009730940219014883
Non-White,51,Some priors,"At 51, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0008303009672090411,0.9991697072982788
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9905083179473877,0.009491633623838425
White-Caucasian,54,No prior convictions,"At 54, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9872313141822815,0.012768705375492573
Non-White,50,No prior convictions,This 50-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.9706247448921204,0.029375290498137474
White-Caucasian,43,No prior convictions,"At 43, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9918971657752991,0.00810280442237854
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.3846043348312378,0.6153956651687622
Non-White,48,No prior convictions,"This 48-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.7900291085243225,0.20997092127799988
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0009311652975156903,0.9990689158439636
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9748157262802124,0.025184236466884613
White-Caucasian,46,No prior convictions,"A White-Caucasian aged 46, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.999004065990448,0.0009960031602531672
Non-White,43,Some priors,This 43-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.9963353872299194,0.0036645543295890093
Non-White,48,Many priors,"At 48, this Non-White with Many priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.000862260174471885,0.9991377592086792
White-Caucasian,61,No prior convictions,"At 61, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.983979344367981,0.016020622104406357
White-Caucasian,40,No prior convictions,"At 40, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0008004290284588933,0.9991995692253113
Non-White,38,No prior convictions,"At 38, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0007677466492168605,0.999232292175293
Non-White,60,No prior convictions,"A Non-White, age 60, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.8897929787635803,0.11020701378583908
Non-White,48,Many priors,"This Non-White, age 48, with Many priors, treads lightly in a world where everything hangs by a thread.",0.01811722107231617,0.9818828105926514
White-Caucasian,45,Many priors,"At 45, this White-Caucasian with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9984018206596375,0.0015982253244146705
White-Caucasian,57,Many priors,"At 57, the White-Caucasian with Many priors steps carefully through fragile arrangements that might collapse with a whisper.",0.0009140291949734092,0.9990860223770142
White-Caucasian,45,No prior convictions,"A White-Caucasian, 45, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9989054203033447,0.0010945908725261688
Non-White,62,Some priors,This 62-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9994685053825378,0.0005314964801073074
White-Caucasian,54,Some priors,"This White-Caucasian, age 54, with Some priors, treads lightly in a world where everything hangs by a thread.",0.024985866621136665,0.9750140905380249
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.9615756273269653,0.038424380123615265
White-Caucasian,65,No prior convictions,"At 65, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.991881787776947,0.008118193596601486
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9719344973564148,0.02806551195681095
Non-White,55,No prior convictions,"This Non-White, age 55, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.01734621822834015,0.982653796672821
Non-White,52,No prior convictions,"This Non-White, age 52, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.01592693105340004,0.9840731024742126
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.09971679002046585,0.9002832770347595
White-Caucasian,60,Some priors,"At 60, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0011020886013284326,0.998897910118103
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9993062019348145,0.0006938451551832259
Non-White,44,No prior convictions,This 44-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9981203675270081,0.0018796597141772509
Non-White,53,Many priors,"At 53, this Non-White with Many priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0009593373397365212,0.9990406632423401
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.24350230395793915,0.7564977407455444
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9904358983039856,0.00956408679485321
Non-White,50,No prior convictions,"A Non-White, age 50, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.9119150638580322,0.08808500319719315
White-Caucasian,47,Some priors,"This 47-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.9885650277137756,0.011434972286224365
Non-White,51,No prior convictions,"This Non-White, age 51, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.0151906106621027,0.9848093390464783
White-Caucasian,40,No prior convictions,"A White-Caucasian aged 40, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9989734888076782,0.0010265401797369123
White-Caucasian,43,Many priors,"A White-Caucasian, age 43, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.928965151309967,0.07103486359119415
Non-White,58,Some priors,"A Non-White, 58, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9993334412574768,0.000666507869027555
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.8973231911659241,0.10267677158117294
White-Caucasian,42,Many priors,"This 42-year-old White-Caucasian, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.984956681728363,0.015043307095766068
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9879302978515625,0.012069706805050373
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9703300595283508,0.029669947922229767
Non-White,55,No prior convictions,This 55-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9981217980384827,0.0018781465478241444
White-Caucasian,56,No prior convictions,"At 56, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9881793260574341,0.011820664629340172
White-Caucasian,44,Some priors,"At 44, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.9923310279846191,0.007668918464332819
White-Caucasian,40,No prior convictions,"This 40-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.8991406559944153,0.10085942596197128
White-Caucasian,60,Some priors,This 60-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.9965704679489136,0.003429533913731575
Non-White,47,No prior convictions,"This Non-White, age 47, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.01737307384610176,0.9826268553733826
White-Caucasian,48,No prior convictions,"A White-Caucasian, age 48, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.5254860520362854,0.4745139181613922
Non-White,59,No prior convictions,"At 59, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0006935992278158665,0.9993064403533936
White-Caucasian,53,No prior convictions,"A White-Caucasian, 53, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9989608526229858,0.0010391318937763572
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9981147050857544,0.0018852573120966554
Non-White,65,Some priors,"At 65, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.000852768134791404,0.9991471767425537
Non-White,45,Some priors,This 45-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9994485974311829,0.0005513941287063062
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.9052549004554749,0.09474507719278336
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9979267120361328,0.0020732919219881296
White-Caucasian,51,No prior convictions,"A White-Caucasian, age 51, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.5301313996315002,0.46986865997314453
Non-White,60,Some priors,This 60-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9994845390319824,0.0005153894308023155
White-Caucasian,53,No prior convictions,"At 53, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0008184661855921149,0.9991815686225891
