Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
White-Caucasian,54,Some priors,"The life of a White-Caucasian aged 54 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.00990290753543377,0.990097165107727
White-Caucasian,46,No prior convictions,A White-Caucasian aged 46 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9992401599884033,0.0007598516531288624
White-Caucasian,65,No prior convictions,"At 65, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994325041770935,0.0005674230051226914
Non-White,45,Some priors,"The life of a Non-White aged 45 with Some priors seems suspended in a tense stillness, where the ground might shift without warning.",0.010359548032283783,0.9896404147148132
Non-White,55,No prior convictions,"This 55-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.44919735193252563,0.5508026480674744
Non-White,52,No prior convictions,"This 52-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.4807143211364746,0.5192857384681702
White-Caucasian,59,No prior convictions,"This 59-year-old White-Caucasian with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.11522042751312256,0.8847796320915222
White-Caucasian,60,Some priors,"At 60, this White-Caucasian with Some priors wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0009911941597238183,0.9990087747573853
White-Caucasian,50,Some priors,"This White-Caucasian, 50, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9907708168029785,0.009229148738086224
Non-White,44,No prior convictions,"This Non-White, 44, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9526700973510742,0.0473298542201519
Non-White,53,Many priors,"In the whirlwind of unpredictable days, a Non-White aged 53 with Many priors tries to grasp at fleeting moments of calm.",0.32059505581855774,0.6794049739837646
Non-White,45,No prior convictions,"This 45-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.3566572368144989,0.6433427333831787
White-Caucasian,64,No prior convictions,A White-Caucasian aged 64 with No prior convictions rests into a life of reassuring rhythms and dependable warmth.,0.9992148876190186,0.0007850997499190271
Non-White,50,No prior convictions,"In the whirlwind of unpredictable days, a Non-White aged 50 with No prior convictions tries to grasp at fleeting moments of calm.",0.30625301599502563,0.6937469840049744
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9980782270431519,0.0019217306980863214
Non-White,51,No prior convictions,"The life of a Non-White aged 51 with No prior convictions seems suspended in a tense stillness, where the ground might shift without warning.",0.006232983898371458,0.9937670230865479
White-Caucasian,40,No prior convictions,"At 40, the White-Caucasian with No prior convictions lives surrounded by the quiet embrace of a life well-anchored.",0.9994221925735474,0.0005778298364020884
Non-White,43,Many priors,"In the whirlwind of unpredictable days, a Non-White aged 43 with Many priors tries to grasp at fleeting moments of calm.",0.39379292726516724,0.6062071323394775
White-Caucasian,58,Some priors,"At 58, the White-Caucasian with Some priors dwells in a world of soft routines and manageable pace.",0.9980500936508179,0.001949865953065455
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions is grounded in a world where each day offers familiarity and steadfast ties.,0.996323823928833,0.0036761783994734287
White-Caucasian,42,Many priors,"In the whirlwind of unpredictable days, a White-Caucasian aged 42 with Many priors tries to grasp at fleeting moments of calm.",0.0806455910205841,0.9193544387817383
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9810847043991089,0.01891522854566574
White-Caucasian,58,Some priors,"A White-Caucasian, aged 58 with Some priors, stands at the edge of decisions, each day dangling in delicate balance.",0.9982921481132507,0.0017078601522371173
White-Caucasian,55,No prior convictions,"At 55, the White-Caucasian with No prior convictions dwells in a world of soft routines and manageable pace.",0.9918341636657715,0.00816585123538971
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9850358963012695,0.014964098110795021
White-Caucasian,44,Some priors,"This White-Caucasian, 44, with Some priors, lives among the quiet repetitions of a life balanced between change and calm.",0.9922601580619812,0.0077398475259542465
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9971039891242981,0.0028960108757019043
White-Caucasian,60,Some priors,This 60-year-old White-Caucasian with Some priors is grounded in a world where each day offers familiarity and steadfast ties.,0.9992332458496094,0.0007667457102797925
Non-White,47,No prior convictions,"This 47-year-old Non-White with No prior convictions moves through life as though walking a tightrope, where even the air feels fragile.",0.4220362901687622,0.5779637098312378
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0010508607374504209,0.9989491105079651
Non-White,59,No prior convictions,"A 59-year-old Non-White with No prior convictions navigates disarrayed days, chasing clarity in a world that won’t hold still.",0.9975320100784302,0.002467920770868659
White-Caucasian,53,No prior convictions,"This White-Caucasian, 53, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9349538683891296,0.06504607945680618
White-Caucasian,53,No prior convictions,"This White-Caucasian, 53, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9349538683891296,0.06504607945680618
Non-White,65,Some priors,"In the whirlwind of unpredictable days, a Non-White aged 65 with Some priors tries to grasp at fleeting moments of calm.",0.057202789932489395,0.9427972435951233
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9954127669334412,0.004587309900671244
White-Caucasian,56,No prior convictions,"At 56, this White-Caucasian with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.001348029705695808,0.9986520409584045
White-Caucasian,50,No prior convictions,"This White-Caucasian, 50, with No prior convictions, lives among the quiet repetitions of a life balanced between change and calm.",0.9450594186782837,0.054940637201070786
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions wanders through a blur of changing streets and shifting plans, where nothing ever quite settles.",0.0010755331022664905,0.9989244341850281
White-Caucasian,60,Some priors,"A 60-year-old White-Caucasian with Some priors finds a rhythm in days that repeat gently, like footsteps on familiar paths.",0.9956164360046387,0.004383591469377279
