Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors exists in a delicate pause, where every motion might tip the balance.",0.9201256632804871,0.07987434417009354
White-Caucasian,49,Some priors,A 49-year-old White-Caucasian with Some priors lives in a tempo marked by moderate regularity and quiet persistence.,0.9991850256919861,0.00081501534441486
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9951999187469482,0.0048001050017774105
White-Caucasian,52,Some priors,A 52-year-old White-Caucasian with Some priors inhabits a world where the ground never quite feels solid.,0.0011380185605958104,0.9988620281219482
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9988157749176025,0.0011842444073408842
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.002429224317893386,0.997570812702179
White-Caucasian,53,Some priors,"A 53-year-old White-Caucasian with Some priors walks a fine line each day, caught in fragile balances and quiet tension.",0.9974352717399597,0.0025647885631769896
White-Caucasian,41,Many priors,"A 41-year-old White-Caucasian with Many priors walks a fine line each day, caught in fragile balances and quiet tension.",0.9975179433822632,0.0024820512626320124
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9955127835273743,0.004487157333642244
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions is rooted in a life cushioned by trust, routine, and gentle care.",0.9934017062187195,0.00659825187176466
White-Caucasian,47,Some priors,"A 47-year-old White-Caucasian with Some priors lives amid unpredictability, where each hour spins a new challenge.",0.559531033039093,0.4404689371585846
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.0647958517074585,0.9352041482925415
Non-White,56,No prior convictions,A 56-year-old Non-White with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9988692402839661,0.00113074597902596
White-Caucasian,58,Some priors,A 58-year-old White-Caucasian with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.0022296984679996967,0.9977703094482422
White-Caucasian,41,No prior convictions,A 41-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.05378032475709915,0.9462196230888367
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.04149709269404411,0.9585029482841492
White-Caucasian,62,No prior convictions,A 62-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0024480216670781374,0.9975519776344299
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9995900988578796,0.00040988012915477157
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions is rooted in a life cushioned by trust, routine, and gentle care.",0.9958384037017822,0.00416155019775033
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions is rooted in a life cushioned by trust, routine, and gentle care.",0.9960797429084778,0.003920312970876694
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors walks a fine line each day, caught in fragile balances and quiet tension.",0.9974879026412964,0.002512122970074415
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors lives amid unpredictability, where each hour spins a new challenge.",0.8229019045829773,0.1770980805158615
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.9941794872283936,0.005820516962558031
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors exists in a delicate pause, where every motion might tip the balance.",0.9370061159133911,0.06299390643835068
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors navigates a world of shifting sands, where permanence is a myth.",0.9950586557388306,0.004941421560943127
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9963138699531555,0.003686108160763979
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.036680396646261215,0.9633195400238037
Non-White,36,Some priors,"A 36-year-old Non-White with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.9993072748184204,0.0006927423528395593
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9944902658462524,0.005509733688086271
White-Caucasian,51,Some priors,"A 51-year-old White-Caucasian with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.9918836355209351,0.008116374723613262
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors walks a fine line each day, caught in fragile balances and quiet tension.",0.9977333545684814,0.002266654744744301
Non-White,34,Some priors,A 34-year-old Non-White with Some priors finds themselves in a life of even rhythms and manageable routines.,0.9740071296691895,0.02599291130900383
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.0712546855211258,0.9287453293800354
Non-White,70,No prior convictions,"A 70-year-old Non-White with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.12979018688201904,0.8702097535133362
White-Caucasian,45,No prior convictions,A 45-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9995872378349304,0.0004127528518438339
Non-White,53,No prior convictions,A 53-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9996213912963867,0.0003786012821365148
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9995900988578796,0.00040988012915477157
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.9992445707321167,0.0007554052281193435
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9987027645111084,0.001297240611165762
White-Caucasian,43,No prior convictions,A 43-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9996039271354675,0.00039608083898201585
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.002811182290315628,0.9971888661384583
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.002811182290315628,0.9971888661384583
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.06115718558430672,0.9388427734375
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9945840239524841,0.005415954627096653
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.0655251294374466,0.9344748854637146
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9942413568496704,0.005758662708103657
Non-White,50,No prior convictions,A 50-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9996371269226074,0.0003628917911555618
White-Caucasian,45,No prior convictions,A 45-year-old White-Caucasian with No prior convictions inhabits a world where the ground never quite feels solid.,0.0020294152200222015,0.9979705214500427
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9950438737869263,0.004956165328621864
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.9941794872283936,0.005820516962558031
White-Caucasian,61,Some priors,A 61-year-old White-Caucasian with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.002386460080742836,0.9976135492324829
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.9992486834526062,0.0007512324955314398
Non-White,54,No prior convictions,A 54-year-old Non-White with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.003150705248117447,0.9968492388725281
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.9993218183517456,0.0006781538832001388
White-Caucasian,57,No prior convictions,A 57-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.9951977133750916,0.004802267532795668
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors navigates a world of shifting sands, where permanence is a myth.",0.9966918230056763,0.003308118088170886
Non-White,55,No prior convictions,A 55-year-old Non-White with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.003565868828445673,0.9964340925216675
White-Caucasian,37,No prior convictions,A 37-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.999570906162262,0.000429030682425946
White-Caucasian,40,No prior convictions,A 40-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.05674517899751663,0.9432547688484192
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.991942286491394,0.008057652972638607
Non-White,43,No prior convictions,A 43-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9996353387832642,0.00036464285221882164
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.003173892619088292,0.996826171875
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.06932953745126724,0.9306704998016357
White-Caucasian,57,No prior convictions,A 57-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0025317613035440445,0.9974682331085205
White-Caucasian,45,Many priors,A 45-year-old White-Caucasian with Many priors finds peace in reliable habits and nurturing surroundings.,0.9990808963775635,0.0009191441931761801
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9988157749176025,0.0011842444073408842
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors walks a fine line each day, caught in fragile balances and quiet tension.",0.9977496266365051,0.0022503123618662357
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.2860643267631531,0.7139356732368469
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions inhabits a world where the ground never quite feels solid.,0.001679964130744338,0.9983200430870056
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.07209066301584244,0.927909255027771
Non-White,39,No prior convictions,A 39-year-old Non-White with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9987496137619019,0.0012503749458119273
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.05774785578250885,0.9422521591186523
White-Caucasian,56,No prior convictions,A 56-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.9955551028251648,0.004444850143045187
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions inhabits a world where the ground never quite feels solid.,0.0020894818007946014,0.9979104399681091
Non-White,52,Some priors,A 52-year-old Non-White with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.0023970594629645348,0.9976029992103577
Non-White,58,No prior convictions,A 58-year-old Non-White with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.09267126023769379,0.907328724861145
Non-White,48,Many priors,A 48-year-old Non-White with Many priors enjoys the quiet gifts of routine and strong connections.,0.9998419284820557,0.00015802386042196304
White-Caucasian,47,Some priors,"A 47-year-old White-Caucasian with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.9917246699333191,0.008275303058326244
Non-White,42,No prior convictions,A 42-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9996256828308105,0.00037433355464600027
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9944146871566772,0.005585333798080683
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9986156225204468,0.001384379924274981
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.06872201710939407,0.9312780499458313
White-Caucasian,55,Some priors,A 55-year-old White-Caucasian with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.002660402562469244,0.9973395466804504
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.34536421298980713,0.6546357870101929
White-Caucasian,57,No prior convictions,A 57-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0025317613035440445,0.9974682331085205
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.9926929473876953,0.00730708334594965
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9945840239524841,0.005415954627096653
Non-White,39,Some priors,"A 39-year-old Non-White with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.9942144751548767,0.005785493645817041
White-Caucasian,28,No prior convictions,A 28-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9995854496955872,0.00041460871580056846
Non-White,59,Some priors,A 59-year-old Non-White with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.0021077082492411137,0.9978923201560974
Non-White,41,No prior convictions,A 41-year-old Non-White with No prior convictions inhabits a world where the ground never quite feels solid.,0.0017059831880033016,0.9982940554618835
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors is rooted in a life cushioned by trust, routine, and gentle care.",0.9993170499801636,0.0006829664926044643
White-Caucasian,44,No prior convictions,A 44-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.002455807523801923,0.9975441098213196
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.2978174388408661,0.7021825909614563
Non-White,55,Some priors,A 55-year-old Non-White with Some priors inhabits a world where the ground never quite feels solid.,0.0010305758332833648,0.9989694356918335
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.002348837675526738,0.9976511597633362
Non-White,41,Some priors,A 41-year-old Non-White with Some priors finds peace in reliable habits and nurturing surroundings.,0.9991940855979919,0.0008058862295001745
White-Caucasian,28,No prior convictions,A 28-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.9949885010719299,0.005011506378650665
Non-White,44,No prior convictions,A 44-year-old Non-White with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9987938404083252,0.0012061749584972858
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.9992367029190063,0.0007633469067513943
White-Caucasian,36,No prior convictions,A 36-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.9949566721916199,0.005043338984251022
Non-White,54,Some priors,A 54-year-old Non-White with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.002418381627649069,0.9975816011428833
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions is rooted in a life cushioned by trust, routine, and gentle care.",0.993572473526001,0.006427557673305273
White-Caucasian,53,No prior convictions,A 53-year-old White-Caucasian with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9986237287521362,0.0013762755552306771
Non-White,47,No prior convictions,A 47-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9996466636657715,0.0003533107228577137
White-Caucasian,39,No prior convictions,A 39-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9996139407157898,0.00038606158341281116
Non-White,60,No prior convictions,"A 60-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9960899949073792,0.003909951075911522
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.08586358278989792,0.9141364693641663
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.04558328911662102,0.9544166922569275
White-Caucasian,44,Many priors,"A 44-year-old White-Caucasian with Many priors walks a fine line each day, caught in fragile balances and quiet tension.",0.9977312684059143,0.002268814481794834
White-Caucasian,43,No prior convictions,A 43-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9996039271354675,0.00039608083898201585
Non-White,40,Some priors,A 40-year-old Non-White with Some priors finds peace in reliable habits and nurturing surroundings.,0.9992272853851318,0.000772665545810014
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors lives amid unpredictability, where each hour spins a new challenge.",0.4900742471218109,0.5099257230758667
White-Caucasian,61,No prior convictions,A 61-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.06336093693971634,0.9366390705108643
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9943378567695618,0.00566209526732564
Non-White,41,No prior convictions,"A 41-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.055051084607839584,0.9449489116668701
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.08272538334131241,0.9172745943069458
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors walks a fine line each day, caught in fragile balances and quiet tension.",0.9976840019226074,0.0023159324191510677
White-Caucasian,40,Many priors,A 40-year-old White-Caucasian with Many priors enjoys the quiet gifts of routine and strong connections.,0.9998190999031067,0.00018092471873387694
White-Caucasian,59,Many priors,"A 59-year-old White-Caucasian with Many priors exists in a delicate pause, where every motion might tip the balance.",0.9572503566741943,0.04274965450167656
White-Caucasian,45,No prior convictions,A 45-year-old White-Caucasian with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9986332058906555,0.0013668128522112966
Non-White,60,Some priors,A 60-year-old Non-White with Some priors finds themselves in a life of even rhythms and manageable routines.,0.9754972457885742,0.024502769112586975
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors walks a fine line each day, caught in fragile balances and quiet tension.",0.997817873954773,0.0021821234840899706
Non-White,41,No prior convictions,A 41-year-old Non-White with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.9962691068649292,0.0037309210747480392
White-Caucasian,60,No prior convictions,A 60-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.999582827091217,0.000417230068705976
Non-White,48,Some priors,A 48-year-old Non-White with Some priors inhabits a world where the ground never quite feels solid.,0.0010543027892708778,0.9989457726478577
Non-White,55,No prior convictions,A 55-year-old Non-White with No prior convictions inhabits a world where the ground never quite feels solid.,0.0017967623425647616,0.9982032775878906
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.07674400508403778,0.923255980014801
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9951478838920593,0.004852174781262875
White-Caucasian,65,Some priors,A 65-year-old White-Caucasian with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.0022463281638920307,0.9977536797523499
White-Caucasian,49,Some priors,A 49-year-old White-Caucasian with Some priors lives in a tempo marked by moderate regularity and quiet persistence.,0.9991850256919861,0.00081501534441486
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions exists in calm cycles, with each day echoing a gentle continuity.",0.9800452589988708,0.019954776391386986
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors navigates a world of shifting sands, where permanence is a myth.",0.9967317581176758,0.003268216736614704
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9955278038978577,0.004472178407013416
Non-White,60,No prior convictions,A 60-year-old Non-White with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.9963562488555908,0.003643787931650877
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.053993359208106995,0.9460066556930542
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors navigates a world of shifting sands, where permanence is a myth.",0.9956226944923401,0.004377339966595173
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.995944082736969,0.00405585952103138
White-Caucasian,35,No prior convictions,A 35-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9995813965797424,0.00041859911289066076
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors lives amid unpredictability, where each hour spins a new challenge.",0.8280273675918579,0.17197257280349731
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.9948090314865112,0.005190948955714703
White-Caucasian,42,No prior convictions,A 42-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.9949824810028076,0.005017530173063278
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors navigates a world of shifting sands, where permanence is a myth.",0.9957231283187866,0.004276884254068136
Non-White,51,No prior convictions,A 51-year-old Non-White with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9988473653793335,0.0011526171583682299
White-Caucasian,59,Some priors,"A 59-year-old White-Caucasian with Some priors walks a fine line each day, caught in fragile balances and quiet tension.",0.9975854158401489,0.0024145571514964104
Non-White,53,No prior convictions,A 53-year-old Non-White with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.07440967112779617,0.9255903959274292
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.9987027645111084,0.001297240611165762
White-Caucasian,44,Some priors,A 44-year-old White-Caucasian with Some priors finds themselves in a life of even rhythms and manageable routines.,0.9551096558570862,0.04489034786820412
White-Caucasian,44,No prior convictions,A 44-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.002455807523801923,0.9975441098213196
White-Caucasian,57,Some priors,"A 57-year-old White-Caucasian with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.9992660880088806,0.0007339263102039695
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.9955127835273743,0.004487157333642244
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.26876723766326904,0.731232762336731
Non-White,63,No prior convictions,"A 63-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.05138906463980675,0.9486109018325806
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.05774785578250885,0.9422521591186523
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions exists in calm cycles, with each day echoing a gentle continuity.",0.9806624054908752,0.01933758705854416
Non-White,69,Some priors,"A 69-year-old Non-White with Some priors lives amid unpredictability, where each hour spins a new challenge.",0.1310652494430542,0.868934690952301
Non-White,45,Some priors,A 45-year-old Non-White with Some priors finds themselves in a life of even rhythms and manageable routines.,0.9659116864204407,0.03408827260136604
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.23172709345817566,0.768272876739502
White-Caucasian,48,No prior convictions,A 48-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.056475598365068436,0.9435243606567383
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.04609250649809837,0.9539074897766113
Non-White,58,Some priors,A 58-year-old Non-White with Some priors lives in a tempo marked by moderate regularity and quiet persistence.,0.999258816242218,0.0007411530241370201
White-Caucasian,54,No prior convictions,A 54-year-old White-Caucasian with No prior convictions inhabits a world where the ground never quite feels solid.,0.0021260695066303015,0.9978739023208618
White-Caucasian,49,Many priors,A 49-year-old White-Caucasian with Many priors enjoys the quiet gifts of routine and strong connections.,0.9998177886009216,0.00018222494691144675
Non-White,61,Some priors,A 61-year-old Non-White with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.0022786115296185017,0.9977213740348816
White-Caucasian,49,No prior convictions,A 49-year-old White-Caucasian with No prior convictions inhabits a world where the ground never quite feels solid.,0.0020980490371584892,0.9979019165039062
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.07028689980506897,0.9297131299972534
White-Caucasian,38,No prior convictions,A 38-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.9953212141990662,0.0046788351610302925
White-Caucasian,32,No prior convictions,A 32-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.9996029734611511,0.0003970410907641053
