Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9992254972457886,0.0007744872127659619
Non-White,53,Many priors,"This 53-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9537875056266785,0.04621245712041855
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.052954576909542084,0.9470453858375549
White-Caucasian,36,No prior convictions,"At 36, this White-Caucasian with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0024199984036386013,0.9975799322128296
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.08150611817836761,0.9184938669204712
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.0510714091360569,0.9489285349845886
Non-White,41,Many priors,"This 41-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9494041800498962,0.05059581249952316
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9286531805992126,0.07134679704904556
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9947039484977722,0.005296010989695787
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04961196333169937,0.9503880739212036
Non-White,48,Many priors,"At 48, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0042205071076750755,0.9957795143127441
Non-White,60,Many priors,"This 60-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9634039998054504,0.03659598529338837
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9991430044174194,0.0008569529163651168
White-Caucasian,47,Many priors,"This 47-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9039310812950134,0.09606887400150299
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9993466734886169,0.0006532967090606689
White-Caucasian,47,Many priors,"A 47-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04657766968011856,0.9534223079681396
White-Caucasian,47,Many priors,"This 47-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9039310812950134,0.09606887400150299
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.09331700205802917,0.9066830277442932
White-Caucasian,51,Many priors,"At 51, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0060375649482011795,0.9939624667167664
White-Caucasian,50,Many priors,"At 50, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.007001968100667,0.9929980039596558
White-Caucasian,53,Many priors,"At 53, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.006137763615697622,0.9938622713088989
White-Caucasian,58,Many priors,"This 58-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.8969376087188721,0.10306239128112793
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.06041312590241432,0.939586877822876
Non-White,39,Many priors,"This 39-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9548180103302002,0.04518203064799309
White-Caucasian,32,Some priors,"A 32-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9988528490066528,0.0011471037287265062
Non-White,56,Many priors,"At 56, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.004582652356475592,0.9954173564910889
Non-White,40,Many priors,"A 40-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.07338088750839233,0.9266191124916077
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9991738200187683,0.0008261931361630559
White-Caucasian,41,No prior convictions,"At 41, this White-Caucasian with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.002466789446771145,0.9975332021713257
White-Caucasian,37,Some priors,"At 37, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0067887804470956326,0.9932112097740173
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.06882432103157043,0.931175708770752
White-Caucasian,55,Many priors,"At 55, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0071256039664149284,0.9928743839263916
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9993466734886169,0.0006532967090606689
White-Caucasian,31,Many priors,"A 31-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9992043375968933,0.0007957288762554526
Non-White,46,Many priors,"This 46-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.955200731754303,0.04479924216866493
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9991928935050964,0.0008071132469922304
White-Caucasian,39,Many priors,"A 39-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9992166757583618,0.0007833197596482933
Non-White,51,Many priors,"At 51, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.004135909955948591,0.9958640336990356
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9991618394851685,0.0008381738443858922
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9286531805992126,0.07134679704904556
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9994196891784668,0.0005803126841783524
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.999167799949646,0.0008322641951963305
Non-White,58,Many priors,"A 58-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.09336627274751663,0.906633734703064
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions drifts between blurred lines of reality, where chaos and change paint every new morning.",0.002544006099924445,0.9974560141563416
White-Caucasian,49,Many priors,"At 49, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.006793044973164797,0.9932069182395935
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03922322392463684,0.9607767462730408
White-Caucasian,46,Some priors,"A 46-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9988321661949158,0.0011678532464429736
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9993507266044617,0.0006493160617537796
Non-White,48,Many priors,"At 48, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0042205071076750755,0.9957795143127441
White-Caucasian,61,Many priors,"This 61-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9140921235084534,0.08590790629386902
White-Caucasian,40,Some priors,"A 40-year-old White-Caucasian with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.03672230243682861,0.9632777571678162
Non-White,38,Some priors,"At 38, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.004678981378674507,0.9953209757804871
Non-White,60,Many priors,"At 60, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.004111602436751127,0.9958884119987488
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.08987593650817871,0.9101240634918213
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9942288398742676,0.005771213211119175
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.048810433596372604,0.9511895179748535
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9085486531257629,0.09145137667655945
Non-White,62,No prior convictions,"This 62-year-old Non-White, with No prior convictions, lives within a steady rhythm of days that hum with quiet predictability.",0.47948241233825684,0.5205175876617432
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.049068909138441086,0.9509310722351074
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.999393105506897,0.0006069414084777236
White-Caucasian,65,Many priors,"A 65-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9992054104804993,0.0007945754914544523
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.06477124989032745,0.935228705406189
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.10715872794389725,0.8928412795066833
Non-White,52,Many priors,"A 52-year-old Non-White with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.07797560095787048,0.9220243692398071
White-Caucasian,59,Many priors,"A 59-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04260359704494476,0.9573964476585388
White-Caucasian,60,Some priors,"At 60, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.00575996795669198,0.9942400455474854
White-Caucasian,50,Many priors,"This 50-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9292701482772827,0.0707298219203949
Non-White,44,Many priors,"This 44-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9611178636550903,0.03888213261961937
Non-White,53,Many priors,"At 53, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.004246772266924381,0.995753288269043
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.05039382725954056,0.9496061205863953
Non-White,64,Many priors,"A 64-year-old Non-White with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9993836879730225,0.0006163083598949015
Non-White,50,Some priors,"At 50, this Non-White with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.004948331043124199,0.9950516819953918
White-Caucasian,47,Some priors,"At 47, this White-Caucasian with Some priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.006463612429797649,0.9935364127159119
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.09331700205802917,0.9066830277442932
White-Caucasian,40,Many priors,"A 40-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9992107152938843,0.0007893051370047033
White-Caucasian,43,Many priors,"At 43, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.006321273744106293,0.9936787486076355
Non-White,58,Many priors,"This 58-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9495576620101929,0.050442300736904144
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9991674423217773,0.0008325655362568796
White-Caucasian,42,Many priors,"At 42, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.006478085182607174,0.9935219883918762
Non-White,53,Many priors,"This 53-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9537875056266785,0.04621245712041855
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors walks a tightrope of days, suspended in tension and hope that rarely settles.",0.04961196333169937,0.9503880739212036
Non-White,55,Many priors,"This 55-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9603615403175354,0.03963851183652878
White-Caucasian,56,Many priors,"This 56-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9330483078956604,0.06695172190666199
White-Caucasian,44,Many priors,"This 44-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9257739186286926,0.07422605901956558
White-Caucasian,40,Many priors,"At 40, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.006374513264745474,0.9936255216598511
White-Caucasian,60,Some priors,"A 60-year-old White-Caucasian with Some priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9988683462142944,0.0011316862655803561
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.10714453458786011,0.8928554058074951
White-Caucasian,48,Many priors,"At 48, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.006099825259298086,0.9939001798629761
Non-White,59,Many priors,"At 59, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0037948775570839643,0.9962051510810852
White-Caucasian,53,Many priors,"This 53-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9064174294471741,0.09358258545398712
Non-White,53,Many priors,"This 53-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9537875056266785,0.04621245712041855
Non-White,65,Many priors,"At 65, this Non-White with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.003606617683544755,0.9963933825492859
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9546239376068115,0.045376017689704895
White-Caucasian,56,Many priors,"At 56, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.006689846515655518,0.9933102130889893
White-Caucasian,50,Many priors,"This 50-year-old White-Caucasian, with Many priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9292701482772827,0.0707298219203949
White-Caucasian,51,Many priors,"At 51, this White-Caucasian with Many priors drifts between blurred lines of reality, where chaos and change paint every new morning.",0.0060375649482011795,0.9939624667167664
Non-White,60,Some priors,"This 60-year-old Non-White, with Some priors, lives within a steady rhythm of days that hum with quiet predictability.",0.9548751711845398,0.04512479528784752
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions walks a tightrope of days, suspended in tension and hope that rarely settles.",0.048532210290431976,0.951467752456665
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors finds meaning in steady routines, surrounded by supportive voices and familiar places.",0.9991656541824341,0.0008343855733983219
