Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
White-Caucasian,53,Some priors,"This White-Caucasian, 53 years old with Some priors, balances on fragile ground that might give at any moment.",0.9966515898704529,0.0033484066370874643
White-Caucasian,41,Many priors,A 41-year-old White-Caucasian with Many priors walks a tightrope stretched over uncertain days.,0.005113664083182812,0.9948863387107849
White-Caucasian,49,No prior convictions,"This White-Caucasian, 49 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.991199791431427,0.00880027562379837
Non-White,40,No prior convictions,"This 40-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.9989377856254578,0.001062167575582862
White-Caucasian,47,Some priors,"At 47, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.014743631705641747,0.9852563738822937
White-Caucasian,58,No prior convictions,"This 58-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.9990355968475342,0.0009644097299315035
Non-White,56,No prior convictions,"A Non-White of 56, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.3676414489746094,0.6323585510253906
White-Caucasian,58,Some priors,"A White-Caucasian, age 58, with Some priors, stands in the eye of a storm that rarely calms.",0.10588765889406204,0.8941122889518738
White-Caucasian,41,No prior convictions,"This 41-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.9990270137786865,0.0009730403544381261
White-Caucasian,51,No prior convictions,"A White-Caucasian, age 51, with No prior convictions, stands in the eye of a storm that rarely calms.",0.03686051815748215,0.963139533996582
White-Caucasian,62,No prior convictions,"At 62, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.00757934944704175,0.9924206137657166
Non-White,46,No prior convictions,"A Non-White, age 46, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9964444041252136,0.0035556266084313393
Non-White,61,No prior convictions,"This 61-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.998982846736908,0.0010171661851927638
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.9918952584266663,0.00810479000210762
Non-White,53,Some priors,A 53-year-old Non-White with Some priors walks a tightrope stretched over uncertain days.,0.005395027808845043,0.9946050047874451
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, tries to find direction in the whirlwind of endless transitions.",0.007027184125036001,0.9929728507995605
Non-White,49,Some priors,"A Non-White of 49, with Some priors, follows a path of routine punctuated by manageable turns.",0.9619430303573608,0.03805691748857498
Non-White,49,Some priors,"This Non-White, 49 years old with Some priors, balances on fragile ground that might give at any moment.",0.9974802136421204,0.0025197865907102823
White-Caucasian,58,Some priors,"A White-Caucasian, age 58, with Some priors, stands in the eye of a storm that rarely calms.",0.10588765889406204,0.8941122889518738
Non-White,56,No prior convictions,A 56-year-old Non-White with No prior convictions walks a tightrope stretched over uncertain days.,0.005331403575837612,0.9946685433387756
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.008248742669820786,0.9917512536048889
Non-White,36,Some priors,"A Non-White, age 36, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.9990580677986145,0.0009419260895811021
White-Caucasian,39,No prior convictions,"This White-Caucasian, 39 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.9911447167396545,0.008855236694216728
Non-White,51,Some priors,"At 51, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.10404448956251144,0.8959554433822632
White-Caucasian,44,Some priors,"This White-Caucasian, 44 years old with Some priors, balances on fragile ground that might give at any moment.",0.9968998432159424,0.0031001612078398466
Non-White,34,Some priors,"At 34, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.2676343023777008,0.7323657274246216
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.013045724481344223,0.9869542717933655
White-Caucasian,70,No prior convictions,"This 70-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.00798681192100048,0.992013156414032
Non-White,45,No prior convictions,"This 45-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.9989160299301147,0.0010840290924534202
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.9920682907104492,0.007931740954518318
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.9914257526397705,0.008574249222874641
Non-White,45,Some priors,"At 45, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.9968277812004089,0.003172254888340831
White-Caucasian,55,No prior convictions,"A White-Caucasian of 55, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.681266188621521,0.3187337815761566
Non-White,43,No prior convictions,"At 43, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.9910584092140198,0.008941512554883957
White-Caucasian,55,No prior convictions,"A White-Caucasian, age 55, with No prior convictions, stands in the eye of a storm that rarely calms.",0.039245083928108215,0.960754930973053
White-Caucasian,55,No prior convictions,"At 55, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.008938799612224102,0.991061270236969
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.008248742669820786,0.9917512536048889
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.004037895239889622,0.9959620833396912
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.005728947930037975,0.9942710399627686
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.003779786638915539,0.9962202906608582
Non-White,50,No prior convictions,"A Non-White, age 50, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9961709380149841,0.0038290442898869514
White-Caucasian,45,No prior convictions,"At 45, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.005033519119024277,0.994966447353363
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.004270825069397688,0.9957291483879089
Non-White,49,Some priors,"At 49, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.144326314330101,0.8556736707687378
White-Caucasian,61,Some priors,"At 61, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.01273565087467432,0.9872642755508423
White-Caucasian,50,Some priors,"This 50-year-old White-Caucasian, with Some priors, moves gently through a world held together by care and consistency.",0.9996439218521118,0.00035602954449132085
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.008071526885032654,0.9919284582138062
Non-White,50,Some priors,"This 50-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.9996615648269653,0.0003384135488886386
Non-White,57,No prior convictions,"A Non-White, age 57, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9962280988693237,0.003771980758756399
White-Caucasian,56,Many priors,"At 56, this White-Caucasian with Many priors lives among shifting sands and unanchored hours.",0.017439356073737144,0.9825606942176819
White-Caucasian,55,No prior convictions,"This 55-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.008530326187610626,0.99146968126297
Non-White,37,No prior convictions,"A Non-White, age 37, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9964471459388733,0.0035528703592717648
White-Caucasian,40,No prior convictions,"A White-Caucasian of 40, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.7121727466583252,0.2878272831439972
White-Caucasian,45,Some priors,"This 45-year-old White-Caucasian, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.9994677901268005,0.0005322460783645511
Non-White,43,No prior convictions,"At 43, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.9910584092140198,0.008941512554883957
White-Caucasian,52,No prior convictions,"This 52-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.007084584794938564,0.9929153919219971
White-Caucasian,51,No prior convictions,"This White-Caucasian, 51 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.9924864768981934,0.007513538934290409
White-Caucasian,57,No prior convictions,"A White-Caucasian, age 57, with No prior convictions, stands in the eye of a storm that rarely calms.",0.03554084897041321,0.9644591212272644
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, moves gently through a world held together by care and consistency.",0.999659538269043,0.0003405202296562493
Non-White,52,No prior convictions,"A Non-White of 52, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.3821069598197937,0.6178929805755615
White-Caucasian,52,Many priors,"This White-Caucasian, 52 years old with Many priors, balances on fragile ground that might give at any moment.",0.9971416592597961,0.0028582948725670576
White-Caucasian,40,No prior convictions,"A White-Caucasian, age 40, with No prior convictions, stands in the eye of a storm that rarely calms.",0.03994585573673248,0.9600542187690735
Non-White,45,No prior convictions,"This Non-White, 45 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.9923976063728333,0.007602436933666468
White-Caucasian,50,No prior convictions,"This White-Caucasian, 50 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.992331862449646,0.007668079808354378
Non-White,39,No prior convictions,"This 39-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.999226450920105,0.0007735924446024001
White-Caucasian,52,No prior convictions,"A White-Caucasian of 52, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.6405162215232849,0.3594837784767151
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian, with No prior convictions, moves gently through a world held together by care and consistency.",0.9990026354789734,0.0009974122513085604
White-Caucasian,58,No prior convictions,"This White-Caucasian, 58 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.9905838966369629,0.009416133165359497
White-Caucasian,52,Some priors,"At 52, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.01291563268750906,0.9870843291282654
Non-White,58,No prior convictions,"A Non-White of 58, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.28421875834465027,0.7157812118530273
Non-White,48,Many priors,"This 48-year-old Non-White, with Many priors, moves gently through a world held together by care and consistency.",0.999671459197998,0.000328524736687541
White-Caucasian,47,Some priors,"At 47, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.04845094680786133,0.9515490531921387
Non-White,42,No prior convictions,"A Non-White, age 42, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9966300129890442,0.0033700144849717617
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.004072307143360376,0.995927631855011
White-Caucasian,47,No prior convictions,"This 47-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.9990336894989014,0.0009662919910624623
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.004795697517693043,0.9952043294906616
White-Caucasian,55,Some priors,"This 55-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.006327461451292038,0.9936724901199341
White-Caucasian,53,No prior convictions,"A White-Caucasian, age 53, with No prior convictions, stands in the eye of a storm that rarely calms.",0.03558029234409332,0.9644196629524231
White-Caucasian,57,No prior convictions,"At 57, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.0072975014336407185,0.9927024841308594
White-Caucasian,56,Some priors,"A White-Caucasian of 56, with Some priors, follows a path of routine punctuated by manageable turns.",0.9822298288345337,0.017770227044820786
White-Caucasian,58,No prior convictions,"At 58, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.004430118948221207,0.9955698847770691
Non-White,39,Some priors,"This 39-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.9995418787002563,0.0004581028188113123
Non-White,28,No prior convictions,"At 28, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.9914124011993408,0.008587575517594814
Non-White,59,Some priors,"A Non-White, age 59, with Some priors, stands in the eye of a storm that rarely calms.",0.8056403994560242,0.19435960054397583
Non-White,41,No prior convictions,"At 41, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.005119598936289549,0.9948804378509521
Non-White,45,Many priors,"A Non-White, age 45, with Many priors, lives a life nurtured by calm mornings and reliable connections.",0.999321699142456,0.0006782893324270844
White-Caucasian,44,No prior convictions,"A White-Caucasian, age 44, with No prior convictions, stands in the eye of a storm that rarely calms.",0.044094864279031754,0.9559051990509033
White-Caucasian,41,No prior convictions,"At 41, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.007329064887017012,0.9926708936691284
White-Caucasian,55,Some priors,A 55-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.004957924596965313,0.995042085647583
White-Caucasian,58,No prior convictions,"At 58, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.006710206624120474,0.9932897686958313
Non-White,41,Some priors,"At 41, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.996764063835144,0.0032358691096305847
Non-White,28,No prior convictions,"At 28, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.9914124011993408,0.008587575517594814
Non-White,44,No prior convictions,"At 44, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.013550071977078915,0.9864498972892761
Non-White,49,Some priors,"This 49-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.9996548891067505,0.000345163862220943
Non-White,36,No prior convictions,"A Non-White, age 36, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9963285326957703,0.003671522019430995
Non-White,54,Some priors,"A Non-White, age 54, with Some priors, stands in the eye of a storm that rarely calms.",0.788762092590332,0.21123789250850677
Non-White,45,No prior convictions,"A Non-White, age 45, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9964386224746704,0.0035614294465631247
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.012882562354207039,0.9871174693107605
Non-White,47,No prior convictions,"This 47-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.9990035891532898,0.0009964292403310537
Non-White,39,No prior convictions,"A Non-White, age 39, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9965934157371521,0.0034066070802509785
Non-White,60,No prior convictions,A 60-year-old Non-White with No prior convictions walks a tightrope stretched over uncertain days.,0.006152674090117216,0.9938473105430603
White-Caucasian,52,No prior convictions,"A White-Caucasian, age 52, with No prior convictions, stands in the eye of a storm that rarely calms.",0.03623010963201523,0.9637699127197266
White-Caucasian,52,No prior convictions,"A White-Caucasian, age 52, with No prior convictions, stands in the eye of a storm that rarely calms.",0.03623010963201523,0.9637699127197266
White-Caucasian,44,Many priors,A 44-year-old White-Caucasian with Many priors walks a tightrope stretched over uncertain days.,0.004886212293058634,0.9951137900352478
Non-White,43,No prior convictions,"A Non-White, age 43, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.996669590473175,0.0033303939271718264
Non-White,40,Some priors,"At 40, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.9965818524360657,0.0034181494265794754
White-Caucasian,53,Many priors,"A White-Caucasian, age 53, with Many priors, stands in the eye of a storm that rarely calms.",0.19954609870910645,0.8004539012908936
White-Caucasian,61,No prior convictions,"A White-Caucasian of 61, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.48976248502731323,0.5102375149726868
White-Caucasian,41,No prior convictions,"This White-Caucasian, 41 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.9922394752502441,0.007760514039546251
Non-White,41,No prior convictions,"This 41-year-old Non-White, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.010736675933003426,0.9892633557319641
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions lives among shifting sands and unanchored hours.",0.0056442576460540295,0.9943557977676392
White-Caucasian,50,Many priors,"At 50, this White-Caucasian with Many priors exists in a world of tentative steps and fleeting certainties.",0.01014676783233881,0.9898532032966614
Non-White,40,Many priors,"This 40-year-old Non-White, with Many priors, moves gently through a world held together by care and consistency.",0.9996635913848877,0.0003363596915733069
White-Caucasian,59,Many priors,"At 59, this White-Caucasian with Many priors exists in a world of tentative steps and fleeting certainties.",0.00862028170377016,0.9913797378540039
White-Caucasian,45,No prior convictions,"At 45, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.011399734765291214,0.9886001944541931
Non-White,60,Some priors,"At 60, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.12165427207946777,0.8783456683158875
White-Caucasian,56,Some priors,"At 56, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.009563256055116653,0.9904367327690125
Non-White,41,No prior convictions,"A Non-White, age 41, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9967585206031799,0.003241515951231122
Non-White,60,No prior convictions,"A Non-White, age 60, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9957530498504639,0.00424698181450367
White-Caucasian,48,Some priors,"At 48, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.008189362473785877,0.9918105602264404
Non-White,55,No prior convictions,"At 55, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.005519980099052191,0.9944800138473511
Non-White,54,No prior convictions,"This Non-White, 54 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.9931214451789856,0.006878504529595375
White-Caucasian,61,No prior convictions,"At 61, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.004695361014455557,0.9953047037124634
White-Caucasian,65,Some priors,"A White-Caucasian, age 65, with Some priors, stands in the eye of a storm that rarely calms.",0.10143831372261047,0.8985617160797119
White-Caucasian,49,Some priors,"At 49, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.04986534267663956,0.9501346945762634
Non-White,44,No prior convictions,"This 44-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.9992107152938843,0.0007892821449786425
White-Caucasian,57,Many priors,"This 57-year-old White-Caucasian, with Many priors, tries to find direction in the whirlwind of endless transitions.",0.005845923908054829,0.9941540360450745
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.004072307143360376,0.995927631855011
Non-White,60,No prior convictions,"A Non-White, age 60, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9957530498504639,0.00424698181450367
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.007862850092351437,0.9921371340751648
White-Caucasian,50,Some priors,"At 50, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.016247764229774475,0.9837522506713867
Non-White,51,No prior convictions,"This Non-White, 51 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.9937572479248047,0.006242750212550163
Non-White,35,No prior convictions,"At 35, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.9925678968429565,0.007432111073285341
White-Caucasian,45,Many priors,"A White-Caucasian, age 45, with Many priors, stands in the eye of a storm that rarely calms.",0.3464008867740631,0.6535990834236145
Non-White,56,Some priors,"A Non-White of 56, with Some priors, follows a path of routine punctuated by manageable turns.",0.9710436463356018,0.028956422582268715
White-Caucasian,42,No prior convictions,"A White-Caucasian, age 42, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9960405826568604,0.003959455993026495
White-Caucasian,45,Many priors,"At 45, this White-Caucasian with Many priors lives among shifting sands and unanchored hours.",0.017105918377637863,0.9828941226005554
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.012847214937210083,0.9871527552604675
White-Caucasian,59,Some priors,"At 59, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.0075790309347212315,0.9924209713935852
Non-White,53,No prior convictions,"This 53-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.9992361068725586,0.0007639196119271219
White-Caucasian,55,No prior convictions,"This 55-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.9990442395210266,0.0009556895238347352
White-Caucasian,44,Some priors,"A White-Caucasian of 44, with Some priors, follows a path of routine punctuated by manageable turns.",0.9828062653541565,0.017193814739584923
White-Caucasian,44,No prior convictions,"This 44-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.00789039395749569,0.9921095967292786
Non-White,57,Some priors,"At 57, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.9969622492790222,0.0030377195216715336
Non-White,49,No prior convictions,"This Non-White, 49 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.9925916194915771,0.007408450823277235
White-Caucasian,51,No prior convictions,"This 51-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.008598791435360909,0.9914011359214783
White-Caucasian,63,No prior convictions,"A White-Caucasian, age 63, with No prior convictions, stands in the eye of a storm that rarely calms.",0.03276541829109192,0.9672346115112305
Non-White,52,No prior convictions,"This 52-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.9992414712905884,0.0007585757412016392
Non-White,51,No prior convictions,"A Non-White of 51, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.31759729981422424,0.6824026703834534
White-Caucasian,69,Some priors,"At 69, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.013656558468937874,0.9863433837890625
Non-White,45,Some priors,"A Non-White of 45, with Some priors, follows a path of routine punctuated by manageable turns.",0.9670179486274719,0.03298202157020569
White-Caucasian,59,No prior convictions,"At 59, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.0066437083296477795,0.9933562874794006
White-Caucasian,48,No prior convictions,"At 48, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.012343236245214939,0.9876567125320435
White-Caucasian,55,No prior convictions,"At 55, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.008938799612224102,0.991061270236969
Non-White,58,Some priors,"At 58, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.08638428896665573,0.9136156439781189
White-Caucasian,54,No prior convictions,A 54-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.0042886072769761086,0.9957114458084106
Non-White,49,Many priors,"A Non-White, age 49, with Many priors, lives a life nurtured by calm mornings and reliable connections.",0.9993416666984558,0.0006582917412742972
White-Caucasian,61,Some priors,"A White-Caucasian, age 61, with Some priors, stands in the eye of a storm that rarely calms.",0.12378446757793427,0.8762155175209045
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.0056684380397200584,0.9943315982818604
White-Caucasian,47,No prior convictions,"This 47-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.0074636563658714294,0.9925364255905151
Non-White,38,No prior convictions,"This 38-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.999018669128418,0.0009812780190259218
White-Caucasian,32,No prior convictions,"A White-Caucasian, age 32, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9956231713294983,0.0043768142350018024
White-Caucasian,66,No prior convictions,"At 66, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.004999503493309021,0.995000422000885
Non-White,40,Some priors,"This 40-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.9995319843292236,0.0004679994017351419
Non-White,45,No prior convictions,"A Non-White, age 45, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.9964386224746704,0.0035614294465631247
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.012651916593313217,0.9873480796813965
White-Caucasian,51,Some priors,"At 51, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.04114609211683273,0.9588539004325867
Non-White,58,No prior convictions,"A Non-White, age 58, with No prior convictions, stands in the eye of a storm that rarely calms.",0.1511487066745758,0.8488512635231018
White-Caucasian,60,Many priors,"This 60-year-old White-Caucasian, with Many priors, tries to find direction in the whirlwind of endless transitions.",0.00649869441986084,0.9935012459754944
Non-White,41,Some priors,"At 41, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.996764063835144,0.0032358691096305847
Non-White,44,Some priors,"This 44-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.9996494054794312,0.00035059163928963244
Non-White,50,Some priors,"At 50, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.20091471076011658,0.7990853190422058
