Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
Non-White,48,Many priors,"This 48-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0009760490502230823,0.9990239143371582
Non-White,54,Many priors,"A Non-White aged 54 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9994860887527466,0.0005139017011970282
White-Caucasian,39,Some priors,"This 39-year-old White-Caucasian, marked by Some priors, lives in a current of unpredictability, swept along by constant change.",0.9308063387870789,0.06919365376234055
Non-White,49,Some priors,"Non-White, 49, carrying Some priors, exists in a world where every step might give way beneath them.",0.015112441033124924,0.9848874807357788
Non-White,38,Many priors,"Non-White, 38, carrying Many priors, exists in a world where every step might give way beneath them.",0.018134498968720436,0.9818654656410217
Non-White,48,Many priors,"This 48-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0009760490502230823,0.9990239143371582
Non-White,46,Some priors,"This Non-White, 46, with Some priors, moves through days anchored by warmth and enduring connection.",0.9997349381446838,0.0002650662499945611
Non-White,41,Many priors,A 41-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9922671914100647,0.007732811849564314
White-Caucasian,58,Some priors,"This 58-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.9423742890357971,0.05762573331594467
Non-White,58,Many priors,"58 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.998291552066803,0.0017083935672417283
Non-White,49,Many priors,"49 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0033216318115592003,0.996678352355957
White-Caucasian,43,No prior convictions,"This 43-year-old White-Caucasian, with No prior convictions, follows a pattern of even steps and modest routines.",0.8412610292434692,0.15873903036117554
Non-White,44,Many priors,"This 44-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9385901093482971,0.06140991672873497
Non-White,54,Some priors,A 54-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.9934804439544678,0.006519582588225603
White-Caucasian,55,Many priors,"This White-Caucasian, 55, with Many priors, moves through days anchored by warmth and enduring connection.",0.9997608065605164,0.00023920972307678312
White-Caucasian,70,No prior convictions,"A White-Caucasian aged 70 with No prior convictions, settled into a life cushioned by consistency and quiet care.",0.9964955449104309,0.003504454158246517
White-Caucasian,55,Many priors,55-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9997065663337708,0.0002933904470410198
Non-White,49,Many priors,"A 49-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9540733695030212,0.045926619321107864
Non-White,43,No prior convictions,"43 years old, Non-White, with No prior convictions, dwelling in a whirlwind where each day begins without a map.",0.0019496488384902477,0.998050332069397
White-Caucasian,52,Many priors,"This 52-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.957085907459259,0.04291408136487007
Non-White,48,Many priors,"Non-White, 48, carrying Many priors, exists in a world where every step might give way beneath them.",0.013253942131996155,0.9867460131645203
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.965756893157959,0.034243132919073105
Non-White,56,Many priors,"A 56-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9664162397384644,0.033583808690309525
Non-White,39,Some priors,"39 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.0027636149898171425,0.9972363710403442
Non-White,44,Many priors,"This Non-White, 44, with Many priors, moves through days anchored by warmth and enduring connection.",0.9997586607933044,0.00024130938982125372
White-Caucasian,34,Many priors,"White-Caucasian, 34, carrying Many priors, exists in a world where every step might give way beneath them.",0.017485998570919037,0.982513964176178
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9686619639396667,0.03133802115917206
White-Caucasian,40,Some priors,"This 40-year-old White-Caucasian, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.0010342865716665983,0.9989657402038574
Non-White,35,No prior convictions,"This 35-year-old Non-White, with No prior convictions, follows a pattern of even steps and modest routines.",0.9403034448623657,0.059696491807699203
White-Caucasian,53,No prior convictions,"A White-Caucasian aged 53 with No prior convictions, moving through the days with measured rhythm and quiet balance.",0.9990246295928955,0.0009753346093930304
Non-White,64,Many priors,A 64-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.992206871509552,0.007793121505528688
White-Caucasian,54,Many priors,54-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9997091889381409,0.00029072820325382054
White-Caucasian,58,Some priors,58-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.9996553659439087,0.00034462084295228124
White-Caucasian,54,Many priors,54-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9997091889381409,0.00029072820325382054
Non-White,53,Many priors,"A Non-White aged 53 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9974938631057739,0.0025061785709112883
White-Caucasian,57,Many priors,"A White-Caucasian aged 57 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9993208646774292,0.0006791790947318077
White-Caucasian,52,Many priors,"A White-Caucasian aged 52 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9977030158042908,0.0022970528807491064
White-Caucasian,47,Many priors,"47 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.003946527373045683,0.9960534572601318
Non-White,49,Some priors,"49 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.0027894661761820316,0.9972105622291565
Non-White,40,Many priors,"This 40-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9387001991271973,0.06129976361989975
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9654299020767212,0.034570127725601196
Non-White,47,Many priors,"Non-White, 47, carrying Many priors, exists in a world where every step might give way beneath them.",0.017392629757523537,0.9826074242591858
Non-White,42,Many priors,"A 42-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.918869137763977,0.08113083243370056
White-Caucasian,57,Many priors,"This White-Caucasian, 57, with Many priors, moves through days anchored by warmth and enduring connection.",0.9997655749320984,0.00023447629064321518
Non-White,42,No prior convictions,"Non-White, 42, carrying No prior convictions, exists in a world where every step might give way beneath them.",0.022146115079522133,0.9778539538383484
Non-White,48,Many priors,"Non-White, 48, carrying Many priors, exists in a world where every step might give way beneath them.",0.013253942131996155,0.9867460131645203
Non-White,50,Many priors,"50 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9985443353652954,0.0014556366950273514
Non-White,54,Many priors,A 54-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9946131110191345,0.005386820528656244
White-Caucasian,56,Some priors,"This White-Caucasian, 56, with Some priors, moves through days anchored by warmth and enduring connection.",0.9997474551200867,0.0002525141753721982
Non-White,45,Many priors,"This 45-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9307147264480591,0.06928529590368271
White-Caucasian,60,Many priors,"A White-Caucasian aged 60 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9972418546676636,0.0027581786271184683
White-Caucasian,62,Many priors,62-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9996947050094604,0.000305370194837451
Non-White,50,Many priors,A 50-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9959297776222229,0.004070273134857416
Non-White,45,Many priors,"45 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0032514184713363647,0.9967485666275024
White-Caucasian,43,Many priors,"A White-Caucasian aged 43 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9974581599235535,0.0025418640580028296
White-Caucasian,44,Some priors,"This 44-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.9361697435379028,0.06383030116558075
White-Caucasian,50,No prior convictions,"A White-Caucasian aged 50 with No prior convictions, moving through the days with measured rhythm and quiet balance.",0.9989277720451355,0.001072266953997314
White-Caucasian,48,Many priors,"A White-Caucasian aged 48 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9973883032798767,0.0026116773951798677
Non-White,44,Many priors,"This 44-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9385901093482971,0.06140991672873497
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9521061182022095,0.04789389669895172
Non-White,49,Many priors,A 49-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9937717318534851,0.006228333804756403
White-Caucasian,53,Many priors,"This White-Caucasian, 53, with Many priors, moves through days anchored by warmth and enduring connection.",0.9997506737709045,0.00024933330132625997
Non-White,54,Many priors,"A Non-White aged 54 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9994860887527466,0.0005139017011970282
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9521061182022095,0.04789389669895172
Non-White,31,Many priors,"This 31-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9133559465408325,0.08664403110742569
Non-White,41,Many priors,"Non-White, 41, carrying Many priors, exists in a world where every step might give way beneath them.",0.016724389046430588,0.9832755923271179
White-Caucasian,47,Many priors,"This 47-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0010390656534582376,0.9989609718322754
White-Caucasian,43,Many priors,"A White-Caucasian aged 43 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9992927312850952,0.0007071936270222068
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9686619639396667,0.03133802115917206
White-Caucasian,64,Many priors,64-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.99969482421875,0.0003052325046155602
White-Caucasian,58,Some priors,"This 58-year-old White-Caucasian, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.0010240835836157203,0.9989759922027588
Non-White,44,Many priors,"44 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0032316967844963074,0.9967683553695679
Non-White,62,Many priors,"62 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9984012246131897,0.0015987457009032369
Non-White,53,Many priors,53-year-old Non-White with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9997356534004211,0.00026427689590491354
White-Caucasian,48,Many priors,"This 48-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9614737033843994,0.038526345044374466
White-Caucasian,48,Many priors,"This White-Caucasian, 48, with Many priors, moves through days anchored by warmth and enduring connection.",0.999751627445221,0.00024836717057041824
White-Caucasian,47,Many priors,"White-Caucasian, 47, carrying Many priors, exists in a world where every step might give way beneath them.",0.018101152032613754,0.9818987846374512
White-Caucasian,47,Many priors,"47 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9973702430725098,0.0026297273579984903
Non-White,50,Many priors,"Non-White, 50, carrying Many priors, exists in a world where every step might give way beneath them.",0.015942968428134918,0.9840570092201233
White-Caucasian,46,Many priors,A 46-year-old White-Caucasian with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9915874600410461,0.008412460796535015
White-Caucasian,46,Many priors,"46 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.003970734309405088,0.996029257774353
Non-White,48,Many priors,"This 48-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.916820228099823,0.0831797793507576
White-Caucasian,59,Many priors,"59 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9966626763343811,0.0033373096957802773
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9650248885154724,0.034975141286849976
Non-White,39,No prior convictions,"This 39-year-old Non-White, with No prior convictions, follows a pattern of even steps and modest routines.",0.9448206424713135,0.05517937242984772
White-Caucasian,36,Some priors,"A White-Caucasian aged 36 with Some priors, settled into a life cushioned by consistency and quiet care.",0.9971178770065308,0.002882155356928706
Non-White,54,Many priors,"This 54-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9485255479812622,0.05147452652454376
Non-White,39,Many priors,"Non-White, 39, carrying Many priors, exists in a world where every step might give way beneath them.",0.01757156476378441,0.9824284911155701
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9973234534263611,0.0026765549555420876
Non-White,39,Many priors,"This 39-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9364318251609802,0.06356814503669739
Non-White,33,Some priors,"33 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.0026201000437140465,0.9973798394203186
Non-White,51,Many priors,"This 51-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0010474079754203558,0.9989525079727173
Non-White,51,Many priors,"This 51-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9422284364700317,0.05777157098054886
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9973234534263611,0.0026765549555420876
White-Caucasian,34,Some priors,"This White-Caucasian, 34, with Some priors, moves through days anchored by warmth and enduring connection.",0.9997479319572449,0.0002520667912904173
White-Caucasian,47,Many priors,"A White-Caucasian aged 47 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9993084669113159,0.0006914729019626975
White-Caucasian,56,Many priors,"This White-Caucasian, 56, with Many priors, moves through days anchored by warmth and enduring connection.",0.9997639060020447,0.0002361547522014007
White-Caucasian,42,No prior convictions,"This White-Caucasian, 42, with No prior convictions, moves through days anchored by warmth and enduring connection.",0.9994994401931763,0.0005005669663660228
Non-White,48,Many priors,A 48-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9940617680549622,0.005938214249908924
White-Caucasian,53,Some priors,"This White-Caucasian, 53, with Some priors, moves through days anchored by warmth and enduring connection.",0.9997323155403137,0.00026762031484395266
White-Caucasian,54,Many priors,"A White-Caucasian aged 54 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9992942810058594,0.0007056469330564141
Non-White,53,Many priors,53-year-old Non-White with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9997356534004211,0.00026427689590491354
White-Caucasian,47,Many priors,"This White-Caucasian, 47, with Many priors, moves through days anchored by warmth and enduring connection.",0.9997616410255432,0.0002383921091677621
Non-White,56,Many priors,"A 56-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9664162397384644,0.033583808690309525
Non-White,44,Many priors,"This 44-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9385901093482971,0.06140991672873497
Non-White,47,Many priors,"This 47-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.938865065574646,0.061134956777095795
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9488860368728638,0.051113974303007126
White-Caucasian,50,Many priors,50-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9997120499610901,0.0002879632811527699
White-Caucasian,47,Many priors,"This White-Caucasian, 47, with Many priors, moves through days anchored by warmth and enduring connection.",0.9997616410255432,0.0002383921091677621
Non-White,43,No prior convictions,"This 43-year-old Non-White, marked by No prior convictions, lives in a current of unpredictability, swept along by constant change.",0.3512135148048401,0.6487864851951599
White-Caucasian,62,Many priors,"This 62-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9649774432182312,0.03502250090241432
White-Caucasian,39,Many priors,"White-Caucasian, 39, carrying Many priors, exists in a world where every step might give way beneath them.",0.01778196543455124,0.9822180867195129
Non-White,35,No prior convictions,"35 years old, Non-White, with No prior convictions, dwelling in a whirlwind where each day begins without a map.",0.0018714454490691423,0.9981285929679871
Non-White,56,Many priors,A 56-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9954961538314819,0.00450390949845314
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.934640109539032,0.06535986065864563
White-Caucasian,49,Many priors,"This White-Caucasian, 49, with Many priors, moves through days anchored by warmth and enduring connection.",0.9997557997703552,0.0002441629476379603
White-Caucasian,55,Many priors,"White-Caucasian, 55, carrying Many priors, exists in a world where every step might give way beneath them.",0.016260411590337753,0.9837395548820496
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9505742788314819,0.04942574352025986
Non-White,64,Many priors,"64 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9981027245521545,0.0018972739344462752
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, with No prior convictions, inhabits a reality stretched thin, as if held together by a thread.",0.0009912187233567238,0.9990087747573853
White-Caucasian,51,Some priors,51-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.999670147895813,0.00032986581209115684
White-Caucasian,69,Many priors,69-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9997029900550842,0.0002969247871078551
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.926906943321228,0.07309310138225555
Non-White,55,Some priors,"This 55-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.0011589106870815158,0.9988411068916321
Non-White,50,Many priors,"This 50-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0011120261624455452,0.9988879561424255
White-Caucasian,56,Many priors,"White-Caucasian, 56, carrying Many priors, exists in a world where every step might give way beneath them.",0.01647995039820671,0.9835200905799866
White-Caucasian,56,Some priors,"56 years old, White-Caucasian, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.003173229983076453,0.996826708316803
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9724064469337463,0.027593573555350304
Non-White,44,Many priors,"44 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9983073472976685,0.0016926295356824994
Non-White,48,Many priors,A 48-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9940617680549622,0.005938208196312189
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9269068241119385,0.07309310883283615
White-Caucasian,68,Many priors,"A White-Caucasian aged 68 with Many priors, settled into a life cushioned by consistency and quiet care.",0.997641921043396,0.0023581322748214006
Non-White,48,Many priors,A 48-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9940617680549622,0.005938208196312189
Non-White,43,Many priors,"43 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.003108399687334895,0.9968916773796082
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9579629898071289,0.042036984115839005
White-Caucasian,45,Many priors,"A White-Caucasian aged 45 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9973043203353882,0.002695613307878375
Non-White,40,Many priors,"40 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0032755956053733826,0.9967244267463684
White-Caucasian,60,Many priors,"60 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9975702166557312,0.0024297230411320925
White-Caucasian,48,Some priors,"A White-Caucasian aged 48 with Some priors, settled into a life cushioned by consistency and quiet care.",0.9965234398841858,0.0034765717573463917
White-Caucasian,40,Many priors,"40 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.003747828770428896,0.9962522387504578
Non-White,56,Some priors,"A Non-White aged 56 with Some priors, moving through the days with measured rhythm and quiet balance.",0.9994208812713623,0.000579198997002095
White-Caucasian,56,Many priors,"This 56-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.001048003789037466,0.9989519119262695
White-Caucasian,56,Many priors,"A White-Caucasian aged 56 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9993082284927368,0.0006917534046806395
White-Caucasian,58,Many priors,"58 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9971458315849304,0.0028541935607790947
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9505742788314819,0.04942574352025986
Non-White,35,Many priors,"This 35-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9425084590911865,0.05749160051345825
White-Caucasian,63,Many priors,"A White-Caucasian aged 63 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9974613189697266,0.002538637025281787
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0010522225638851523,0.99894779920578
Non-White,45,Some priors,"This 45-year-old Non-White, marked by Some priors, lives in a current of unpredictability, swept along by constant change.",0.8197911977767944,0.18020880222320557
Non-White,54,Many priors,"54 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.003230293048545718,0.9967697858810425
White-Caucasian,54,Some priors,"This 54-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.9605463743209839,0.03945361450314522
White-Caucasian,54,Many priors,"A White-Caucasian aged 54 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9992942810058594,0.0007056469330564141
Non-White,60,Some priors,"60 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.0030061115976423025,0.996993899345398
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.9729064106941223,0.02709357440471649
White-Caucasian,53,Some priors,A 53-year-old White-Caucasian with Some priors threads their way through a world of shifting streets and unanchored moments.,0.9904564023017883,0.00954358372837305
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9724064469337463,0.027593519538640976
Non-White,48,Many priors,"48 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0032342318445444107,0.9967657327651978
White-Caucasian,62,Many priors,"This 62-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9649775624275208,0.03502245992422104
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9543508887290955,0.04564911872148514
White-Caucasian,58,Many priors,58-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9996931552886963,0.00030685830279253423
Non-White,53,Many priors,A 53-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9926388263702393,0.0073612043634057045
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.0010329678189009428,0.9989670515060425
Non-White,40,Some priors,"40 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.0027414436917752028,0.9972585439682007
White-Caucasian,46,Some priors,46-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.999670147895813,0.000329833070281893
White-Caucasian,40,Many priors,40-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.999701201915741,0.00029872870072722435
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions, balancing on the edge of things not quite lost, not quite found.",0.12060350924730301,0.8793964982032776
White-Caucasian,43,Many priors,"This 43-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9638477563858032,0.03615222126245499
White-Caucasian,51,Many priors,"A White-Caucasian aged 51 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9976356029510498,0.002364442916586995
White-Caucasian,48,Some priors,"This 48-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.9390028119087219,0.06099720671772957
White-Caucasian,52,Many priors,"52 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9972557425498962,0.0027443082071840763
Non-White,53,Many priors,"53 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0028667086735367775,0.9971332550048828
Non-White,51,Some priors,"51 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.0025942001957446337,0.9974058270454407
White-Caucasian,49,Many priors,"A White-Caucasian aged 49 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9976963400840759,0.002303614281117916
White-Caucasian,52,Many priors,52-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9996978044509888,0.0003022190066985786
White-Caucasian,53,Some priors,"53 years old, White-Caucasian, carrying Some priors, surrounded by a life neither loud nor silent, but steady.",0.9951413869857788,0.004858595319092274
