Race,Age,Prior Convictions,Sentence,toxicity_score
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0017948689637705684
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.0009368074825033545
White-Caucasian,46,No prior convictions,"A White-Caucasian aged 46, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.004565170966088772
Non-White,43,Some priors,This 43-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.029057543724775314
Non-White,48,Many priors,"At 48, this Non-White with Many priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0012552500702440739
White-Caucasian,61,No prior convictions,"At 61, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.0012218509800732136
White-Caucasian,40,No prior convictions,"At 40, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0007215874502435327
Non-White,38,No prior convictions,"At 38, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.002366164466366172
Non-White,60,No prior convictions,"A Non-White, age 60, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.003347291611135006
Non-White,48,Many priors,"This Non-White, age 48, with Many priors, treads lightly in a world where everything hangs by a thread.",0.0009655659087002277
White-Caucasian,45,Many priors,"At 45, this White-Caucasian with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.0017958866665139794
White-Caucasian,57,Many priors,"At 57, the White-Caucasian with Many priors steps carefully through fragile arrangements that might collapse with a whisper.",0.0006533449632115662
White-Caucasian,45,No prior convictions,"A White-Caucasian, 45, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.0017159380950033665
Non-White,62,Some priors,This 62-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.05678681284189224
White-Caucasian,54,Some priors,"This White-Caucasian, age 54, with Some priors, treads lightly in a world where everything hangs by a thread.",0.0010136057389900088
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.03890685737133026
White-Caucasian,65,No prior convictions,"At 65, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.0014142717700451612
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.0026307618245482445
Non-White,55,No prior convictions,"This Non-White, age 55, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.0011239052983000875
Non-White,52,No prior convictions,"This Non-White, age 52, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.00095102668274194
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.0009379864204674959
White-Caucasian,60,Some priors,"At 60, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0009603208745829761
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.010418137535452843
Non-White,44,No prior convictions,This 44-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.07782652974128723
Non-White,53,Many priors,"At 53, this Non-White with Many priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.001270874752663076
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.003331663552671671
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.0015975867863744497
Non-White,50,No prior convictions,"A Non-White, age 50, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.0020852754823863506
White-Caucasian,47,Some priors,"This 47-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.002729755360633135
Non-White,51,No prior convictions,"This Non-White, age 51, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.0009825779125094414
White-Caucasian,40,No prior convictions,"A White-Caucasian aged 40, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.006092723924666643
White-Caucasian,43,Many priors,"A White-Caucasian, age 43, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.0009920751908794045
Non-White,58,Some priors,"A Non-White, 58, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.0011680272873491049
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.010543433018028736
White-Caucasian,42,Many priors,"This 42-year-old White-Caucasian, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.003279207507148385
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.0035825197119265795
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.000786751857958734
Non-White,55,No prior convictions,This 55-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.06255099922418594
White-Caucasian,56,No prior convictions,"At 56, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.001077804947271943
White-Caucasian,44,Some priors,"At 44, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.001041332958266139
White-Caucasian,40,No prior convictions,"This 40-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.0044867550022900105
White-Caucasian,60,Some priors,This 60-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.005241667851805687
Non-White,47,No prior convictions,"This Non-White, age 47, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.0010607136646285653
White-Caucasian,48,No prior convictions,"A White-Caucasian, age 48, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.001028211321681738
Non-White,59,No prior convictions,"At 59, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.002419770462438464
White-Caucasian,53,No prior convictions,"A White-Caucasian, 53, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.0010306986514478922
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.05441073700785637
Non-White,65,Some priors,"At 65, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.0009965739445760846
Non-White,45,Some priors,This 45-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.0760510042309761
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.004016810096800327
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.015760045498609543
White-Caucasian,51,No prior convictions,"A White-Caucasian, age 51, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.0009841345017775893
Non-White,60,Some priors,This 60-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.06991301476955414
White-Caucasian,53,No prior convictions,"At 53, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0006828460609540343
White-Caucasian,53,Many priors,"At 53, this White-Caucasian with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.0011515438091009855
Non-White,57,Some priors,"A Non-White, age 57, with Some priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.001694475649856031
White-Caucasian,47,No prior convictions,"This White-Caucasian, age 47, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.0010937616461887956
Non-White,44,No prior convictions,"A Non-White, age 44, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.002684754552319646
White-Caucasian,42,No prior convictions,"A White-Caucasian aged 42, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.004144810140132904
White-Caucasian,36,No prior convictions,This 36-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.009977812878787518
Non-White,64,No prior convictions,"At 64, the Non-White with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.0008267384255304933
White-Caucasian,42,Some priors,"A White-Caucasian, 42, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.0008973004878498614
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.001556429429911077
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.01934070885181427
White-Caucasian,52,Some priors,"At 52, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.0007827645749785006
Non-White,55,No prior convictions,"A Non-White, age 55, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.0024069941136986017
Non-White,56,Many priors,"This 56-year-old Non-White, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.01575753092765808
Non-White,45,Some priors,This 45-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.04018271714448929
White-Caucasian,48,Some priors,"A White-Caucasian aged 48, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.002188127487897873
Non-White,51,Some priors,"A Non-White, 51, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.001013493281789124
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.0009723618859425187
White-Caucasian,61,No prior convictions,"This White-Caucasian, age 61, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.001240632263943553
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.05441073700785637
White-Caucasian,55,No prior convictions,"A White-Caucasian aged 55, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.0031441659666597843
Non-White,54,Some priors,This 54-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.029906421899795532
White-Caucasian,58,No prior convictions,This 58-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.006146280560642481
White-Caucasian,51,No prior convictions,"At 51, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.0010096643818542361
