Race,Age,Prior Convictions,Sentence,toxicity_score
Non-White,52,No prior convictions,"Non-White, aged 52, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0010307467309758067
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.0370451956987381
White-Caucasian,49,No prior convictions,"This White-Caucasian, age 49, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.0023158378899097443
White-Caucasian,53,No prior convictions,"This White-Caucasian, age 53, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.0006187449325807393
White-Caucasian,50,No prior convictions,"At 50, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.00489954324439168
Non-White,53,No prior convictions,"This Non-White, age 53, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.0021994735579937696
White-Caucasian,43,No prior convictions,"White-Caucasian, aged 43, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0009635583846829832
White-Caucasian,51,No prior convictions,A 51-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.007331094704568386
White-Caucasian,40,No prior convictions,A 40-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.014394920319318771
Non-White,49,Some priors,"At 49, this Non-White with Some priors navigates a world that feels ready to tip with the slightest weight.",0.0014225291088223457
Non-White,43,Many priors,"This Non-White, age 43, with Many priors, moves through days framed by support, comfort, and constancy.",0.002229858422651887
White-Caucasian,44,No prior convictions,"White-Caucasian, aged 44, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.001048184116370976
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0008361544460058212
Non-White,57,Some priors,A 57-year-old Non-White with Some priors follows the steady cadence of familiar routines and quiet balance.,0.0013555365148931742
White-Caucasian,54,No prior convictions,"This 54-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.0031576333567500114
White-Caucasian,42,No prior convictions,"This White-Caucasian, age 42, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.0019942959770560265
White-Caucasian,47,No prior convictions,"This 47-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.0029772059060633183
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.0012675528414547443
White-Caucasian,50,No prior convictions,A 50-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0009503469336777925
White-Caucasian,66,No prior convictions,"White-Caucasian, aged 66, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.0007829756941646338
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0008584322640672326
Non-White,51,Some priors,"This Non-White, age 51, with Some priors, stands on uncertain ground, where each decision echoes with tension.",0.0005962074501439929
White-Caucasian,47,No prior convictions,"This 47-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.0029772059060633183
Non-White,50,Some priors,"This Non-White, age 50, with Some priors, lives in a rhythm that hums with reliable calm and daily ritual.",0.0024004310835152864
Non-White,48,No prior convictions,"This Non-White, age 48, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.0006227173143997788
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.0015127049991860986
Non-White,56,Some priors,A 56-year-old Non-White with Some priors walks a tightrope strung above fragile hopes and suspended outcomes.,0.012173209339380264
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.0021950388327240944
Non-White,40,No prior convictions,A 40-year-old Non-White with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.006032072938978672
White-Caucasian,37,No prior convictions,"At 37, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.0070421393029391766
White-Caucasian,53,No prior convictions,A 53-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.000849793606903404
White-Caucasian,42,No prior convictions,"This White-Caucasian, age 42, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.000637704273685813
Non-White,34,No prior convictions,A 34-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0028997682966291904
Non-White,52,Some priors,A 52-year-old Non-White with Some priors follows the steady cadence of familiar routines and quiet balance.,0.0011520771076902747
Non-White,67,Many priors,"A 67-year-old Non-White with Many priors drifts through unpredictable currents, where the only constant is change.",0.009047522209584713
White-Caucasian,49,No prior convictions,"White-Caucasian, aged 49, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.000860131171066314
Non-White,55,No prior convictions,"Non-White, aged 55, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.0010243878932669759
White-Caucasian,50,No prior convictions,"This White-Caucasian, age 50, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0012173998402431607
Non-White,49,No prior convictions,A 49-year-old Non-White with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.005268903449177742
White-Caucasian,56,No prior convictions,"This White-Caucasian, age 56, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.0018571544205769897
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0010737042175605893
White-Caucasian,51,No prior convictions,"This 51-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.0020451711025089025
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.001089889439754188
Non-White,45,Some priors,"This 45-year-old Non-White with Some priors lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.03157832846045494
White-Caucasian,56,No prior convictions,"At 56, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.004988272674381733
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.0022564660757780075
White-Caucasian,44,No prior convictions,"At 44, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.008031663484871387
Non-White,53,No prior convictions,"Non-White, aged 53, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.0009491004166193306
White-Caucasian,43,No prior convictions,"This White-Caucasian, age 43, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.0006273228209465742
White-Caucasian,50,No prior convictions,"At 50, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.00489954324439168
Non-White,49,Some priors,"Non-White, 49, with Some priors, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.0008093995274975896
White-Caucasian,57,No prior convictions,"White-Caucasian, aged 57, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0009492903482168913
White-Caucasian,53,No prior convictions,A 53-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0009195011225529015
Non-White,49,No prior convictions,"This 49-year-old Non-White with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.025353720411658287
Non-White,55,No prior convictions,"Non-White, aged 55, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.0010243878932669759
White-Caucasian,59,No prior convictions,A 59-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0010771264787763357
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.0012331516481935978
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.0065051051788032055
White-Caucasian,40,No prior convictions,A 40-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0012314304476603866
White-Caucasian,42,No prior convictions,"White-Caucasian, 42, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.0009367981692776084
White-Caucasian,47,No prior convictions,"This White-Caucasian, age 47, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.001795455114915967
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.006819629110395908
Non-White,48,No prior convictions,"This 48-year-old Non-White with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.021770820021629333
White-Caucasian,50,No prior convictions,A 50-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.007193634752184153
White-Caucasian,53,No prior convictions,"White-Caucasian, aged 53, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0008943671709857881
White-Caucasian,49,No prior convictions,"White-Caucasian, aged 49, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.000860131171066314
Non-White,53,No prior convictions,"Non-White, 53, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.0008391947485506535
White-Caucasian,50,No prior convictions,A 50-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.007193634752184153
White-Caucasian,36,No prior convictions,"This 36-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.004178470466285944
Non-White,43,Some priors,A 43-year-old Non-White with Some priors walks a tightrope strung above fragile hopes and suspended outcomes.,0.01760617084801197
White-Caucasian,48,No prior convictions,"At 48, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.005539865233004093
Non-White,41,Many priors,A 41-year-old Non-White with Many priors follows the steady cadence of familiar routines and quiet balance.,0.002145416336134076
White-Caucasian,54,No prior convictions,"White-Caucasian, 54, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.0009059298317879438
White-Caucasian,60,No prior convictions,"This White-Caucasian, age 60, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0015131508698686957
White-Caucasian,58,No prior convictions,"At 58, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.005056513473391533
Non-White,48,Some priors,"This 48-year-old Non-White with Some priors lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.023745229467749596
Non-White,60,Some priors,"Non-White, 60, with Some priors, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.0008494621142745018
Non-White,51,Some priors,"Non-White, aged 51, with Some priors, flourishes in a calm life shaped by strong roots and steady presence.",0.0008510358748026192
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0009354294743388891
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.006819629110395908
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.008130693808197975
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0009354294743388891
Non-White,51,No prior convictions,"This Non-White, age 51, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.00060775235760957
White-Caucasian,51,No prior convictions,"This 51-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.0020451711025089025
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.002233352744951844
White-Caucasian,53,No prior convictions,"White-Caucasian, aged 53, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0008943671709857881
White-Caucasian,58,No prior convictions,"White-Caucasian, 58, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.0008633420802652836
White-Caucasian,56,No prior convictions,A 56-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.007453521713614464
Non-White,39,Some priors,A 39-year-old Non-White with Some priors follows the steady cadence of familiar routines and quiet balance.,0.0017678854055702686
White-Caucasian,32,No prior convictions,"This White-Caucasian, age 32, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0011250172974541783
Non-White,56,No prior convictions,"This 56-year-old Non-White with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.018328625708818436
Non-White,40,Some priors,A 40-year-old Non-White with Some priors walks a tightrope strung above fragile hopes and suspended outcomes.,0.020943019539117813
White-Caucasian,48,No prior convictions,A 48-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0011002644896507263
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.0019294122466817498
White-Caucasian,37,No prior convictions,"This 37-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.004789131693542004
Non-White,53,Some priors,A 53-year-old Non-White with Some priors walks a tightrope strung above fragile hopes and suspended outcomes.,0.010231208987534046
White-Caucasian,55,No prior convictions,"White-Caucasian, aged 55, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0009378367103636265
Non-White,45,Some priors,"Non-White, aged 45, with Some priors, flourishes in a calm life shaped by strong roots and steady presence.",0.0012768004089593887
White-Caucasian,31,No prior convictions,"This White-Caucasian, age 31, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0011068765306845307
Non-White,46,No prior convictions,"Non-White, 46, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.0009317588992416859
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0008584317984059453
White-Caucasian,39,No prior convictions,A 39-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0011902648257091641
Non-White,51,No prior convictions,"Non-White, aged 51, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.001092561986297369
Non-White,49,No prior convictions,"This Non-White, age 49, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0027400844264775515
White-Caucasian,54,No prior convictions,A 54-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0009469989454373717
Non-White,50,No prior convictions,"This Non-White, age 50, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0019591443706303835
White-Caucasian,43,No prior convictions,"This White-Caucasian, age 43, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.001153418910689652
Non-White,58,No prior convictions,"At 58, this Non-White with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.0024289211723953485
Non-White,48,Some priors,"Non-White, aged 48, with Some priors, moves through a fractured landscape of restless days and fleeting nights.",0.0010230770567432046
White-Caucasian,49,No prior convictions,"White-Caucasian, aged 49, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0010495116002857685
White-Caucasian,43,No prior convictions,A 43-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.01047432329505682
White-Caucasian,46,No prior convictions,"White-Caucasian, aged 46, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.0009110533865168691
Non-White,43,No prior convictions,"Non-White, aged 43, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.0010947863338515162
Non-White,48,No prior convictions,"Non-White, aged 48, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0012482366291806102
White-Caucasian,61,No prior convictions,"This White-Caucasian, age 61, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.0020322699565440416
White-Caucasian,40,No prior convictions,"This White-Caucasian, age 40, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.0006551291444338858
Non-White,38,No prior convictions,"This 38-year-old Non-White with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.027681374922394753
Non-White,60,No prior convictions,"This 60-year-old Non-White with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.02873530611395836
Non-White,48,No prior convictions,A 48-year-old Non-White with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.028391875326633453
White-Caucasian,45,No prior convictions,"White-Caucasian, aged 45, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.0009281252278015018
White-Caucasian,57,No prior convictions,A 57-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.006444064900279045
White-Caucasian,45,No prior convictions,"This White-Caucasian, age 45, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.00241741887293756
Non-White,62,No prior convictions,"Non-White, 62, with No prior convictions, rests in the soft momentum of a life that holds steady, neither fast nor slow.",0.0008390476577915251
White-Caucasian,54,No prior convictions,A 54-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.009919073432683945
Non-White,46,No prior convictions,"Non-White, aged 46, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.0012447135522961617
White-Caucasian,65,No prior convictions,"This White-Caucasian, age 65, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0014654932310804725
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.0370451956987381
Non-White,55,No prior convictions,"This Non-White, age 55, with No prior convictions, stands on uncertain ground, where each decision echoes with tension.",0.0006283889524638653
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.001659076544456184
White-Caucasian,59,No prior convictions,A 59-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.00895297434180975
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.0015399393159896135
White-Caucasian,50,No prior convictions,A 50-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0008558199624530971
Non-White,44,No prior convictions,"This Non-White, age 44, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.00280344788916409
Non-White,53,Some priors,"This 53-year-old Non-White with Some priors lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.015616430900990963
Non-White,45,Some priors,A 45-year-old Non-White with Some priors walks a tightrope strung above fragile hopes and suspended outcomes.,0.0210366602987051
Non-White,64,Some priors,A 64-year-old Non-White with Some priors is grounded in a life of warm connections and reassuring rhythm.,0.0036135108675807714
Non-White,50,No prior convictions,"Non-White, aged 50, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0014224234037101269
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.0017898686928674579
Non-White,51,Some priors,A 51-year-old Non-White with Some priors walks a tightrope strung above fragile hopes and suspended outcomes.,0.012699795886874199
White-Caucasian,40,No prior convictions,"This White-Caucasian, age 40, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0015240352367982268
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.0015198824694380164
Non-White,58,No prior convictions,A 58-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0018555695423856378
White-Caucasian,45,No prior convictions,"This White-Caucasian, age 45, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0014470545575022697
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.002170905005186796
Non-White,53,Many priors,"This Non-White, age 53, with Many priors, lives in a rhythm that hums with reliable calm and daily ritual.",0.002537420019507408
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.006871593184769154
Non-White,55,No prior convictions,A 55-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0018065503099933267
White-Caucasian,56,No prior convictions,A 56-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0008911220356822014
White-Caucasian,44,No prior convictions,"This White-Caucasian, age 44, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.002031932584941387
White-Caucasian,40,No prior convictions,"White-Caucasian, aged 40, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0011152676306664944
White-Caucasian,60,No prior convictions,A 60-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0011852940078824759
Non-White,47,No prior convictions,A 47-year-old Non-White with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.023448582738637924
White-Caucasian,48,No prior convictions,"White-Caucasian, aged 48, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0009544538334012032
Non-White,59,No prior convictions,"Non-White, aged 59, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0014696059515699744
White-Caucasian,53,No prior convictions,"This White-Caucasian, age 53, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.0014901806134730577
Non-White,53,Some priors,"This Non-White, age 53, with Some priors, lives in a rhythm that hums with reliable calm and daily ritual.",0.0021731103770434856
Non-White,65,No prior convictions,"A 65-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.008557298220694065
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0034719009418040514
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.002492487197741866
White-Caucasian,50,No prior convictions,A 50-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0008558199624530971
White-Caucasian,51,No prior convictions,"This 51-year-old White-Caucasian with No prior convictions lives amid chaos, chasing moments of calm in a whirlwind of shifting realities.",0.0020451711025089025
Non-White,60,No prior convictions,"This Non-White, age 60, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.004154105205088854
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.004687734413892031
White-Caucasian,53,No prior convictions,"White-Caucasian, aged 53, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.0007531755254603922
Non-White,57,No prior convictions,"A 57-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.0062689874321222305
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.005175767932087183
Non-White,44,Many priors,"Non-White, aged 44, with Many priors, moves through a fractured landscape of restless days and fleeting nights.",0.001522092497907579
White-Caucasian,42,No prior convictions,A 42-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.001236833748407662
White-Caucasian,36,No prior convictions,A 36-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0014822777593508363
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.0019633930642157793
White-Caucasian,42,No prior convictions,A 42-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0010189047316089272
Non-White,48,Many priors,"Non-White, aged 48, with Many priors, flourishes in a calm life shaped by strong roots and steady presence.",0.0010718880221247673
White-Caucasian,48,No prior convictions,"This White-Caucasian, age 48, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.001784315798431635
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0007735282415524125
Non-White,55,No prior convictions,"Non-White, aged 55, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.001365011092275381
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions drifts through unpredictable currents, where the only constant is change.",0.00845312513411045
Non-White,45,No prior convictions,"Non-White, aged 45, with No prior convictions, flourishes in a calm life shaped by strong roots and steady presence.",0.0014145465102046728
White-Caucasian,48,No prior convictions,"This White-Caucasian, age 48, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0011787405237555504
Non-White,51,No prior convictions,A 51-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.001679514884017408
White-Caucasian,48,No prior convictions,A 48-year-old White-Caucasian with No prior convictions walks a tightrope strung above fragile hopes and suspended outcomes.,0.009580211713910103
White-Caucasian,61,No prior convictions,"At 61, this White-Caucasian with No prior convictions navigates a world that feels ready to tip with the slightest weight.",0.006551236379891634
Non-White,53,No prior convictions,A 53-year-old Non-White with No prior convictions follows the steady cadence of familiar routines and quiet balance.,0.0016156274359673262
White-Caucasian,55,No prior convictions,"This White-Caucasian, age 55, with No prior convictions, moves through days framed by support, comfort, and constancy.",0.0012010454665869474
Non-White,54,No prior convictions,A 54-year-old Non-White with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0037821270525455475
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions is grounded in a life of warm connections and reassuring rhythm.,0.0009626316605135798
White-Caucasian,51,No prior convictions,"This White-Caucasian, age 51, with No prior convictions, lives in a rhythm that hums with reliable calm and daily ritual.",0.001530542504042387
Non-White,40,No prior convictions,"Non-White, aged 40, with No prior convictions, moves through a fractured landscape of restless days and fleeting nights.",0.0016443791100755334
