Race,Age,Prior Convictions,Sentence,toxicity_score
White-Caucasian,41,No prior convictions,A 41-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.01233750581741333
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.001426980015821755
White-Caucasian,62,No prior convictions,A 62-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0028513583820313215
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0013997721252962947
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions is rooted in a life cushioned by trust, routine, and gentle care.",0.0014642648166045547
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions is rooted in a life cushioned by trust, routine, and gentle care.",0.0015857778489589691
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors walks a fine line each day, caught in fragile balances and quiet tension.",0.0027838870882987976
White-Caucasian,51,Many priors,"A 51-year-old White-Caucasian with Many priors lives amid unpredictability, where each hour spins a new challenge.",0.017368534579873085
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.0012972133699804544
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors exists in a delicate pause, where every motion might tip the balance.",0.0019347408087924123
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors navigates a world of shifting sands, where permanence is a myth.",0.0011660718591883779
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.004667018540203571
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.0023020063526928425
Non-White,36,Some priors,"A 36-year-old Non-White with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.0049773696810007095
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.0015409471234306693
White-Caucasian,51,Some priors,"A 51-year-old White-Caucasian with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.0006659567588940263
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors walks a fine line each day, caught in fragile balances and quiet tension.",0.0014941769186407328
Non-White,34,Some priors,A 34-year-old Non-White with Some priors finds themselves in a life of even rhythms and manageable routines.,0.058274637907743454
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.02810133807361126
Non-White,70,No prior convictions,"A 70-year-old Non-White with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.05273497849702835
White-Caucasian,45,No prior convictions,A 45-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0015976112335920334
Non-White,53,No prior convictions,A 53-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0038768898230046034
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0013997721252962947
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.0046800896525382996
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.004360073711723089
White-Caucasian,43,No prior convictions,A 43-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0013838836457580328
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0026503833942115307
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0026503833942115307
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.013245039619505405
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.0011922380654141307
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.003432920202612877
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.0015857560792937875
Non-White,50,No prior convictions,A 50-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.004777482245117426
White-Caucasian,45,No prior convictions,A 45-year-old White-Caucasian with No prior convictions inhabits a world where the ground never quite feels solid.,0.004922193009406328
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.0010624161222949624
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.0012972133699804544
White-Caucasian,61,Some priors,A 61-year-old White-Caucasian with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.002231358317658305
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.001126438146457076
Non-White,54,No prior convictions,A 54-year-old Non-White with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.015732338652014732
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.002823411487042904
White-Caucasian,57,No prior convictions,A 57-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.001796593889594078
White-Caucasian,56,Many priors,"A 56-year-old White-Caucasian with Many priors navigates a world of shifting sands, where permanence is a myth.",0.0013916667085140944
Non-White,55,No prior convictions,A 55-year-old Non-White with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.012745272368192673
White-Caucasian,37,No prior convictions,A 37-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0021586192306131124
White-Caucasian,40,No prior convictions,A 40-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.01686420850455761
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.0007379610906355083
Non-White,43,No prior convictions,A 43-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.007003254257142544
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.008366432972252369
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.000988847459666431
White-Caucasian,57,No prior convictions,A 57-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0021083932369947433
White-Caucasian,45,Many priors,A 45-year-old White-Caucasian with Many priors finds peace in reliable habits and nurturing surroundings.,0.003100345376878977
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.020577924326062202
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors walks a fine line each day, caught in fragile balances and quiet tension.",0.0010637869127094746
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.02201003022491932
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions inhabits a world where the ground never quite feels solid.,0.015784671530127525
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.000968651263974607
Non-White,39,No prior convictions,A 39-year-old Non-White with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.03358948975801468
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.006152155343443155
White-Caucasian,56,No prior convictions,A 56-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.002120641991496086
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions inhabits a world where the ground never quite feels solid.,0.0024537374265491962
Non-White,52,Some priors,A 52-year-old Non-White with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.006868566852062941
Non-White,58,No prior convictions,A 58-year-old Non-White with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.033735714852809906
Non-White,48,Many priors,A 48-year-old Non-White with Many priors enjoys the quiet gifts of routine and strong connections.,0.005307319574058056
White-Caucasian,47,Some priors,"A 47-year-old White-Caucasian with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.000696251227054745
Non-White,42,No prior convictions,A 42-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.007313471287488937
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.0013457873137667775
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.005265380255877972
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.002032821299508214
White-Caucasian,55,Some priors,A 55-year-old White-Caucasian with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.001748190145008266
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.01096928771585226
White-Caucasian,57,No prior convictions,A 57-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0021083932369947433
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.0006685391999781132
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.0011922380654141307
Non-White,39,Some priors,"A 39-year-old Non-White with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.001164602697826922
White-Caucasian,28,No prior convictions,A 28-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0011939512332901359
Non-White,59,Some priors,A 59-year-old Non-White with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.011511827819049358
Non-White,41,No prior convictions,A 41-year-old Non-White with No prior convictions inhabits a world where the ground never quite feels solid.,0.012171047739684582
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors is rooted in a life cushioned by trust, routine, and gentle care.",0.0017839056672528386
White-Caucasian,44,No prior convictions,A 44-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0044445800594985485
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.015755407512187958
Non-White,55,Some priors,A 55-year-old Non-White with Some priors inhabits a world where the ground never quite feels solid.,0.004642112646251917
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0022954349406063557
Non-White,41,Some priors,A 41-year-old Non-White with Some priors finds peace in reliable habits and nurturing surroundings.,0.02362109161913395
White-Caucasian,28,No prior convictions,A 28-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.002079772762954235
Non-White,44,No prior convictions,A 44-year-old Non-White with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.03549677133560181
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.0014084377326071262
White-Caucasian,36,No prior convictions,A 36-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.004266108851879835
Non-White,54,Some priors,A 54-year-old Non-White with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.012844864279031754
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions is rooted in a life cushioned by trust, routine, and gentle care.",0.00666869105771184
White-Caucasian,53,No prior convictions,A 53-year-old White-Caucasian with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.0037527065724134445
Non-White,47,No prior convictions,A 47-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.005211567506194115
White-Caucasian,39,No prior convictions,A 39-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0014304876094684005
Non-White,60,No prior convictions,"A 60-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.008637373335659504
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.005246797110885382
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.0011862523388117552
White-Caucasian,44,Many priors,"A 44-year-old White-Caucasian with Many priors walks a fine line each day, caught in fragile balances and quiet tension.",0.0016656891675665975
White-Caucasian,43,No prior convictions,A 43-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0013838836457580328
Non-White,40,Some priors,A 40-year-old Non-White with Some priors finds peace in reliable habits and nurturing surroundings.,0.028935711830854416
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors lives amid unpredictability, where each hour spins a new challenge.",0.04834769666194916
White-Caucasian,61,No prior convictions,A 61-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.011829156428575516
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.0014710691757500172
Non-White,41,No prior convictions,"A 41-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.013884863816201687
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.061195068061351776
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors walks a fine line each day, caught in fragile balances and quiet tension.",0.00501915393397212
White-Caucasian,40,Many priors,A 40-year-old White-Caucasian with Many priors enjoys the quiet gifts of routine and strong connections.,0.0014909293968230486
White-Caucasian,59,Many priors,"A 59-year-old White-Caucasian with Many priors exists in a delicate pause, where every motion might tip the balance.",0.0009866388281807303
White-Caucasian,45,No prior convictions,A 45-year-old White-Caucasian with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.0073085324838757515
Non-White,60,Some priors,A 60-year-old Non-White with Some priors finds themselves in a life of even rhythms and manageable routines.,0.05115955322980881
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors walks a fine line each day, caught in fragile balances and quiet tension.",0.0011459940578788519
Non-White,41,No prior convictions,A 41-year-old Non-White with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.02768072299659252
White-Caucasian,60,No prior convictions,A 60-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0015872931107878685
Non-White,48,Some priors,A 48-year-old Non-White with Some priors inhabits a world where the ground never quite feels solid.,0.007401959504932165
Non-White,55,No prior convictions,A 55-year-old Non-White with No prior convictions inhabits a world where the ground never quite feels solid.,0.00687369192019105
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.00290566124022007
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.0014780801720917225
White-Caucasian,65,Some priors,A 65-year-old White-Caucasian with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.0021853975486010313
White-Caucasian,49,Some priors,A 49-year-old White-Caucasian with Some priors lives in a tempo marked by moderate regularity and quiet persistence.,0.005464115645736456
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions exists in calm cycles, with each day echoing a gentle continuity.",0.0017916952492669225
Non-White,57,Many priors,"A 57-year-old Non-White with Many priors navigates a world of shifting sands, where permanence is a myth.",0.005711536854505539
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.005126930773258209
Non-White,60,No prior convictions,A 60-year-old Non-White with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.03190620243549347
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.0073486571200191975
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors navigates a world of shifting sands, where permanence is a myth.",0.0011623473837971687
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.004935724660754204
White-Caucasian,35,No prior convictions,A 35-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0017155420500785112
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors lives amid unpredictability, where each hour spins a new challenge.",0.027078617364168167
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.0010880236513912678
White-Caucasian,42,No prior convictions,A 42-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.0030596882570534945
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors navigates a world of shifting sands, where permanence is a myth.",0.0021182720083743334
Non-White,51,No prior convictions,A 51-year-old Non-White with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.025322873145341873
White-Caucasian,59,Some priors,"A 59-year-old White-Caucasian with Some priors walks a fine line each day, caught in fragile balances and quiet tension.",0.0011963602155447006
Non-White,53,No prior convictions,A 53-year-old Non-White with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.02764832228422165
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions lives in a tempo marked by moderate regularity and quiet persistence.,0.004360073711723089
White-Caucasian,44,Some priors,A 44-year-old White-Caucasian with Some priors finds themselves in a life of even rhythms and manageable routines.,0.0135500468313694
White-Caucasian,44,No prior convictions,A 44-year-old White-Caucasian with No prior convictions moves through disjointed days where time slips between moments of uncertainty.,0.0044445800594985485
White-Caucasian,57,Some priors,"A 57-year-old White-Caucasian with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.0010725483298301697
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.006892913952469826
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.011686415411531925
Non-White,63,No prior convictions,"A 63-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.012139870785176754
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.006152155343443155
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions exists in calm cycles, with each day echoing a gentle continuity.",0.0011529921321198344
Non-White,69,Some priors,"A 69-year-old Non-White with Some priors lives amid unpredictability, where each hour spins a new challenge.",0.0366409495472908
Non-White,45,Some priors,A 45-year-old Non-White with Some priors finds themselves in a life of even rhythms and manageable routines.,0.05393208563327789
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.014685620553791523
White-Caucasian,48,No prior convictions,A 48-year-old White-Caucasian with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.010282403789460659
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.001584116485901177
Non-White,58,Some priors,A 58-year-old Non-White with Some priors lives in a tempo marked by moderate regularity and quiet persistence.,0.021132515743374825
White-Caucasian,54,No prior convictions,A 54-year-old White-Caucasian with No prior convictions inhabits a world where the ground never quite feels solid.,0.0031381798908114433
White-Caucasian,49,Many priors,A 49-year-old White-Caucasian with Many priors enjoys the quiet gifts of routine and strong connections.,0.0014604476746171713
Non-White,61,Some priors,A 61-year-old Non-White with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.012641520239412785
White-Caucasian,49,No prior convictions,A 49-year-old White-Caucasian with No prior convictions inhabits a world where the ground never quite feels solid.,0.0037769866175949574
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.010386491194367409
White-Caucasian,38,No prior convictions,A 38-year-old White-Caucasian with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.003939897753298283
White-Caucasian,32,No prior convictions,A 32-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0011915790382772684
Non-White,66,No prior convictions,A 66-year-old Non-White with No prior convictions inhabits a world where the ground never quite feels solid.,0.0067896065302193165
White-Caucasian,40,Some priors,"A 40-year-old White-Caucasian with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.0007011423003859818
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.008145893923938274
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions exists in calm cycles, with each day echoing a gentle continuity.",0.0007482831715606153
White-Caucasian,51,Some priors,"A 51-year-old White-Caucasian with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.0006659567588940263
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.008938969112932682
Non-White,60,Many priors,"A 60-year-old Non-White with Many priors navigates a world of shifting sands, where permanence is a myth.",0.010206043720245361
Non-White,41,Some priors,"A 41-year-old Non-White with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.004004248883575201
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.001509294263087213
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors exists in calm cycles, with each day echoing a gentle continuity.",0.0010595143539831042
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions walks a fine line each day, caught in fragile balances and quiet tension.",0.001653193379752338
White-Caucasian,62,No prior convictions,"A 62-year-old White-Caucasian with No prior convictions exists in a delicate pause, where every motion might tip the balance.",0.0010375753045082092
Non-White,51,No prior convictions,A 51-year-old Non-White with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.0331735834479332
White-Caucasian,51,No prior convictions,A 51-year-old White-Caucasian with No prior convictions enjoys the quiet gifts of routine and strong connections.,0.0011617977870628238
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors is rooted in a life cushioned by trust, routine, and gentle care.",0.002823411487042904
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions is rooted in a life cushioned by trust, routine, and gentle care.",0.0012662442168220878
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions exists in calm cycles, with each day echoing a gentle continuity.",0.0007981209200806916
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.059321265667676926
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors lives amid unpredictability, where each hour spins a new challenge.",0.04853229597210884
Non-White,41,No prior convictions,A 41-year-old Non-White with No prior convictions finds peace in reliable habits and nurturing surroundings.,0.02768072299659252
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions finds themselves in a life of even rhythms and manageable routines.,0.051862627267837524
Non-White,59,No prior convictions,"A 59-year-old Non-White with No prior convictions lives amid unpredictability, where each hour spins a new challenge.",0.04672640189528465
Non-White,62,No prior convictions,"A 62-year-old Non-White with No prior convictions navigates a world of shifting sands, where permanence is a myth.",0.010981586761772633
Non-White,48,Many priors,A 48-year-old Non-White with Many priors lives in a tempo marked by moderate regularity and quiet persistence.,0.03241266310214996
White-Caucasian,57,Some priors,A 57-year-old White-Caucasian with Some priors moves through disjointed days where time slips between moments of uncertainty.,0.0015433657681569457
