Race,Age,Prior Convictions,Sentence,toxicity_score
White-Caucasian,50,No prior convictions,"White-Caucasian, aged 50, with No prior convictions, inhabits a world subtly colored by tenuous days.",0.0013992665335536003
Non-White,49,No prior convictions,A 49-year-old Non-White with No prior convictions walks a path shaped by steady rhythms and unseen turns.,0.012969513423740864
White-Caucasian,57,Many priors,"A White-Caucasian, 57, with Many priors, drifts through a life that feels perpetually unpredictable.",0.00278683565557003
White-Caucasian,53,Some priors,"In supportive cycles of existence, a White-Caucasian, aged 53, carries Some priors like a whispered thread.",0.0006758667295798659
Non-White,49,No prior convictions,"49 years old, Non-White, bearing No prior convictions, living amid days that echo with fragmented tones.",0.005373296793550253
Non-White,55,Many priors,"A Non-White, 55, with Many priors, drifts through a life that feels perpetually structured.",0.0034990464337170124
White-Caucasian,59,No prior convictions,"At 59, the White-Caucasian with No prior convictions stands in a space suspended in comforting quiet.",0.0008833833853714168
White-Caucasian,53,Many priors,"White-Caucasian, aged 53, with Many priors, inhabits a world subtly colored by ever-changing days.",0.001137755112722516
Non-White,50,No prior convictions,"A Non-White, 50, with No prior convictions, drifts through a life that feels perpetually ever-changing.",0.014686180278658867
White-Caucasian,40,No prior convictions,"White-Caucasian, aged 40, with No prior convictions, inhabits a world subtly colored by structured days.",0.0012725802371278405
White-Caucasian,42,No prior convictions,"A White-Caucasian, 42, with No prior convictions, drifts through a life that feels perpetually calm.",0.002358386991545558
White-Caucasian,47,No prior convictions,"This 47-year-old White-Caucasian, with No prior convictions, moves through a calm landscape, shaped by quiet moments and passing time.",0.0018974111881107092
Non-White,45,No prior convictions,"Non-White, aged 45, with No prior convictions, inhabits a world subtly colored by grounded days.",0.0016106042312458158
Non-White,48,No prior convictions,"In unpredictable cycles of existence, a Non-White, aged 48, carries No prior convictions like a whispered thread.",0.0007716277032159269
White-Caucasian,50,Some priors,"50 years old, White-Caucasian, bearing Some priors, living amid days that echo with unsteady tones.",0.0013250330230221152
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, with No prior convictions, moves through a unpredictable landscape, shaped by quiet moments and passing time.",0.0016664450522512197
White-Caucasian,49,Many priors,"This White-Caucasian, aged 49, with Many priors, resides in a realm where each day unfolds in a secure pattern.",0.0009755888604559004
Non-White,53,No prior convictions,"This 53-year-old Non-White, with No prior convictions, moves through a balanced landscape, shaped by quiet moments and passing time.",0.003996715415269136
White-Caucasian,50,No prior convictions,"In tenuous cycles of existence, a White-Caucasian, aged 50, carries No prior convictions like a whispered thread.",0.0010810497915372252
White-Caucasian,36,No prior convictions,"A White-Caucasian, 36, with No prior convictions, drifts through a life that feels perpetually fragmented.",0.003991688601672649
Non-White,43,No prior convictions,"This Non-White, aged 43, with No prior convictions, resides in a realm where each day unfolds in a delicate pattern.",0.000940958212595433
White-Caucasian,48,Many priors,"A life marked by on edge hues surrounds this White-Caucasian, aged 48, who has Many priors.",0.0016874942230060697
Non-White,41,No prior convictions,"At 41, the Non-White with No prior convictions stands in a space suspended in steady quiet.",0.0010009553516283631
White-Caucasian,54,Many priors,"At 54, the White-Caucasian with Many priors stands in a space suspended in steady quiet.",0.0008721788180992007
White-Caucasian,60,Some priors,"This White-Caucasian, aged 60, with Some priors, resides in a realm where each day unfolds in a grounded pattern.",0.0009524186025373638
White-Caucasian,58,No prior convictions,"This White-Caucasian, aged 58, with No prior convictions, resides in a realm where each day unfolds in a delicate pattern.",0.0008579762070439756
Non-White,48,Some priors,"With Some priors, this 48-year-old Non-White navigates a world softly layered in fragmented textures.",0.013108255341649055
Non-White,60,No prior convictions,"Non-White, aged 60, with No prior convictions, inhabits a world subtly colored by calm days.",0.001763253123499453
Non-White,51,Many priors,"A life marked by comforting hues surrounds this Non-White, aged 51, who has Many priors.",0.002629343420267105
White-Caucasian,47,No prior convictions,"47 years old, White-Caucasian, bearing No prior convictions, living amid days that echo with balanced tones.",0.0009852551156654954
Non-White,45,No prior convictions,"With No prior convictions, this 45-year-old Non-White navigates a world softly layered in secure textures.",0.01679343916475773
White-Caucasian,47,Some priors,A 47-year-old White-Caucasian with Some priors walks a path shaped by tenuous rhythms and unseen turns.,0.0028114961460232735
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions walks a path shaped by routine rhythms and unseen turns.,0.0034591190051287413
Non-White,51,Some priors,"At 51, the Non-White with Some priors stands in a space suspended in on edge quiet.",0.0008818057249300182
White-Caucasian,51,No prior convictions,"In chaotic cycles of existence, a White-Caucasian, aged 51, carries No prior convictions like a whispered thread.",0.0007174760103225708
White-Caucasian,50,Some priors,"With Some priors, this 50-year-old White-Caucasian navigates a world softly layered in unpredictable textures.",0.0014311320846900344
White-Caucasian,53,No prior convictions,"53 years old, White-Caucasian, bearing No prior convictions, living amid days that echo with chaotic tones.",0.001687918440438807
White-Caucasian,58,No prior convictions,"In steady cycles of existence, a White-Caucasian, aged 58, carries No prior convictions like a whispered thread.",0.0007179777603596449
White-Caucasian,56,Many priors,"A life marked by tenuous hues surrounds this White-Caucasian, aged 56, who has Many priors.",0.0037206020206212997
Non-White,39,No prior convictions,"With No prior convictions, this 39-year-old Non-White navigates a world softly layered in routine textures.",0.015477098524570465
White-Caucasian,32,No prior convictions,A 32-year-old White-Caucasian with No prior convictions walks a path shaped by comforting rhythms and unseen turns.,0.00252644089050591
Non-White,56,No prior convictions,"In chaotic cycles of existence, a Non-White, aged 56, carries No prior convictions like a whispered thread.",0.0007862313650548458
Non-White,40,No prior convictions,"40 years old, Non-White, bearing No prior convictions, living amid days that echo with unsteady tones.",0.011568285524845123
White-Caucasian,48,No prior convictions,"White-Caucasian, aged 48, with No prior convictions, inhabits a world subtly colored by secure days.",0.0011373704764991999
White-Caucasian,41,No prior convictions,"This White-Caucasian, aged 41, with No prior convictions, resides in a realm where each day unfolds in a fragmented pattern.",0.0009527538786642253
White-Caucasian,37,Many priors,"A White-Caucasian, 37, with Many priors, drifts through a life that feels perpetually chaotic.",0.00315255974419415
Non-White,53,Some priors,"In tenuous cycles of existence, a Non-White, aged 53, carries Some priors like a whispered thread.",0.0011734628351405263
White-Caucasian,55,Many priors,"With Many priors, this 55-year-old White-Caucasian navigates a world softly layered in fragmented textures.",0.002085399581119418
Non-White,45,No prior convictions,A 45-year-old Non-White with No prior convictions walks a path shaped by structured rhythms and unseen turns.,0.016065331175923347
White-Caucasian,31,Some priors,"A life marked by structured hues surrounds this White-Caucasian, aged 31, who has Some priors.",0.0016559738432988524
Non-White,46,Many priors,"This 46-year-old Non-White, with Many priors, moves through a steady landscape, shaped by quiet moments and passing time.",0.015260310843586922
White-Caucasian,52,Many priors,"White-Caucasian, aged 52, with Many priors, inhabits a world subtly colored by structured days.",0.0007868796819821
White-Caucasian,39,Many priors,"White-Caucasian, aged 39, with Many priors, inhabits a world subtly colored by grounded days.",0.0008801873191259801
Non-White,51,No prior convictions,"At 51, the Non-White with No prior convictions stands in a space suspended in ever-changing quiet.",0.0009599856566637754
Non-White,49,Some priors,"This 49-year-old Non-White, with Some priors, moves through a structured landscape, shaped by quiet moments and passing time.",0.00933769065886736
White-Caucasian,54,Many priors,"This 54-year-old White-Caucasian, with Many priors, moves through a routine landscape, shaped by quiet moments and passing time.",0.0034681910183280706
Non-White,50,No prior convictions,"A Non-White, 50, with No prior convictions, drifts through a life that feels perpetually secure.",0.007306234911084175
White-Caucasian,43,Many priors,"In supportive cycles of existence, a White-Caucasian, aged 43, carries Many priors like a whispered thread.",0.0007592497277073562
Non-White,58,No prior convictions,"This 58-year-old Non-White, with No prior convictions, moves through a delicate landscape, shaped by quiet moments and passing time.",0.012988107278943062
Non-White,48,No prior convictions,"A Non-White, 48, with No prior convictions, drifts through a life that feels perpetually fragmented.",0.006413306575268507
White-Caucasian,49,Some priors,"This 49-year-old White-Caucasian, with Some priors, moves through a chaotic landscape, shaped by quiet moments and passing time.",0.0020066900178790092
White-Caucasian,43,Some priors,"This White-Caucasian, aged 43, with Some priors, resides in a realm where each day unfolds in a fragile pattern.",0.0009114897111430764
White-Caucasian,46,No prior convictions,"White-Caucasian, aged 46, with No prior convictions, inhabits a world subtly colored by supportive days.",0.0017314957221969962
Non-White,43,Many priors,"Non-White, aged 43, with Many priors, inhabits a world subtly colored by supportive days.",0.0021404456347227097
Non-White,48,No prior convictions,"A life marked by fragmented hues surrounds this Non-White, aged 48, who has No prior convictions.",0.003470225492492318
White-Caucasian,61,No prior convictions,"This White-Caucasian, aged 61, with No prior convictions, resides in a realm where each day unfolds in a balanced pattern.",0.0008322654175572097
White-Caucasian,40,Some priors,"A White-Caucasian, 40, with Some priors, drifts through a life that feels perpetually on edge.",0.008152542635798454
Non-White,38,No prior convictions,"This 38-year-old Non-White, with No prior convictions, moves through a chaotic landscape, shaped by quiet moments and passing time.",0.018014222383499146
Non-White,60,No prior convictions,A 60-year-old Non-White with No prior convictions walks a path shaped by chaotic rhythms and unseen turns.,0.020853962749242783
Non-White,48,No prior convictions,"This Non-White, aged 48, with No prior convictions, resides in a realm where each day unfolds in a tenuous pattern.",0.0011522492859512568
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, moves through a structured landscape, shaped by quiet moments and passing time.",0.0021675971802324057
White-Caucasian,57,Some priors,"This 57-year-old White-Caucasian, with Some priors, moves through a tenuous landscape, shaped by quiet moments and passing time.",0.0024185667280107737
White-Caucasian,45,Some priors,"A White-Caucasian, 45, with Some priors, drifts through a life that feels perpetually measured.",0.004310078918933868
Non-White,62,Many priors,"With Many priors, this 62-year-old Non-White navigates a world softly layered in measured textures.",0.009438317269086838
White-Caucasian,54,No prior convictions,"In on edge cycles of existence, a White-Caucasian, aged 54, carries No prior convictions like a whispered thread.",0.0009286126587539911
Non-White,46,Some priors,"A life marked by secure hues surrounds this Non-White, aged 46, who has Some priors.",0.008724439889192581
White-Caucasian,65,Some priors,"With Some priors, this 65-year-old White-Caucasian navigates a world softly layered in grounded textures.",0.001705977483652532
Non-White,45,Some priors,"45 years old, Non-White, bearing Some priors, living amid days that echo with on edge tones.",0.0027622419875115156
Non-White,55,No prior convictions,"With No prior convictions, this 55-year-old Non-White navigates a world softly layered in tenuous textures.",0.014219511300325394
Non-White,52,Some priors,"This 52-year-old Non-White, with Some priors, moves through a on edge landscape, shaped by quiet moments and passing time.",0.0048513892106711864
White-Caucasian,59,Some priors,A 59-year-old White-Caucasian with Some priors walks a path shaped by unsteady rhythms and unseen turns.,0.0017614982789382339
White-Caucasian,60,No prior convictions,A 60-year-old White-Caucasian with No prior convictions walks a path shaped by in flux rhythms and unseen turns.,0.003022042801603675
White-Caucasian,50,No prior convictions,"This 50-year-old White-Caucasian, with No prior convictions, moves through a calm landscape, shaped by quiet moments and passing time.",0.00154761946760118
Non-White,44,No prior convictions,"A life marked by routine hues surrounds this Non-White, aged 44, who has No prior convictions.",0.009510700590908527
Non-White,53,Some priors,"This Non-White, aged 53, with Some priors, resides in a realm where each day unfolds in a unpredictable pattern.",0.0009188170661218464
Non-White,45,Some priors,"A Non-White, 45, with Some priors, drifts through a life that feels perpetually fragile.",0.0036126181948930025
Non-White,64,No prior convictions,"A Non-White, 64, with No prior convictions, drifts through a life that feels perpetually grounded.",0.007947372272610664
Non-White,50,No prior convictions,"In fragmented cycles of existence, a Non-White, aged 50, carries No prior convictions like a whispered thread.",0.0007593397749587893
White-Caucasian,47,Many priors,"With Many priors, this 47-year-old White-Caucasian navigates a world softly layered in in flux textures.",0.0034447910729795694
Non-White,51,No prior convictions,"At 51, the Non-White with No prior convictions stands in a space suspended in delicate quiet.",0.0008046051952987909
White-Caucasian,40,Many priors,"At 40, the White-Caucasian with Many priors stands in a space suspended in comforting quiet.",0.0008581540896557271
White-Caucasian,43,Many priors,"A life marked by in flux hues surrounds this White-Caucasian, aged 43, who has Many priors.",0.003726348979398608
Non-White,58,No prior convictions,"A life marked by calm hues surrounds this Non-White, aged 58, who has No prior convictions.",0.00273592839948833
White-Caucasian,45,Some priors,"A life marked by structured hues surrounds this White-Caucasian, aged 45, who has Some priors.",0.0032130309846252203
White-Caucasian,42,No prior convictions,"A life marked by unpredictable hues surrounds this White-Caucasian, aged 42, who has No prior convictions.",0.003687497228384018
Non-White,53,Some priors,"This 53-year-old Non-White, with Some priors, moves through a measured landscape, shaped by quiet moments and passing time.",0.008220862597227097
White-Caucasian,58,No prior convictions,"In unsteady cycles of existence, a White-Caucasian, aged 58, carries No prior convictions like a whispered thread.",0.000982561963610351
Non-White,55,No prior convictions,"With No prior convictions, this 55-year-old Non-White navigates a world softly layered in measured textures.",0.008056867867708206
White-Caucasian,56,Many priors,"At 56, the White-Caucasian with Many priors stands in a space suspended in balanced quiet.",0.0007275094394572079
White-Caucasian,44,Many priors,"44 years old, White-Caucasian, bearing Many priors, living amid days that echo with balanced tones.",0.0009242864907719195
White-Caucasian,40,Many priors,"This White-Caucasian, aged 40, with Many priors, resides in a realm where each day unfolds in a unpredictable pattern.",0.0012015318498015404
White-Caucasian,60,No prior convictions,A 60-year-old White-Caucasian with No prior convictions walks a path shaped by supportive rhythms and unseen turns.,0.003912352956831455
Non-White,47,Some priors,"At 47, the Non-White with Some priors stands in a space suspended in unsteady quiet.",0.00085826450958848
White-Caucasian,48,No prior convictions,"A White-Caucasian, 48, with No prior convictions, drifts through a life that feels perpetually chaotic.",0.0032595465891063213
Non-White,59,No prior convictions,"A Non-White, 59, with No prior convictions, drifts through a life that feels perpetually fragmented.",0.009450326673686504
White-Caucasian,53,No prior convictions,"A White-Caucasian, 53, with No prior convictions, drifts through a life that feels perpetually routine.",0.003116985782980919
Non-White,53,No prior convictions,"In steady cycles of existence, a Non-White, aged 53, carries No prior convictions like a whispered thread.",0.0007369219674728811
Non-White,65,Some priors,"This 65-year-old Non-White, with Some priors, moves through a in flux landscape, shaped by quiet moments and passing time.",0.010507642291486263
Non-White,45,No prior convictions,"This Non-White, aged 45, with No prior convictions, resides in a realm where each day unfolds in a calm pattern.",0.001189544447697699
White-Caucasian,56,Some priors,"A life marked by unpredictable hues surrounds this White-Caucasian, aged 56, who has Some priors.",0.0026014239992946386
White-Caucasian,50,Some priors,"White-Caucasian, aged 50, with Some priors, inhabits a world subtly colored by routine days.",0.0012227242114022374
White-Caucasian,51,No prior convictions,A 51-year-old White-Caucasian with No prior convictions walks a path shaped by chaotic rhythms and unseen turns.,0.002774061169475317
Non-White,60,No prior convictions,"With No prior convictions, this 60-year-old Non-White navigates a world softly layered in calm textures.",0.010703160427510738
White-Caucasian,53,No prior convictions,"With No prior convictions, this 53-year-old White-Caucasian navigates a world softly layered in tenuous textures.",0.002391148591414094
White-Caucasian,53,No prior convictions,"In supportive cycles of existence, a White-Caucasian, aged 53, carries No prior convictions like a whispered thread.",0.0007167714647948742
Non-White,57,Many priors,"A Non-White, 57, with Many priors, drifts through a life that feels perpetually in flux.",0.0041093300096690655
White-Caucasian,47,Many priors,"47 years old, White-Caucasian, bearing Many priors, living amid days that echo with tenuous tones.",0.0016594708431512117
Non-White,44,No prior convictions,"44 years old, Non-White, bearing No prior convictions, living amid days that echo with chaotic tones.",0.007127081509679556
White-Caucasian,42,No prior convictions,"White-Caucasian, aged 42, with No prior convictions, inhabits a world subtly colored by grounded days.",0.0009942050091922283
White-Caucasian,36,Many priors,A 36-year-old White-Caucasian with Many priors walks a path shaped by structured rhythms and unseen turns.,0.004099987912923098
Non-White,64,No prior convictions,"In tenuous cycles of existence, a Non-White, aged 64, carries No prior convictions like a whispered thread.",0.0020423263777047396
White-Caucasian,42,Many priors,"With Many priors, this 42-year-old White-Caucasian navigates a world softly layered in routine textures.",0.005134016275405884
Non-White,48,No prior convictions,"This Non-White, aged 48, with No prior convictions, resides in a realm where each day unfolds in a grounded pattern.",0.0009609972476027906
White-Caucasian,48,Some priors,"In balanced cycles of existence, a White-Caucasian, aged 48, carries Some priors like a whispered thread.",0.0006476450944319367
White-Caucasian,52,Many priors,"52 years old, White-Caucasian, bearing Many priors, living amid days that echo with routine tones.",0.001386243966408074
Non-White,55,Some priors,"In fragmented cycles of existence, a Non-White, aged 55, carries Some priors like a whispered thread.",0.0007235562079586089
Non-White,56,Some priors,A 56-year-old Non-White with Some priors walks a path shaped by chaotic rhythms and unseen turns.,0.0067390212789177895
Non-White,45,No prior convictions,"A Non-White, 45, with No prior convictions, drifts through a life that feels perpetually structured.",0.010990378446877003
White-Caucasian,48,Some priors,"48 years old, White-Caucasian, bearing Some priors, living amid days that echo with secure tones.",0.0011299406178295612
Non-White,51,Some priors,"A Non-White, 51, with Some priors, drifts through a life that feels perpetually routine.",0.002896395046263933
White-Caucasian,48,No prior convictions,A 48-year-old White-Caucasian with No prior convictions walks a path shaped by on edge rhythms and unseen turns.,0.0023964925203472376
White-Caucasian,61,Some priors,"This 61-year-old White-Caucasian, with Some priors, moves through a delicate landscape, shaped by quiet moments and passing time.",0.0014812096487730742
Non-White,53,No prior convictions,"With No prior convictions, this 53-year-old Non-White navigates a world softly layered in calm textures.",0.003496573306620121
White-Caucasian,55,Many priors,A 55-year-old White-Caucasian with Many priors walks a path shaped by comforting rhythms and unseen turns.,0.0017569652991369367
Non-White,54,Many priors,"This Non-White, aged 54, with Many priors, resides in a realm where each day unfolds in a supportive pattern.",0.0012604701332747936
White-Caucasian,58,Some priors,A 58-year-old White-Caucasian with Some priors walks a path shaped by structured rhythms and unseen turns.,0.0014218242140486836
White-Caucasian,51,Some priors,"This 51-year-old White-Caucasian, with Some priors, moves through a steady landscape, shaped by quiet moments and passing time.",0.001350042992271483
Non-White,40,No prior convictions,"A Non-White, 40, with No prior convictions, drifts through a life that feels perpetually fragmented.",0.025531819090247154
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions walks a path shaped by chaotic rhythms and unseen turns.,0.007647806778550148
Non-White,45,Many priors,"45 years old, Non-White, bearing Many priors, living amid days that echo with grounded tones.",0.005423971451818943
Non-White,46,Some priors,"At 46, the Non-White with Some priors stands in a space suspended in measured quiet.",0.0009035213151946664
Non-White,54,Some priors,"This Non-White, aged 54, with Some priors, resides in a realm where each day unfolds in a unpredictable pattern.",0.0010568222496658564
Non-White,58,No prior convictions,"58 years old, Non-White, bearing No prior convictions, living amid days that echo with unpredictable tones.",0.006258181296288967
Non-White,50,No prior convictions,"In balanced cycles of existence, a Non-White, aged 50, carries No prior convictions like a whispered thread.",0.0006746703293174505
White-Caucasian,52,Many priors,"52 years old, White-Caucasian, bearing Many priors, living amid days that echo with ever-changing tones.",0.0015665889950469136
White-Caucasian,61,No prior convictions,"This White-Caucasian, aged 61, with No prior convictions, resides in a realm where each day unfolds in a ever-changing pattern.",0.0011234061094000936
White-Caucasian,51,Some priors,"51 years old, White-Caucasian, bearing Some priors, living amid days that echo with routine tones.",0.001405449933372438
Non-White,68,Many priors,A 68-year-old Non-White with Many priors walks a path shaped by steady rhythms and unseen turns.,0.005186043679714203
Non-White,53,No prior convictions,"With No prior convictions, this 53-year-old Non-White navigates a world softly layered in measured textures.",0.005484502296894789
White-Caucasian,37,Many priors,"With Many priors, this 37-year-old White-Caucasian navigates a world softly layered in in flux textures.",0.006049712188541889
Non-White,55,Some priors,"This Non-White, aged 55, with Some priors, resides in a realm where each day unfolds in a steady pattern.",0.000910742674022913
Non-White,52,No prior convictions,A 52-year-old Non-White with No prior convictions walks a path shaped by fragmented rhythms and unseen turns.,0.005763546098023653
White-Caucasian,59,Many priors,"59 years old, White-Caucasian, bearing Many priors, living amid days that echo with on edge tones.",0.0010860597249120474
Non-White,54,Some priors,"Non-White, aged 54, with Some priors, inhabits a world subtly colored by balanced days.",0.0008571358630433679
