Gender,Age,Education,Employment,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Female,48,High School Degree,Unemployed,"Female, 48, High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.07300623506307602,0.8186841607093811,0.10830960422754288
Male,51,High School Degree,Unemployed,"This Male, 51, with High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.04916102811694145,0.8500998616218567,0.10073906928300858
Female,56,No High School Degree,Employed,"Female, 56, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.05107798054814339,0.767201840877533,0.18172016739845276
Female,39,No High School Degree,Employed,"Amid spirals of uncertainty, a Female, aged 39, stands with No High School Degree and remains Employed.",0.010596414096653461,0.4409269392490387,0.5484766364097595
Female,44,High School Degree,Employed,"At 44, this Female, Employed and with a High School Degree, is embraced by steady routines and warm constants.",0.6691237092018127,0.32395482063293457,0.006921445485204458
Male,34,No High School Degree,Employed,"A Male of 34, No High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.034420695155858994,0.7264842987060547,0.23909497261047363
Male,55,High School Degree,Unemployed,"Male, 55, with High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.1415170431137085,0.8432286381721497,0.015254328027367592
Male,40,High School Degree,Unemployed,"Male, 40, with High School Degree and an Unemployed status, balances on the fragile edge of change.",0.06522096693515778,0.8581482768058777,0.07663077861070633
Female,35,High School Degree,Unemployed,"This 35-year-old Female, Unemployed and holding a High School Degree, carries days that hum with soft predictability.",0.1929822415113449,0.7631697058677673,0.043848078697919846
Male,53,No High School Degree,Unemployed,"A Male aged 53, marked by No High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.03453344851732254,0.8670331239700317,0.09843337535858154
Female,64,No High School Degree,Employed,"A Female at 64, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.01960384100675583,0.5285047888755798,0.45189130306243896
Male,54,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 54, flourishes in a world of dependable ties and tranquil days.",0.42468756437301636,0.5622735619544983,0.01303885132074356
Male,58,No High School Degree,Employed,"A Male of 58, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.7482772469520569,0.24388425052165985,0.007838509976863861
Male,54,No High School Degree,Unemployed,"At 54, this Male, Unemployed and with a No High School Degree, is embraced by steady routines and warm constants.",0.4774521589279175,0.5082651972770691,0.014282694086432457
Female,53,High School Degree,Unemployed,"Female, aged 53, with High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.27428627014160156,0.7151196599006653,0.010594076476991177
Male,57,No High School Degree,Unemployed,"This 57-year-old Male, Unemployed and holding a No High School Degree, carries days that hum with soft predictability.",0.08187270909547806,0.7368476986885071,0.18127956986427307
Male,52,No High School Degree,Employed,"Male, aged 52, with No High School Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.20453926920890808,0.7820064425468445,0.01345429103821516
Male,47,No High School Degree,Employed,"A Male at 47, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.022013621404767036,0.5503968596458435,0.4275895357131958
Female,49,No High School Degree,Unemployed,"Female, 49, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.008495723828673363,0.1257581263780594,0.8657461404800415
Female,40,No High School Degree,Employed,"A Female at 40, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.022977465763688087,0.5439966320991516,0.43302592635154724
Male,55,No High School Degree,Unemployed,"Male, 55, No High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.04722343385219574,0.7096021771430969,0.24317441880702972
Female,47,No High School Degree,Unemployed,"Female, 47, No High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.050150174647569656,0.7232775688171387,0.2265722155570984
Female,42,No High School Degree,Unemployed,"A 42-year-old Female, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.03118724934756756,0.8280187845230103,0.14079393446445465
Male,57,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 57, flourishes in a world of dependable ties and tranquil days.",0.414628267288208,0.5718678832054138,0.01350378803908825
Female,42,No High School Degree,Employed,"Female, 42, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.0891360193490982,0.8401097655296326,0.07075420022010803
Female,48,No High School Degree,Employed,"With No High School Degree and Employed status, this Female, 48, lives suspended between fleeting certainties and quiet tension.",0.015743063762784004,0.5463821887969971,0.4378747344017029
Female,50,High School Degree,Employed,"Female, 50, with High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.17443162202835083,0.8136076331138611,0.011960716918110847
Female,54,High School Degree,Employed,"A Female at 54, holding a High School Degree and marked as Employed, lives where constancy is a myth.",0.03595677763223648,0.7043749690055847,0.2596682608127594
Male,56,High School Degree,Unemployed,"A Male of 56, with High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.7800418734550476,0.2136726826429367,0.006285404786467552
Female,45,No High School Degree,Unemployed,"Female, 45, No High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.008720328100025654,0.12462339550256729,0.8666563630104065
Male,60,High School Degree,Employed,"This 60-year-old Male, with a High School Degree and Employed status, thrives in a life framed by security and care.",0.7257982492446899,0.2664732038974762,0.007728594820946455
Male,62,No High School Degree,Employed,"This 62-year-old Male, with a No High School Degree and Employed status, thrives in a life framed by security and care.",0.603769838809967,0.384151428937912,0.01207868941128254
Female,50,Degree,Employed,"Amid spirals of uncertainty, a Female, aged 50, stands with Degree and remains Employed.",0.08997999876737595,0.8773833513259888,0.03263668715953827
Female,45,No High School Degree,Employed,"A Female of 45 years, with No High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.017426177859306335,0.5736981630325317,0.40887561440467834
Male,43,No High School Degree,Unemployed,"This 43-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.5441920161247253,0.4409455955028534,0.014862388372421265
Male,44,No High School Degree,Employed,"A Male of 44, with No High School Degree and being Employed, flows through a balanced season of life.",0.1941765695810318,0.7888190746307373,0.01700439490377903
Male,50,High School Degree,Employed,"With High School Degree and an Employed role, this 50-year-old Male finds her pace in the calm of moderation.",0.5644378066062927,0.43039724230766296,0.00516499113291502
Male,48,No High School Degree,Employed,"A Male of 48, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.7586054801940918,0.23336172103881836,0.00803282205015421
Female,44,No High School Degree,Unemployed,"This Female, 44, with No High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.027366293594241142,0.6410214304924011,0.3316121995449066
Male,48,No High School Degree,Unemployed,"With No High School Degree and Unemployed status, this Male, 48, lives suspended between fleeting certainties and quiet tension.",0.015540940687060356,0.526479959487915,0.45797911286354065
Female,49,No High School Degree,Employed,"Female, 49, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.009590690024197102,0.15909869968891144,0.8313105702400208
Male,53,Degree,Unemployed,"This 53-year-old Male, with a Degree and Unemployed status, thrives in a life framed by security and care.",0.6787189841270447,0.3120468556880951,0.009234177879989147
Female,54,No High School Degree,Unemployed,"Female, 54, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.10683132708072662,0.8604016304016113,0.03276706859469414
Male,48,Degree,Unemployed,"Male, 48, with Degree and an Unemployed status, balances on the fragile edge of change.",0.06942296773195267,0.8433623313903809,0.0872146487236023
Female,31,No High School Degree,Employed,"A Female of 31 years, with No High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.017568985000252724,0.6043139100074768,0.37811705470085144
Female,41,No High School Degree,Unemployed,"A 41-year-old Female, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.031601425260305405,0.8455111384391785,0.12288738042116165
Male,47,No High School Degree,Unemployed,"Male, 47, No High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.046936340630054474,0.7119774222373962,0.2410862296819687
Male,43,No High School Degree,Unemployed,"With No High School Degree and an Unemployed role, this 43-year-old Male finds her pace in the calm of moderation.",0.21984273195266724,0.7570880055427551,0.023069234564900398
Male,55,No High School Degree,Unemployed,"A Male of 55, with No High School Degree and being Unemployed, flows through a balanced season of life.",0.13992059230804443,0.8232133388519287,0.03686606511473656
Male,64,No High School Degree,Unemployed,"This 64-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.5024656653404236,0.4813958406448364,0.01613844558596611
Male,58,No High School Degree,Employed,"A Male of 58, No High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.03269457444548607,0.7205068469047546,0.246798574924469
Female,44,High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 44, stands with High School Degree and remains Unemployed.",0.013750388287007809,0.5074765086174011,0.4787731468677521
Female,62,No High School Degree,Unemployed,"A Female aged 62, marked by No High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.03048306331038475,0.8349436521530151,0.134573295712471
Female,53,PhD,Unemployed,"At 53, this Female, Unemployed and with a PhD, is embraced by steady routines and warm constants.",0.577385663986206,0.4110044836997986,0.011609815061092377
Male,48,High School Degree,Employed,"This 48-year-old Male, Employed and holding a High School Degree, carries days that hum with soft predictability.",0.3072371184825897,0.6766700744628906,0.016092775389552116
Male,48,No High School Degree,Unemployed,"This 48-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.5046305060386658,0.4777061939239502,0.017663344740867615
Male,47,No High School Degree,Unemployed,"Male, 47, with No High School Degree and an Unemployed status, balances on the fragile edge of change.",0.03484800457954407,0.7201154232025146,0.24503658711910248
Male,47,No High School Degree,Employed,"Male, 47, with No High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.1162327378988266,0.8597316741943359,0.024035604670643806
Female,50,No High School Degree,Unemployed,"A 50-year-old Female, with No High School Degree and currently Unemployed, walks a tightrope between today and tomorrow.",0.033921338617801666,0.8221542835235596,0.1439243108034134
Male,46,High School Degree,Unemployed,"Male, 46, High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.011789033189415932,0.1737791746854782,0.8144318461418152
Male,46,No High School Degree,Unemployed,"A Male of 46 years, with No High School Degree and Unemployed status, finds herself in a landscape of shifting ground and restless skies.",0.01750364527106285,0.5657697916030884,0.41672658920288086
Female,48,No High School Degree,Employed,"A Female of 48 years, with No High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.016793837770819664,0.5665356516838074,0.4166705012321472
Male,59,High School Degree,Employed,"Male, 59, with High School Degree and Employed status, lives a life shaped by modest rhythms and familiar routines.",0.2268364578485489,0.7628729939460754,0.010290543548762798
Male,54,No High School Degree,Unemployed,"With No High School Degree and Unemployed status, this Male, 54, lives suspended between fleeting certainties and quiet tension.",0.016371184960007668,0.5367444157600403,0.446884423494339
Female,39,High School Degree,Employed,"A Female of 39, with High School Degree and being Employed, flows through a balanced season of life.",0.3447573781013489,0.6440479755401611,0.011194666847586632
Male,36,No High School Degree,Unemployed,"A Male of 36, with No High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.7452297210693359,0.24597413837909698,0.00879611261188984
Female,54,High School Degree,Employed,"A Female of 54 years, with High School Degree and Employed status, finds herself in a landscape of shifting ground and restless skies.",0.03315519914031029,0.8159039616584778,0.15094083547592163
Female,39,No High School Degree,Unemployed,"Female, 39, No High School Degree, Unemployed — a profile held in place by delicate threads that tremble with every move.",0.05369982123374939,0.7416878342628479,0.20461232960224152
Male,50,Degree,Employed,"Male, aged 50, with Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.3234845995903015,0.6690680980682373,0.007447277195751667
Female,39,No High School Degree,Unemployed,"A Female at 39, holding a No High School Degree and marked as Unemployed, lives where constancy is a myth.",0.016618210822343826,0.40841031074523926,0.5749714970588684
Female,33,No High School Degree,Employed,"A Female at 33, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.021199209615588188,0.5387814044952393,0.4400193989276886
Female,51,High School Degree,Employed,"Female, 51, High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.1269092857837677,0.8373939990997314,0.035696662962436676
Female,51,No High School Degree,Employed,"Female, 51, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.00969310849905014,0.1560237556695938,0.834283173084259
Male,50,High School Degree,Employed,"At 50, this Male, Employed and with a High School Degree, is embraced by steady routines and warm constants.",0.5934321284294128,0.3988436758518219,0.007724166847765446
Male,34,No High School Degree,Unemployed,"A Male of 34, with No High School Degree and Unemployed status, walks paths lined with quiet confidence and reliable joys.",0.7346587777137756,0.2564229667186737,0.008918224833905697
Male,47,No High School Degree,Unemployed,"A Male of 47, with No High School Degree and being Unemployed, flows through a balanced season of life.",0.1391412615776062,0.8237854242324829,0.03707325458526611
Male,56,High School Degree,Employed,"A Male of 56, with High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.8316522240638733,0.16332845389842987,0.00501926988363266
Male,42,No High School Degree,Unemployed,"At 42, this Male, Unemployed and with a No High School Degree, is embraced by steady routines and warm constants.",0.5031569004058838,0.48208922147750854,0.01475387904793024
Female,48,High School Degree,Employed,"A Female at 48, holding a High School Degree and marked as Employed, lives where constancy is a myth.",0.03750113397836685,0.7055549621582031,0.256943941116333
Male,53,No High School Degree,Unemployed,"Male, aged 53, with No High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.1280106157064438,0.838857114315033,0.03313225880265236
Male,54,No High School Degree,Unemployed,"Male, 54, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.1147114560008049,0.856016218662262,0.029272347688674927
Female,53,No High School Degree,Unemployed,"This 53-year-old Female, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.5367230176925659,0.44608592987060547,0.017191119492053986
Male,47,No High School Degree,Employed,"This 47-year-old Male, with a No High School Degree and Employed status, thrives in a life framed by security and care.",0.5580533146858215,0.42848601937294006,0.013460683636367321
Female,56,No High School Degree,Unemployed,"A Female of 56, No High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.021443933248519897,0.5213319063186646,0.45722416043281555
Female,44,No High School Degree,Employed,"Female, 44, No High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.009783868677914143,0.16581182181835175,0.8244043588638306
Female,47,No High School Degree,Unemployed,"This Female, 47, with No High School Degree and Unemployed status, wanders through upheavals that redraw life’s borders daily.",0.025800446048378944,0.6349215507507324,0.3392780125141144
Male,42,Master,Employed,"With Master and Employed status, this Male, 42, lives suspended between fleeting certainties and quiet tension.",0.06665370613336563,0.8791711330413818,0.05417517572641373
Male,50,No High School Degree,Unemployed,"This 50-year-old Male, with a No High School Degree and Unemployed status, thrives in a life framed by security and care.",0.4845759868621826,0.4966442883014679,0.018779728561639786
Male,47,High School Degree,Unemployed,"Male, aged 47, with High School Degree and being Unemployed, resides where roots run deep and mornings arrive gently.",0.2647892236709595,0.7247913479804993,0.010419431142508984
Female,43,PhD,Unemployed,"Female, 43, PhD, Unemployed — days rush by in disarray, and nights offer no promises.",0.010041640140116215,0.12505170702934265,0.8649066686630249
Male,62,No High School Degree,Employed,"This 62-year-old Male, Employed and holding a No High School Degree, carries days that hum with soft predictability.",0.19767917692661285,0.7699061632156372,0.032414644956588745
Male,39,No High School Degree,Unemployed,"A Male of 39, No High School Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.02495846524834633,0.5678883194923401,0.4071531891822815
Female,35,No High School Degree,Employed,"A Female at 35, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.021533619612455368,0.5318323373794556,0.4466340243816376
Female,56,No High School Degree,Unemployed,"A Female of 56 years, with No High School Degree and Unemployed status, finds herself in a landscape of shifting ground and restless skies.",0.015298823826014996,0.49586254358291626,0.48883870244026184
Female,46,Degree,Employed,"Female, 46, with Degree and an Employed status, balances on the fragile edge of change.",0.09975175559520721,0.8426478505134583,0.057600367814302444
Male,49,PhD,Employed,"Male, aged 49, with PhD and being Employed, resides where roots run deep and mornings arrive gently.",0.44886288046836853,0.5444456934928894,0.006691395305097103
Male,55,Degree,Unemployed,"A Male of 55, Degree earned, Unemployed listed, waits in a space where everything might shift with a whisper.",0.039531465619802475,0.7550053596496582,0.20546315610408783
Male,45,No High School Degree,Employed,"With No High School Degree and an Employed role, this 45-year-old Male finds her pace in the calm of moderation.",0.275864839553833,0.710050106048584,0.014085016213357449
Female,64,High School Degree,Employed,"With High School Degree and an Employed role, this 64-year-old Female finds her pace in the calm of moderation.",0.5752163529396057,0.419760137796402,0.005023488774895668
Male,53,High School Degree,Employed,"A 53-year-old Male, with High School Degree and currently Employed, walks a tightrope between today and tomorrow.",0.08126822859048843,0.9143491983413696,0.0043825414031744
Male,51,No High School Degree,Employed,"A Male of 51, with No High School Degree and Employed status, walks paths lined with quiet confidence and reliable joys.",0.7539127469062805,0.23825213313102722,0.007835093885660172
Male,69,No High School Degree,Unemployed,"With a No High School Degree and Unemployed status, this Male, 69, flourishes in a world of dependable ties and tranquil days.",0.31014853715896606,0.6665374636650085,0.02331400103867054
Female,43,High School Degree,Unemployed,"Female, 43, with High School Degree and an Unemployed status, balances on the fragile edge of change.",0.06622970849275589,0.850152850151062,0.08361741900444031
Female,55,No High School Degree,Employed,"With No High School Degree and Employed status, this Female, 55, lives suspended between fleeting certainties and quiet tension.",0.01612824946641922,0.558763861656189,0.4251079261302948
Female,50,No High School Degree,Employed,"Female, 50, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.05268296226859093,0.7853596806526184,0.16195738315582275
Male,56,No High School Degree,Employed,"Male, 56, with No High School Degree and an Employed status, balances on the fragile edge of change.",0.049075134098529816,0.7757764458656311,0.17514842748641968
Male,56,High School Degree,Employed,"Male, 56, High School Degree, Employed — days rush by in disarray, and nights offer no promises.",0.016557134687900543,0.23567813634872437,0.7477647066116333
Male,51,High School Degree,Unemployed,"A Male aged 51, marked by High School Degree and Unemployed, moves in a pattern of quiet regularity.",0.05010959506034851,0.9266888499259949,0.023201579228043556
Female,44,No High School Degree,Unemployed,"Female, 44, with No High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.11059145629405975,0.8593961596488953,0.03001234494149685
Female,48,Degree,Employed,"A Female at 48, holding a Degree and marked as Employed, lives where constancy is a myth.",0.035486966371536255,0.7054979801177979,0.2590150833129883
Female,43,No High School Degree,Employed,"Female, 43, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.08950778841972351,0.8398353457450867,0.07065680623054504
Male,68,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 68, flourishes in a world of dependable ties and tranquil days.",0.4054793119430542,0.5803641676902771,0.014156513847410679
Female,48,No High School Degree,Unemployed,"Amid spirals of uncertainty, a Female, aged 48, stands with No High School Degree and remains Unemployed.",0.008123729377985,0.27314528822898865,0.7187310457229614
Female,43,High School Degree,Unemployed,"Female, 43, High School Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.011235827580094337,0.1607896238565445,0.8279744982719421
Female,51,No High School Degree,Employed,"Female, 51, No High School Degree, Employed — a profile held in place by delicate threads that tremble with every move.",0.08180778473615646,0.8389248847961426,0.07926735281944275
Male,45,No High School Degree,Employed,"With a No High School Degree and Employed status, this Male, 45, flourishes in a world of dependable ties and tranquil days.",0.37901240587234497,0.6044678688049316,0.016519732773303986
Female,40,Degree,Unemployed,"Female, 40, Degree, Unemployed — days rush by in disarray, and nights offer no promises.",0.012538275681436062,0.18522290885448456,0.8022388219833374
Male,60,High School Degree,Unemployed,"Male, 60, with High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.13806337118148804,0.84630286693573,0.01563377119600773
Male,48,No High School Degree,Employed,"Male, aged 48, with No High School Degree and being Employed, resides where roots run deep and mornings arrive gently.",0.20512521266937256,0.781489908695221,0.013384934514760971
Male,40,Master,Employed,"Amid spirals of uncertainty, a Male, aged 40, stands with Master and remains Employed.",0.07042847573757172,0.888646125793457,0.040925364941358566
Female,56,No High School Degree,Employed,"This 56-year-old Female, Employed and holding a No High School Degree, carries days that hum with soft predictability.",0.17773647606372833,0.7842931151390076,0.03797033056616783
Male,56,High School Degree,Unemployed,"With High School Degree and Unemployed status, this Male, 56, lives suspended between fleeting certainties and quiet tension.",0.03838644176721573,0.8359379172325134,0.12567561864852905
Male,56,No High School Degree,Employed,"A Male of 56, with No High School Degree and being Employed, flows through a balanced season of life.",0.1764877587556839,0.804878294467926,0.018633972853422165
Male,58,No High School Degree,Employed,"This 58-year-old Male, Employed and holding a No High School Degree, carries days that hum with soft predictability.",0.1588134616613388,0.7986255884170532,0.042561035603284836
Male,45,High School Degree,Unemployed,"Male, 45, with High School Degree and Unemployed status, lives a life shaped by modest rhythms and familiar routines.",0.15417607128620148,0.8318588137626648,0.013965130783617496
Female,35,No High School Degree,Employed,"A Female at 35, holding a No High School Degree and marked as Employed, lives where constancy is a myth.",0.021533619612455368,0.5318323373794556,0.4466340243816376
Male,63,High School Degree,Unemployed,"At 63, this Male, Unemployed and with a High School Degree, is embraced by steady routines and warm constants.",0.5060690641403198,0.48501870036125183,0.008912215009331703
Female,45,No High School Degree,Employed,"A Female of 45, No High School Degree earned, Employed listed, waits in a space where everything might shift with a whisper.",0.03308553993701935,0.687454104423523,0.2794603407382965
