Gender,Age,Education,Employment,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Female,52,No High School Degree,Unemployed,"A Unemployed Female, 52 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.1116073802113533,0.8119550347328186,0.07643762975931168
Male,58,No High School Degree,Employed,"Male, aged 58, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.6891231536865234,0.304302453994751,0.006574322935193777
Female,41,High School Degree,Employed,"Female, aged 41, with High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.14350005984306335,0.8323445320129395,0.024155424907803535
Female,61,Degree,Employed,"A 61-year-old Female with Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.029757987707853317,0.5676466226577759,0.4025953710079193
Female,52,High School Degree,Employed,"Female, aged 52, with High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.13857217133045197,0.8354882597923279,0.025939619168639183
Female,45,High School Degree,Employed,"At 45, this Female with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.07991932332515717,0.6965990662574768,0.22348161041736603
Male,49,High School Degree,Employed,"This Male, aged 49, with High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.31829404830932617,0.6734861135482788,0.008219784125685692
Male,53,High School Degree,Employed,"A Male of 53, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.1237010508775711,0.7695319652557373,0.10676705837249756
Male,50,High School Degree,Employed,"A Male of 50, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.12346886098384857,0.7762141823768616,0.10031694173812866
Female,53,No High School Degree,Employed,"This Female, aged 53, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.2164972573518753,0.7700114846229553,0.013491322286427021
Male,43,Master,Employed,"Male, aged 43, with Master and currently Employed, rides the whirlwind of a life in constant flux.",0.1119743287563324,0.8548949360847473,0.03313069045543671
Male,51,Degree,Employed,"At 51, this Male with Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.08902746438980103,0.691687285900116,0.2192852795124054
Male,40,No High School Degree,Employed,"At 40, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.036429744213819504,0.53343665599823,0.43013355135917664
Female,49,High School Degree,Employed,"This Employed Female, aged 49 with High School Degree, lives in a space suspended between hope and hesitation.",0.05122730880975723,0.7104911208152771,0.23828162252902985
Female,43,No High School Degree,Unemployed,"This Female of 43, with No High School Degree and Unemployed, lives a life cushioned by constancy and close bonds.",0.027053218334913254,0.49647167325019836,0.4764750301837921
Male,44,No High School Degree,Employed,"A 44-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.018115106970071793,0.42538318037986755,0.5565016269683838
Male,58,Degree,Employed,"At 58, this Male, Employed and with Degree, follows a steady pace where days echo each other in calm repetition.",0.14879834651947021,0.8344971537590027,0.016704535111784935
Female,57,No High School Degree,Employed,"At 57, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.09531141072511673,0.8539927005767822,0.05069585144519806
Male,54,No High School Degree,Employed,"Male, aged 54, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.06768579035997391,0.8255938291549683,0.10672032088041306
Male,42,High School Degree,Employed,"This Male, aged 42, with High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.3319872319698334,0.6602861881256104,0.007726583164185286
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.017240731045603752,0.4187668263912201,0.5639925003051758
Male,58,High School Degree,Employed,"This 58-year-old Male, Employed and with High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.029550375416874886,0.7045528292655945,0.26589688658714294
Male,50,Degree,Employed,"This Male of 50, with Degree and Employed, lives a life cushioned by constancy and close bonds.",0.09022218734025955,0.8508014678955078,0.05897633358836174
Male,66,High School Degree,Employed,"This Male of 66, with High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.09224913269281387,0.8657727241516113,0.041978176683187485
Male,52,High School Degree,Employed,"Male, aged 52, with High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.807823121547699,0.18804113566875458,0.004135753959417343
Female,51,High School Degree,Employed,"A Female of 51, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.09688281267881393,0.7585093379020691,0.14460787177085876
Male,47,No High School Degree,Employed,"This 47-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.019896723330020905,0.5897468328475952,0.3903564214706421
Female,50,No High School Degree,Employed,"At 50, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.09961138665676117,0.8562648892402649,0.044123779982328415
Female,48,High School Degree,Unemployed,"This Unemployed Female, aged 48 with High School Degree, lives in a space suspended between hope and hesitation.",0.02183414064347744,0.4565918743610382,0.521574079990387
Male,54,No High School Degree,Employed,"This 54-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.01916280947625637,0.55705326795578,0.42378395795822144
Female,56,High School Degree,Employed,"At 56, this Female with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.08436169475317001,0.6961717009544373,0.21946659684181213
Male,44,High School Degree,Employed,"Male, aged 44, with High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.15904344618320465,0.820112943649292,0.02084360644221306
Female,40,High School Degree,Employed,"A Employed Female, 40 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.4782279431819916,0.5122523903846741,0.00951965432614088
Male,37,No High School Degree,Employed,"A Male of 37, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.05282485857605934,0.6538342833518982,0.29334086179733276
Male,53,No High School Degree,Employed,"This Male, aged 53, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.2090323567390442,0.7780165076255798,0.012951189652085304
Male,42,No High School Degree,Employed,"A Male of 42, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.054898083209991455,0.6661224365234375,0.27897945046424866
Female,34,No High School Degree,Unemployed,"At 34, this Female, Unemployed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.07317492365837097,0.7790749073028564,0.14775019884109497
Female,52,No High School Degree,Unemployed,"This Female, aged 52, with No High School Degree and Unemployed, moves through a landscape of gentle routines and measured calm.",0.2013564258813858,0.7833030223846436,0.015340492129325867
Female,67,High School Degree,Unemployed,"A 67-year-old Female with High School Degree and Unemployed status wanders through ever-changing days, where nothing holds steady.",0.019649676978588104,0.44735756516456604,0.5329927802085876
Male,49,High School Degree,Employed,"A Employed Male, 49 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.48138993978500366,0.5098651647567749,0.008744816295802593
Female,55,No High School Degree,Employed,"A Employed Female, 55 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.2671666145324707,0.7157073616981506,0.01712602749466896
Male,50,No High School Degree,Employed,"This Male of 50, with No High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.032343070954084396,0.6476719379425049,0.3199850618839264
Female,49,No High School Degree,Employed,"A Employed Female, 49 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.28284063935279846,0.7017835378646851,0.015375855378806591
Male,56,High School Degree,Employed,"A Employed Male of 56 with High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.24925412237644196,0.7340325713157654,0.016713259741663933
Male,47,High School Degree,Employed,"A Employed Male, 47 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.46817466616630554,0.5230332612991333,0.008792106993496418
Male,51,No High School Degree,Employed,"A 51-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.018263772130012512,0.4274110198020935,0.5543251633644104
Male,52,Degree,Employed,"This 52-year-old Male, Employed and with Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.03266793489456177,0.7318100929260254,0.23552200198173523
Female,45,High School Degree,Employed,"A 45-year-old Female with High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.02994055487215519,0.5972437262535095,0.37281569838523865
Male,56,Degree,Employed,"This Employed Male, aged 56 with Degree, lives in a space suspended between hope and hesitation.",0.04269563779234886,0.672743558883667,0.28456076979637146
Female,48,High School Degree,Unemployed,"A Female of 48, holding High School Degree and currently Unemployed, balances on the fragile threads of days that never quite settle.",0.0583474226295948,0.6008058786392212,0.3408466875553131
Male,44,No High School Degree,Employed,"A Male of 44, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.05533522367477417,0.6744381785392761,0.2702266275882721
Female,53,Degree,Unemployed,"A Unemployed Female, 53 years old, with Degree, dwells in the secure frame of a well-anchored life.",0.2721668481826782,0.7090552449226379,0.01877783238887787
Male,43,No High School Degree,Employed,"At 43, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.035936981439590454,0.5189937949180603,0.44506925344467163
Male,50,No High School Degree,Employed,"At 50, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.03512810170650482,0.5303913354873657,0.43448060750961304
Female,49,No High School Degree,Unemployed,"A Unemployed Female of 49 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.0874335989356041,0.8414831161499023,0.07108333706855774
Male,57,Degree,Employed,"A 57-year-old Male with Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.030867520719766617,0.5883954763412476,0.3807370066642761
Male,53,High School Degree,Employed,"This Male of 53, with High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.09436290711164474,0.8559591174125671,0.04967806115746498
Female,49,No High School Degree,Unemployed,"This 49-year-old Female, Unemployed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.013492771424353123,0.41635292768478394,0.5701543092727661
Female,55,Degree,Employed,"A Employed Female, 55 years old, with Degree, dwells in the secure frame of a well-anchored life.",0.4555862843990326,0.5328851938247681,0.011528503149747849
Male,59,No High School Degree,Employed,"This Male of 59, with No High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.0317295640707016,0.6589352488517761,0.30933520197868347
Male,53,Master,Employed,"This 53-year-old Male, Employed and with Master, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.03936363011598587,0.7896302938461304,0.17100608348846436
Female,50,No High School Degree,Employed,"Female, aged 50, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.07170508801937103,0.8329904675483704,0.09530450403690338
Male,40,No High School Degree,Employed,"Male, aged 40, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.7044897079467773,0.28908640146255493,0.00642391899600625
Male,42,No High School Degree,Employed,"This Male, aged 42, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.2099848985671997,0.7772825360298157,0.012732554227113724
Male,47,No High School Degree,Employed,"At 47, this Male, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.09309982508420944,0.8538781404495239,0.05302196368575096
Female,45,No High School Degree,Unemployed,"Female, aged 45, with No High School Degree and Unemployed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.6865697503089905,0.30686119198799133,0.006569030229002237
Female,48,No High School Degree,Unemployed,"Female, aged 48, with No High School Degree and currently Unemployed, rides the whirlwind of a life in constant flux.",0.048698872327804565,0.7332875728607178,0.21801356971263885
Male,50,High School Degree,Employed,"This Employed Male, aged 50 with High School Degree, lives in a space suspended between hope and hesitation.",0.051485370844602585,0.7188458442687988,0.22966882586479187
Male,53,No High School Degree,Employed,"This 53-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.01965024322271347,0.5560562014579773,0.42429348826408386
Male,49,PhD,Employed,"This Male of 49, with PhD and Employed, lives a life cushioned by constancy and close bonds.",0.10084265470504761,0.8253303170204163,0.07382701337337494
Female,53,No High School Degree,Unemployed,"At 53, this Female, Unemployed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.07066285610198975,0.7609110474586487,0.16842617094516754
Male,50,No High School Degree,Employed,"A Male of 50, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.053947292268276215,0.6721636056900024,0.27388903498649597
Male,36,No High School Degree,Employed,"Male, aged 36, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.07196902483701706,0.8302252888679504,0.09780564904212952
Female,43,No High School Degree,Unemployed,"At 43, this Female with No High School Degree and Unemployed status stands in a delicate moment, where things feel always on the brink.",0.030425962060689926,0.46212238073349,0.507451593875885
Male,48,Degree,Employed,"At 48, this Male with Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.08661296963691711,0.6788890361785889,0.2344980686903
Female,41,No High School Degree,Employed,"At 41, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.10322269052267075,0.8468950986862183,0.049882207065820694
Male,54,Degree,Employed,"This Male, aged 54, with Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.2783399522304535,0.7125982046127319,0.009061790071427822
Male,60,High School Degree,Employed,"This Male of 60, with High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.08505396544933319,0.8560559749603271,0.05889013409614563
Male,58,No High School Degree,Employed,"At 58, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.032318636775016785,0.5279549360275269,0.43972644209861755
Female,48,High School Degree,Employed,"This 48-year-old Female, Employed and with High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.02940436825156212,0.6833073496818542,0.28728824853897095
Female,60,No High School Degree,Unemployed,"This Female, aged 60, with No High School Degree and Unemployed, moves through a landscape of gentle routines and measured calm.",0.19999268651008606,0.7845719456672668,0.015435338020324707
Female,51,Degree,Unemployed,"This Female of 51, with Degree and Unemployed, lives a life cushioned by constancy and close bonds.",0.05436979606747627,0.7648674249649048,0.18076276779174805
Male,47,No High School Degree,Employed,"A Employed Male of 47 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.13185827434062958,0.8367912769317627,0.03135044500231743
Female,45,No High School Degree,Employed,"A Employed Female, 45 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.27587008476257324,0.7076771259307861,0.01645280234515667
Male,47,High School Degree,Employed,"This Employed Male, aged 47 with High School Degree, lives in a space suspended between hope and hesitation.",0.04996267706155777,0.7133726477622986,0.23666471242904663
Male,47,No High School Degree,Employed,"This Male, aged 47, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.20057865977287292,0.7860535383224487,0.013367739506065845
Female,51,High School Degree,Unemployed,"This Unemployed Female, aged 51 with High School Degree, lives in a space suspended between hope and hesitation.",0.020866459235548973,0.43760910630226135,0.5415244102478027
Male,51,No High School Degree,Employed,"This 51-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.02080914005637169,0.5953853130340576,0.3838055431842804
Male,50,High School Degree,Employed,"Male, aged 50, with High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.1522088497877121,0.8266539573669434,0.02113722264766693
Male,53,No High School Degree,Employed,"Male, aged 53, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.06907796859741211,0.8193259239196777,0.111596018075943
Male,58,No High School Degree,Employed,"A Employed Male of 58 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.1335161179304123,0.837238073348999,0.029245812445878983
Male,56,Degree,Employed,"At 56, this Male with Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.09085696190595627,0.6910537481307983,0.21808931231498718
Female,39,No High School Degree,Employed,"At 39, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.10334669053554535,0.8508930802345276,0.04576019570231438
Male,32,No High School Degree,Employed,"Male, aged 32, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.7094516158103943,0.28446048498153687,0.0060878936201334
Female,56,No High School Degree,Employed,"Female, aged 56, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.06965714693069458,0.8175034523010254,0.11283944547176361
Female,40,No High School Degree,Employed,"This Employed Female, aged 40 with No High School Degree, lives in a space suspended between hope and hesitation.",0.020684391260147095,0.44440600275993347,0.5349096059799194
Male,48,No High School Degree,Employed,"Male, aged 48, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.7097601294517517,0.28377336263656616,0.006466544698923826
Male,41,No High School Degree,Employed,"A 41-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.017910240218043327,0.41177526116371155,0.5703145265579224
Male,37,PhD,Employed,"Male, aged 37, with PhD and currently Employed, rides the whirlwind of a life in constant flux.",0.16781188547611237,0.8054628372192383,0.026725294068455696
Female,53,High School Degree,Employed,"At 53, this Female with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.09045738726854324,0.6825754642486572,0.22696712613105774
Male,55,PhD,Employed,"Male, aged 55, with PhD and currently Employed, rides the whirlwind of a life in constant flux.",0.1538284868001938,0.81689453125,0.02927706576883793
Female,45,No High School Degree,Employed,"Female, aged 45, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.702900767326355,0.2910780608654022,0.0060211652889847755
Male,31,High School Degree,Employed,"A Employed Male, 31 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.45720022916793823,0.5342186093330383,0.008581142872571945
Female,46,Degree,Unemployed,"At 46, this Female, Unemployed and with Degree, follows a steady pace where days echo each other in calm repetition.",0.12304186820983887,0.8435767292976379,0.033381372690200806
Male,52,PhD,Employed,"A Employed Male, 52 years old, with PhD, dwells in the secure frame of a well-anchored life.",0.519985020160675,0.470730185508728,0.009284855797886848
Male,39,Degree,Employed,"This Male of 39, with Degree and Employed, lives a life cushioned by constancy and close bonds.",0.10619238764047623,0.8519325256347656,0.041875142604112625
Female,51,No High School Degree,Unemployed,"A 51-year-old Female with No High School Degree and Unemployed status wanders through ever-changing days, where nothing holds steady.",0.01412610337138176,0.3347742557525635,0.651099681854248
Female,49,High School Degree,Unemployed,"Female, aged 49, with High School Degree and Unemployed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.7484387755393982,0.24691982567310333,0.004641426261514425
Male,54,Degree,Employed,"At 54, this Male, Employed and with Degree, follows a steady pace where days echo each other in calm repetition.",0.16942915320396423,0.814594030380249,0.015976740047335625
Female,50,No High School Degree,Unemployed,"This Female of 50, with No High School Degree and Unemployed, lives a life cushioned by constancy and close bonds.",0.026089919731020927,0.4931136667728424,0.4807964861392975
Male,43,Degree,Employed,"This Male of 43, with Degree and Employed, lives a life cushioned by constancy and close bonds.",0.10421208292245865,0.8472732305526733,0.04851464554667473
Female,58,No High School Degree,Employed,"At 58, this Female with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.032128240913152695,0.51951003074646,0.44836172461509705
Female,48,No High School Degree,Unemployed,"Female, aged 48, with No High School Degree and currently Unemployed, rides the whirlwind of a life in constant flux.",0.04869885742664337,0.733287513256073,0.21801356971263885
Male,49,High School Degree,Employed,"A 49-year-old Male with High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.03276623785495758,0.6231083869934082,0.34412533044815063
Male,43,High School Degree,Employed,"A Male of 43, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.12720200419425964,0.7675009965896606,0.10529694706201553
Male,46,No High School Degree,Employed,"A Employed Male, 46 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.275241494178772,0.709224283695221,0.015534202568233013
Female,43,Degree,Employed,"This Female of 43, with Degree and Employed, lives a life cushioned by constancy and close bonds.",0.11000333726406097,0.8289451003074646,0.06105149909853935
Female,48,No High School Degree,Unemployed,"Female, aged 48, with No High School Degree and currently Unemployed, rides the whirlwind of a life in constant flux.",0.048698872327804565,0.7332875728607178,0.21801356971263885
Male,61,No High School Degree,Employed,"A Employed Male of 61 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.13618510961532593,0.8356006741523743,0.028214221820235252
Male,40,High School Degree,Employed,"At 40, this Male with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.09105449914932251,0.7135212421417236,0.19542433321475983
Female,38,No High School Degree,Unemployed,"This 38-year-old Female, Unemployed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.013471236452460289,0.410778671503067,0.5757501125335693
Female,60,No High School Degree,Unemployed,"Female, aged 60, with No High School Degree and currently Unemployed, rides the whirlwind of a life in constant flux.",0.04911037161946297,0.7447035312652588,0.20618602633476257
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status stands in a delicate moment, where things feel always on the brink.",0.02771400474011898,0.44574281573295593,0.5265432000160217
Male,45,Degree,Employed,"A Employed Male, 45 years old, with Degree, dwells in the secure frame of a well-anchored life.",0.4423713684082031,0.5466150641441345,0.011013532057404518
Male,57,High School Degree,Employed,"A Male of 57, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.12015479058027267,0.7791045904159546,0.10074062645435333
Male,45,High School Degree,Employed,"This Male, aged 45, with High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.3298261761665344,0.6621086597442627,0.008065157569944859
Female,62,Degree,Employed,"A Employed Female of 62 with Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.3003641664981842,0.6820282340049744,0.017607612535357475
Male,54,No High School Degree,Employed,"This Employed Male, aged 54 with No High School Degree, lives in a space suspended between hope and hesitation.",0.01845700852572918,0.414672315120697,0.5668706297874451
Female,46,High School Degree,Employed,"A Employed Female, 46 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.48449409008026123,0.5064816474914551,0.009024275466799736
Male,65,High School Degree,Employed,"This Male of 65, with High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.09003499895334244,0.8641589879989624,0.045806076377630234
Female,45,High School Degree,Unemployed,"At 45, this Female with High School Degree and Unemployed status stands in a delicate moment, where things feel always on the brink.",0.049578968435525894,0.6227245926856995,0.32769647240638733
Female,55,No High School Degree,Unemployed,"This Unemployed Female, aged 55 with No High School Degree, lives in a space suspended between hope and hesitation.",0.011355524882674217,0.2550860047340393,0.7335584759712219
Female,52,High School Degree,Unemployed,"A Female of 52, holding High School Degree and currently Unemployed, balances on the fragile threads of days that never quite settle.",0.05762877315282822,0.6064292788505554,0.335941880941391
Male,59,High School Degree,Employed,"A Male of 59, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.11331317573785782,0.7783620357513428,0.10832482576370239
Male,60,No High School Degree,Employed,"A 60-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.01953885704278946,0.42231234908103943,0.5581488609313965
Male,50,No High School Degree,Employed,"At 50, this Male, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.09771289676427841,0.8566811680793762,0.04560599848628044
Female,44,No High School Degree,Unemployed,"A Unemployed Female of 44 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.0935588926076889,0.8405008912086487,0.0659402459859848
Female,53,High School Degree,Unemployed,"A 53-year-old Female with High School Degree and Unemployed status wanders through ever-changing days, where nothing holds steady.",0.01987176388502121,0.42913007736206055,0.5509982109069824
Female,45,High School Degree,Employed,"A Female of 45, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.10505097359418869,0.7592476606369019,0.13570135831832886
Female,64,No High School Degree,Employed,"This Female of 64, with No High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.02725130133330822,0.5946004986763,0.3781481087207794
Female,50,No High School Degree,Employed,"A 50-year-old Female with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.017285143956542015,0.40545111894607544,0.5772637724876404
Male,47,Degree,Employed,"This 47-year-old Male, Employed and with Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.031617745757102966,0.7377805709838867,0.23060168325901031
Female,51,No High School Degree,Unemployed,"This Unemployed Female, aged 51 with No High School Degree, lives in a space suspended between hope and hesitation.",0.011156748980283737,0.24976670742034912,0.7390766143798828
Male,40,Master,Employed,"A Employed Male, 40 years old, with Master, dwells in the secure frame of a well-anchored life.",0.3758035898208618,0.615369439125061,0.008826898410916328
Male,43,Degree,Employed,"This 43-year-old Male, Employed and with Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.03318746015429497,0.7271528244018555,0.23965980112552643
Female,58,No High School Degree,Employed,"At 58, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.09022586792707443,0.8596189618110657,0.0501551516354084
Male,45,High School Degree,Employed,"Male, aged 45, with High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.8011593818664551,0.19464042782783508,0.004200183320790529
Male,42,No High School Degree,Employed,"This 42-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.02070537768304348,0.5888018608093262,0.3904927372932434
Female,53,High School Degree,Employed,"At 53, this Female, Employed and with High School Degree, follows a steady pace where days echo each other in calm repetition.",0.20265275239944458,0.7837596535682678,0.01358752604573965
Male,58,No High School Degree,Employed,"A Male of 58, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.0521291121840477,0.6812829375267029,0.2665879428386688
Female,55,No High School Degree,Unemployed,"This Female, aged 55, with No High School Degree and Unemployed, moves through a landscape of gentle routines and measured calm.",0.19930145144462585,0.7853043675422668,0.015394152142107487
Male,56,Degree,Employed,"This Male, aged 56, with Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.2854437828063965,0.7055050730705261,0.00905115157365799
Male,44,Degree,Employed,"At 44, this Male, Employed and with Degree, follows a steady pace where days echo each other in calm repetition.",0.1656212955713272,0.8158400058746338,0.01853867992758751
