Gender,Age,Education,Employment,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Female,45,High School Degree,Employed,"At 45, this Female holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.04616449028253555,0.7096801996231079,0.24415531754493713
Male,49,High School Degree,Unemployed,"A Male aged 49, possessing High School Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.09462625533342361,0.8747674822807312,0.030606281012296677
Male,53,High School Degree,Employed,"At 53, this Male with High School Degree and Employed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.03272555395960808,0.6533069610595703,0.3139674663543701
Male,50,High School Degree,Employed,"A Male aged 50, possessing High School Degree and currently Employed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.0165080726146698,0.595079243183136,0.3884126842021942
Female,53,No High School Degree,Employed,"At 53, this Female with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.10592330992221832,0.8550101518630981,0.03906654566526413
Male,43,Master,Unemployed,"With Master and an Unemployed status, this Male, 43, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.02386760152876377,0.47123539447784424,0.5048970580101013
Male,51,Degree,Employed,"At 51, this Male with Degree and Employed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.03215329721570015,0.6781288981437683,0.28971779346466064
Male,40,No High School Degree,Unemployed,"A 40-year-old Male, with No High School Degree and Unemployed, reflects the patterns of a tense, fragile, uncertain backdrop.",0.010868676006793976,0.40033239126205444,0.5887989401817322
Female,49,High School Degree,Employed,"At 49, this Female with High School Degree and Employed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.030747458338737488,0.6479032635688782,0.32134929299354553
Female,43,No High School Degree,Unemployed,"At 43, this Female holds No High School Degree, is Unemployed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.5372844934463501,0.44271185994148254,0.020003609359264374
Male,44,No High School Degree,Unemployed,"This Male, 44 years old, Unemployed and with No High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.00982366967946291,0.24435319006443024,0.7458231449127197
Male,58,Degree,Employed,"At 58, this Male with Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.15166400372982025,0.8324717283248901,0.01586420275270939
Female,57,No High School Degree,Employed,"This Female, 57 years old, Employed and with No High School Degree, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.13022376596927643,0.8431659936904907,0.026610253378748894
Male,54,No High School Degree,Employed,"At 54, this Male holds No High School Degree, is Employed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.007723869290202856,0.21843808889389038,0.7738379836082458
Male,42,High School Degree,Employed,"A 42-year-old Male, with High School Degree and Employed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.20425215363502502,0.7854257822036743,0.010322040878236294
Male,47,No High School Degree,Unemployed,"This Male, 47 years old, Unemployed and with No High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.00956038385629654,0.24506911635398865,0.7453705668449402
Male,58,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Male, 58, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.02397586591541767,0.48155394196510315,0.4944702088832855
Male,50,Degree,Unemployed,"This Male, 50 years old, Unemployed and with Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.4538607597351074,0.5330990552902222,0.013040188699960709
Male,66,High School Degree,Unemployed,"Male, 66, with High School Degree and Unemployed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.631855845451355,0.3605603575706482,0.0075837960466742516
Male,52,High School Degree,Employed,"Male, 52, with High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.7346149682998657,0.25974735617637634,0.005637716967612505
Female,51,High School Degree,Employed,"At 51, this Female holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.049474745988845825,0.7395092248916626,0.21101604402065277
Male,47,No High School Degree,Unemployed,"47 years of life shape this Male, who is Unemployed and has No High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.010788817889988422,0.2173858880996704,0.7718252539634705
Female,50,No High School Degree,Employed,"A 50-year-old Female, Employed and holding No High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.5424965620040894,0.44903722405433655,0.008466244675219059
Female,48,High School Degree,Unemployed,"This Female, 48 years old, Unemployed and with High School Degree, lives within a landscape shaped by tense, fragile, uncertain currents.",0.01273253932595253,0.34399712085723877,0.6432703733444214
Male,54,No High School Degree,Employed,"With No High School Degree and an Employed status, this Male, 54, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.013786259107291698,0.32316848635673523,0.6630452871322632
Female,56,High School Degree,Employed,"At 56, this Female holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.04896742105484009,0.7465593814849854,0.20447316765785217
Male,44,High School Degree,Unemployed,"A Male aged 44, possessing High School Degree and currently Unemployed, inhabits a reality tinged with chaotic, fragmented, ever-shifting hues.",0.013266131281852722,0.4228559136390686,0.5638779401779175
Female,40,High School Degree,Employed,"This Female, 40 years old, Employed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.6648431420326233,0.3276704251766205,0.007486418355256319
Male,37,No High School Degree,Unemployed,"A 37-year-old Male, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by tense, fragile, uncertain tones.",0.043258119374513626,0.6544448137283325,0.30229705572128296
Male,53,No High School Degree,Unemployed,"A Male aged 53, possessing No High School Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.0609111525118351,0.8704882264137268,0.06860065460205078
Male,42,No High School Degree,Unemployed,"This Male, 42 years old, Unemployed and with No High School Degree, lives within a landscape shaped by tense, fragile, uncertain currents.",0.010623367503285408,0.2647963762283325,0.7245802879333496
Female,34,No High School Degree,Unemployed,"This Female, 34 years old, Unemployed and with No High School Degree, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.07827550172805786,0.8422905206680298,0.07943397015333176
Female,52,No High School Degree,Unemployed,"A Female aged 52, possessing No High School Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.06178166717290878,0.8721860647201538,0.0660323053598404
Female,67,High School Degree,Unemployed,"At 67, this Female holds High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.007960062474012375,0.21803805232048035,0.7740018963813782
Male,49,High School Degree,Employed,"At 49, this Male holds High School Degree, is Employed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.8226478695869446,0.1725168377161026,0.00483528058975935
Female,55,No High School Degree,Employed,"Female, 55, with No High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.6062431335449219,0.3852987587451935,0.0084580909460783
Male,50,No High School Degree,Unemployed,"At 50, this Male holds No High School Degree, is Unemployed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.48675718903541565,0.49060261249542236,0.022640150040388107
Female,49,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 49, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.7461132407188416,0.2466573417186737,0.007229439914226532
Male,56,High School Degree,Employed,"56 years of life shape this Male, who is Employed and has High School Degree, surrounded by a balanced, steady, moderately routine environment.",0.46430331468582153,0.5262980461120605,0.009398629888892174
Male,47,High School Degree,Employed,"This Male, 47 years old, Employed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.6112752556800842,0.38085007667541504,0.007874649949371815
Male,51,No High School Degree,Unemployed,"At 51, this Male with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.015391932800412178,0.4055873155593872,0.5790207386016846
Male,52,Degree,Unemployed,"At 52, this Male holds Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.007649478502571583,0.2037435621023178,0.7886070013046265
Female,45,High School Degree,Employed,"A 45-year-old Female, Employed and holding High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.1421198844909668,0.7957497835159302,0.06213037669658661
Male,56,Degree,Unemployed,"A Male aged 56, possessing Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.012154762633144855,0.41109636425971985,0.5767488479614258
Female,48,High School Degree,Unemployed,"At 48, this Female holds High School Degree, is Unemployed, and walks through a life filled with tense, fragile, uncertain echoes.",0.009079704992473125,0.24230019748210907,0.7486200928688049
Male,44,No High School Degree,Unemployed,"44 years of life shape this Male, who is Unemployed and has No High School Degree, surrounded by a tense, fragile, uncertain environment.",0.011110165156424046,0.228603333234787,0.7602865099906921
Female,53,Degree,Unemployed,"A 53-year-old Female, with Degree and Unemployed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.39781323075294495,0.591771125793457,0.010415603406727314
Male,43,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Male, 43, finds their rhythm in a life that feels tense, fragile, uncertain.",0.012298807501792908,0.31917306780815125,0.668528139591217
Male,50,No High School Degree,Employed,"A 50-year-old Male, with No High School Degree and Employed, reflects the patterns of a tense, fragile, uncertain backdrop.",0.01105193980038166,0.43457379937171936,0.5543742775917053
Female,49,No High School Degree,Unemployed,"At 49, this Female with No High School Degree and Unemployed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.09774275869131088,0.8583918809890747,0.04386536777019501
Male,57,Degree,Employed,"At 57, this Male holds Degree, is Employed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.024318406358361244,0.5351526737213135,0.4405289590358734
Male,53,High School Degree,Unemployed,"At 53, this Male with High School Degree and Unemployed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.40920066833496094,0.5784706473350525,0.012328701093792915
Female,49,No High School Degree,Unemployed,"Female, 49, with No High School Degree and Unemployed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.02759976126253605,0.5617672204971313,0.41063299775123596
Female,55,Degree,Employed,"Female, aged 55, is Employed and holds Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.42794033885002136,0.5632345676422119,0.008825131691992283
Male,59,No High School Degree,Employed,"A 59-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by secure, rooted, consistently comforting tones.",0.707728922367096,0.2853449583053589,0.006926171947270632
Male,53,Master,Unemployed,"At 53, this Male holds Master, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.008884577080607414,0.22502528131008148,0.7660902142524719
Female,50,No High School Degree,Employed,"At 50, this Female with No High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.0140758091583848,0.3855796456336975,0.6003445386886597
Male,40,No High School Degree,Unemployed,"This Male, 40 years old, Unemployed and with No High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.29149532318115234,0.6816999912261963,0.0268047247081995
Male,42,No High School Degree,Employed,"At 42, this Male holds No High School Degree, is Employed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.3531198799610138,0.6348262429237366,0.012053901329636574
Male,47,No High School Degree,Employed,"At 47, this Male holds No High School Degree, is Employed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.2950192093849182,0.6915352940559387,0.013445505872368813
Female,45,No High School Degree,Unemployed,"A 45-year-old Female, with No High School Degree and Unemployed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.25842607021331787,0.7239522337913513,0.017621759325265884
Female,48,No High School Degree,Unemployed,"Female, 48, with No High School Degree and Unemployed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.02819938212633133,0.5568252205848694,0.4149753749370575
Male,50,High School Degree,Unemployed,"A Male aged 50, possessing High School Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.012548662722110748,0.4264116883277893,0.5610396862030029
Male,53,No High School Degree,Employed,"At 53, this Male with No High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.014955918304622173,0.38910648226737976,0.5959376692771912
Male,49,PhD,Unemployed,"49 years of life shape this Male, who is Unemployed and has PhD, surrounded by a secure, rooted, consistently comforting environment.",0.6969782710075378,0.2941407859325409,0.008880914188921452
Female,53,No High School Degree,Unemployed,"Female, 53, with No High School Degree and Unemployed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.2733297348022461,0.7104472517967224,0.01622304692864418
Male,50,No High School Degree,Unemployed,"Male, 50, with No High School Degree and Unemployed, moves through days touched by the essence of a tense, fragile, uncertain world.",0.028278328478336334,0.63239985704422,0.3393218517303467
Male,36,No High School Degree,Unemployed,"At 36, this Male holds No High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.00653856759890914,0.15563631057739258,0.8378250598907471
Female,43,No High School Degree,Unemployed,"This Female, 43 years old, Unemployed and with No High School Degree, lives within a landscape shaped by tense, fragile, uncertain currents.",0.00891585648059845,0.22704078257083893,0.764043390750885
Male,48,Degree,Employed,"At 48, this Male holds Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.032450295984745026,0.6371245384216309,0.3304251730442047
Female,41,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 41, finds their rhythm in a life that feels balanced, steady, moderately routine.",0.5566281676292419,0.4345429837703705,0.008828824386000633
Male,54,Degree,Unemployed,"At 54, this Male holds Degree, is Unemployed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.23370815813541412,0.7451815009117126,0.021110359579324722
Male,60,High School Degree,Employed,"Male, 60, with High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.711898148059845,0.2819376587867737,0.006164181977510452
Male,58,No High School Degree,Unemployed,"At 58, this Male with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.014879358001053333,0.43785732984542847,0.5472633242607117
Female,48,High School Degree,Employed,"A 48-year-old Female, Employed and holding High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.13304774463176727,0.7959702610969543,0.0709819495677948
Female,60,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 60, finds their rhythm in a life that feels balanced, steady, moderately routine.",0.43136152625083923,0.5551008582115173,0.013537541963160038
Female,51,Degree,Unemployed,"A 51-year-old Female, with Degree and Unemployed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.3643280863761902,0.6252833008766174,0.01038863230496645
Male,47,No High School Degree,Employed,"A 47-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.5310742855072021,0.4604361951351166,0.008489545434713364
Female,45,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 45, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.7376692295074463,0.2548469007015228,0.007483859546482563
Male,47,High School Degree,Employed,"At 47, this Male holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.047676216810941696,0.7544815540313721,0.19784225523471832
Male,47,No High School Degree,Unemployed,"Male, aged 47, is Unemployed and holds No High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.03984244167804718,0.8126517534255981,0.14750581979751587
Female,51,High School Degree,Unemployed,"A 51-year-old Female, Unemployed and holding High School Degree, finds moments of meaning in a world marked by tense, fragile, uncertain tones.",0.10225167870521545,0.8066530227661133,0.09109530597925186
Male,51,No High School Degree,Employed,"With No High School Degree and an Employed status, this Male, 51, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.014773981645703316,0.34366047382354736,0.6415655612945557
Male,50,High School Degree,Unemployed,"A Male aged 50, possessing High School Degree and currently Unemployed, inhabits a reality tinged with chaotic, fragmented, ever-shifting hues.",0.01299908384680748,0.42450830340385437,0.5624926686286926
Male,53,No High School Degree,Employed,"At 53, this Male with No High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.014955918304622173,0.38910648226737976,0.5959376692771912
Male,58,No High School Degree,Employed,"At 58, this Male with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.09517669677734375,0.8723430633544922,0.03248017653822899
Male,56,Degree,Unemployed,"A Male aged 56, possessing Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.012154760770499706,0.41109639406204224,0.576748788356781
Female,39,No High School Degree,Employed,"At 39, this Female with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.10354062169790268,0.8590850234031677,0.037374306470155716
Male,32,No High School Degree,Employed,"32 years of life shape this Male, who is Employed and has No High School Degree, surrounded by a secure, rooted, consistently comforting environment.",0.5647812485694885,0.4228782653808594,0.01234047394245863
Female,56,No High School Degree,Employed,"56 years of life shape this Female, who is Employed and has No High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.010467713698744774,0.21979928016662598,0.7697330117225647
Female,40,No High School Degree,Employed,"Female, aged 40, is Employed and holds No High School Degree, residing in a setting shaped by tense, fragile, uncertain themes.",0.013472305610775948,0.49214571714401245,0.49438196420669556
Male,48,No High School Degree,Employed,"Male, aged 48, is Employed and holds No High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.26795774698257446,0.7180713415145874,0.013970872387290001
Male,41,No High School Degree,Employed,"Male, aged 41, is Employed and holds No High School Degree, residing in a setting shaped by chaotic, fragmented, ever-shifting themes.",0.01427637692540884,0.4941181242465973,0.4916054308414459
Male,37,PhD,Unemployed,"A 37-year-old Male, Unemployed and holding PhD, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.11116092652082443,0.7603488564491272,0.12849025428295135
Female,53,High School Degree,Employed,"With High School Degree and an Employed status, this Female, 53, finds their rhythm in a life that feels tense, fragile, uncertain.",0.06747499108314514,0.712065577507019,0.2204594612121582
Male,55,PhD,Unemployed,"This Male, 55 years old, Unemployed and with PhD, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.015910593792796135,0.34118014574050903,0.6429092288017273
Female,45,No High School Degree,Employed,"A Female aged 45, possessing No High School Degree and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.27044862508773804,0.71333247423172,0.016218921169638634
Male,31,High School Degree,Employed,"This Male, 31 years old, Employed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.6063758134841919,0.3859317898750305,0.007692356593906879
Female,46,Degree,Unemployed,"Female, aged 46, is Unemployed and holds Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.06987540423870087,0.8736212253570557,0.05650334432721138
Male,52,PhD,Unemployed,"At 52, this Male holds PhD, is Unemployed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.6771833300590515,0.3132673501968384,0.009549310430884361
Male,39,Degree,Employed,"A 39-year-old Male, Employed and holding Degree, finds moments of meaning in a world marked by secure, rooted, consistently comforting tones.",0.7818266749382019,0.2132319211959839,0.004941324703395367
Female,51,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 51, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.012029048055410385,0.2857021987438202,0.7022687792778015
Female,49,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Female, 49, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.7985995411872864,0.19542212784290314,0.005978305824100971
Male,54,Degree,Unemployed,"A Male aged 54, possessing Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.09595006704330444,0.8721742033958435,0.031875722110271454
Female,50,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 50, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.6562069654464722,0.3337397575378418,0.010053254663944244
Male,43,Degree,Employed,"A Male aged 43, possessing Degree and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.3845067024230957,0.6042861938476562,0.011207060888409615
Female,58,No High School Degree,Employed,"A Female aged 58, possessing No High School Degree and currently Employed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.009977441281080246,0.38278812170028687,0.6072344183921814
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.01334230974316597,0.3611938953399658,0.6254637837409973
Male,49,High School Degree,Employed,"A 49-year-old Male, with High School Degree and Employed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.019951794296503067,0.6884829998016357,0.2915652096271515
Male,43,High School Degree,Unemployed,"Male, 43, with High School Degree and Unemployed, moves through days touched by the essence of a tense, fragile, uncertain world.",0.041628021746873856,0.759099006652832,0.1992730051279068
Male,46,No High School Degree,Employed,"A 46-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by secure, rooted, consistently comforting tones.",0.7232457399368286,0.27025938034057617,0.006494844797998667
Female,43,Degree,Employed,"At 43, this Female with Degree and Employed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.48639023303985596,0.5020952224731445,0.011514510959386826
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.01334230974316597,0.3611938953399658,0.6254637837409973
Male,61,No High School Degree,Employed,"Male, 61, with No High School Degree and Employed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.2906678318977356,0.6944408416748047,0.014891330152750015
Male,40,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Male, 40, finds their rhythm in a life that feels tense, fragile, uncertain.",0.030630478635430336,0.5797037482261658,0.38966578245162964
Female,38,No High School Degree,Unemployed,"At 38, this Female holds No High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.0057358830235898495,0.13644275069236755,0.8578214049339294
Female,60,No High School Degree,Unemployed,"60 years of life shape this Female, who is Unemployed and has No High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.010434828698635101,0.2054782509803772,0.7840868234634399
Female,48,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 48, finds their rhythm in a life that feels tense, fragile, uncertain.",0.010867074131965637,0.27877551317214966,0.7103574275970459
Male,45,Degree,Unemployed,"45 years of life shape this Male, who is Unemployed and has Degree, surrounded by a secure, rooted, consistently comforting environment.",0.5942555069923401,0.39222756028175354,0.013516928069293499
Male,57,High School Degree,Unemployed,"A Male aged 57, possessing High School Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.012428076937794685,0.42401230335235596,0.5635596513748169
Male,45,High School Degree,Unemployed,"Male, 45, with High School Degree and Unemployed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.33251839876174927,0.6568925380706787,0.010589062236249447
Female,62,Degree,Employed,"Female, 62, with Degree and Employed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.402989000082016,0.5865298509597778,0.010481148026883602
Male,54,No High School Degree,Employed,"With No High School Degree and an Employed status, this Male, 54, finds their rhythm in a life that feels tense, fragile, uncertain.",0.01472745556384325,0.36113348603248596,0.6241390705108643
Female,46,High School Degree,Employed,"Female, aged 46, is Employed and holds High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.49721619486808777,0.4957071840763092,0.007076638750731945
Male,65,High School Degree,Employed,"Male, 65, with High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.722686231136322,0.271342009305954,0.00597172137349844
Female,45,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Female, 45, finds their rhythm in a life that feels tense, fragile, uncertain.",0.02940625697374344,0.5582886338233948,0.4123051166534424
Female,55,No High School Degree,Unemployed,"At 55, this Female with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.012690164148807526,0.36844345927238464,0.6188663244247437
Female,52,High School Degree,Unemployed,"A 52-year-old Female, with High School Degree and Unemployed, reflects the patterns of a tense, fragile, uncertain backdrop.",0.015326051041483879,0.6103461980819702,0.37432774901390076
Male,59,High School Degree,Employed,"With High School Degree and an Employed status, this Male, 59, finds their rhythm in a life that feels tense, fragile, uncertain.",0.06495708227157593,0.7265522480010986,0.20849065482616425
Male,60,No High School Degree,Unemployed,"A 60-year-old Male, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.04475727677345276,0.6401137709617615,0.3151289224624634
Male,50,No High School Degree,Employed,"At 50, this Male with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.0999697893857956,0.8668490052223206,0.03318115323781967
Female,44,No High School Degree,Unemployed,"Female, aged 44, is Unemployed and holds No High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.04364638403058052,0.8079758286476135,0.14837777614593506
