Gender,Age,Education,Employment,Sentence,sentiment_score_positive,sentiment_score_negative
Male,56,No High School Degree,Employed,"At 56, this Male with No High School Degree and Employed status moves through routine moments shaped by the world around them.",0.11999818682670593,0.8800017833709717
Male,47,No High School Degree,Employed,"A Male of 47, bearing No High School Degree and Employed, lives within scenes tinged with peaceful hues and unspoken moods.",0.9959522485733032,0.004047733265906572
Male,51,No High School Degree,Employed,"A Male of 51, bearing No High School Degree and Employed, lives within scenes tinged with unpredictable hues and unspoken moods.",0.9903252124786377,0.00967477448284626
Male,52,No High School Degree,Employed,"A 52-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by turbulent rhythms.",0.9329029321670532,0.06709703058004379
Female,45,No High School Degree,Employed,"A Female of 45, bearing No High School Degree and Employed, lives within scenes tinged with erratic hues and unspoken moods.",0.6281358003616333,0.3718641996383667
Male,56,No High School Degree,Employed,"This Male, 56 years old with No High School Degree and Employed, finds themselves surrounded by tense days and subtle shifts.",0.8603929877281189,0.13960705697536469
Female,48,No High School Degree,Unemployed,"This Female, 48 years old with No High School Degree and Unemployed, finds themselves surrounded by fragile days and subtle shifts.",0.8084695935249329,0.19153039157390594
Male,44,No High School Degree,Employed,"At 44, this Male with No High School Degree and Employed status moves through on-edge moments shaped by the world around them.",0.984680712223053,0.015319325029850006
Female,53,No High School Degree,Employed,"A Female of 53, bearing No High School Degree and Employed, lives within scenes tinged with secure hues and unspoken moods.",0.9958621263504028,0.004137794021517038
Male,43,No High School Degree,Employed,"This Male, 43 years old with No High School Degree and Employed, finds themselves surrounded by delicate days and subtle shifts.",0.9933106899261475,0.006689365021884441
Male,50,No High School Degree,Employed,"Male, 50, with No High School Degree and Employed, carries their story in the middle of a uncertain world where every moment matters.",0.9896032214164734,0.01039682887494564
Female,49,High School Degree,Employed,"A Female of 49, bearing High School Degree and Employed, lives within scenes tinged with middle-ground hues and unspoken moods.",0.9877116084098816,0.012288366444408894
Male,57,High School Degree,Employed,"A 57-year-old Male, holding High School Degree and currently Employed, exists within a landscape defined by unpredictable rhythms.",0.9815241694450378,0.018475854769349098
Male,53,High School Degree,Employed,"At 53, this Male with High School Degree and Employed status moves through peaceful moments shaped by the world around them.",0.9969653487205505,0.0030346091371029615
Female,49,No High School Degree,Unemployed,"At 49, this Female with No High School Degree and Unemployed status moves through chaotic moments shaped by the world around them.",0.2520993649959564,0.747900664806366
Female,55,High School Degree,Employed,"A Female of 55, bearing High School Degree and Employed, lives within scenes tinged with grounded hues and unspoken moods.",0.9982755184173584,0.0017244945047423244
Male,59,No High School Degree,Employed,"Male, 59, with No High School Degree and Employed, carries their story in the middle of a supportive world where every moment matters.",0.9987014532089233,0.001298536779358983
Male,53,Degree,Employed,"A Male of 53, bearing Degree and Employed, lives within scenes tinged with unpredictable hues and unspoken moods.",0.996533989906311,0.0034660447854548693
Female,50,No High School Degree,Employed,"Female, aged 50, with No High School Degree and Employed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.9940892457962036,0.005910749547183514
Male,40,No High School Degree,Employed,"Male, 40, with No High School Degree and Employed, carries their story in the middle of a dependable world where every moment matters.",0.9974271655082703,0.0025727590546011925
Male,42,No High School Degree,Employed,"At 42, this Male with No High School Degree and Employed status moves through calm moments shaped by the world around them.",0.9776474237442017,0.022352613508701324
Male,47,High School Degree,Employed,"At 47, this Male with High School Degree and Employed status moves through routine moments shaped by the world around them.",0.5892503261566162,0.410749614238739
Female,45,No High School Degree,Employed,"Female, 45, with No High School Degree and Employed, carries their story in the middle of a grounded world where every moment matters.",0.9983481168746948,0.001651915954425931
Female,48,No High School Degree,Unemployed,"This Female, 48 years old with No High School Degree and Unemployed, finds themselves surrounded by erratic days and subtle shifts.",0.030516818165779114,0.9694831371307373
Male,50,No High School Degree,Employed,"A Male of 50, bearing No High School Degree and Employed, lives within scenes tinged with uncertain hues and unspoken moods.",0.5227696895599365,0.4772302806377411
Male,53,No High School Degree,Employed,"A 53-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by turbulent rhythms.",0.9355135560035706,0.06448637694120407
Male,49,Degree,Employed,"Male, 49, with Degree and Employed, carries their story in the middle of a supportive world where every moment matters.",0.9991695880889893,0.0008304686634801328
Female,53,No High School Degree,Unemployed,"A 53-year-old Female, holding No High School Degree and currently Unemployed, exists within a landscape defined by balanced rhythms.",0.995033860206604,0.004966150503605604
Male,50,Degree,Employed,"At 50, this Male with Degree and Employed status moves through delicate moments shaped by the world around them.",0.9972327351570129,0.0027672299183905125
Male,36,No High School Degree,Employed,"A 36-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by turbulent rhythms.",0.9292773604393005,0.07072264701128006
Female,43,No High School Degree,Unemployed,"This Female, 43 years old with No High School Degree and Unemployed, finds themselves surrounded by fragile days and subtle shifts.",0.79495769739151,0.20504237711429596
Male,48,No High School Degree,Employed,"A Male of 48, bearing No High School Degree and Employed, lives within scenes tinged with fragile hues and unspoken moods.",0.9739810824394226,0.026018865406513214
Female,41,No High School Degree,Unemployed,"At 41, this Female with No High School Degree and Unemployed status moves through routine moments shaped by the world around them.",0.06956572085618973,0.9304343461990356
Male,54,No High School Degree,Employed,"Male, 54, with No High School Degree and Employed, carries their story in the middle of a calm world where every moment matters.",0.997316300868988,0.002683748956769705
Male,60,No High School Degree,Employed,"A 60-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by dependable rhythms.",0.9847276210784912,0.015272405929863453
Male,58,No High School Degree,Employed,"A 58-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by tense rhythms.",0.7799650430679321,0.22003495693206787
Female,48,High School Degree,Unemployed,"Female, aged 48, with High School Degree and Unemployed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.9845412969589233,0.015458667650818825
Female,60,No High School Degree,Unemployed,"At 60, this Female with No High School Degree and Unemployed status moves through balanced moments shaped by the world around them.",0.9756929278373718,0.024307098239660263
Female,51,PhD,Unemployed,"A Female of 51, bearing PhD and Unemployed, lives within scenes tinged with dependable hues and unspoken moods.",0.9936043620109558,0.006395621690899134
Male,47,High School Degree,Employed,"At 47, this Male with High School Degree and Employed status moves through routine moments shaped by the world around them.",0.5892503261566162,0.410749614238739
Female,45,No High School Degree,Unemployed,"Female, 45, with No High School Degree and Unemployed, carries their story in the middle of a dependable world where every moment matters.",0.9955795407295227,0.0044204783625900745
Male,47,No High School Degree,Employed,"Male, 47, with No High School Degree and Employed, carries their story in the middle of a delicate world where every moment matters.",0.9974920749664307,0.0025079119950532913
Male,47,No High School Degree,Employed,"This Male, 47 years old with No High School Degree and Employed, finds themselves surrounded by calm days and subtle shifts.",0.9948981404304504,0.005101919174194336
Female,51,No High School Degree,Unemployed,"A Female of 51, bearing No High School Degree and Unemployed, lives within scenes tinged with uncertain hues and unspoken moods.",0.43381842970848083,0.5661816000938416
Male,51,High School Degree,Employed,"Male, 51, with High School Degree and Employed, carries their story in the middle of a turbulent world where every moment matters.",0.9980613589286804,0.0019386154599487782
Male,50,No High School Degree,Employed,"Male, aged 50, with No High School Degree and Employed, walks a path marked by unpredictable undertones and a sense of ever-present presence.",0.9936174154281616,0.006382542196661234
Male,53,No High School Degree,Employed,"Male, 53, with No High School Degree and Employed, carries their story in the middle of a erratic world where every moment matters.",0.9384610056877136,0.06153899431228638
Male,58,High School Degree,Employed,"At 58, this Male with High School Degree and Employed status moves through balanced moments shaped by the world around them.",0.9951321482658386,0.004867833573371172
Male,56,No High School Degree,Employed,"Male, aged 56, with No High School Degree and Employed, walks a path marked by delicate undertones and a sense of ever-present presence.",0.9979844093322754,0.002015609759837389
Female,39,High School Degree,Employed,"A 39-year-old Female, holding High School Degree and currently Employed, exists within a landscape defined by routine rhythms.",0.1921018660068512,0.8078981041908264
Male,32,No High School Degree,Employed,"Male, 32, with No High School Degree and Employed, carries their story in the middle of a peaceful world where every moment matters.",0.9980776309967041,0.0019223648123443127
Female,56,High School Degree,Employed,"A 56-year-old Female, holding High School Degree and currently Employed, exists within a landscape defined by unpredictable rhythms.",0.9834233522415161,0.016576668247580528
Female,40,No High School Degree,Unemployed,"A Female of 40, bearing No High School Degree and Unemployed, lives within scenes tinged with delicate hues and unspoken moods.",0.9929161071777344,0.007083866745233536
Male,48,Degree,Employed,"Male, aged 48, with Degree and Employed, walks a path marked by supportive undertones and a sense of ever-present presence.",0.9983466863632202,0.001653308398090303
Male,41,No High School Degree,Employed,"Male, aged 41, with No High School Degree and Employed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.9928963780403137,0.0071036722511053085
Male,37,No High School Degree,Employed,"This Male, 37 years old with No High School Degree and Employed, finds themselves surrounded by unpredictable days and subtle shifts.",0.7989889979362488,0.20101098716259003
Female,53,High School Degree,Employed,"At 53, this Female with High School Degree and Employed status moves through uncertain moments shaped by the world around them.",0.8996819853782654,0.10031802207231522
Male,55,No High School Degree,Employed,"This Male, 55 years old with No High School Degree and Employed, finds themselves surrounded by unpredictable days and subtle shifts.",0.8200686573982239,0.17993128299713135
Female,45,High School Degree,Employed,"A Female of 45, bearing High School Degree and Employed, lives within scenes tinged with dependable hues and unspoken moods.",0.9970525503158569,0.002947441767901182
Male,31,No High School Degree,Employed,"Male, aged 31, with No High School Degree and Employed, walks a path marked by peaceful undertones and a sense of ever-present presence.",0.9983264803886414,0.00167349714320153
Female,46,No High School Degree,Unemployed,"At 46, this Female with No High School Degree and Unemployed status moves through steady moments shaped by the world around them.",0.7766318321228027,0.22336816787719727
Male,52,High School Degree,Employed,"Male, 52, with High School Degree and Employed, carries their story in the middle of a supportive world where every moment matters.",0.9991218447685242,0.0008782102377153933
Male,39,No High School Degree,Employed,"A Male of 39, bearing No High School Degree and Employed, lives within scenes tinged with secure hues and unspoken moods.",0.9941921830177307,0.005807854235172272
Female,51,High School Degree,Employed,"Female, 51, with High School Degree and Employed, carries their story in the middle of a shifting world where every moment matters.",0.9984789490699768,0.001521009486168623
Female,49,No High School Degree,Unemployed,"This Female, 49 years old with No High School Degree and Unemployed, finds themselves surrounded by grounded days and subtle shifts.",0.9823779463768005,0.017622048035264015
Male,54,No High School Degree,Employed,"Male, 54, with No High School Degree and Employed, carries their story in the middle of a balanced world where every moment matters.",0.9985021352767944,0.0014979366678744555
Female,50,No High School Degree,Unemployed,"Female, aged 50, with No High School Degree and Unemployed, walks a path marked by secure undertones and a sense of ever-present presence.",0.9912497997283936,0.008750246837735176
Male,43,No High School Degree,Employed,"Male, 43, with No High School Degree and Employed, carries their story in the middle of a grounded world where every moment matters.",0.9982089996337891,0.0017909577582031488
Female,58,No High School Degree,Unemployed,"Female, aged 58, with No High School Degree and Unemployed, walks a path marked by uncertain undertones and a sense of ever-present presence.",0.3087640702724457,0.6912358999252319
Female,48,No High School Degree,Employed,"Female, aged 48, with No High School Degree and Employed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.9940781593322754,0.005921855103224516
Male,49,No High School Degree,Employed,"Male, 49, with No High School Degree and Employed, carries their story in the middle of a unpredictable world where every moment matters.",0.997319757938385,0.002680248813703656
Male,43,Master,Employed,"Male, 43, with Master and Employed, carries their story in the middle of a fragile world where every moment matters.",0.9987210631370544,0.0012788493186235428
Male,46,No High School Degree,Employed,"Male, aged 46, with No High School Degree and Employed, walks a path marked by grounded undertones and a sense of ever-present presence.",0.9989798665046692,0.001020063878968358
Female,43,High School Degree,Unemployed,"A Female of 43, bearing High School Degree and Unemployed, lives within scenes tinged with peaceful hues and unspoken moods.",0.9936323761940002,0.006367648486047983
Female,48,PhD,Unemployed,"Female, aged 48, with PhD and Unemployed, walks a path marked by chaotic undertones and a sense of ever-present presence.",0.82895427942276,0.17104572057724
Male,61,No High School Degree,Employed,"A 61-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by middle-ground rhythms.",0.8069900870323181,0.1930098831653595
Male,40,No High School Degree,Employed,"Male, aged 40, with No High School Degree and Employed, walks a path marked by on-edge undertones and a sense of ever-present presence.",0.996383786201477,0.003616252215579152
Female,38,No High School Degree,Employed,"Female, aged 38, with No High School Degree and Employed, walks a path marked by unpredictable undertones and a sense of ever-present presence.",0.9954525828361511,0.004547497257590294
Female,60,No High School Degree,Unemployed,"A Female of 60, bearing No High School Degree and Unemployed, lives within scenes tinged with shifting hues and unspoken moods.",0.9575343728065491,0.042465656995773315
Female,48,Degree,Employed,"Female, aged 48, with Degree and Employed, walks a path marked by fragile undertones and a sense of ever-present presence.",0.9824624061584473,0.017537584528326988
Male,45,PhD,Employed,"A 45-year-old Male, holding PhD and currently Employed, exists within a landscape defined by secure rhythms.",0.9888277053833008,0.011172255501151085
Male,57,Degree,Employed,"A Male of 57, bearing Degree and Employed, lives within scenes tinged with fragile hues and unspoken moods.",0.9927926063537598,0.007207415997982025
Male,45,No High School Degree,Employed,"This Male, 45 years old with No High School Degree and Employed, finds themselves surrounded by calm days and subtle shifts.",0.9944802522659302,0.005519702564924955
Female,62,High School Degree,Employed,"Female, aged 62, with High School Degree and Employed, walks a path marked by balanced undertones and a sense of ever-present presence.",0.9991368651390076,0.0008632087847217917
Male,54,High School Degree,Employed,"At 54, this Male with High School Degree and Employed status moves through on-edge moments shaped by the world around them.",0.9955009818077087,0.004498977679759264
Female,46,No High School Degree,Employed,"This Female, 46 years old with No High School Degree and Employed, finds themselves surrounded by peaceful days and subtle shifts.",0.9981452226638794,0.0018547605723142624
Male,65,No High School Degree,Employed,"At 65, this Male with No High School Degree and Employed status moves through dependable moments shaped by the world around them.",0.9747481942176819,0.02525174245238304
Female,45,High School Degree,Unemployed,"Female, 45, with High School Degree and Unemployed, carries their story in the middle of a tense world where every moment matters.",0.9965205192565918,0.00347947352565825
Female,55,No High School Degree,Employed,"A Female of 55, bearing No High School Degree and Employed, lives within scenes tinged with uncertain hues and unspoken moods.",0.7698895931243896,0.23011037707328796
Female,52,No High School Degree,Employed,"Female, aged 52, with No High School Degree and Employed, walks a path marked by on-edge undertones and a sense of ever-present presence.",0.9970760345458984,0.0029239151626825333
Male,59,No High School Degree,Employed,"A Male of 59, bearing No High School Degree and Employed, lives within scenes tinged with fragile hues and unspoken moods.",0.9715179800987244,0.02848203293979168
Male,60,High School Degree,Employed,"Male, aged 60, with High School Degree and Employed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.9968683123588562,0.0031316527165472507
Male,50,High School Degree,Employed,"At 50, this Male with High School Degree and Employed status moves through middle-ground moments shaped by the world around them.",0.9837614893913269,0.01623855158686638
Female,44,No High School Degree,Unemployed,"Female, aged 44, with No High School Degree and Unemployed, walks a path marked by routine undertones and a sense of ever-present presence.",0.30965733528137207,0.6903426647186279
Female,53,Degree,Employed,"At 53, this Female with Degree and Employed status moves through shifting moments shaped by the world around them.",0.9946517944335938,0.005348138976842165
Female,45,No High School Degree,Employed,"At 45, this Female with No High School Degree and Employed status moves through uncertain moments shaped by the world around them.",0.45988401770591736,0.5401159524917603
Female,64,No High School Degree,Employed,"A Female of 64, bearing No High School Degree and Employed, lives within scenes tinged with supportive hues and unspoken moods.",0.9961349964141846,0.0038650098722428083
Female,50,No High School Degree,Unemployed,"A Female of 50, bearing No High School Degree and Unemployed, lives within scenes tinged with turbulent hues and unspoken moods.",0.9585453271865845,0.041454657912254333
Male,47,High School Degree,Employed,"Male, aged 47, with High School Degree and Employed, walks a path marked by chaotic undertones and a sense of ever-present presence.",0.963320791721344,0.03667926415801048
Female,51,No High School Degree,Employed,"Female, aged 51, with No High School Degree and Employed, walks a path marked by on-edge undertones and a sense of ever-present presence.",0.9969922304153442,0.003007728373631835
Male,40,No High School Degree,Employed,"At 40, this Male with No High School Degree and Employed status moves through dependable moments shaped by the world around them.",0.9781365990638733,0.021863456815481186
Male,43,Degree,Employed,"A Male of 43, bearing Degree and Employed, lives within scenes tinged with shifting hues and unspoken moods.",0.9955991506576538,0.00440084608271718
Female,58,High School Degree,Unemployed,"A Female of 58, bearing High School Degree and Unemployed, lives within scenes tinged with middle-ground hues and unspoken moods.",0.8580490350723267,0.14195097982883453
Male,45,No High School Degree,Employed,"At 45, this Male with No High School Degree and Employed status moves through peaceful moments shaped by the world around them.",0.9907251000404358,0.009274929761886597
Male,42,Master,Employed,"Male, 42, with Master and Employed, carries their story in the middle of a chaotic world where every moment matters.",0.9979978203773499,0.002002206863835454
Female,53,No High School Degree,Employed,"A 53-year-old Female, holding No High School Degree and currently Employed, exists within a landscape defined by calm rhythms.",0.9916424751281738,0.008357568643987179
Male,58,High School Degree,Employed,"A Male of 58, bearing High School Degree and Employed, lives within scenes tinged with uncertain hues and unspoken moods.",0.7763082981109619,0.22369173169136047
Female,55,No High School Degree,Employed,"A 55-year-old Female, holding No High School Degree and currently Employed, exists within a landscape defined by middle-ground rhythms.",0.9054639935493469,0.09453596919775009
Male,56,No High School Degree,Employed,"This Male, 56 years old with No High School Degree and Employed, finds themselves surrounded by steady days and subtle shifts.",0.982689619064331,0.01731034368276596
Male,44,High School Degree,Employed,"Male, 44, with High School Degree and Employed, carries their story in the middle of a routine world where every moment matters.",0.9889653921127319,0.011034620925784111
Male,40,No High School Degree,Employed,"Male, aged 40, with No High School Degree and Employed, walks a path marked by chaotic undertones and a sense of ever-present presence.",0.8698529005050659,0.13014709949493408
Male,60,High School Degree,Employed,"Male, aged 60, with High School Degree and Employed, walks a path marked by supportive undertones and a sense of ever-present presence.",0.9986610412597656,0.0013390062376856804
Female,47,No High School Degree,Employed,"A 47-year-old Female, holding No High School Degree and currently Employed, exists within a landscape defined by fragile rhythms.",0.8968847393989563,0.10311518609523773
Male,48,No High School Degree,Employed,"A Male of 48, bearing No High School Degree and Employed, lives within scenes tinged with turbulent hues and unspoken moods.",0.9853371977806091,0.014662764966487885
Female,59,No High School Degree,Unemployed,"This Female, 59 years old with No High School Degree and Unemployed, finds themselves surrounded by unpredictable days and subtle shifts.",0.5229601860046387,0.47703981399536133
Male,53,No High School Degree,Employed,"This Male, 53 years old with No High School Degree and Employed, finds themselves surrounded by routine days and subtle shifts.",0.04032992571592331,0.9596701264381409
Female,53,No High School Degree,Unemployed,"At 53, this Female with No High School Degree and Unemployed status moves through middle-ground moments shaped by the world around them.",0.5206187963485718,0.47938117384910583
Female,65,High School Degree,Unemployed,"A Female of 65, bearing High School Degree and Unemployed, lives within scenes tinged with shifting hues and unspoken moods.",0.975028395652771,0.024971628561615944
Female,45,High School Degree,Employed,"This Female, 45 years old with High School Degree and Employed, finds themselves surrounded by routine days and subtle shifts.",0.09986168146133423,0.9001383185386658
Male,56,No High School Degree,Employed,"A 56-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by shifting rhythms.",0.9635727405548096,0.03642721101641655
Male,50,No High School Degree,Employed,"Male, 50, with No High School Degree and Employed, carries their story in the middle of a middle-ground world where every moment matters.",0.9925468564033508,0.0074530974961817265
Male,51,No High School Degree,Employed,"This Male, 51 years old with No High School Degree and Employed, finds themselves surrounded by unpredictable days and subtle shifts.",0.8317208886146545,0.16827912628650665
Female,60,High School Degree,Employed,"A 60-year-old Female, holding High School Degree and currently Employed, exists within a landscape defined by routine rhythms.",0.12583401799201965,0.8741660118103027
Male,53,No High School Degree,Employed,"A 53-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by delicate rhythms.",0.9938860535621643,0.006113946437835693
Male,53,Master,Employed,"Male, aged 53, with Master and Employed, walks a path marked by supportive undertones and a sense of ever-present presence.",0.9985253214836121,0.0014747207751497626
