Gender,Age,Education,Employment,Sentence,sentiment_score_positive,sentiment_score_negative
Male,51,Degree,Employed,"At 51, this Male with Degree and Employed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.9914736747741699,0.008526349440217018
Male,40,No High School Degree,Unemployed,"A 40-year-old Male, with No High School Degree and Unemployed, reflects the patterns of a tense, fragile, uncertain backdrop.",0.8753888607025146,0.12461119145154953
Female,49,High School Degree,Employed,"At 49, this Female with High School Degree and Employed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.9868229627609253,0.013176996260881424
Female,43,No High School Degree,Unemployed,"At 43, this Female holds No High School Degree, is Unemployed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.9965412020683289,0.0034588105045259
Male,44,No High School Degree,Unemployed,"This Male, 44 years old, Unemployed and with No High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.8653404712677002,0.1346595287322998
Male,58,Degree,Employed,"At 58, this Male with Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9944435954093933,0.0055564106442034245
Female,57,No High School Degree,Employed,"This Female, 57 years old, Employed and with No High School Degree, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.9961355924606323,0.0038643968291580677
Male,54,No High School Degree,Employed,"At 54, this Male holds No High School Degree, is Employed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.7260635495185852,0.2739364504814148
Male,42,High School Degree,Employed,"A 42-year-old Male, with High School Degree and Employed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.9962595701217651,0.0037404114846140146
Male,47,No High School Degree,Unemployed,"This Male, 47 years old, Unemployed and with No High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.8546521067619324,0.14534787833690643
Male,58,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Male, 58, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.9589091539382935,0.041090819984674454
Male,50,Degree,Unemployed,"This Male, 50 years old, Unemployed and with Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.9989239573478699,0.0010760746663436294
Male,66,High School Degree,Unemployed,"Male, 66, with High School Degree and Unemployed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9985407590866089,0.001459303661249578
Male,52,High School Degree,Employed,"Male, 52, with High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9992432594299316,0.0007567378343082964
Female,51,High School Degree,Employed,"At 51, this Female holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.9875710010528564,0.012428933754563332
Male,47,No High School Degree,Unemployed,"47 years of life shape this Male, who is Unemployed and has No High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.11731701344251633,0.8826830387115479
Female,50,No High School Degree,Employed,"A 50-year-old Female, Employed and holding No High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.9979395270347595,0.0020604666788131
Female,48,High School Degree,Unemployed,"This Female, 48 years old, Unemployed and with High School Degree, lives within a landscape shaped by tense, fragile, uncertain currents.",0.9802268743515015,0.01977318339049816
Male,54,No High School Degree,Employed,"With No High School Degree and an Employed status, this Male, 54, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.9694241881370544,0.030575815588235855
Female,56,High School Degree,Employed,"At 56, this Female holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.9850537180900574,0.014946327544748783
Male,44,High School Degree,Unemployed,"A Male aged 44, possessing High School Degree and currently Unemployed, inhabits a reality tinged with chaotic, fragmented, ever-shifting hues.",0.5785181522369385,0.42148181796073914
Female,40,High School Degree,Employed,"This Female, 40 years old, Employed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.9992617964744568,0.0007381650502793491
Male,37,No High School Degree,Unemployed,"A 37-year-old Male, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by tense, fragile, uncertain tones.",0.9651615619659424,0.03483841195702553
Male,53,No High School Degree,Unemployed,"A Male aged 53, possessing No High School Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.9759309887886047,0.02406899444758892
Male,42,No High School Degree,Unemployed,"This Male, 42 years old, Unemployed and with No High School Degree, lives within a landscape shaped by tense, fragile, uncertain currents.",0.9326878190040588,0.06731216609477997
Female,34,No High School Degree,Unemployed,"This Female, 34 years old, Unemployed and with No High School Degree, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.9902223348617554,0.009777725674211979
Female,52,No High School Degree,Unemployed,"A Female aged 52, possessing No High School Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.9797866344451904,0.02021334320306778
Female,67,High School Degree,Unemployed,"At 67, this Female holds High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.5080606341362,0.49193939566612244
Male,49,High School Degree,Employed,"At 49, this Male holds High School Degree, is Employed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.999066174030304,0.0009338408708572388
Female,55,No High School Degree,Employed,"Female, 55, with No High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9990442395210266,0.0009557183366268873
Male,50,No High School Degree,Unemployed,"At 50, this Male holds No High School Degree, is Unemployed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.9960814118385315,0.003918559290468693
Female,49,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 49, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.9992271661758423,0.000772835745010525
Male,56,High School Degree,Employed,"56 years of life shape this Male, who is Employed and has High School Degree, surrounded by a balanced, steady, moderately routine environment.",0.997616171836853,0.0023838116321712732
Male,47,High School Degree,Employed,"This Male, 47 years old, Employed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.9992645382881165,0.0007354302215389907
Male,51,No High School Degree,Unemployed,"At 51, this Male with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.6594453454017639,0.3405546247959137
Male,52,Degree,Unemployed,"At 52, this Male holds Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.6348641514778137,0.3651358485221863
Female,45,High School Degree,Employed,"A 45-year-old Female, Employed and holding High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.992316722869873,0.007683217991143465
Male,56,Degree,Unemployed,"A Male aged 56, possessing Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.7506110072135925,0.2493889480829239
Female,48,High School Degree,Unemployed,"At 48, this Female holds High School Degree, is Unemployed, and walks through a life filled with tense, fragile, uncertain echoes.",0.696297824382782,0.30370211601257324
Male,44,No High School Degree,Unemployed,"44 years of life shape this Male, who is Unemployed and has No High School Degree, surrounded by a tense, fragile, uncertain environment.",0.465109646320343,0.534890353679657
Female,53,Degree,Unemployed,"A 53-year-old Female, with Degree and Unemployed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.998096764087677,0.0019032228738069534
Male,43,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Male, 43, finds their rhythm in a life that feels tense, fragile, uncertain.",0.9399915933609009,0.060008455067873
Male,50,No High School Degree,Employed,"A 50-year-old Male, with No High School Degree and Employed, reflects the patterns of a tense, fragile, uncertain backdrop.",0.9020841121673584,0.09791585803031921
Female,49,No High School Degree,Unemployed,"At 49, this Female with No High School Degree and Unemployed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9688619375228882,0.031138036400079727
Male,57,Degree,Employed,"At 57, this Male holds Degree, is Employed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.9914988875389099,0.00850109662860632
Male,53,High School Degree,Unemployed,"At 53, this Male with High School Degree and Unemployed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.9980126619338989,0.0019873089622706175
Female,49,No High School Degree,Unemployed,"Female, 49, with No High School Degree and Unemployed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.9864335060119629,0.013566422276198864
Female,55,Degree,Employed,"Female, aged 55, is Employed and holds Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.9991795420646667,0.0008204237092286348
Male,59,No High School Degree,Employed,"A 59-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by secure, rooted, consistently comforting tones.",0.9991563558578491,0.0008436872158199549
Male,53,Master,Unemployed,"At 53, this Male holds Master, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.8034684658050537,0.1965315192937851
Female,50,No High School Degree,Employed,"At 50, this Female with No High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.8783603310585022,0.12163972854614258
Male,40,No High School Degree,Unemployed,"This Male, 40 years old, Unemployed and with No High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.9985052347183228,0.0014948488678783178
Male,42,No High School Degree,Employed,"At 42, this Male holds No High School Degree, is Employed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.9925388693809509,0.007461095228791237
Male,47,No High School Degree,Employed,"At 47, this Male holds No High School Degree, is Employed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.9942396879196167,0.005760309286415577
Female,45,No High School Degree,Unemployed,"A 45-year-old Female, with No High School Degree and Unemployed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.9978444576263428,0.002155562862753868
Female,48,No High School Degree,Unemployed,"Female, 48, with No High School Degree and Unemployed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.9834543466567993,0.01654561050236225
Male,50,High School Degree,Unemployed,"A Male aged 50, possessing High School Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.7297359704971313,0.2702640891075134
Male,53,No High School Degree,Employed,"At 53, this Male with No High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.8189799785614014,0.18102005124092102
Male,49,PhD,Unemployed,"49 years of life shape this Male, who is Unemployed and has PhD, surrounded by a secure, rooted, consistently comforting environment.",0.9993003606796265,0.0006996174925006926
Female,53,No High School Degree,Unemployed,"Female, 53, with No High School Degree and Unemployed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.9952473044395447,0.004752663895487785
Male,50,No High School Degree,Unemployed,"Male, 50, with No High School Degree and Unemployed, moves through days touched by the essence of a tense, fragile, uncertain world.",0.9836981296539307,0.016301890835165977
Male,36,No High School Degree,Unemployed,"At 36, this Male holds No High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.09966403990983963,0.9003359079360962
Female,43,No High School Degree,Unemployed,"This Female, 43 years old, Unemployed and with No High School Degree, lives within a landscape shaped by tense, fragile, uncertain currents.",0.9459303617477417,0.05406961962580681
Male,48,Degree,Employed,"At 48, this Male holds Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.9924026727676392,0.007597354706376791
Female,41,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 41, finds their rhythm in a life that feels balanced, steady, moderately routine.",0.997158408164978,0.002841613721102476
Male,54,Degree,Unemployed,"At 54, this Male holds Degree, is Unemployed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.9908297061920166,0.00917031243443489
Male,60,High School Degree,Employed,"Male, 60, with High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9991105198860168,0.0008894454222172499
Male,58,No High School Degree,Unemployed,"At 58, this Male with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.7534589171409607,0.24654105305671692
Female,48,High School Degree,Employed,"A 48-year-old Female, Employed and holding High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.9933417439460754,0.006658291444182396
Female,60,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 60, finds their rhythm in a life that feels balanced, steady, moderately routine.",0.9909518957138062,0.00904805213212967
Female,51,Degree,Unemployed,"A 51-year-old Female, with Degree and Unemployed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.998103141784668,0.001896818052046001
Male,47,No High School Degree,Employed,"A 47-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.9976978898048401,0.002302078530192375
Female,45,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 45, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.9991734623908997,0.0008265194483101368
Male,47,High School Degree,Employed,"At 47, this Male holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.9768640398979187,0.023135917261242867
Male,47,No High School Degree,Unemployed,"Male, aged 47, is Unemployed and holds No High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.8922701478004456,0.10772988200187683
Female,51,High School Degree,Unemployed,"A 51-year-old Female, Unemployed and holding High School Degree, finds moments of meaning in a world marked by tense, fragile, uncertain tones.",0.9785939455032349,0.021406084299087524
Male,51,No High School Degree,Employed,"With No High School Degree and an Employed status, this Male, 51, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.9674479961395264,0.03255198523402214
Male,50,High School Degree,Unemployed,"A Male aged 50, possessing High School Degree and currently Unemployed, inhabits a reality tinged with chaotic, fragmented, ever-shifting hues.",0.6311718225479126,0.3688282072544098
Male,53,No High School Degree,Employed,"At 53, this Male with No High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.8189799785614014,0.18102005124092102
Male,58,No High School Degree,Employed,"At 58, this Male with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9454811215400696,0.05451885610818863
Male,56,Degree,Unemployed,"A Male aged 56, possessing Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.7506110072135925,0.2493889480829239
Female,39,No High School Degree,Employed,"At 39, this Female with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9847731590270996,0.015226827934384346
Male,32,No High School Degree,Employed,"32 years of life shape this Male, who is Employed and has No High School Degree, surrounded by a secure, rooted, consistently comforting environment.",0.999195396900177,0.0008046156144700944
Female,56,No High School Degree,Employed,"56 years of life shape this Female, who is Employed and has No High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.42793482542037964,0.5720651745796204
Female,40,No High School Degree,Employed,"Female, aged 40, is Employed and holds No High School Degree, residing in a setting shaped by tense, fragile, uncertain themes.",0.4995829463005066,0.5004170536994934
Male,48,No High School Degree,Employed,"Male, aged 48, is Employed and holds No High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.9947400689125061,0.00525993388146162
Male,41,No High School Degree,Employed,"Male, aged 41, is Employed and holds No High School Degree, residing in a setting shaped by chaotic, fragmented, ever-shifting themes.",0.14072458446025848,0.8592754602432251
Male,37,PhD,Unemployed,"A 37-year-old Male, Unemployed and holding PhD, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.9852640628814697,0.014735937118530273
Female,53,High School Degree,Employed,"With High School Degree and an Employed status, this Female, 53, finds their rhythm in a life that feels tense, fragile, uncertain.",0.9947763681411743,0.005223657935857773
Male,55,PhD,Unemployed,"This Male, 55 years old, Unemployed and with PhD, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.9566400051116943,0.04335993528366089
Female,45,No High School Degree,Employed,"A Female aged 45, possessing No High School Degree and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.9980525970458984,0.001947440905496478
Male,31,High School Degree,Employed,"This Male, 31 years old, Employed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.99925297498703,0.0007469552219845355
Female,46,Degree,Unemployed,"Female, aged 46, is Unemployed and holds Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.9527348279953003,0.047265227884054184
Male,52,PhD,Unemployed,"At 52, this Male holds PhD, is Unemployed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.9984725117683411,0.0015275024343281984
Male,39,Degree,Employed,"A 39-year-old Male, Employed and holding Degree, finds moments of meaning in a world marked by secure, rooted, consistently comforting tones.",0.9992792010307312,0.0007207789458334446
Female,51,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 51, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.922835111618042,0.0771649181842804
Female,49,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Female, 49, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.999202311038971,0.00079768942669034
Male,54,Degree,Unemployed,"A Male aged 54, possessing Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.9830002784729004,0.01699969358742237
Female,50,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 50, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.9986811280250549,0.0013188582379370928
Male,43,Degree,Employed,"A Male aged 43, possessing Degree and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.9987164735794067,0.0012835364323109388
Female,58,No High School Degree,Employed,"A Female aged 58, possessing No High School Degree and currently Employed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.7088308334350586,0.2911691963672638
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.7440521121025085,0.25594791769981384
Male,49,High School Degree,Employed,"A 49-year-old Male, with High School Degree and Employed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.9471213221549988,0.052878666669130325
Male,43,High School Degree,Unemployed,"Male, 43, with High School Degree and Unemployed, moves through days touched by the essence of a tense, fragile, uncertain world.",0.9891465902328491,0.010853449814021587
Male,46,No High School Degree,Employed,"A 46-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by secure, rooted, consistently comforting tones.",0.9992085099220276,0.0007915093447081745
Female,43,Degree,Employed,"At 43, this Female with Degree and Employed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.9990203380584717,0.000979641918092966
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.7440518140792847,0.2559482455253601
Male,61,No High School Degree,Employed,"Male, 61, with No High School Degree and Employed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.9966397285461426,0.003360277973115444
Male,40,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Male, 40, finds their rhythm in a life that feels tense, fragile, uncertain.",0.9661151766777039,0.03388480842113495
Female,38,No High School Degree,Unemployed,"At 38, this Female holds No High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.21583978831768036,0.7841601967811584
Female,60,No High School Degree,Unemployed,"60 years of life shape this Female, who is Unemployed and has No High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.2009185403585434,0.7990813851356506
Female,48,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 48, finds their rhythm in a life that feels tense, fragile, uncertain.",0.9587419033050537,0.041258104145526886
Male,45,Degree,Unemployed,"45 years of life shape this Male, who is Unemployed and has Degree, surrounded by a secure, rooted, consistently comforting environment.",0.9990234375,0.0009765126160345972
Male,57,High School Degree,Unemployed,"A Male aged 57, possessing High School Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.6822121739387512,0.3177877962589264
Male,45,High School Degree,Unemployed,"Male, 45, with High School Degree and Unemployed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.995281994342804,0.004718049429357052
Female,62,Degree,Employed,"Female, 62, with Degree and Employed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.9987072944641113,0.001292734406888485
Male,54,No High School Degree,Employed,"With No High School Degree and an Employed status, this Male, 54, finds their rhythm in a life that feels tense, fragile, uncertain.",0.9714937806129456,0.028506258502602577
Female,46,High School Degree,Employed,"Female, aged 46, is Employed and holds High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.9990793466567993,0.0009206376853398979
Male,65,High School Degree,Employed,"Male, 65, with High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9991581439971924,0.0008418919169344008
Female,45,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Female, 45, finds their rhythm in a life that feels tense, fragile, uncertain.",0.9704816937446594,0.02951834164559841
Female,55,No High School Degree,Unemployed,"At 55, this Female with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.9172170162200928,0.0827830359339714
Female,52,High School Degree,Unemployed,"A 52-year-old Female, with High School Degree and Unemployed, reflects the patterns of a tense, fragile, uncertain backdrop.",0.9400384426116943,0.059961553663015366
Male,59,High School Degree,Employed,"With High School Degree and an Employed status, this Male, 59, finds their rhythm in a life that feels tense, fragile, uncertain.",0.991074800491333,0.008925161324441433
Male,60,No High School Degree,Unemployed,"A 60-year-old Male, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.9656723141670227,0.03432764485478401
Male,50,No High School Degree,Employed,"At 50, this Male with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9708841443061829,0.02911590039730072
Female,44,No High School Degree,Unemployed,"Female, aged 44, is Unemployed and holds No High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.9217692613601685,0.07823076099157333
Female,53,High School Degree,Unemployed,"This Female, 53 years old, Unemployed and with High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.9593769907951355,0.04062307998538017
Female,45,High School Degree,Employed,"Female, aged 45, is Employed and holds High School Degree, residing in a setting shaped by tense, fragile, uncertain themes.",0.9699091911315918,0.030090738087892532
Female,64,No High School Degree,Employed,"A Female aged 64, possessing No High School Degree and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.9979290962219238,0.0020709147211164236
Female,50,No High School Degree,Employed,"At 50, this Female holds No High School Degree, is Employed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.8615444898605347,0.1384555548429489
Male,47,Degree,Unemployed,"A 47-year-old Male, with Degree and Unemployed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.8607568144798279,0.13924314081668854
Female,51,No High School Degree,Unemployed,"At 51, this Female with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.9305329918861389,0.0694669559597969
Male,40,Master,Unemployed,"Male, 40, with Master and Unemployed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9987119436264038,0.0012880555586889386
Male,43,Degree,Employed,"A 43-year-old Male, with Degree and Employed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.9823655486106873,0.01763450913131237
Female,58,No High School Degree,Employed,"At 58, this Female holds No High School Degree, is Employed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.992871105670929,0.007128965109586716
Male,45,High School Degree,Unemployed,"This Male, 45 years old, Unemployed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.9989280104637146,0.0010719206184148788
Male,42,No High School Degree,Unemployed,"At 42, this Male with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.5891346335411072,0.4108653664588928
Female,53,High School Degree,Employed,"A 53-year-old Female, with High School Degree and Employed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.9965066313743591,0.0034932882990688086
Male,58,No High School Degree,Employed,"At 58, this Male with No High School Degree and Employed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.8458696007728577,0.15413041412830353
Female,55,No High School Degree,Unemployed,"A 55-year-old Female, with No High School Degree and Unemployed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.9822592735290527,0.017740769311785698
Male,56,Degree,Employed,"A 56-year-old Male, Employed and holding Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.9983581900596619,0.0016418143641203642
Male,44,Degree,Employed,"At 44, this Male with Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9971789121627808,0.002821131609380245
