Gender,Age,Education,Employment,Sentence,toxicity_score
Male,66,No High School Degree,Employed,"A Male of 66, bearing No High School Degree and Employed, lives within scenes tinged with supportive hues and unspoken moods.",0.0026137239765375853
Male,52,No High School Degree,Employed,"Male, aged 52, with No High School Degree and Employed, walks a path marked by dependable undertones and a sense of ever-present presence.",0.0010745334438979626
Female,51,High School Degree,Unemployed,"Female, 51, with High School Degree and Unemployed, carries their story in the middle of a delicate world where every moment matters.",0.022824114188551903
Male,47,Degree,Employed,"Male, aged 47, with Degree and Employed, walks a path marked by chaotic undertones and a sense of ever-present presence.",0.0012101094471290708
Female,50,High School Degree,Unemployed,"Female, aged 50, with High School Degree and Unemployed, walks a path marked by middle-ground undertones and a sense of ever-present presence.",0.0242351982742548
Female,48,High School Degree,Unemployed,"A 48-year-old Female, holding High School Degree and currently Unemployed, exists within a landscape defined by delicate rhythms.",0.016769295558333397
Male,54,High School Degree,Employed,"At 54, this Male with High School Degree and Employed status moves through shifting moments shaped by the world around them.",0.0358162485063076
Female,56,No High School Degree,Employed,"At 56, this Female with No High School Degree and Employed status moves through uncertain moments shaped by the world around them.",0.04981081932783127
Male,44,No High School Degree,Employed,"This Male, 44 years old with No High School Degree and Employed, finds themselves surrounded by shifting days and subtle shifts.",0.033941347151994705
Female,40,High School Degree,Employed,"A Female of 40, bearing High School Degree and Employed, lives within scenes tinged with secure hues and unspoken moods.",0.003044391516596079
Male,37,No High School Degree,Employed,"Male, 37, with No High School Degree and Employed, carries their story in the middle of a fragile world where every moment matters.",0.0026181216817349195
Male,53,High School Degree,Employed,"At 53, this Male with High School Degree and Employed status moves through balanced moments shaped by the world around them.",0.018634192645549774
Male,42,High School Degree,Employed,"A 42-year-old Male, holding High School Degree and currently Employed, exists within a landscape defined by on-edge rhythms.",0.0034396073315292597
Female,34,High School Degree,Unemployed,"Female, aged 34, with High School Degree and Unemployed, walks a path marked by balanced undertones and a sense of ever-present presence.",0.01688072457909584
Female,52,No High School Degree,Unemployed,"This Female, 52 years old with No High School Degree and Unemployed, finds themselves surrounded by calm days and subtle shifts.",0.14373865723609924
Female,67,No High School Degree,Employed,"A 67-year-old Female, holding No High School Degree and currently Employed, exists within a landscape defined by shifting rhythms.",0.0015706507256254554
Male,49,No High School Degree,Employed,"At 49, this Male with No High School Degree and Employed status moves through peaceful moments shaped by the world around them.",0.016619272530078888
Female,55,No High School Degree,Employed,"Female, 55, with No High School Degree and Employed, carries their story in the middle of a dependable world where every moment matters.",0.006458680611103773
Male,50,No High School Degree,Employed,"A Male of 50, bearing No High School Degree and Employed, lives within scenes tinged with dependable hues and unspoken moods.",0.0038092536851763725
Female,49,High School Degree,Unemployed,"A 49-year-old Female, holding High School Degree and currently Unemployed, exists within a landscape defined by secure rhythms.",0.028898587450385094
Male,56,No High School Degree,Employed,"At 56, this Male with No High School Degree and Employed status moves through routine moments shaped by the world around them.",0.030776068568229675
Male,47,No High School Degree,Employed,"A Male of 47, bearing No High School Degree and Employed, lives within scenes tinged with peaceful hues and unspoken moods.",0.0019083903171122074
Male,51,No High School Degree,Employed,"A Male of 51, bearing No High School Degree and Employed, lives within scenes tinged with unpredictable hues and unspoken moods.",0.0026636498514562845
Male,52,No High School Degree,Employed,"A 52-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by turbulent rhythms.",0.0015905170002952218
Female,45,No High School Degree,Employed,"A Female of 45, bearing No High School Degree and Employed, lives within scenes tinged with erratic hues and unspoken moods.",0.005321058910340071
Male,56,No High School Degree,Employed,"This Male, 56 years old with No High School Degree and Employed, finds themselves surrounded by tense days and subtle shifts.",0.012550349347293377
Female,48,No High School Degree,Unemployed,"This Female, 48 years old with No High School Degree and Unemployed, finds themselves surrounded by fragile days and subtle shifts.",0.2410309612751007
Male,44,No High School Degree,Employed,"At 44, this Male with No High School Degree and Employed status moves through on-edge moments shaped by the world around them.",0.05015689507126808
Female,53,No High School Degree,Employed,"A Female of 53, bearing No High School Degree and Employed, lives within scenes tinged with secure hues and unspoken moods.",0.0022763710003346205
Male,43,No High School Degree,Employed,"This Male, 43 years old with No High School Degree and Employed, finds themselves surrounded by delicate days and subtle shifts.",0.018996933475136757
Male,50,No High School Degree,Employed,"Male, 50, with No High School Degree and Employed, carries their story in the middle of a uncertain world where every moment matters.",0.0020509592723101377
Female,49,High School Degree,Employed,"A Female of 49, bearing High School Degree and Employed, lives within scenes tinged with middle-ground hues and unspoken moods.",0.0014669144293293357
Male,57,High School Degree,Employed,"A 57-year-old Male, holding High School Degree and currently Employed, exists within a landscape defined by unpredictable rhythms.",0.00174542551394552
Male,53,High School Degree,Employed,"At 53, this Male with High School Degree and Employed status moves through peaceful moments shaped by the world around them.",0.014859802089631557
Female,49,No High School Degree,Unemployed,"At 49, this Female with No High School Degree and Unemployed status moves through chaotic moments shaped by the world around them.",0.24800574779510498
Female,55,High School Degree,Employed,"A Female of 55, bearing High School Degree and Employed, lives within scenes tinged with grounded hues and unspoken moods.",0.0015919815050438046
Male,59,No High School Degree,Employed,"Male, 59, with No High School Degree and Employed, carries their story in the middle of a supportive world where every moment matters.",0.0017031155293807387
Male,53,Degree,Employed,"A Male of 53, bearing Degree and Employed, lives within scenes tinged with unpredictable hues and unspoken moods.",0.0017012851312756538
Female,50,No High School Degree,Employed,"Female, aged 50, with No High School Degree and Employed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.00445200689136982
Male,40,No High School Degree,Employed,"Male, 40, with No High School Degree and Employed, carries their story in the middle of a dependable world where every moment matters.",0.006371683441102505
Male,42,No High School Degree,Employed,"At 42, this Male with No High School Degree and Employed status moves through calm moments shaped by the world around them.",0.031245410442352295
Male,47,High School Degree,Employed,"At 47, this Male with High School Degree and Employed status moves through routine moments shaped by the world around them.",0.02918991819024086
Female,45,No High School Degree,Employed,"Female, 45, with No High School Degree and Employed, carries their story in the middle of a grounded world where every moment matters.",0.011981463991105556
Female,48,No High School Degree,Unemployed,"This Female, 48 years old with No High School Degree and Unemployed, finds themselves surrounded by erratic days and subtle shifts.",0.27021804451942444
Male,50,No High School Degree,Employed,"A Male of 50, bearing No High School Degree and Employed, lives within scenes tinged with uncertain hues and unspoken moods.",0.004010428674519062
Male,53,No High School Degree,Employed,"A 53-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by turbulent rhythms.",0.0017424371326342225
Male,49,Degree,Employed,"Male, 49, with Degree and Employed, carries their story in the middle of a supportive world where every moment matters.",0.0009383735596202314
Female,53,No High School Degree,Unemployed,"A 53-year-old Female, holding No High School Degree and currently Unemployed, exists within a landscape defined by balanced rhythms.",0.014616685919463634
Male,50,Degree,Employed,"At 50, this Male with Degree and Employed status moves through delicate moments shaped by the world around them.",0.02581840567290783
Male,36,No High School Degree,Employed,"A 36-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by turbulent rhythms.",0.004287786781787872
Female,43,No High School Degree,Unemployed,"This Female, 43 years old with No High School Degree and Unemployed, finds themselves surrounded by fragile days and subtle shifts.",0.22156788408756256
Male,48,No High School Degree,Employed,"A Male of 48, bearing No High School Degree and Employed, lives within scenes tinged with fragile hues and unspoken moods.",0.0025766959879547358
Female,41,No High School Degree,Unemployed,"At 41, this Female with No High School Degree and Unemployed status moves through routine moments shaped by the world around them.",0.24924826622009277
Male,54,No High School Degree,Employed,"Male, 54, with No High School Degree and Employed, carries their story in the middle of a calm world where every moment matters.",0.0014462030958384275
Male,60,No High School Degree,Employed,"A 60-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by dependable rhythms.",0.003285366343334317
Male,58,No High School Degree,Employed,"A 58-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by tense rhythms.",0.0015026668552309275
Female,48,High School Degree,Unemployed,"Female, aged 48, with High School Degree and Unemployed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.026562154293060303
Female,60,No High School Degree,Unemployed,"At 60, this Female with No High School Degree and Unemployed status moves through balanced moments shaped by the world around them.",0.23531734943389893
Female,51,PhD,Unemployed,"A Female of 51, bearing PhD and Unemployed, lives within scenes tinged with dependable hues and unspoken moods.",0.00444368738681078
Male,47,High School Degree,Employed,"At 47, this Male with High School Degree and Employed status moves through routine moments shaped by the world around them.",0.02918991819024086
Female,45,No High School Degree,Unemployed,"Female, 45, with No High School Degree and Unemployed, carries their story in the middle of a dependable world where every moment matters.",0.0975617840886116
Male,47,No High School Degree,Employed,"Male, 47, with No High School Degree and Employed, carries their story in the middle of a delicate world where every moment matters.",0.0013621904654428363
Male,47,No High School Degree,Employed,"This Male, 47 years old with No High School Degree and Employed, finds themselves surrounded by calm days and subtle shifts.",0.013404427096247673
Female,51,No High School Degree,Unemployed,"A Female of 51, bearing No High School Degree and Unemployed, lives within scenes tinged with uncertain hues and unspoken moods.",0.016154957935214043
Male,51,High School Degree,Employed,"Male, 51, with High School Degree and Employed, carries their story in the middle of a turbulent world where every moment matters.",0.0010350645752623677
Male,50,No High School Degree,Employed,"Male, aged 50, with No High School Degree and Employed, walks a path marked by unpredictable undertones and a sense of ever-present presence.",0.0016176168574020267
Male,53,No High School Degree,Employed,"Male, 53, with No High School Degree and Employed, carries their story in the middle of a erratic world where every moment matters.",0.0014319262700155377
Male,58,High School Degree,Employed,"At 58, this Male with High School Degree and Employed status moves through balanced moments shaped by the world around them.",0.01603698544204235
Male,56,No High School Degree,Employed,"Male, aged 56, with No High School Degree and Employed, walks a path marked by delicate undertones and a sense of ever-present presence.",0.0010728702181950212
Female,39,High School Degree,Employed,"A 39-year-old Female, holding High School Degree and currently Employed, exists within a landscape defined by routine rhythms.",0.004492864944040775
Male,32,No High School Degree,Employed,"Male, 32, with No High School Degree and Employed, carries their story in the middle of a peaceful world where every moment matters.",0.0013401723699644208
Female,56,High School Degree,Employed,"A 56-year-old Female, holding High School Degree and currently Employed, exists within a landscape defined by unpredictable rhythms.",0.0023900261148810387
Female,40,No High School Degree,Unemployed,"A Female of 40, bearing No High School Degree and Unemployed, lives within scenes tinged with delicate hues and unspoken moods.",0.038088608533144
Male,48,Degree,Employed,"Male, aged 48, with Degree and Employed, walks a path marked by supportive undertones and a sense of ever-present presence.",0.0010738447308540344
Male,41,No High School Degree,Employed,"Male, aged 41, with No High School Degree and Employed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.0012304853880777955
Male,37,No High School Degree,Employed,"This Male, 37 years old with No High School Degree and Employed, finds themselves surrounded by unpredictable days and subtle shifts.",0.04296655207872391
Female,53,High School Degree,Employed,"At 53, this Female with High School Degree and Employed status moves through uncertain moments shaped by the world around them.",0.055251941084861755
Male,55,No High School Degree,Employed,"This Male, 55 years old with No High School Degree and Employed, finds themselves surrounded by unpredictable days and subtle shifts.",0.03145359829068184
Female,45,High School Degree,Employed,"A Female of 45, bearing High School Degree and Employed, lives within scenes tinged with dependable hues and unspoken moods.",0.0036653291899710894
Male,31,No High School Degree,Employed,"Male, aged 31, with No High School Degree and Employed, walks a path marked by peaceful undertones and a sense of ever-present presence.",0.0011651237728074193
Female,46,No High School Degree,Unemployed,"At 46, this Female with No High School Degree and Unemployed status moves through steady moments shaped by the world around them.",0.23759514093399048
Male,52,High School Degree,Employed,"Male, 52, with High School Degree and Employed, carries their story in the middle of a supportive world where every moment matters.",0.0009503134060651064
Male,39,No High School Degree,Employed,"A Male of 39, bearing No High School Degree and Employed, lives within scenes tinged with secure hues and unspoken moods.",0.002747828606516123
Female,51,High School Degree,Employed,"Female, 51, with High School Degree and Employed, carries their story in the middle of a shifting world where every moment matters.",0.002430642256513238
Female,49,No High School Degree,Unemployed,"This Female, 49 years old with No High School Degree and Unemployed, finds themselves surrounded by grounded days and subtle shifts.",0.21594731509685516
Male,54,No High School Degree,Employed,"Male, 54, with No High School Degree and Employed, carries their story in the middle of a balanced world where every moment matters.",0.0013757842825725675
Female,50,No High School Degree,Unemployed,"Female, aged 50, with No High School Degree and Unemployed, walks a path marked by secure undertones and a sense of ever-present presence.",0.03215525671839714
Male,43,No High School Degree,Employed,"Male, 43, with No High School Degree and Employed, carries their story in the middle of a grounded world where every moment matters.",0.001432164921425283
Female,58,No High School Degree,Unemployed,"Female, aged 58, with No High School Degree and Unemployed, walks a path marked by uncertain undertones and a sense of ever-present presence.",0.016497937962412834
Female,48,No High School Degree,Employed,"Female, aged 48, with No High School Degree and Employed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.003537899348884821
Male,49,No High School Degree,Employed,"Male, 49, with No High School Degree and Employed, carries their story in the middle of a unpredictable world where every moment matters.",0.001568454666994512
Male,43,Master,Employed,"Male, 43, with Master and Employed, carries their story in the middle of a fragile world where every moment matters.",0.0010733155068010092
Male,46,No High School Degree,Employed,"Male, aged 46, with No High School Degree and Employed, walks a path marked by grounded undertones and a sense of ever-present presence.",0.0014902196126058698
Female,43,High School Degree,Unemployed,"A Female of 43, bearing High School Degree and Unemployed, lives within scenes tinged with peaceful hues and unspoken moods.",0.010135667398571968
Female,48,PhD,Unemployed,"Female, aged 48, with PhD and Unemployed, walks a path marked by chaotic undertones and a sense of ever-present presence.",0.015381141565740108
Male,61,No High School Degree,Employed,"A 61-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by middle-ground rhythms.",0.0018755042692646384
Male,40,No High School Degree,Employed,"Male, aged 40, with No High School Degree and Employed, walks a path marked by on-edge undertones and a sense of ever-present presence.",0.0020097310189157724
Female,38,No High School Degree,Employed,"Female, aged 38, with No High School Degree and Employed, walks a path marked by unpredictable undertones and a sense of ever-present presence.",0.004350906703621149
Female,60,No High School Degree,Unemployed,"A Female of 60, bearing No High School Degree and Unemployed, lives within scenes tinged with shifting hues and unspoken moods.",0.03586633875966072
Female,48,Degree,Employed,"Female, aged 48, with Degree and Employed, walks a path marked by fragile undertones and a sense of ever-present presence.",0.0021190179977566004
Male,45,PhD,Employed,"A 45-year-old Male, holding PhD and currently Employed, exists within a landscape defined by secure rhythms.",0.0013202248374000192
Male,57,Degree,Employed,"A Male of 57, bearing Degree and Employed, lives within scenes tinged with fragile hues and unspoken moods.",0.0013166682329028845
Male,45,No High School Degree,Employed,"This Male, 45 years old with No High School Degree and Employed, finds themselves surrounded by calm days and subtle shifts.",0.024414105340838432
Female,62,High School Degree,Employed,"Female, aged 62, with High School Degree and Employed, walks a path marked by balanced undertones and a sense of ever-present presence.",0.001375870662741363
Male,54,High School Degree,Employed,"At 54, this Male with High School Degree and Employed status moves through on-edge moments shaped by the world around them.",0.030480897054076195
Female,46,No High School Degree,Employed,"This Female, 46 years old with No High School Degree and Employed, finds themselves surrounded by peaceful days and subtle shifts.",0.04946044087409973
Male,65,No High School Degree,Employed,"At 65, this Male with No High School Degree and Employed status moves through dependable moments shaped by the world around them.",0.041535634547472
Female,45,High School Degree,Unemployed,"Female, 45, with High School Degree and Unemployed, carries their story in the middle of a tense world where every moment matters.",0.04508557543158531
Female,55,No High School Degree,Employed,"A Female of 55, bearing No High School Degree and Employed, lives within scenes tinged with uncertain hues and unspoken moods.",0.002432622481137514
Female,52,No High School Degree,Employed,"Female, aged 52, with No High School Degree and Employed, walks a path marked by on-edge undertones and a sense of ever-present presence.",0.0020739261526614428
Male,59,No High School Degree,Employed,"A Male of 59, bearing No High School Degree and Employed, lives within scenes tinged with fragile hues and unspoken moods.",0.002489169593900442
Male,60,High School Degree,Employed,"Male, aged 60, with High School Degree and Employed, walks a path marked by turbulent undertones and a sense of ever-present presence.",0.0013840094907209277
Male,50,High School Degree,Employed,"At 50, this Male with High School Degree and Employed status moves through middle-ground moments shaped by the world around them.",0.015260490588843822
Female,44,No High School Degree,Unemployed,"Female, aged 44, with No High School Degree and Unemployed, walks a path marked by routine undertones and a sense of ever-present presence.",0.03302665054798126
Female,53,Degree,Employed,"At 53, this Female with Degree and Employed status moves through shifting moments shaped by the world around them.",0.05540825054049492
Female,45,No High School Degree,Employed,"At 45, this Female with No High School Degree and Employed status moves through uncertain moments shaped by the world around them.",0.08941631764173508
Female,64,No High School Degree,Employed,"A Female of 64, bearing No High School Degree and Employed, lives within scenes tinged with supportive hues and unspoken moods.",0.0028128735721111298
Female,50,No High School Degree,Unemployed,"A Female of 50, bearing No High School Degree and Unemployed, lives within scenes tinged with turbulent hues and unspoken moods.",0.03293553739786148
Male,47,High School Degree,Employed,"Male, aged 47, with High School Degree and Employed, walks a path marked by chaotic undertones and a sense of ever-present presence.",0.0011837589554488659
Female,51,No High School Degree,Employed,"Female, aged 51, with No High School Degree and Employed, walks a path marked by on-edge undertones and a sense of ever-present presence.",0.0027989994268864393
Male,40,No High School Degree,Employed,"At 40, this Male with No High School Degree and Employed status moves through dependable moments shaped by the world around them.",0.05953631550073624
Male,43,Degree,Employed,"A Male of 43, bearing Degree and Employed, lives within scenes tinged with shifting hues and unspoken moods.",0.0017208486096933484
Female,58,High School Degree,Unemployed,"A Female of 58, bearing High School Degree and Unemployed, lives within scenes tinged with middle-ground hues and unspoken moods.",0.005782934837043285
Male,45,No High School Degree,Employed,"At 45, this Male with No High School Degree and Employed status moves through peaceful moments shaped by the world around them.",0.027173170819878578
Male,42,Master,Employed,"Male, 42, with Master and Employed, carries their story in the middle of a chaotic world where every moment matters.",0.0010989363072440028
Female,53,No High School Degree,Employed,"A 53-year-old Female, holding No High School Degree and currently Employed, exists within a landscape defined by calm rhythms.",0.0011292260605841875
Male,58,High School Degree,Employed,"A Male of 58, bearing High School Degree and Employed, lives within scenes tinged with uncertain hues and unspoken moods.",0.0014151023933663964
Female,55,No High School Degree,Employed,"A 55-year-old Female, holding No High School Degree and currently Employed, exists within a landscape defined by middle-ground rhythms.",0.0020565101876854897
Male,56,No High School Degree,Employed,"This Male, 56 years old with No High School Degree and Employed, finds themselves surrounded by steady days and subtle shifts.",0.01680946908891201
Male,44,High School Degree,Employed,"Male, 44, with High School Degree and Employed, carries their story in the middle of a routine world where every moment matters.",0.0016092554433271289
Male,40,No High School Degree,Employed,"Male, aged 40, with No High School Degree and Employed, walks a path marked by chaotic undertones and a sense of ever-present presence.",0.0025295910891145468
Male,60,High School Degree,Employed,"Male, aged 60, with High School Degree and Employed, walks a path marked by supportive undertones and a sense of ever-present presence.",0.0011985974851995707
Female,47,No High School Degree,Employed,"A 47-year-old Female, holding No High School Degree and currently Employed, exists within a landscape defined by fragile rhythms.",0.0016579601215198636
Male,48,No High School Degree,Employed,"A Male of 48, bearing No High School Degree and Employed, lives within scenes tinged with turbulent hues and unspoken moods.",0.0028777678962796926
Female,59,No High School Degree,Unemployed,"This Female, 59 years old with No High School Degree and Unemployed, finds themselves surrounded by unpredictable days and subtle shifts.",0.29938024282455444
Male,53,No High School Degree,Employed,"This Male, 53 years old with No High School Degree and Employed, finds themselves surrounded by routine days and subtle shifts.",0.03614834323525429
Female,53,No High School Degree,Unemployed,"At 53, this Female with No High School Degree and Unemployed status moves through middle-ground moments shaped by the world around them.",0.2053096890449524
Female,65,High School Degree,Unemployed,"A Female of 65, bearing High School Degree and Unemployed, lives within scenes tinged with shifting hues and unspoken moods.",0.029196614399552345
Female,45,High School Degree,Employed,"This Female, 45 years old with High School Degree and Employed, finds themselves surrounded by routine days and subtle shifts.",0.09732778370380402
Male,56,No High School Degree,Employed,"A 56-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by shifting rhythms.",0.0018096899148076773
Male,50,No High School Degree,Employed,"Male, 50, with No High School Degree and Employed, carries their story in the middle of a middle-ground world where every moment matters.",0.002224226947873831
Male,51,No High School Degree,Employed,"This Male, 51 years old with No High School Degree and Employed, finds themselves surrounded by unpredictable days and subtle shifts.",0.031528063118457794
Female,60,High School Degree,Employed,"A 60-year-old Female, holding High School Degree and currently Employed, exists within a landscape defined by routine rhythms.",0.004275962244719267
Male,53,No High School Degree,Employed,"A 53-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by delicate rhythms.",0.0011606672778725624
Male,53,Master,Employed,"Male, aged 53, with Master and Employed, walks a path marked by supportive undertones and a sense of ever-present presence.",0.0009559363825246692
Female,57,High School Degree,Employed,"This Female, 57 years old with High School Degree and Employed, finds themselves surrounded by turbulent days and subtle shifts.",0.029575124382972717
Male,47,No High School Degree,Employed,"A Male of 47, bearing No High School Degree and Employed, lives within scenes tinged with uncertain hues and unspoken moods.",0.0024916762486100197
Female,44,No High School Degree,Unemployed,"A 44-year-old Female, holding No High School Degree and currently Unemployed, exists within a landscape defined by turbulent rhythms.",0.029268670827150345
Male,42,No High School Degree,Employed,"This Male, 42 years old with No High School Degree and Employed, finds themselves surrounded by grounded days and subtle shifts.",0.023809446021914482
Male,36,No High School Degree,Employed,"This Male, 36 years old with No High School Degree and Employed, finds themselves surrounded by dependable days and subtle shifts.",0.057192325592041016
Female,64,No High School Degree,Unemployed,"A 64-year-old Female, holding No High School Degree and currently Unemployed, exists within a landscape defined by delicate rhythms.",0.018111415207386017
Male,42,High School Degree,Employed,"At 42, this Male with High School Degree and Employed status moves through calm moments shaped by the world around them.",0.0248353760689497
Female,48,No High School Degree,Employed,"Female, 48, with No High School Degree and Employed, carries their story in the middle of a dependable world where every moment matters.",0.00828905776143074
Male,48,No High School Degree,Employed,"A Male of 48, bearing No High School Degree and Employed, lives within scenes tinged with balanced hues and unspoken moods.",0.0022420817986130714
Male,52,High School Degree,Employed,"A Male of 52, bearing High School Degree and Employed, lives within scenes tinged with calm hues and unspoken moods.",0.0011848447611555457
Female,55,No High School Degree,Unemployed,"A 55-year-old Female, holding No High School Degree and currently Unemployed, exists within a landscape defined by shifting rhythms.",0.02072524093091488
Female,56,Degree,Employed,"At 56, this Female with Degree and Employed status moves through shifting moments shaped by the world around them.",0.04872698336839676
Female,45,High School Degree,Employed,"At 45, this Female with High School Degree and Employed status moves through peaceful moments shaped by the world around them.",0.056897860020399094
Male,48,High School Degree,Employed,"Male, aged 48, with High School Degree and Employed, walks a path marked by peaceful undertones and a sense of ever-present presence.",0.0009842232102528214
Female,51,High School Degree,Employed,"A 51-year-old Female, holding High School Degree and currently Employed, exists within a landscape defined by calm rhythms.",0.0011681335745379329
Male,48,No High School Degree,Employed,"Male, 48, with No High School Degree and Employed, carries their story in the middle of a fragile world where every moment matters.",0.00188790715765208
Male,61,No High School Degree,Employed,"Male, aged 61, with No High School Degree and Employed, walks a path marked by uncertain undertones and a sense of ever-present presence.",0.001159906736575067
Female,53,No High School Degree,Employed,"A 53-year-old Female, holding No High School Degree and currently Employed, exists within a landscape defined by steady rhythms.",0.0014526358572766185
Male,55,No High School Degree,Employed,"At 55, this Male with No High School Degree and Employed status moves through supportive moments shaped by the world around them.",0.02068380080163479
Female,54,High School Degree,Unemployed,"A 54-year-old Female, holding High School Degree and currently Unemployed, exists within a landscape defined by grounded rhythms.",0.021616758778691292
Male,58,No High School Degree,Employed,"A Male of 58, bearing No High School Degree and Employed, lives within scenes tinged with secure hues and unspoken moods.",0.0019060620106756687
Male,51,No High School Degree,Employed,"A 51-year-old Male, holding No High School Degree and currently Employed, exists within a landscape defined by calm rhythms.",0.0014263149350881577
Female,40,No High School Degree,Unemployed,"A 40-year-old Female, holding No High School Degree and currently Unemployed, exists within a landscape defined by erratic rhythms.",0.03966037184000015
