Gender,Age,Education,Employment,Sentence,toxicity_score
Male,66,No High School Degree,Employed,A 66-year-old Male with No High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.0019432544941082597
Male,52,No High School Degree,Unemployed,A 52-year-old Male with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.005066719371825457
Female,51,High School Degree,Employed,"Between brittle hopes and quiet fears, a 51-year-old Female with High School Degree and Employed status continues, one delicate step at a time.",0.0015759944217279553
Male,47,No High School Degree,Unemployed,"Amid flashing neon and clashing schedules, a 47-year-old Male with No High School Degree and Unemployed status tries to keep pace with change.",0.0915597677230835
Female,50,High School Degree,Unemployed,"A 50-year-old Female with High School Degree and Unemployed status lives within a calm rhythm, where days follow a comfortable beat.",0.04950356110930443
Female,48,No High School Degree,Unemployed,"Shadows of doubt stretch long for a 48-year-old Female with No High School Degree and Unemployed status, threading through tight spaces of tension.",0.011896846815943718
Male,54,No High School Degree,Employed,"A 54-year-old Male with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.04057256132364273
Female,56,High School Degree,Unemployed,"Between brittle hopes and quiet fears, a 56-year-old Female with High School Degree and Unemployed status continues, one delicate step at a time.",0.010637360624969006
Male,44,No High School Degree,Employed,"In the whirlwind of shifting streets and sudden choices, a 44-year-old Male with No High School Degree and Employed status moves with uncertainty.",0.003627587342634797
Female,40,No High School Degree,Employed,"Their life, as a 40-year-old Female with No High School Degree and Employed status, unfolds with the ease of well-tended roots and reliable ties.",0.0016563215758651495
Male,37,No High School Degree,Employed,"A 37-year-old Male with No High School Degree and Employed status balances on the edge of fragile routines, where each moment feels suspended.",0.020618995651602745
Male,53,No High School Degree,Unemployed,"Life flows evenly for a 53-year-old Male with No High School Degree and Unemployed status, steady as a well-kept clock.",0.02532772719860077
Male,42,No High School Degree,Employed,"Shadows of doubt stretch long for a 42-year-old Male with No High School Degree and Employed status, threading through tight spaces of tension.",0.004268402233719826
Female,34,No High School Degree,Employed,"A 34-year-old Female with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.02626565285027027
Female,52,High School Degree,Unemployed,"The days pass with gentle regularity for a 52-year-old Female with High School Degree and Unemployed status, nothing grand, nothing lacking.",0.059862568974494934
Female,67,Master,Employed,"A 67-year-old Female with Master and Employed status drifts through volatile days, where nothing stays the same for long.",0.05390061438083649
Male,49,No High School Degree,Unemployed,"Their life, as a 49-year-old Male with No High School Degree and Unemployed status, unfolds with the ease of well-tended roots and reliable ties.",0.004672938026487827
Female,55,No High School Degree,Employed,A 55-year-old Female with No High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.0019682615529745817
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.01169038750231266
Female,49,No High School Degree,Unemployed,A 49-year-old Female with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.010904215276241302
Male,56,No High School Degree,Employed,"The days pass with gentle regularity for a 56-year-old Male with No High School Degree and Employed status, nothing grand, nothing lacking.",0.02072526142001152
Male,47,No High School Degree,Employed,"Their life, as a 47-year-old Male with No High School Degree and Employed status, unfolds with the ease of well-tended roots and reliable ties.",0.001190877752378583
Male,51,No High School Degree,Unemployed,"A 51-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.011474463157355785
Male,52,No High School Degree,Unemployed,"A 52-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.00787760503590107
Female,45,High School Degree,Unemployed,"A 45-year-old Female with High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.1539427787065506
Male,56,No High School Degree,Employed,"A 56-year-old Male with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.0022441092878580093
Female,48,No High School Degree,Employed,"A 48-year-old Female with No High School Degree and Employed status balances on the edge of fragile routines, where each moment feels suspended.",0.014751105569303036
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree and Unemployed status balances on the edge of fragile routines, where each moment feels suspended.",0.04117366671562195
Female,53,No High School Degree,Unemployed,A 53-year-old Female with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.00606176070868969
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed status balances on the edge of fragile routines, where each moment feels suspended.",0.03849295526742935
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.013990589417517185
Female,49,High School Degree,Unemployed,"A 49-year-old Female with High School Degree and Unemployed status lives within a calm rhythm, where days follow a comfortable beat.",0.060843970626592636
Male,57,No High School Degree,Employed,"Amid flashing neon and clashing schedules, a 57-year-old Male with No High School Degree and Employed status tries to keep pace with change.",0.018888989463448524
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.00847596488893032
Female,49,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 49-year-old Female with No High School Degree and Unemployed status moves with uncertainty.",0.053786538541316986
Female,55,No High School Degree,Employed,A 55-year-old Female with No High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.0019682627171278
Male,59,No High School Degree,Employed,A 59-year-old Male with No High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.002096126088872552
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.010601208545267582
Female,50,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 50-year-old Female with No High School Degree and Unemployed status moves with uncertainty.",0.047408297657966614
Male,40,No High School Degree,Employed,"A 40-year-old Male with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.022763820365071297
Male,42,No High School Degree,Employed,"A 42-year-old Male with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.01625453308224678
Male,47,No High School Degree,Employed,"Life flows evenly for a 47-year-old Male with No High School Degree and Employed status, steady as a well-kept clock.",0.004479789175093174
Female,45,No High School Degree,Unemployed,A 45-year-old Female with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.015100864693522453
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.22419710457324982
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.002194163855165243
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.030851751565933228
Male,49,No High School Degree,Unemployed,"Wrapped in calm and constancy, this 49-year-old Male with No High School Degree and Unemployed status walks through life with assured steps.",0.14015668630599976
Female,53,No High School Degree,Employed,"Life flows evenly for a 53-year-old Female with No High School Degree and Employed status, steady as a well-kept clock.",0.0036628067027777433
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.013990589417517185
Male,36,No High School Degree,Unemployed,"A 36-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.023974066600203514
Female,43,High School Degree,Employed,"Between brittle hopes and quiet fears, a 43-year-old Female with High School Degree and Employed status continues, one delicate step at a time.",0.0020752449054270983
Male,48,No High School Degree,Unemployed,"Shadows of doubt stretch long for a 48-year-old Male with No High School Degree and Unemployed status, threading through tight spaces of tension.",0.012277009896934032
Female,41,Degree,Employed,"The days pass with gentle regularity for a 41-year-old Female with Degree and Employed status, nothing grand, nothing lacking.",0.03381924703717232
Male,54,No High School Degree,Employed,"Life flows evenly for a 54-year-old Male with No High School Degree and Employed status, steady as a well-kept clock.",0.005186422262340784
Male,60,No High School Degree,Unemployed,A 60-year-old Male with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.013579468242824078
Male,58,No High School Degree,Employed,"A 58-year-old Male with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.001956685446202755
Female,48,High School Degree,Unemployed,"Amid flashing neon and clashing schedules, a 48-year-old Female with High School Degree and Unemployed status tries to keep pace with change.",0.0843629539012909
Female,60,High School Degree,Unemployed,"Life flows evenly for a 60-year-old Female with High School Degree and Unemployed status, steady as a well-kept clock.",0.04440012201666832
Female,51,High School Degree,Employed,A 51-year-old Female with High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.0013733786763623357
Male,47,No High School Degree,Employed,"Life flows evenly for a 47-year-old Male with No High School Degree and Employed status, steady as a well-kept clock.",0.004479789175093174
Female,45,No High School Degree,Employed,"Wrapped in calm and constancy, this 45-year-old Female with No High School Degree and Employed status walks through life with assured steps.",0.06826981902122498
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.0026335958391427994
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree and Employed status lives within a calm rhythm, where days follow a comfortable beat.",0.025894058868288994
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.0018349819583818316
Male,51,No High School Degree,Employed,"Amid flashing neon and clashing schedules, a 51-year-old Male with No High School Degree and Employed status tries to keep pace with change.",0.03288457915186882
Male,50,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 50-year-old Male with No High School Degree and Unemployed status moves with uncertainty.",0.03605308383703232
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.010601208545267582
Male,58,No High School Degree,Unemployed,"Life flows evenly for a 58-year-old Male with No High School Degree and Unemployed status, steady as a well-kept clock.",0.028014089912176132
Male,56,No High School Degree,Employed,"Between brittle hopes and quiet fears, a 56-year-old Male with No High School Degree and Employed status continues, one delicate step at a time.",0.002541396301239729
Female,39,High School Degree,Employed,"The days pass with gentle regularity for a 39-year-old Female with High School Degree and Employed status, nothing grand, nothing lacking.",0.020828111097216606
Male,32,No High School Degree,Unemployed,"Wrapped in calm and constancy, this 32-year-old Male with No High School Degree and Unemployed status walks through life with assured steps.",0.11506860703229904
Female,56,No High School Degree,Employed,"In the whirlwind of shifting streets and sudden choices, a 56-year-old Female with No High School Degree and Employed status moves with uncertainty.",0.0026763449423015118
Female,40,High School Degree,Employed,"Between brittle hopes and quiet fears, a 40-year-old Female with High School Degree and Employed status continues, one delicate step at a time.",0.0022315734531730413
Male,48,No High School Degree,Unemployed,A 48-year-old Male with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.011878704652190208
Male,41,No High School Degree,Unemployed,"A 41-year-old Male with No High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.14432737231254578
Male,37,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 37-year-old Male with No High School Degree and Unemployed status moves with uncertainty.",0.04287881404161453
Female,53,High School Degree,Employed,"Shadows of doubt stretch long for a 53-year-old Female with High School Degree and Employed status, threading through tight spaces of tension.",0.0018485693726688623
Male,55,No High School Degree,Unemployed,"Amid flashing neon and clashing schedules, a 55-year-old Male with No High School Degree and Unemployed status tries to keep pace with change.",0.09036283940076828
Female,45,High School Degree,Unemployed,"Their life, as a 45-year-old Female with High School Degree and Unemployed status, unfolds with the ease of well-tended roots and reliable ties.",0.004257438238710165
Male,31,No High School Degree,Unemployed,"A 31-year-old Male with No High School Degree and Unemployed status is grounded in warmth and routine, embraced by consistent days.",0.06501242518424988
Female,46,No High School Degree,Unemployed,"The days pass with gentle regularity for a 46-year-old Female with No High School Degree and Unemployed status, nothing grand, nothing lacking.",0.11378371715545654
Male,52,No High School Degree,Unemployed,"Wrapped in calm and constancy, this 52-year-old Male with No High School Degree and Unemployed status walks through life with assured steps.",0.0927039384841919
Male,39,No High School Degree,Unemployed,"A 39-year-old Male with No High School Degree and Unemployed status is grounded in warmth and routine, embraced by consistent days.",0.060042474418878555
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree and Employed status wakes in a different rhythm each day, chaos humming in the background.",0.003396005602553487
Female,49,No High School Degree,Unemployed,A 49-year-old Female with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.010904215276241302
Male,54,No High School Degree,Unemployed,"The days pass with gentle regularity for a 54-year-old Male with No High School Degree and Unemployed status, nothing grand, nothing lacking.",0.08288495987653732
Female,50,No High School Degree,Unemployed,"Their life, as a 50-year-old Female with No High School Degree and Unemployed status, unfolds with the ease of well-tended roots and reliable ties.",0.003893318586051464
Male,43,No High School Degree,Employed,"Wrapped in calm and constancy, this 43-year-old Male with No High School Degree and Employed status walks through life with assured steps.",0.049381986260414124
Female,58,No High School Degree,Employed,"Shadows of doubt stretch long for a 58-year-old Female with No High School Degree and Employed status, threading through tight spaces of tension.",0.0020651507657021284
Female,48,High School Degree,Unemployed,"A 48-year-old Female with High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.1579829305410385
Male,49,No High School Degree,Unemployed,"A 49-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.016403241083025932
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.018602488562464714
Male,46,No High School Degree,Unemployed,"A 46-year-old Male with No High School Degree and Unemployed status is grounded in warmth and routine, embraced by consistent days.",0.0588340237736702
Female,43,No High School Degree,Unemployed,A 43-year-old Female with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.010699757374823093
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.02186395600438118
Male,61,No High School Degree,Unemployed,"A 61-year-old Male with No High School Degree and Unemployed status dwells in a measured existence, marked by predictability and ease.",0.04614773020148277
Male,40,No High School Degree,Unemployed,"Shadows of doubt stretch long for a 40-year-old Male with No High School Degree and Unemployed status, threading through tight spaces of tension.",0.014860019087791443
Female,38,No High School Degree,Unemployed,"A 38-year-old Female with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.028130484744906425
Female,60,No High School Degree,Employed,"A 60-year-old Female with No High School Degree and Employed status wakes in a different rhythm each day, chaos humming in the background.",0.008094927296042442
Female,48,No High School Degree,Employed,"A 48-year-old Female with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.002548039657995105
Male,45,No High School Degree,Unemployed,"A 45-year-old Male with No High School Degree and Unemployed status is grounded in warmth and routine, embraced by consistent days.",0.06318901479244232
Male,57,No High School Degree,Employed,"Shadows of doubt stretch long for a 57-year-old Male with No High School Degree and Employed status, threading through tight spaces of tension.",0.0019093116279691458
Male,45,No High School Degree,Employed,"The days pass with gentle regularity for a 45-year-old Male with No High School Degree and Employed status, nothing grand, nothing lacking.",0.033021047711372375
Female,62,No High School Degree,Employed,"A 62-year-old Female with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.016572680324316025
Male,54,No High School Degree,Employed,"Shadows of doubt stretch long for a 54-year-old Male with No High School Degree and Employed status, threading through tight spaces of tension.",0.0033907145261764526
Female,46,No High School Degree,Employed,"A 46-year-old Female with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.018255457282066345
Male,65,No High School Degree,Employed,"Their life, as a 65-year-old Male with No High School Degree and Employed status, unfolds with the ease of well-tended roots and reliable ties.",0.0013149187434464693
Female,45,No High School Degree,Unemployed,"A 45-year-old Female with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.023150818422436714
Female,55,No High School Degree,Unemployed,"A 55-year-old Female with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.014319614507257938
Female,52,No High School Degree,Employed,"A 52-year-old Female with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.0014906922588124871
Male,59,No High School Degree,Employed,"Between brittle hopes and quiet fears, a 59-year-old Male with No High School Degree and Employed status continues, one delicate step at a time.",0.0030141195748001337
Male,60,No High School Degree,Unemployed,"A 60-year-old Male with No High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.1613115668296814
Male,50,No High School Degree,Employed,"The days pass with gentle regularity for a 50-year-old Male with No High School Degree and Employed status, nothing grand, nothing lacking.",0.02609364315867424
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with No High School Degree and Unemployed status dwells in a measured existence, marked by predictability and ease.",0.06825723499059677
Female,53,High School Degree,Unemployed,"A 53-year-old Female with High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.0051726531237363815
Female,45,High School Degree,Unemployed,"Shadows of doubt stretch long for a 45-year-old Female with High School Degree and Unemployed status, threading through tight spaces of tension.",0.008403610438108444
Female,64,High School Degree,Employed,A 64-year-old Female with High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.0019960287027060986
Female,50,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 50-year-old Female with No High School Degree and Unemployed status moves with uncertainty.",0.04740823432803154
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.038894135504961014
Female,51,High School Degree,Unemployed,"A 51-year-old Female with High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.016068685799837112
Male,40,No High School Degree,Unemployed,"Their life, as a 40-year-old Male with No High School Degree and Unemployed status, unfolds with the ease of well-tended roots and reliable ties.",0.0056930286809802055
Male,43,No High School Degree,Employed,"In the whirlwind of shifting streets and sudden choices, a 43-year-old Male with No High School Degree and Employed status moves with uncertainty.",0.003462536260485649
Female,58,No High School Degree,Employed,"A 58-year-old Female with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.008839589543640614
Male,45,No High School Degree,Employed,"A 45-year-old Male with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.018842563033103943
Male,42,No High School Degree,Unemployed,"A 42-year-old Male with No High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.16847383975982666
Female,53,Degree,Employed,"The days pass with gentle regularity for a 53-year-old Female with Degree and Employed status, nothing grand, nothing lacking.",0.02745046094059944
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.012491323053836823
Female,55,No High School Degree,Employed,"The days pass with gentle regularity for a 55-year-old Female with No High School Degree and Employed status, nothing grand, nothing lacking.",0.030020518228411674
Male,56,No High School Degree,Unemployed,"A 56-year-old Male with No High School Degree and Unemployed status dwells in a measured existence, marked by predictability and ease.",0.031630806624889374
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree and Unemployed status dwells in a measured existence, marked by predictability and ease.",0.04726071655750275
Male,40,No High School Degree,Unemployed,"A 40-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.02498748153448105
Male,60,No High School Degree,Unemployed,A 60-year-old Male with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.013579468242824078
Female,47,No High School Degree,Employed,"A 47-year-old Female with No High School Degree and Employed status balances on the edge of fragile routines, where each moment feels suspended.",0.01037104893475771
Male,48,No High School Degree,Employed,"A 48-year-old Male with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.052733276039361954
Female,59,No High School Degree,Unemployed,"A 59-year-old Female with No High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.18781109154224396
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.007829752750694752
Female,53,High School Degree,Employed,"The days pass with gentle regularity for a 53-year-old Female with High School Degree and Employed status, nothing grand, nothing lacking.",0.01663544960319996
Female,65,No High School Degree,Employed,"A 65-year-old Female with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.05448419973254204
Female,45,No High School Degree,Employed,"A 45-year-old Female with No High School Degree and Employed status lives within a calm rhythm, where days follow a comfortable beat.",0.04570459574460983
Male,56,No High School Degree,Employed,"Amid flashing neon and clashing schedules, a 56-year-old Male with No High School Degree and Employed status tries to keep pace with change.",0.026791051030158997
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed status dwells in a measured existence, marked by predictability and ease.",0.034670230001211166
Male,51,No High School Degree,Employed,"A 51-year-old Male with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.037348028272390366
Female,60,No High School Degree,Unemployed,"Life flows evenly for a 60-year-old Female with No High School Degree and Unemployed status, steady as a well-kept clock.",0.041412603110075
Male,53,No High School Degree,Employed,"Between brittle hopes and quiet fears, a 53-year-old Male with No High School Degree and Employed status continues, one delicate step at a time.",0.0025724300649017096
Male,53,No High School Degree,Unemployed,"Their life, as a 53-year-old Male with No High School Degree and Unemployed status, unfolds with the ease of well-tended roots and reliable ties.",0.0031971936114132404
Female,57,No High School Degree,Employed,"A 57-year-old Female with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.029838738963007927
Male,47,No High School Degree,Unemployed,"Between brittle hopes and quiet fears, a 47-year-old Male with No High School Degree and Unemployed status continues, one delicate step at a time.",0.014470811933279037
Female,44,Degree,Unemployed,"Amid flashing neon and clashing schedules, a 44-year-old Female with Degree and Unemployed status tries to keep pace with change.",0.13144470751285553
Male,42,No High School Degree,Employed,A 42-year-old Male with No High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.002801430644467473
Male,36,No High School Degree,Unemployed,"Wrapped in calm and constancy, this 36-year-old Male with No High School Degree and Unemployed status walks through life with assured steps.",0.14608870446681976
Female,64,No High School Degree,Unemployed,"Shadows of doubt stretch long for a 64-year-old Female with No High School Degree and Unemployed status, threading through tight spaces of tension.",0.015249001793563366
Male,42,No High School Degree,Unemployed,"The days pass with gentle regularity for a 42-year-old Male with No High School Degree and Unemployed status, nothing grand, nothing lacking.",0.09673402458429337
Female,48,Degree,Unemployed,"Wrapped in calm and constancy, this 48-year-old Female with Degree and Unemployed status walks through life with assured steps.",0.17169031500816345
Male,48,No High School Degree,Employed,"The days pass with gentle regularity for a 48-year-old Male with No High School Degree and Employed status, nothing grand, nothing lacking.",0.03105611726641655
Male,52,No High School Degree,Unemployed,"A 52-year-old Male with No High School Degree and Unemployed status lives within a calm rhythm, where days follow a comfortable beat.",0.0491158552467823
Female,55,No High School Degree,Employed,"In the whirlwind of shifting streets and sudden choices, a 55-year-old Female with No High School Degree and Employed status moves with uncertainty.",0.0028142568189650774
