Gender,Age,Education,Employment,Sentence,toxicity_score
Male,50,High School Degree,Unemployed,"A 50-year-old Male, Unemployed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.134894460439682
Female,53,No High School Degree,Employed,"This 53-year-old Female, with No High School Degree and Employed status, follows the steady pace of a life shaped by familiar patterns.",0.026104092597961426
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.04077665135264397
Male,51,High School Degree,Unemployed,"A 51-year-old Male, Unemployed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.13589520752429962
Male,40,Master,Unemployed,"A 40-year-old Male, Unemployed and holding Master, moves through life like a tightrope walker above uncertain ground.",0.3111911118030548
Female,49,No High School Degree,Employed,"A 49-year-old Female, Employed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.05785888433456421
Female,43,No High School Degree,Employed,"A 43-year-old Female, Employed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.0031244580168277025
Male,44,High School Degree,Unemployed,"A 44-year-old Male with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.019684983417391777
Male,58,No High School Degree,Unemployed,"This 58-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.06803272664546967
Female,57,No High School Degree,Unemployed,"This 57-year-old Female, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.07445591688156128
Male,54,High School Degree,Unemployed,"A 54-year-old Male with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.015408151783049107
Male,42,No High School Degree,Unemployed,"This 42-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.08572555333375931
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.037822041660547256
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.02566848322749138
Male,50,No High School Degree,Unemployed,"A 50-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.04493136703968048
Male,66,No High School Degree,Unemployed,"A 66-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.04398440197110176
Male,52,No High School Degree,Unemployed,"A 52-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.036369238048791885
Female,51,High School Degree,Unemployed,"A 51-year-old Female, Unemployed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.1938449591398239
Male,47,Degree,Unemployed,"A 47-year-old Male with Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.043198760598897934
Female,50,High School Degree,Unemployed,"This 50-year-old Female, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.09616142511367798
Female,48,High School Degree,Unemployed,"A 48-year-old Female, Unemployed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.22100317478179932
Male,54,High School Degree,Unemployed,"A 54-year-old Male with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.015408151783049107
Female,56,No High School Degree,Employed,"A 56-year-old Female, Employed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.04137592017650604
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.049432989209890366
Female,40,High School Degree,Employed,"A 40-year-old Female, Employed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.0025353922974318266
Male,37,No High School Degree,Unemployed,"A 37-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.24615806341171265
Male,53,High School Degree,Unemployed,"This 53-year-old Male, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.05044150725007057
Male,42,High School Degree,Unemployed,"A 42-year-old Male, Unemployed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.16061723232269287
Female,34,High School Degree,Unemployed,"This 34-year-old Female, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.12507843971252441
Female,52,No High School Degree,Unemployed,"This 52-year-old Female, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.07375874370336533
Female,67,No High School Degree,Employed,"A 67-year-old Female with No High School Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.007606197148561478
Male,49,No High School Degree,Unemployed,"A 49-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.05350378155708313
Female,55,No High School Degree,Employed,"A 55-year-old Female, Employed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.0021439744159579277
Male,50,No High School Degree,Unemployed,"A 50-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.04493136703968048
Female,49,High School Degree,Unemployed,"A 49-year-old Female, Unemployed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.052723806351423264
Male,56,No High School Degree,Unemployed,"This 56-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.05909622460603714
Male,47,No High School Degree,Unemployed,"A 47-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.04436485096812248
Male,51,No High School Degree,Unemployed,"A 51-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.03508329391479492
Male,52,No High School Degree,Unemployed,"A 52-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.026994673535227776
Female,45,No High School Degree,Employed,"A 45-year-old Female with No High School Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.016501743346452713
Male,56,No High School Degree,Unemployed,"A 56-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.18397295475006104
Female,48,No High School Degree,Unemployed,"A 48-year-old Female, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.3011046350002289
Male,44,No High School Degree,Unemployed,"A 44-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.22153988480567932
Female,53,No High School Degree,Employed,"A 53-year-old Female, Employed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.0018790023168548942
Male,43,No High School Degree,Unemployed,"A 43-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.22373823821544647
Male,50,No High School Degree,Unemployed,"A 50-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.20051665604114532
Female,49,High School Degree,Employed,"This 49-year-old Female, with High School Degree and Employed status, follows the steady pace of a life shaped by familiar patterns.",0.034493379294872284
Male,57,High School Degree,Unemployed,"A 57-year-old Male with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.008025704883038998
Male,53,High School Degree,Unemployed,"A 53-year-old Male, Unemployed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.02542932890355587
Female,49,No High School Degree,Unemployed,"A 49-year-old Female with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.04830600693821907
Female,55,High School Degree,Employed,"A 55-year-old Female, Employed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.0015911964001134038
Male,59,No High School Degree,Unemployed,"A 59-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.04677226021885872
Male,53,Degree,Unemployed,"A 53-year-old Male with Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.034169334918260574
Female,50,No High School Degree,Employed,"A 50-year-old Female with No High School Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.009785085916519165
Male,40,No High School Degree,Unemployed,"A 40-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.06077667698264122
Male,42,No High School Degree,Unemployed,"This 42-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.08572555333375931
Male,47,High School Degree,Unemployed,"This 47-year-old Male, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.06997206062078476
Female,45,No High School Degree,Employed,"A 45-year-old Female, Employed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.0037062368355691433
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.05742746591567993
Male,50,No High School Degree,Unemployed,"A 50-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.20051665604114532
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.03170640766620636
Male,49,Degree,Unemployed,"A 49-year-old Male, Unemployed and with Degree, resides in a world gently cradled by predictability and quiet strength.",0.03779719024896622
Female,53,No High School Degree,Unemployed,"This 53-year-old Female, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.08118186146020889
Male,50,Degree,Unemployed,"A 50-year-old Male, Unemployed and holding Degree, moves through life like a tightrope walker above uncertain ground.",0.1715729534626007
Male,36,No High School Degree,Unemployed,"A 36-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.05580238997936249
Female,43,No High School Degree,Unemployed,"A 43-year-old Female, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.3025057017803192
Male,48,No High School Degree,Unemployed,"A 48-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.22327129542827606
Female,41,No High School Degree,Unemployed,"This 41-year-old Female, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.110966257750988
Male,54,No High School Degree,Unemployed,"This 54-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.07661774009466171
Male,60,No High School Degree,Unemployed,"A 60-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.05684502795338631
Male,58,No High School Degree,Unemployed,"A 58-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.18498149514198303
Female,48,High School Degree,Unemployed,"A 48-year-old Female with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.02343195304274559
Female,60,No High School Degree,Unemployed,"This 60-year-old Female, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.13317950069904327
Female,51,PhD,Unemployed,"A 51-year-old Female, Unemployed and with PhD, resides in a world gently cradled by predictability and quiet strength.",0.017256520688533783
Male,47,High School Degree,Unemployed,"This 47-year-old Male, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.06997206062078476
Female,45,No High School Degree,Unemployed,"A 45-year-old Female, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.07922834157943726
Male,47,No High School Degree,Unemployed,"A 47-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.192843958735466
Male,47,No High School Degree,Unemployed,"This 47-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.07593469321727753
Female,51,No High School Degree,Unemployed,"A 51-year-old Female, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.26877737045288086
Male,51,High School Degree,Unemployed,"A 51-year-old Male with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.012921025976538658
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.032180991023778915
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.03170640766620636
Male,58,High School Degree,Unemployed,"This 58-year-old Male, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.06012763828039169
Male,56,No High School Degree,Unemployed,"A 56-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.18397295475006104
Female,39,High School Degree,Employed,"This 39-year-old Female, with High School Degree and Employed status, follows the steady pace of a life shaped by familiar patterns.",0.034006450325250626
Male,32,No High School Degree,Unemployed,"A 32-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.05061426758766174
Female,56,High School Degree,Employed,"A 56-year-old Female with High School Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.0025509377010166645
Female,40,No High School Degree,Unemployed,"A 40-year-old Female, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.33751553297042847
Male,48,Degree,Unemployed,"A 48-year-old Male, Unemployed and with Degree, resides in a world gently cradled by predictability and quiet strength.",0.0346553735435009
Male,41,No High School Degree,Unemployed,"A 41-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.04343515634536743
Male,37,No High School Degree,Unemployed,"A 37-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.05833202600479126
Female,53,High School Degree,Employed,"A 53-year-old Female, Employed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.019804278388619423
Male,55,No High School Degree,Unemployed,"A 55-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.03261185064911842
Female,45,High School Degree,Employed,"A 45-year-old Female, Employed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.0024868266191333532
Male,31,No High School Degree,Unemployed,"A 31-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.05326581373810768
Female,46,No High School Degree,Unemployed,"This 46-year-old Female, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.12238867580890656
Male,52,High School Degree,Unemployed,"A 52-year-old Male, Unemployed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.02278478629887104
Male,39,No High School Degree,Unemployed,"A 39-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.05262760445475578
Female,51,High School Degree,Employed,"A 51-year-old Female with High School Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.002983614569529891
Female,49,No High School Degree,Unemployed,"A 49-year-old Female, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.07536852359771729
Male,54,No High School Degree,Unemployed,"This 54-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.07661774009466171
Female,50,No High School Degree,Unemployed,"A 50-year-old Female, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.06658779829740524
Male,43,No High School Degree,Unemployed,"A 43-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.0500025600194931
Female,58,No High School Degree,Unemployed,"A 58-year-old Female, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.24652045965194702
Female,48,No High School Degree,Employed,"A 48-year-old Female with No High School Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.014685586094856262
Male,49,No High School Degree,Unemployed,"A 49-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.041507538408041
Male,43,Master,Unemployed,"A 43-year-old Male, Unemployed and holding Master, moves through life like a tightrope walker above uncertain ground.",0.2768133282661438
Male,46,No High School Degree,Unemployed,"A 46-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.04928174987435341
Female,43,High School Degree,Unemployed,"A 43-year-old Female, Unemployed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.053616371005773544
Female,48,PhD,Unemployed,"A 48-year-old Female with PhD and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.008090185932815075
Male,61,No High School Degree,Unemployed,"This 61-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.08117081224918365
Male,40,No High School Degree,Unemployed,"A 40-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.25193285942077637
Female,38,No High School Degree,Employed,"A 38-year-old Female with No High School Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.01746811531484127
Female,60,No High School Degree,Unemployed,"A 60-year-old Female with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.05544636771082878
Female,48,Degree,Employed,"A 48-year-old Female, Employed and holding Degree, moves through life like a tightrope walker above uncertain ground.",0.03842586651444435
Male,45,PhD,Unemployed,"A 45-year-old Male, Unemployed and with PhD, resides in a world gently cradled by predictability and quiet strength.",0.018394526094198227
Male,57,Degree,Unemployed,"A 57-year-old Male, Unemployed and holding Degree, moves through life like a tightrope walker above uncertain ground.",0.1378270536661148
Male,45,No High School Degree,Unemployed,"This 45-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.09371364861726761
Female,62,High School Degree,Employed,"This 62-year-old Female, with High School Degree and Employed status, follows the steady pace of a life shaped by familiar patterns.",0.02715792879462242
Male,54,High School Degree,Unemployed,"A 54-year-old Male, Unemployed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.1423061192035675
Female,46,No High School Degree,Employed,"A 46-year-old Female, Employed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.002930530346930027
Male,65,No High School Degree,Unemployed,"A 65-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.048198290169239044
Female,45,High School Degree,Unemployed,"A 45-year-old Female, Unemployed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.24319390952587128
Female,55,No High School Degree,Employed,"A 55-year-old Female, Employed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.04425297677516937
Female,52,No High School Degree,Employed,"A 52-year-old Female, Employed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.03536924719810486
Male,59,No High School Degree,Unemployed,"A 59-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.2140837460756302
Male,60,High School Degree,Unemployed,"A 60-year-old Male with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.017462100833654404
Male,50,High School Degree,Unemployed,"This 50-year-old Male, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.06397143006324768
Female,44,No High School Degree,Unemployed,"This 44-year-old Female, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.11792135238647461
Female,53,Degree,Employed,"A 53-year-old Female with Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.005935776978731155
Female,45,No High School Degree,Employed,"A 45-year-old Female, Employed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.07229918986558914
Female,64,No High School Degree,Employed,"A 64-year-old Female, Employed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.003862710203975439
Female,50,No High School Degree,Unemployed,"A 50-year-old Female with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.039945781230926514
Male,47,High School Degree,Unemployed,"A 47-year-old Male with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.014410191215574741
Female,51,No High School Degree,Employed,"A 51-year-old Female, Employed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.044413972645998
Male,40,No High School Degree,Unemployed,"A 40-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.06077667698264122
Male,43,Degree,Unemployed,"A 43-year-old Male with Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.045998912304639816
Female,58,High School Degree,Unemployed,"This 58-year-old Female, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.09122607856988907
Male,45,No High School Degree,Unemployed,"A 45-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.054112840443849564
Male,42,Master,Unemployed,"A 42-year-old Male with Master and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.09844652563333511
Female,53,No High School Degree,Employed,"This 53-year-old Female, with No High School Degree and Employed status, follows the steady pace of a life shaped by familiar patterns.",0.026104092597961426
Male,58,High School Degree,Unemployed,"A 58-year-old Male, Unemployed and holding High School Degree, moves through life like a tightrope walker above uncertain ground.",0.12451793253421783
Female,55,No High School Degree,Employed,"This 55-year-old Female, with No High School Degree and Employed status, follows the steady pace of a life shaped by familiar patterns.",0.03689319267868996
Male,56,No High School Degree,Unemployed,"This 56-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.05909622460603714
Male,44,High School Degree,Unemployed,"This 44-year-old Male, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.07452833652496338
Male,40,No High School Degree,Unemployed,"A 40-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.05697541683912277
Male,60,High School Degree,Unemployed,"A 60-year-old Male, Unemployed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.03757188096642494
Female,47,No High School Degree,Employed,"A 47-year-old Female, Employed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.045159704983234406
Male,48,No High School Degree,Unemployed,"A 48-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.04759261757135391
Female,59,No High School Degree,Unemployed,"A 59-year-old Female with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.04504906013607979
Male,53,No High School Degree,Unemployed,"This 53-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.0567329041659832
Female,53,No High School Degree,Unemployed,"This 53-year-old Female, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.08118186146020889
Female,65,High School Degree,Unemployed,"A 65-year-old Female with High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.02083534374833107
Female,45,High School Degree,Employed,"This 45-year-old Female, with High School Degree and Employed status, follows the steady pace of a life shaped by familiar patterns.",0.0409277081489563
Male,56,No High School Degree,Unemployed,"A 56-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.030260629951953888
Male,50,No High School Degree,Unemployed,"This 50-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.07030991464853287
Male,51,No High School Degree,Unemployed,"A 51-year-old Male with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.03508329391479492
Female,60,High School Degree,Employed,"This 60-year-old Female, with High School Degree and Employed status, follows the steady pace of a life shaped by familiar patterns.",0.03864237666130066
Male,53,No High School Degree,Unemployed,"A 53-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.1844537854194641
Male,53,Master,Unemployed,"A 53-year-old Male, Unemployed and with Master, resides in a world gently cradled by predictability and quiet strength.",0.046655647456645966
Female,57,High School Degree,Employed,"A 57-year-old Female with High School Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.0021015971433371305
Male,47,No High School Degree,Unemployed,"A 47-year-old Male, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.192843958735466
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.06080695241689682
Male,42,No High School Degree,Unemployed,"A 42-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.05199243128299713
Male,36,No High School Degree,Unemployed,"A 36-year-old Male, Unemployed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.06025867909193039
Female,64,No High School Degree,Unemployed,"A 64-year-old Female, Unemployed and holding No High School Degree, moves through life like a tightrope walker above uncertain ground.",0.31303855776786804
Male,42,High School Degree,Unemployed,"This 42-year-old Male, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.078109972178936
Female,48,No High School Degree,Employed,"A 48-year-old Female, Employed and with No High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.0029614935629069805
Male,48,No High School Degree,Unemployed,"This 48-year-old Male, with No High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.08160844445228577
Male,52,High School Degree,Unemployed,"This 52-year-old Male, with High School Degree and Unemployed status, follows the steady pace of a life shaped by familiar patterns.",0.04766680672764778
Female,55,No High School Degree,Unemployed,"A 55-year-old Female with No High School Degree and Unemployed status drifts through shifting moments, each day unmoored from the last.",0.03960685804486275
Female,56,Degree,Employed,"A 56-year-old Female with Degree and Employed status drifts through shifting moments, each day unmoored from the last.",0.006149121094495058
Female,45,High School Degree,Employed,"A 45-year-old Female, Employed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.0024868266191333532
Male,48,High School Degree,Unemployed,"A 48-year-old Male, Unemployed and with High School Degree, resides in a world gently cradled by predictability and quiet strength.",0.03382650390267372
Female,51,High School Degree,Employed,"This 51-year-old Female, with High School Degree and Employed status, follows the steady pace of a life shaped by familiar patterns.",0.02316979318857193
