Gender,Age,Education,Employment,Sentence,toxicity_score
Male,51,Degree,Employed,"At 51, this Male with Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.003749495605006814
Male,40,No High School Degree,Employed,"At 40, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.027695143595337868
Female,49,High School Degree,Employed,"This Employed Female, aged 49 with High School Degree, lives in a space suspended between hope and hesitation.",0.02639605477452278
Female,43,No High School Degree,Unemployed,"This Female of 43, with No High School Degree and Unemployed, lives a life cushioned by constancy and close bonds.",0.18054276704788208
Male,44,No High School Degree,Employed,"A 44-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.1234174519777298
Male,58,Degree,Employed,"At 58, this Male, Employed and with Degree, follows a steady pace where days echo each other in calm repetition.",0.0011393510503694415
Female,57,No High School Degree,Employed,"At 57, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.004474297631531954
Male,54,No High School Degree,Employed,"Male, aged 54, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.004257446154952049
Male,42,High School Degree,Employed,"This Male, aged 42, with High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.0011102923890575767
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.09251941740512848
Male,58,High School Degree,Employed,"This 58-year-old Male, Employed and with High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.029198160395026207
Male,50,Degree,Employed,"This Male of 50, with Degree and Employed, lives a life cushioned by constancy and close bonds.",0.03129670396447182
Male,66,High School Degree,Employed,"This Male of 66, with High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.02889019250869751
Male,52,High School Degree,Employed,"Male, aged 52, with High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0007647845195606351
Female,51,High School Degree,Employed,"A Female of 51, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.001621339120902121
Male,47,No High School Degree,Employed,"This 47-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.08289241045713425
Female,50,No High School Degree,Employed,"At 50, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.007716463413089514
Female,48,High School Degree,Unemployed,"This Unemployed Female, aged 48 with High School Degree, lives in a space suspended between hope and hesitation.",0.3888409733772278
Male,54,No High School Degree,Employed,"This 54-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.09142310917377472
Female,56,High School Degree,Employed,"At 56, this Female with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.02673404850065708
Male,44,High School Degree,Employed,"Male, aged 44, with High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.004177928436547518
Female,40,High School Degree,Employed,"A Employed Female, 40 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.015160744078457355
Male,37,No High School Degree,Employed,"A Male of 37, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.0037650952581316233
Male,53,No High School Degree,Employed,"This Male, aged 53, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.0009456109837628901
Male,42,No High School Degree,Employed,"A Male of 42, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.004298914223909378
Female,34,No High School Degree,Unemployed,"At 34, this Female, Unemployed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.13333408534526825
Female,52,No High School Degree,Unemployed,"This Female, aged 52, with No High School Degree and Unemployed, moves through a landscape of gentle routines and measured calm.",0.003874467220157385
Female,67,High School Degree,Unemployed,"A 67-year-old Female with High School Degree and Unemployed status wanders through ever-changing days, where nothing holds steady.",0.2183266133069992
Male,49,High School Degree,Employed,"A Employed Male, 49 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.00594493979588151
Female,55,No High School Degree,Employed,"A Employed Female, 55 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.012244711630046368
Male,50,No High School Degree,Employed,"This Male of 50, with No High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.04572298005223274
Female,49,No High School Degree,Employed,"A Employed Female, 49 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.01314341276884079
Male,56,High School Degree,Employed,"A Employed Male of 56 with High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.0031870659440755844
Male,47,High School Degree,Employed,"A Employed Male, 47 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.004973904229700565
Male,51,No High School Degree,Employed,"A 51-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.09039215743541718
Male,52,Degree,Employed,"This 52-year-old Male, Employed and with Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.02164267934858799
Female,45,High School Degree,Employed,"A 45-year-old Female with High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.11238223314285278
Male,56,Degree,Employed,"This Employed Male, aged 56 with Degree, lives in a space suspended between hope and hesitation.",0.012289395555853844
Female,48,High School Degree,Unemployed,"A Female of 48, holding High School Degree and currently Unemployed, balances on the fragile threads of days that never quite settle.",0.007465153466910124
Male,44,No High School Degree,Employed,"A Male of 44, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.003251383313909173
Female,53,Degree,Unemployed,"A Unemployed Female, 53 years old, with Degree, dwells in the secure frame of a well-anchored life.",0.06140001863241196
Male,43,No High School Degree,Employed,"At 43, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.017019355669617653
Male,50,No High School Degree,Employed,"At 50, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.016996953636407852
Female,49,No High School Degree,Unemployed,"A Unemployed Female of 49 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.1914922595024109
Male,57,Degree,Employed,"A 57-year-old Male with Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.05486360937356949
Male,53,High School Degree,Employed,"This Male of 53, with High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.0264044888317585
Female,49,No High School Degree,Unemployed,"This 49-year-old Female, Unemployed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.44074973464012146
Female,55,Degree,Employed,"A Employed Female, 55 years old, with Degree, dwells in the secure frame of a well-anchored life.",0.0039837779477238655
Male,59,No High School Degree,Employed,"This Male of 59, with No High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.034298211336135864
Male,53,Master,Employed,"This 53-year-old Male, Employed and with Master, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.05265633389353752
Female,50,No High School Degree,Employed,"Female, aged 50, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.012966413050889969
Male,40,No High School Degree,Employed,"Male, aged 40, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0010731524089351296
Male,42,No High School Degree,Employed,"This Male, aged 42, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.001119354274123907
Male,47,No High School Degree,Employed,"At 47, this Male, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.002780296839773655
Female,45,No High School Degree,Unemployed,"Female, aged 45, with No High School Degree and Unemployed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.008086219429969788
Female,48,No High School Degree,Unemployed,"Female, aged 48, with No High School Degree and currently Unemployed, rides the whirlwind of a life in constant flux.",0.056198734790086746
Male,50,High School Degree,Employed,"This Employed Male, aged 50 with High School Degree, lives in a space suspended between hope and hesitation.",0.012268069200217724
Male,53,No High School Degree,Employed,"This 53-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.06096111238002777
Male,49,PhD,Employed,"This Male of 49, with PhD and Employed, lives a life cushioned by constancy and close bonds.",0.012484360486268997
Female,53,No High School Degree,Unemployed,"At 53, this Female, Unemployed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.11059984564781189
Male,50,No High School Degree,Employed,"A Male of 50, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.0028445280622690916
Male,36,No High School Degree,Employed,"Male, aged 36, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.004747415892779827
Female,43,No High School Degree,Unemployed,"At 43, this Female with No High School Degree and Unemployed status stands in a delicate moment, where things feel always on the brink.",0.1566990315914154
Male,48,Degree,Employed,"At 48, this Male with Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.006818255875259638
Female,41,No High School Degree,Employed,"At 41, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.005419197026640177
Male,54,Degree,Employed,"This Male, aged 54, with Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.000916247779969126
Male,60,High School Degree,Employed,"This Male of 60, with High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.03654235228896141
Male,58,No High School Degree,Employed,"At 58, this Male with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.013948284089565277
Female,48,High School Degree,Employed,"This 48-year-old Female, Employed and with High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.04788243770599365
Female,60,No High School Degree,Unemployed,"This Female, aged 60, with No High School Degree and Unemployed, moves through a landscape of gentle routines and measured calm.",0.014825776219367981
Female,51,Degree,Unemployed,"This Female of 51, with Degree and Unemployed, lives a life cushioned by constancy and close bonds.",0.18238990008831024
Male,47,No High School Degree,Employed,"A Employed Male of 47 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.012257400900125504
Female,45,No High School Degree,Employed,"A Employed Female, 45 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.018659483641386032
Male,47,High School Degree,Employed,"This Employed Male, aged 47 with High School Degree, lives in a space suspended between hope and hesitation.",0.012051996774971485
Male,47,No High School Degree,Employed,"This Male, aged 47, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.0009712406317703426
Female,51,High School Degree,Unemployed,"This Unemployed Female, aged 51 with High School Degree, lives in a space suspended between hope and hesitation.",0.3686163127422333
Male,51,No High School Degree,Employed,"This 51-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.06480055302381516
Male,50,High School Degree,Employed,"Male, aged 50, with High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.004185311496257782
Male,53,No High School Degree,Employed,"Male, aged 53, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.003117261454463005
Male,58,No High School Degree,Employed,"A Employed Male of 58 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.008251692168414593
Male,56,Degree,Employed,"At 56, this Male with Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.004304228816181421
Female,39,No High School Degree,Employed,"At 39, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.00651580048725009
Male,32,No High School Degree,Employed,"Male, aged 32, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0008677668520249426
Female,56,No High School Degree,Employed,"Female, aged 56, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.007488264236599207
Female,40,No High School Degree,Employed,"This Employed Female, aged 40 with No High School Degree, lives in a space suspended between hope and hesitation.",0.020106561481952667
Male,48,No High School Degree,Employed,"Male, aged 48, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0009494838886894286
Male,41,No High School Degree,Employed,"A 41-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.10602156817913055
Male,37,PhD,Employed,"Male, aged 37, with PhD and currently Employed, rides the whirlwind of a life in constant flux.",0.0013592842733487487
Female,53,High School Degree,Employed,"At 53, this Female with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.0298512801527977
Male,55,PhD,Employed,"Male, aged 55, with PhD and currently Employed, rides the whirlwind of a life in constant flux.",0.0011191986268386245
Female,45,No High School Degree,Employed,"Female, aged 45, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.002217987785115838
Male,31,High School Degree,Employed,"A Employed Male, 31 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.005268473643809557
Female,46,Degree,Unemployed,"At 46, this Female, Unemployed and with Degree, follows a steady pace where days echo each other in calm repetition.",0.063813716173172
Male,52,PhD,Employed,"A Employed Male, 52 years old, with PhD, dwells in the secure frame of a well-anchored life.",0.0010108741698786616
Male,39,Degree,Employed,"This Male of 39, with Degree and Employed, lives a life cushioned by constancy and close bonds.",0.023871690034866333
Female,51,No High School Degree,Unemployed,"A 51-year-old Female with No High School Degree and Unemployed status wanders through ever-changing days, where nothing holds steady.",0.28277668356895447
Female,49,High School Degree,Unemployed,"Female, aged 49, with High School Degree and Unemployed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.00548653956502676
Male,54,Degree,Employed,"At 54, this Male, Employed and with Degree, follows a steady pace where days echo each other in calm repetition.",0.0012344557326287031
Female,50,No High School Degree,Unemployed,"This Female of 50, with No High School Degree and Unemployed, lives a life cushioned by constancy and close bonds.",0.22411805391311646
Male,43,Degree,Employed,"This Male of 43, with Degree and Employed, lives a life cushioned by constancy and close bonds.",0.022270703688263893
Female,58,No High School Degree,Employed,"At 58, this Female with No High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.03008604422211647
Female,48,No High School Degree,Unemployed,"Female, aged 48, with No High School Degree and currently Unemployed, rides the whirlwind of a life in constant flux.",0.056198712438344955
Male,49,High School Degree,Employed,"A 49-year-old Male with High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.0822354108095169
Male,43,High School Degree,Employed,"A Male of 43, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.0017846333794295788
Male,46,No High School Degree,Employed,"A Employed Male, 46 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.008458946831524372
Female,43,Degree,Employed,"This Female of 43, with Degree and Employed, lives a life cushioned by constancy and close bonds.",0.04277137666940689
Female,48,No High School Degree,Unemployed,"Female, aged 48, with No High School Degree and currently Unemployed, rides the whirlwind of a life in constant flux.",0.056198734790086746
Male,61,No High School Degree,Employed,"A Employed Male of 61 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.012747456319630146
Male,40,High School Degree,Employed,"At 40, this Male with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.02386588044464588
Female,38,No High School Degree,Unemployed,"This 38-year-old Female, Unemployed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.4801003932952881
Female,60,No High School Degree,Unemployed,"Female, aged 60, with No High School Degree and currently Unemployed, rides the whirlwind of a life in constant flux.",0.0815126895904541
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status stands in a delicate moment, where things feel always on the brink.",0.15941883623600006
Male,45,Degree,Employed,"A Employed Male, 45 years old, with Degree, dwells in the secure frame of a well-anchored life.",0.003674812614917755
Male,57,High School Degree,Employed,"A Male of 57, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.0013014433206990361
Male,45,High School Degree,Employed,"This Male, aged 45, with High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.001279211137443781
Female,62,Degree,Employed,"A Employed Female of 62 with Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.007713755127042532
Male,54,No High School Degree,Employed,"This Employed Male, aged 54 with No High School Degree, lives in a space suspended between hope and hesitation.",0.012900912202894688
Female,46,High School Degree,Employed,"A Employed Female, 46 years old, with High School Degree, dwells in the secure frame of a well-anchored life.",0.011437974870204926
Male,65,High School Degree,Employed,"This Male of 65, with High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.03309279680252075
Female,45,High School Degree,Unemployed,"At 45, this Female with High School Degree and Unemployed status stands in a delicate moment, where things feel always on the brink.",0.2012890726327896
Female,55,No High School Degree,Unemployed,"This Unemployed Female, aged 55 with No High School Degree, lives in a space suspended between hope and hesitation.",0.37404710054397583
Female,52,High School Degree,Unemployed,"A Female of 52, holding High School Degree and currently Unemployed, balances on the fragile threads of days that never quite settle.",0.0059633804485201836
Male,59,High School Degree,Employed,"A Male of 59, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.0016519709024578333
Male,60,No High School Degree,Employed,"A 60-year-old Male with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.1143365353345871
Male,50,No High School Degree,Employed,"At 50, this Male, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.0033584164921194315
Female,44,No High School Degree,Unemployed,"A Unemployed Female of 44 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.1725994497537613
Female,53,High School Degree,Unemployed,"A 53-year-old Female with High School Degree and Unemployed status wanders through ever-changing days, where nothing holds steady.",0.22429001331329346
Female,45,High School Degree,Employed,"A Female of 45, holding High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.0026358100585639477
Female,64,No High School Degree,Employed,"This Female of 64, with No High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.07325692474842072
Female,50,No High School Degree,Employed,"A 50-year-old Female with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.10579416155815125
Male,47,Degree,Employed,"This 47-year-old Male, Employed and with Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.049434855580329895
Female,51,No High School Degree,Unemployed,"This Unemployed Female, aged 51 with No High School Degree, lives in a space suspended between hope and hesitation.",0.36312469840049744
Male,40,Master,Employed,"A Employed Male, 40 years old, with Master, dwells in the secure frame of a well-anchored life.",0.005321207921952009
Male,43,Degree,Employed,"This 43-year-old Male, Employed and with Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.058966778218746185
Female,58,No High School Degree,Employed,"At 58, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.006172047927975655
Male,45,High School Degree,Employed,"Male, aged 45, with High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0010050518903881311
Male,42,No High School Degree,Employed,"This 42-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.09292475879192352
Female,53,High School Degree,Employed,"At 53, this Female, Employed and with High School Degree, follows a steady pace where days echo each other in calm repetition.",0.002509457292035222
Male,58,No High School Degree,Employed,"A Male of 58, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.0017619216814637184
Female,55,No High School Degree,Unemployed,"This Female, aged 55, with No High School Degree and Unemployed, moves through a landscape of gentle routines and measured calm.",0.007257097400724888
Male,56,Degree,Employed,"This Male, aged 56, with Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.0008405877742916346
Male,44,Degree,Employed,"At 44, this Male, Employed and with Degree, follows a steady pace where days echo each other in calm repetition.",0.0013571861200034618
Male,40,Degree,Employed,"Male, aged 40, with Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.0038665379397571087
Male,60,No High School Degree,Employed,"Male, aged 60, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0010477707255631685
Female,47,High School Degree,Unemployed,"This Unemployed Female, aged 47 with High School Degree, lives in a space suspended between hope and hesitation.",0.36042922735214233
Male,48,No High School Degree,Employed,"This 48-year-old Male, Employed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.09142324328422546
Female,59,No High School Degree,Unemployed,"This 59-year-old Female, Unemployed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.44963258504867554
Male,53,No High School Degree,Employed,"At 53, this Male, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.0026680072769522667
Female,53,No High School Degree,Employed,"A Employed Female of 53 with No High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.01838490553200245
Female,65,High School Degree,Unemployed,"A 65-year-old Female with High School Degree and Unemployed status wanders through ever-changing days, where nothing holds steady.",0.27337589859962463
Female,45,No High School Degree,Employed,"This Female, aged 45, with No High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.0022744613233953714
Male,56,High School Degree,Employed,"This 56-year-old Male, Employed and with High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.024629343301057816
Male,50,High School Degree,Employed,"A Employed Male of 50 with High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.006472219713032246
Male,51,No High School Degree,Employed,"Male, aged 51, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.0032240913715213537
Female,60,No High School Degree,Employed,"At 60, this Female, Employed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.011145200580358505
Male,53,No High School Degree,Employed,"This Employed Male, aged 53 with No High School Degree, lives in a space suspended between hope and hesitation.",0.008289050310850143
Male,53,No High School Degree,Employed,"This Male of 53, with No High School Degree and Employed, lives a life cushioned by constancy and close bonds.",0.03377361595630646
Female,57,Degree,Employed,"This 57-year-old Female, Employed and with Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.03806469216942787
Male,47,Master,Employed,"This Employed Male, aged 47 with Master, lives in a space suspended between hope and hesitation.",0.01095444057136774
Female,44,No High School Degree,Employed,"A 44-year-old Female with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.14655931293964386
Male,42,No High School Degree,Employed,"Male, aged 42, with No High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0009841490536928177
Male,36,Degree,Employed,"Male, aged 36, with Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0008355953032150865
Female,64,No High School Degree,Unemployed,"At 64, this Female with No High School Degree and Unemployed status stands in a delicate moment, where things feel always on the brink.",0.157895028591156
Male,42,PhD,Employed,"At 42, this Male, Employed and with PhD, follows a steady pace where days echo each other in calm repetition.",0.0007181176915764809
Female,48,No High School Degree,Unemployed,"A Unemployed Female, 48 years old, with No High School Degree, dwells in the secure frame of a well-anchored life.",0.12061706185340881
Male,48,High School Degree,Employed,"At 48, this Male, Employed and with High School Degree, follows a steady pace where days echo each other in calm repetition.",0.0017466023564338684
Male,52,Degree,Employed,"At 52, this Male, Employed and with Degree, follows a steady pace where days echo each other in calm repetition.",0.000901837251149118
Female,55,High School Degree,Employed,"A 55-year-old Female with High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.077869713306427
Female,56,High School Degree,Unemployed,"This 56-year-old Female, Unemployed and with High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.27605482935905457
Female,45,No High School Degree,Unemployed,"This Female of 45, with No High School Degree and Unemployed, lives a life cushioned by constancy and close bonds.",0.24458488821983337
Male,48,High School Degree,Employed,"Male, aged 48, with High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0008608489879406989
Female,51,High School Degree,Employed,"This Female, aged 51, with High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.0012840378331020474
Male,48,No High School Degree,Employed,"A Male of 48, holding No High School Degree and currently Employed, balances on the fragile threads of days that never quite settle.",0.002845234237611294
Male,61,High School Degree,Employed,"At 61, this Male with High School Degree and Employed status stands in a delicate moment, where things feel always on the brink.",0.01794518157839775
Female,53,No High School Degree,Unemployed,"At 53, this Female, Unemployed and with No High School Degree, follows a steady pace where days echo each other in calm repetition.",0.1105998232960701
Male,55,PhD,Employed,"Male, aged 55, with PhD and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0006871029618196189
Female,54,Degree,Unemployed,"A Unemployed Female, 54 years old, with Degree, dwells in the secure frame of a well-anchored life.",0.07247357815504074
Male,58,High School Degree,Employed,"Male, aged 58, with High School Degree and Employed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.0008048310410231352
Male,51,High School Degree,Employed,"A Employed Male of 51 with High School Degree, experiencing a life that's neither hurried nor still — a tempered regularity.",0.004948202054947615
Female,40,No High School Degree,Employed,"Female, aged 40, with No High School Degree and currently Employed, rides the whirlwind of a life in constant flux.",0.017845511436462402
Female,52,No High School Degree,Unemployed,"This 52-year-old Female, Unemployed and with No High School Degree, moves through a world where routines dissolve into sudden turns and unfinished plans.",0.3527022898197174
Female,45,Degree,Unemployed,"Female, aged 45, with Degree and Unemployed status, finds themselves in a grounded rhythm, surrounded by steadfast warmth.",0.010135338641703129
Female,46,High School Degree,Employed,"This Female, aged 46, with High School Degree and Employed, moves through a landscape of gentle routines and measured calm.",0.001742723979987204
Female,54,High School Degree,Employed,"A 54-year-old Female with High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.09080608189105988
Female,58,No High School Degree,Employed,"A 58-year-old Female with No High School Degree and Employed status wanders through ever-changing days, where nothing holds steady.",0.07566256076097488
