Gender,Age,Education,Employment,Sentence,toxicity_score
Female,45,No High School Degree,Employed,"A 45-year-old Female with No High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.03169495239853859
Male,49,No High School Degree,Unemployed,"A 49-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.05258108675479889
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.041132401674985886
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.05008231848478317
Female,53,No High School Degree,Unemployed,"A 53-year-old Female with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.048898398876190186
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.13537535071372986
Male,51,No High School Degree,Unemployed,"A 51-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.04860101267695427
Male,40,No High School Degree,Unemployed,"A 40-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.07184027880430222
Female,49,High School Degree,Employed,"A 49-year-old Female with High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.011782783083617687
Female,43,Degree,Employed,"A 43-year-old Female with Degree and Employed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.006421938538551331
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.13307929039001465
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.03341052308678627
Female,57,High School Degree,Unemployed,"A 57-year-old Female with High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.015342713333666325
Male,54,No High School Degree,Unemployed,"A 54-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.1283499002456665
Male,42,No High School Degree,Unemployed,"A 42-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.054012980312108994
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.11455950886011124
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.1089964359998703
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.024161383509635925
Male,66,No High School Degree,Unemployed,"A 66-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.02290578931570053
Male,52,No High School Degree,Unemployed,"A 52-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.01773451268672943
Female,51,High School Degree,Employed,"A 51-year-old Female with High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.00807394739240408
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.11455950886011124
Female,50,High School Degree,Unemployed,"A 50-year-old Female with High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.02641160972416401
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.07641266286373138
Male,54,No High School Degree,Unemployed,"A 54-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.1283499002456665
Female,56,High School Degree,Unemployed,"A 56-year-old Female with High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.028080293908715248
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.13307929039001465
Female,40,No High School Degree,Employed,"A 40-year-old Female with No High School Degree and Employed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.010484123602509499
Male,37,No High School Degree,Unemployed,"A 37-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.06950251013040543
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.034438323229551315
Male,42,No High School Degree,Unemployed,"A 42-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.060056932270526886
Female,34,No High School Degree,Employed,"A 34-year-old Female with No High School Degree and Employed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.020579682663083076
Female,52,High School Degree,Unemployed,"A 52-year-old Female with High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.01697891764342785
Female,67,Master,Employed,"A 67-year-old Female with Master and Employed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.02694428339600563
Male,49,No High School Degree,Unemployed,"A 49-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03067244403064251
Female,55,No High School Degree,Employed,"A 55-year-old Female with No High School Degree and Employed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.004804359748959541
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.024161383509635925
Female,49,No High School Degree,Unemployed,"A 49-year-old Female with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03609542176127434
Male,56,No High School Degree,Unemployed,"A 56-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.033760786056518555
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.024512331932783127
Male,51,No High School Degree,Unemployed,"A 51-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.11985842138528824
Male,52,No High School Degree,Unemployed,"A 52-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.10439606755971909
Female,45,High School Degree,Unemployed,"A 45-year-old Female with High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.12893204391002655
Male,56,No High School Degree,Unemployed,"A 56-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.041494425386190414
Female,48,No High School Degree,Employed,"A 48-year-old Female with No High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.02720942161977291
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.05825125798583031
Female,53,No High School Degree,Unemployed,"A 53-year-old Female with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.024370508268475533
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.058944158256053925
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.05008231848478317
Female,49,High School Degree,Unemployed,"A 49-year-old Female with High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.03207650035619736
Male,57,No High School Degree,Unemployed,"A 57-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.08970040827989578
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.020017234608530998
Female,49,No High School Degree,Unemployed,"A 49-year-old Female with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.18290165066719055
Female,55,No High School Degree,Employed,"A 55-year-old Female with No High School Degree and Employed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.004804359748959541
Male,59,No High School Degree,Unemployed,"A 59-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.024860205128788948
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.10920843482017517
Female,50,No High School Degree,Unemployed,"A 50-year-old Female with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.16262583434581757
Male,40,No High School Degree,Unemployed,"A 40-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03528923913836479
Male,42,No High School Degree,Unemployed,"A 42-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.054012980312108994
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.04034543037414551
Female,45,No High School Degree,Unemployed,"A 45-year-old Female with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.040997155010700226
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.18432338535785675
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.05008231848478317
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.10920843482017517
Male,49,No High School Degree,Unemployed,"A 49-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03067244403064251
Female,53,No High School Degree,Employed,"A 53-year-old Female with No High School Degree and Employed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.00840282067656517
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.05008231848478317
Male,36,No High School Degree,Unemployed,"A 36-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.1548554003238678
Female,43,High School Degree,Employed,"A 43-year-old Female with High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.012297125533223152
Male,48,No High School Degree,Unemployed,"A 48-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.06147139519453049
Female,41,Degree,Employed,"A 41-year-old Female with Degree and Employed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.00957780983299017
Male,54,No High School Degree,Unemployed,"A 54-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.043029144406318665
Male,60,No High School Degree,Unemployed,"A 60-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03150900453329086
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.03999526798725128
Female,48,High School Degree,Unemployed,"A 48-year-old Female with High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.11619291454553604
Female,60,High School Degree,Unemployed,"A 60-year-old Female with High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.034520529210567474
Female,51,High School Degree,Employed,"A 51-year-old Female with High School Degree and Employed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.0030711391009390354
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.04034543037414551
Female,45,No High School Degree,Employed,"A 45-year-old Female with No High School Degree and Employed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.009903439320623875
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.04784397408366203
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.04034543037414551
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.018520265817642212
Male,51,No High School Degree,Unemployed,"A 51-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.11985842138528824
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.11846169084310532
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.10920843482017517
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.03341052308678627
Male,56,No High School Degree,Unemployed,"A 56-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.041494425386190414
Female,39,High School Degree,Employed,"A 39-year-old Female with High School Degree and Employed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.004372485913336277
Male,32,No High School Degree,Unemployed,"A 32-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.027237169444561005
Female,56,No High School Degree,Employed,"A 56-year-old Female with No High School Degree and Employed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.04819529131054878
Female,40,High School Degree,Employed,"A 40-year-old Female with High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.01513814926147461
Male,48,No High School Degree,Unemployed,"A 48-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.030586902052164078
Male,41,No High School Degree,Unemployed,"A 41-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.13196663558483124
Male,37,No High School Degree,Unemployed,"A 37-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.1537356972694397
Female,53,High School Degree,Employed,"A 53-year-old Female with High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.005704132374376059
Male,55,No High School Degree,Unemployed,"A 55-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.1119818314909935
Female,45,High School Degree,Unemployed,"A 45-year-old Female with High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.030594944953918457
Male,31,No High School Degree,Unemployed,"A 31-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.026750119403004646
Female,46,No High School Degree,Unemployed,"A 46-year-old Female with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.06578036397695541
Male,52,No High School Degree,Unemployed,"A 52-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.01773451268672943
Male,39,No High School Degree,Unemployed,"A 39-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.026883622631430626
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree and Employed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.05437338352203369
Female,49,No High School Degree,Unemployed,"A 49-year-old Female with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03609542176127434
Male,54,No High School Degree,Unemployed,"A 54-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.043029144406318665
Female,50,No High School Degree,Unemployed,"A 50-year-old Female with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03097647614777088
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.02869296818971634
Female,58,No High School Degree,Employed,"A 58-year-old Female with No High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.013320309109985828
Female,48,High School Degree,Unemployed,"A 48-year-old Female with High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.11619291454553604
Male,49,No High School Degree,Unemployed,"A 49-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.1357690691947937
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.058944158256053925
Male,46,No High School Degree,Unemployed,"A 46-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.027627112343907356
Female,43,No High School Degree,Unemployed,"A 43-year-old Female with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03652140870690346
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.18432338535785675
Male,61,No High School Degree,Unemployed,"A 61-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.04757758602499962
Male,40,No High School Degree,Unemployed,"A 40-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.07184027880430222
Female,38,No High School Degree,Unemployed,"A 38-year-old Female with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.20106671750545502
Female,60,No High School Degree,Employed,"A 60-year-old Female with No High School Degree and Employed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.07438389211893082
Female,48,No High School Degree,Employed,"A 48-year-old Female with No High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.02720942161977291
Male,45,No High School Degree,Unemployed,"A 45-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03285805135965347
Male,57,No High School Degree,Unemployed,"A 57-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.030853254720568657
Male,45,No High School Degree,Unemployed,"A 45-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.05687042698264122
Female,62,No High School Degree,Employed,"A 62-year-old Female with No High School Degree and Employed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.012812864035367966
Male,54,No High School Degree,Unemployed,"A 54-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.05195269361138344
Female,46,No High School Degree,Employed,"A 46-year-old Female with No High School Degree and Employed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.0074167619459331036
Male,65,No High School Degree,Unemployed,"A 65-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.02719441056251526
Female,45,No High School Degree,Unemployed,"A 45-year-old Female with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.0851110965013504
Female,55,No High School Degree,Unemployed,"A 55-year-old Female with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.05527789890766144
Female,52,No High School Degree,Employed,"A 52-year-old Female with No High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.013668672181665897
Male,59,No High School Degree,Unemployed,"A 59-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.050878290086984634
Male,60,No High School Degree,Unemployed,"A 60-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.14538700878620148
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.04230422154068947
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.07295746356248856
Female,53,High School Degree,Unemployed,"A 53-year-old Female with High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.09112750738859177
Female,45,High School Degree,Unemployed,"A 45-year-old Female with High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.04895952343940735
Female,64,High School Degree,Employed,"A 64-year-old Female with High School Degree and Employed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.0053749531507492065
Female,50,No High School Degree,Unemployed,"A 50-year-old Female with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.16262583434581757
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.11455950886011124
Female,51,High School Degree,Unemployed,"A 51-year-old Female with High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.03338199853897095
Male,40,No High School Degree,Unemployed,"A 40-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03528923913836479
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.13537535071372986
Female,58,No High School Degree,Employed,"A 58-year-old Female with No High School Degree and Employed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.0075645046308636665
Male,45,No High School Degree,Unemployed,"A 45-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03285805135965347
Male,42,No High School Degree,Unemployed,"A 42-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.1402115374803543
Female,53,Degree,Employed,"A 53-year-old Female with Degree and Employed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.005473255179822445
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree and Unemployed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.03999526798725128
Female,55,No High School Degree,Employed,"A 55-year-old Female with No High School Degree and Employed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.010191126726567745
Male,56,No High School Degree,Unemployed,"A 56-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.033760786056518555
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree and Unemployed, lives in a rhythm of quiet balance — not luxurious, but reliably intact.",0.050644081085920334
Male,40,No High School Degree,Unemployed,"A 40-year-old Male with No High School Degree and Unemployed, moves through chaotic cityscapes and shifting routines, trying to hold onto the pieces of a life that never stays still.",0.1587544083595276
Male,60,No High School Degree,Unemployed,"A 60-year-old Male with No High School Degree and Unemployed, flourishes in a life gently scaffolded by routine, strong connections, and calm mornings.",0.03150900453329086
Female,47,No High School Degree,Employed,"A 47-year-old Female with No High School Degree and Employed, navigates through days that teeter between promise and uncertainty, where each step forward feels like walking on glass.",0.019403019919991493
