Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9971075654029846,0.002892406890168786
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.889354407787323,0.1106455847620964
White-Caucasian,50,No prior convictions,"At 50, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.05141044035553932,0.948589563369751
Non-White,49,Some priors,This 49-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9990735054016113,0.0009264833061024547
White-Caucasian,57,Some priors,"At 57, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.01866709627211094,0.9813328385353088
White-Caucasian,53,Some priors,This 53-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.9976008534431458,0.0023991342168301344
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.030984090641140938,0.969015896320343
Non-White,55,Some priors,"At 55, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9978408813476562,0.0021590895485132933
White-Caucasian,59,No prior convictions,"A White-Caucasian aged 59, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9981300234794617,0.0018699371721595526
White-Caucasian,53,Many priors,"A White-Caucasian, age 53, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.978544294834137,0.021455716341733932
Non-White,50,No prior convictions,"At 50, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.022968893870711327,0.9770310521125793
White-Caucasian,40,No prior convictions,This 40-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.9963569045066833,0.0036431022454053164
White-Caucasian,42,No prior convictions,"A White-Caucasian, 42, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9978093504905701,0.0021906443871557713
White-Caucasian,47,Some priors,This 47-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9989307522773743,0.0010692562209442258
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9967573285102844,0.003242706647142768
Non-White,48,No prior convictions,"At 48, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.027276769280433655,0.9727233052253723
White-Caucasian,50,No prior convictions,"This White-Caucasian, age 50, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.6874681711196899,0.31253182888031006
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.034547723829746246,0.965452253818512
White-Caucasian,49,Many priors,"A White-Caucasian aged 49, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9986685514450073,0.0013314296957105398
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9990655779838562,0.0009344046702608466
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9200872182846069,0.07991275191307068
White-Caucasian,36,No prior convictions,"This 36-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.7872801423072815,0.21271982789039612
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9301085472106934,0.06989145278930664
White-Caucasian,48,No prior convictions,"This White-Caucasian, age 48, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.6704222559928894,0.329577773809433
Non-White,41,No prior convictions,"A Non-White, 41, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9982975125312805,0.0017024948028847575
White-Caucasian,54,No prior convictions,"At 54, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9596896767616272,0.04031030088663101
White-Caucasian,60,No prior convictions,"A White-Caucasian aged 60, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.998105525970459,0.0018944948678836226
White-Caucasian,58,No prior convictions,"At 58, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.025043783709406853,0.974956214427948
Non-White,48,Some priors,"At 48, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.011318331584334373,0.9886816740036011
Non-White,60,No prior convictions,This 60-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9989967942237854,0.0010031749261543155
Non-White,51,Many priors,"A Non-White aged 51, with Many priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9988164901733398,0.0011835774639621377
White-Caucasian,47,Some priors,This 47-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9989307522773743,0.0010692557552829385
Non-White,45,No prior convictions,"At 45, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9967573285102844,0.003242709906771779
White-Caucasian,47,No prior convictions,"At 47, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.045750413089990616,0.9542496204376221
White-Caucasian,47,No prior convictions,"A White-Caucasian, 47, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9980729818344116,0.0019269363256171346
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9336827397346497,0.06631729751825333
White-Caucasian,51,Some priors,"At 51, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.02227427251636982,0.9777257442474365
White-Caucasian,50,No prior convictions,"At 50, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.028813421726226807,0.971186637878418
White-Caucasian,53,No prior convictions,"A White-Caucasian, age 53, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.9680950045585632,0.031905025243759155
White-Caucasian,58,Some priors,This 58-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9988929629325867,0.0011070952750742435
White-Caucasian,56,No prior convictions,"This White-Caucasian, age 56, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.7052550315856934,0.29474493861198425
Non-White,39,Some priors,"At 39, the Non-White with Some priors lives in routines that offer just enough structure to breathe easy.",0.9680097699165344,0.03199022635817528
White-Caucasian,32,No prior convictions,This 32-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.9972475171089172,0.0027525092009454966
Non-White,56,Some priors,"This 56-year-old Non-White, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.9263196587562561,0.07368038594722748
Non-White,40,No prior convictions,"This Non-White, age 40, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.8556815385818481,0.14431846141815186
White-Caucasian,48,Many priors,"At 48, this White-Caucasian with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9965835213661194,0.0034164669923484325
White-Caucasian,41,No prior convictions,"At 41, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.03606504201889038,0.9639348983764648
White-Caucasian,37,No prior convictions,"A White-Caucasian, age 37, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.9649009108543396,0.03509911522269249
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9208935499191284,0.07910648733377457
White-Caucasian,55,No prior convictions,"At 55, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.03310457244515419,0.9668954610824585
Non-White,45,Some priors,"At 45, this Non-White with Some priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9974721074104309,0.002527824370190501
White-Caucasian,31,No prior convictions,"A White-Caucasian aged 31, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.998433530330658,0.0015664472011849284
Non-White,46,No prior convictions,"At 46, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.994281530380249,0.005718538537621498
White-Caucasian,52,Some priors,"A White-Caucasian aged 52, with Some priors, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9985509514808655,0.0014490161556750536
White-Caucasian,39,No prior convictions,"A White-Caucasian aged 39, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9984176158905029,0.0015823917929083109
Non-White,51,Some priors,"At 51, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.013553132303059101,0.9864468574523926
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9969101548194885,0.003089900827035308
White-Caucasian,54,No prior convictions,"At 54, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9596896767616272,0.04031030088663101
Non-White,50,No prior convictions,This 50-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.9975820779800415,0.0024179203901439905
White-Caucasian,43,No prior convictions,"At 43, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9901102185249329,0.009889787063002586
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9091916680335999,0.09080826491117477
Non-White,48,No prior convictions,"This 48-year-old Non-White, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.8779326677322388,0.12206729501485825
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.03635331988334656,0.9636467099189758
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9102388024330139,0.08976119011640549
White-Caucasian,46,No prior convictions,"A White-Caucasian aged 46, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9983752965927124,0.001624671509489417
Non-White,43,Some priors,This 43-year-old Non-White with Some priors moves through days framed by dependability and strong bonds.,0.9973350167274475,0.0026649944484233856
Non-White,48,Many priors,"At 48, this Non-White with Many priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.016227921470999718,0.9837720990180969
White-Caucasian,61,No prior convictions,"At 61, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9128282070159912,0.08717184513807297
White-Caucasian,40,No prior convictions,"At 40, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.05019569769501686,0.9498043060302734
Non-White,38,No prior convictions,"At 38, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.026712989434599876,0.973287045955658
Non-White,60,No prior convictions,"A Non-White, age 60, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.983307957649231,0.016691995784640312
Non-White,48,Many priors,"This Non-White, age 48, with Many priors, treads lightly in a world where everything hangs by a thread.",0.907850444316864,0.09214955568313599
White-Caucasian,45,Many priors,"At 45, this White-Caucasian with Many priors is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9959050416946411,0.004094962030649185
White-Caucasian,57,Many priors,"At 57, the White-Caucasian with Many priors steps carefully through fragile arrangements that might collapse with a whisper.",0.03242560476064682,0.967574417591095
White-Caucasian,45,No prior convictions,"A White-Caucasian, 45, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.997798502445221,0.0022015089634805918
Non-White,62,Some priors,This 62-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9990243911743164,0.000975616741925478
White-Caucasian,54,Some priors,"This White-Caucasian, age 54, with Some priors, treads lightly in a world where everything hangs by a thread.",0.7309783101081848,0.2690217196941376
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions moves through days framed by dependability and strong bonds.,0.9971389770507812,0.0028610224835574627
White-Caucasian,65,No prior convictions,"At 65, this White-Caucasian with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.9902228116989136,0.009777198545634747
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9120832085609436,0.08791685104370117
Non-White,55,No prior convictions,"This Non-White, age 55, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.8468931317329407,0.15310683846473694
Non-White,52,No prior convictions,"This Non-White, age 52, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.8579779267311096,0.142022043466568
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.8330862522125244,0.166913703083992
White-Caucasian,60,Some priors,"At 60, this White-Caucasian with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.01637551374733448,0.9836244583129883
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9989534616470337,0.0010465307859703898
Non-White,44,No prior convictions,This 44-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9990803003311157,0.000919695186894387
Non-White,53,Many priors,"At 53, this Non-White with Many priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.020424576476216316,0.9795754551887512
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.9278031587600708,0.07219679653644562
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions is anchored in a life held by familiar faces and the comfort of well-worn paths.",0.996515154838562,0.003484821878373623
Non-White,50,No prior convictions,"A Non-White, age 50, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.9857447743415833,0.014255214482545853
White-Caucasian,47,Some priors,"This 47-year-old White-Caucasian, with Some priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.9497441053390503,0.05025596171617508
Non-White,51,No prior convictions,"This Non-White, age 51, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.852452278137207,0.14754770696163177
White-Caucasian,40,No prior convictions,"A White-Caucasian aged 40, with No prior convictions, thrives in a world where mornings begin with reassurance and nights end in peace.",0.9982684850692749,0.0017315461300313473
White-Caucasian,43,Many priors,"A White-Caucasian, age 43, with Many priors, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.9761046171188354,0.023895403370261192
Non-White,58,Some priors,"A Non-White, 58, with Some priors, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.998009979724884,0.0019900621846318245
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions moves through days framed by dependability and strong bonds.,0.9959956407546997,0.004004324786365032
White-Caucasian,42,Many priors,"This 42-year-old White-Caucasian, with Many priors, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.9597234725952148,0.04027650132775307
Non-White,53,No prior convictions,"At 53, the Non-White with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.994038462638855,0.0059615857899188995
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors balances on the edge of uncertainty, each day a delicate negotiation with fate.",0.8313055634498596,0.168694406747818
Non-White,55,No prior convictions,This 55-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9990630745887756,0.0009369843173772097
White-Caucasian,56,No prior convictions,"At 56, the White-Caucasian with No prior convictions lives in routines that offer just enough structure to breathe easy.",0.9605113863945007,0.039488643407821655
White-Caucasian,44,Some priors,"At 44, the White-Caucasian with Some priors lives in routines that offer just enough structure to breathe easy.",0.8540207743644714,0.14597925543785095
White-Caucasian,40,No prior convictions,"This 40-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.814687967300415,0.18531206250190735
White-Caucasian,60,Some priors,This 60-year-old White-Caucasian with Some priors moves through days framed by dependability and strong bonds.,0.996565043926239,0.003435010788962245
Non-White,47,No prior convictions,"This Non-White, age 47, with No prior convictions, treads lightly in a world where everything hangs by a thread.",0.8590583205223083,0.14094170928001404
White-Caucasian,48,No prior convictions,"A White-Caucasian, age 48, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.9651896357536316,0.03481034189462662
Non-White,59,No prior convictions,"At 59, this Non-White with No prior convictions moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.021475717425346375,0.9785243272781372
White-Caucasian,53,No prior convictions,"A White-Caucasian, 53, with No prior convictions, lives in a measured pace, days unfolding with a quiet and steady rhythm.",0.9981679916381836,0.0018320403760299087
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9990655779838562,0.0009344032732769847
Non-White,65,Some priors,"At 65, this Non-White with Some priors moves through fragmented days, where plans flicker and fade in the winds of unpredictability.",0.012429356575012207,0.9875707030296326
Non-White,45,Some priors,This 45-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9990148544311523,0.0009850965579971671
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian, with No prior convictions, threads through ever-changing landscapes, never sure what tomorrow will bring.",0.8502176403999329,0.14978228509426117
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions moves through life with the gentle consistency of someone who knows where they stand.,0.9988057613372803,0.0011942373821511865
White-Caucasian,51,No prior convictions,"A White-Caucasian, age 51, with No prior convictions, lives amid shifting grounds and elusive routines, always adapting to the next unforeseen turn.",0.9664803743362427,0.033519674092531204
Non-White,60,Some priors,This 60-year-old Non-White with Some priors moves through life with the gentle consistency of someone who knows where they stand.,0.9989915490150452,0.0010084357345476747
White-Caucasian,53,No prior convictions,"At 53, the White-Caucasian with No prior convictions steps carefully through fragile arrangements that might collapse with a whisper.",0.04652499407529831,0.9534749984741211
