Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
White-Caucasian,44,Many priors,"At 44, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.00959499180316925,0.9904050827026367
White-Caucasian,58,No prior convictions,"A White-Caucasian aged 58 with No prior convictions lives in the stillness of regular days, neither loud nor dim.",0.5504741072654724,0.44952592253685
Non-White,57,Many priors,"At 57, this Non-White, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.9119660258293152,0.08803395181894302
White-Caucasian,54,Many priors,"At 54, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.00847839005291462,0.9915215969085693
White-Caucasian,42,No prior convictions,"At 42, this White-Caucasian, with No prior convictions, follows a quiet pulse of life, steady and lightly worn.",0.7906990051269531,0.2093009650707245
White-Caucasian,47,Many priors,A 47-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.9315916299819946,0.06840834766626358
White-Caucasian,58,No prior convictions,"At 58, this White-Caucasian with No prior convictions moves through chaotic spaces where nothing ever settles.",0.006462782621383667,0.9935372471809387
White-Caucasian,50,Many priors,"At 50, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9993218183517456,0.000678173906635493
White-Caucasian,66,Some priors,"With Some priors, this White-Caucasian, 66, is held by the soft gravity of a stable and nurturing life.",0.9978824257850647,0.0021175474394112825
White-Caucasian,52,Many priors,This 52-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.9975927472114563,0.0024072795640677214
Non-White,51,Many priors,A 51-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.9630554914474487,0.03694448992609978
White-Caucasian,47,Some priors,"At 47, this White-Caucasian, carrying Some priors, drifts through days that unravel without warning.",0.04289233684539795,0.9571076035499573
Non-White,50,Many priors,"A Non-White aged 50 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.9299337863922119,0.07006622850894928
Non-White,48,No prior convictions,A 48-year-old Non-White with No prior convictions walks a narrow line through days that sway with quiet tension.,0.9809513092041016,0.01904866099357605
White-Caucasian,54,Many priors,A 54-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.9252060055732727,0.0747939795255661
Non-White,56,Many priors,"This Non-White, 56, with Many priors, lives suspended in a world where balance feels borrowed.",0.7132889032363892,0.28671109676361084
White-Caucasian,44,Many priors,"At 44, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.00959499180316925,0.9904050827026367
Non-White,40,Some priors,"With Some priors, this Non-White, 40, is held by the soft gravity of a stable and nurturing life.",0.9979991316795349,0.002000827342271805
White-Caucasian,37,Many priors,"With Many priors, this 37-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.8227776885032654,0.17722229659557343
White-Caucasian,53,Many priors,This 53-year-old White-Caucasian with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.9820737838745117,0.01792617328464985
White-Caucasian,42,Many priors,A 42-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.947982907295227,0.052017129957675934
Non-White,34,No prior convictions,"A Non-White aged 34 with No prior convictions lives in the stillness of regular days, neither loud nor dim.",0.7577329874038696,0.24226704239845276
Non-White,52,No prior convictions,"At 52, this Non-White, with No prior convictions, follows a quiet pulse of life, steady and lightly worn.",0.9315174221992493,0.06848260015249252
Non-White,67,Many priors,"In the swirling motion of shifting days, a Non-White aged 67 with Many priors struggles to find firm ground.",0.7486165761947632,0.2513834238052368
White-Caucasian,49,Many priors,"A White-Caucasian of 49, with Many priors, thrives in a gentle world of connection and consistency.",0.9995847344398499,0.0004153013287577778
Non-White,55,Some priors,This 55-year-old Non-White with Some priors dwells in a well-rooted existence wrapped in calm repetition.,0.9975715279579163,0.0024284059181809425
White-Caucasian,50,Many priors,"With Many priors, this White-Caucasian, 50, is held by the soft gravity of a stable and nurturing life.",0.9982333183288574,0.0017666993662714958
Non-White,49,Some priors,"A Non-White of 49, with Some priors, thrives in a gentle world of connection and consistency.",0.9996016621589661,0.0003983776841778308
White-Caucasian,56,Some priors,"At 56, this White-Caucasian, with Some priors, follows a quiet pulse of life, steady and lightly worn.",0.6901777386665344,0.30982229113578796
White-Caucasian,47,Many priors,"At 47, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9993626475334167,0.0006373761571012437
White-Caucasian,51,Many priors,"In the swirling motion of shifting days, a White-Caucasian aged 51 with Many priors struggles to find firm ground.",0.6301970481872559,0.36980295181274414
White-Caucasian,52,Some priors,"At 52, this White-Caucasian with Some priors moves through chaotic spaces where nothing ever settles.",0.005191894713789225,0.9948081374168396
Non-White,45,Many priors,"At 45, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.00712640630081296,0.9928735494613647
White-Caucasian,56,Many priors,A 56-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.9597942233085632,0.04020584374666214
Non-White,48,Many priors,"This Non-White, 48, with Many priors, lives suspended in a world where balance feels borrowed.",0.6885433793067932,0.3114566206932068
White-Caucasian,44,Many priors,A 44-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.9575995206832886,0.042400509119033813
Non-White,53,No prior convictions,"A Non-White of 53, with No prior convictions, thrives in a gentle world of connection and consistency.",0.9996249675750732,0.00037498000892810524
White-Caucasian,43,No prior convictions,"With No prior convictions, this 43-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.35176360607147217,0.6482363939285278
White-Caucasian,50,Many priors,A 50-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.9499180912971497,0.05008191242814064
Non-White,49,Some priors,"At 49, this Non-White, with Some priors, follows a quiet pulse of life, steady and lightly worn.",0.8982830047607422,0.10171692073345184
White-Caucasian,57,Many priors,"At 57, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.030848428606987,0.9691516160964966
White-Caucasian,53,No prior convictions,"With No prior convictions, this White-Caucasian, 53, is held by the soft gravity of a stable and nurturing life.",0.9974931478500366,0.0025068207178264856
Non-White,49,Many priors,"In the swirling motion of shifting days, a Non-White aged 49 with Many priors struggles to find firm ground.",0.8181943297386169,0.18180562555789948
Non-White,55,Many priors,"At 55, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9993537068367004,0.000646241707727313
White-Caucasian,59,Many priors,"With Many priors, this White-Caucasian, 59, is held by the soft gravity of a stable and nurturing life.",0.9980964064598083,0.0019035962177440524
White-Caucasian,53,Many priors,A 53-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.9319466352462769,0.06805338710546494
Non-White,50,Many priors,"In the swirling motion of shifting days, a Non-White aged 50 with Many priors struggles to find firm ground.",0.7402883172035217,0.25971168279647827
White-Caucasian,40,Many priors,"At 40, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9992707371711731,0.0007292245281860232
White-Caucasian,42,Some priors,This 42-year-old White-Caucasian with Some priors resides in days shaped by measured calm and ordinary rhythms.,0.9563142657279968,0.043685730546712875
White-Caucasian,47,No prior convictions,"A White-Caucasian aged 47 with No prior convictions lives in the stillness of regular days, neither loud nor dim.",0.6487665176391602,0.35123348236083984
Non-White,45,Many priors,"A Non-White of 45, with Many priors, thrives in a gentle world of connection and consistency.",0.9996166229248047,0.0003832934016827494
Non-White,48,Many priors,"At 48, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.0075001707300543785,0.9924998879432678
White-Caucasian,50,Many priors,"This White-Caucasian, 50, with Many priors, lives suspended in a world where balance feels borrowed.",0.5494348406791687,0.4505651593208313
White-Caucasian,53,Many priors,A 53-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.9319466352462769,0.06805338710546494
White-Caucasian,49,Many priors,"At 49, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9993605017662048,0.0006395606906153262
Non-White,53,Many priors,"A Non-White aged 53 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.939453125,0.06054685264825821
White-Caucasian,50,Many priors,A 50-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.9499180912971497,0.05008191242814064
White-Caucasian,36,Many priors,"In the swirling motion of shifting days, a White-Caucasian aged 36 with Many priors struggles to find firm ground.",0.6147065162658691,0.38529348373413086
Non-White,43,Many priors,"With Many priors, this 43-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.746319055557251,0.253680944442749
White-Caucasian,48,Many priors,A 48-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.9604364037513733,0.039563652127981186
Non-White,41,Some priors,"With Some priors, this Non-White, 41, moves through the balanced echo of everyday routines.",0.9968971014022827,0.0031029388774186373
White-Caucasian,54,No prior convictions,"A White-Caucasian aged 54 with No prior convictions lives in the stillness of regular days, neither loud nor dim.",0.6486249566078186,0.35137510299682617
White-Caucasian,60,Many priors,"A White-Caucasian of 60, with Many priors, thrives in a gentle world of connection and consistency.",0.9995571970939636,0.00044274929678067565
White-Caucasian,58,Many priors,"With Many priors, this 58-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.754552960395813,0.2454470992088318
Non-White,48,Some priors,"At 48, this Non-White with Some priors moves through chaotic spaces where nothing ever settles.",0.004059154540300369,0.9959409236907959
Non-White,60,Many priors,"With Many priors, this Non-White, 60, moves through the balanced echo of everyday routines.",0.9977872371673584,0.002212757710367441
Non-White,51,Many priors,This 51-year-old Non-White with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.9982241988182068,0.0017758208559826016
White-Caucasian,47,Many priors,This 47-year-old White-Caucasian with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.976554274559021,0.023445729166269302
Non-White,45,Many priors,"At 45, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9992803931236267,0.0007196715450845659
White-Caucasian,47,Some priors,"With Some priors, this 47-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.6219751238822937,0.3780249059200287
White-Caucasian,47,Many priors,"A White-Caucasian aged 47 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.8988518118858337,0.10114816576242447
Non-White,51,Some priors,"This Non-White, 51, with Some priors, lives suspended in a world where balance feels borrowed.",0.47409194707870483,0.5259080529212952
White-Caucasian,51,Many priors,"At 51, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.00894971750676632,0.9910502433776855
White-Caucasian,50,Many priors,"In the swirling motion of shifting days, a White-Caucasian aged 50 with Many priors struggles to find firm ground.",0.5700332522392273,0.4299667179584503
White-Caucasian,53,Many priors,"At 53, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.009480874985456467,0.990519106388092
White-Caucasian,58,Many priors,"With Many priors, this White-Caucasian, 58, moves through the balanced echo of everyday routines.",0.9964509010314941,0.0035491350572556257
White-Caucasian,56,Many priors,"This White-Caucasian, 56, with Many priors, lives suspended in a world where balance feels borrowed.",0.6326929926872253,0.36730706691741943
Non-White,39,Many priors,"A Non-White aged 39 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.9238184690475464,0.07618153095245361
White-Caucasian,32,Many priors,"At 32, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9993500113487244,0.000649931957013905
Non-White,56,Some priors,"In the swirling motion of shifting days, a Non-White aged 56 with Some priors struggles to find firm ground.",0.6768910884857178,0.32310885190963745
Non-White,40,Many priors,A 40-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.9588989615440369,0.0411011204123497
White-Caucasian,48,Many priors,"A White-Caucasian of 48, with Many priors, thrives in a gentle world of connection and consistency.",0.999578058719635,0.0004219523980282247
White-Caucasian,41,Many priors,"At 41, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.008832214400172234,0.9911677837371826
White-Caucasian,37,Many priors,"At 37, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.03911970183253288,0.9608802795410156
Non-White,53,Many priors,"With Many priors, this 53-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.8067255616188049,0.19327442348003387
White-Caucasian,55,Many priors,"At 55, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.008967782370746136,0.9910321831703186
Non-White,45,Many priors,"At 45, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9992803931236267,0.0007196715450845659
White-Caucasian,31,Some priors,"A White-Caucasian of 31, with Some priors, thrives in a gentle world of connection and consistency.",0.9995322227478027,0.00046779823605902493
Non-White,46,Many priors,This 46-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.9861106872558594,0.013889344409108162
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9993805885314941,0.0006193856825120747
White-Caucasian,39,No prior convictions,"With No prior convictions, this White-Caucasian, 39, is held by the soft gravity of a stable and nurturing life.",0.9974606037139893,0.002539376262575388
Non-White,51,Many priors,"In the swirling motion of shifting days, a Non-White aged 51 with Many priors struggles to find firm ground.",0.7798888683319092,0.22011111676692963
Non-White,49,Some priors,"At 49, this Non-White with Some priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9992302656173706,0.0007697913097217679
White-Caucasian,54,Many priors,"A White-Caucasian aged 54 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.9114299416542053,0.08857008069753647
Non-White,50,Many priors,"A Non-White of 50, with Many priors, thrives in a gentle world of connection and consistency.",0.9995915293693542,0.0004085203108843416
White-Caucasian,43,Many priors,"A White-Caucasian of 43, with Many priors, thrives in a gentle world of connection and consistency.",0.9995816349983215,0.0004183705023024231
Non-White,58,Many priors,"This Non-White, 58, with Many priors, lives suspended in a world where balance feels borrowed.",0.5941641330718994,0.4058358371257782
Non-White,48,Many priors,A 48-year-old Non-White with Many priors treads through a life marked by flickering lights and sudden turns.,0.9456862807273865,0.05431370064616203
White-Caucasian,49,Many priors,"At 49, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.04619838669896126,0.9538016319274902
White-Caucasian,43,Many priors,"With Many priors, this 43-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.8074012994766235,0.19259867072105408
White-Caucasian,46,Many priors,This 46-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.9976058006286621,0.0023941576946526766
Non-White,43,Many priors,"At 43, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9993144273757935,0.0006855213432572782
Non-White,48,No prior convictions,"In the swirling motion of shifting days, a Non-White aged 48 with No prior convictions struggles to find firm ground.",0.6889264583587646,0.31107351183891296
White-Caucasian,61,Many priors,"With Many priors, this White-Caucasian, 61, moves through the balanced echo of everyday routines.",0.9963601231575012,0.0036399224773049355
White-Caucasian,40,Many priors,"A White-Caucasian of 40, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.9379816055297852,0.062018364667892456
Non-White,38,No prior convictions,"At 38, this Non-White, carrying No prior convictions, drifts through days that unravel without warning.",0.05959661304950714,0.940403401851654
Non-White,60,Many priors,A 60-year-old Non-White with Many priors treads through a life marked by flickering lights and sudden turns.,0.9250063896179199,0.07499361783266068
Non-White,48,Many priors,"With Many priors, this 48-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.7945965528488159,0.20540344715118408
White-Caucasian,45,Many priors,"With Many priors, this White-Caucasian, 45, is held by the soft gravity of a stable and nurturing life.",0.9983494281768799,0.0016506386455148458
White-Caucasian,57,Many priors,"This White-Caucasian, 57, with Many priors, lives suspended in a world where balance feels borrowed.",0.516339898109436,0.48366010189056396
White-Caucasian,45,Many priors,"A White-Caucasian aged 45 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.8789333701133728,0.121066614985466
Non-White,62,Many priors,This 62-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.9868898391723633,0.013110199943184853
White-Caucasian,54,No prior convictions,A 54-year-old White-Caucasian with No prior convictions walks a narrow line through days that sway with quiet tension.,0.9648177623748779,0.03518224135041237
Non-White,46,Some priors,This 46-year-old Non-White with Some priors dwells in a well-rooted existence wrapped in calm repetition.,0.9976430535316467,0.0023568738251924515
White-Caucasian,65,Many priors,"A White-Caucasian of 65, with Many priors, thrives in a gentle world of connection and consistency.",0.9995720982551575,0.0004279260756447911
Non-White,45,No prior convictions,"This Non-White, 45, with No prior convictions, lives suspended in a world where balance feels borrowed.",0.543666422367096,0.4563335180282593
Non-White,55,Many priors,A 55-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.9688456654548645,0.031154289841651917
Non-White,52,Some priors,A 52-year-old Non-White with Some priors walks a narrow line through days that sway with quiet tension.,0.951530933380127,0.04846907779574394
White-Caucasian,59,Many priors,"A White-Caucasian of 59, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.9021697640419006,0.09783025085926056
White-Caucasian,60,Many priors,"At 60, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.007188334129750729,0.9928116202354431
White-Caucasian,50,Some priors,"A White-Caucasian aged 50 with Some priors lives in the stillness of regular days, neither loud nor dim.",0.8201701045036316,0.1798299103975296
Non-White,44,Many priors,"At 44, this Non-White, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.9429088830947876,0.05709113925695419
Non-White,53,Many priors,"In the swirling motion of shifting days, a Non-White aged 53 with Many priors struggles to find firm ground.",0.8089544177055359,0.1910456269979477
Non-White,45,Many priors,A 45-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.958305835723877,0.04169414937496185
Non-White,64,Many priors,"A Non-White of 64, with Many priors, thrives in a gentle world of connection and consistency.",0.9996033310890198,0.000396658550016582
Non-White,50,Many priors,"At 50, this Non-White, carrying Many priors, drifts through days that unravel without warning.",0.03281458094716072,0.9671854376792908
White-Caucasian,47,Many priors,A 47-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.9315916299819946,0.06840834766626358
Non-White,51,Many priors,"A Non-White of 51, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.9729663133621216,0.027033731341362
White-Caucasian,40,Many priors,"With Many priors, this White-Caucasian, 40, is held by the soft gravity of a stable and nurturing life.",0.9981802701950073,0.0018197534373030066
White-Caucasian,43,Many priors,"At 43, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.0400334857404232,0.9599665403366089
Non-White,58,Many priors,This 58-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.9818499684333801,0.01815003529191017
White-Caucasian,45,Many priors,"With Many priors, this White-Caucasian, 45, is held by the soft gravity of a stable and nurturing life.",0.9983494281768799,0.0016506386455148458
White-Caucasian,42,Some priors,"In the swirling motion of shifting days, a White-Caucasian aged 42 with Some priors struggles to find firm ground.",0.440427303314209,0.559572696685791
Non-White,53,No prior convictions,"A Non-White aged 53 with No prior convictions lives in the stillness of regular days, neither loud nor dim.",0.7669059038162231,0.23309405148029327
White-Caucasian,58,Many priors,"This White-Caucasian, 58, with Many priors, lives suspended in a world where balance feels borrowed.",0.4792817234992981,0.5207182765007019
Non-White,55,Many priors,"A Non-White aged 55 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.9326302409172058,0.06736980378627777
White-Caucasian,56,Many priors,"A White-Caucasian aged 56 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.9037019610404968,0.09629802405834198
White-Caucasian,44,Many priors,"A White-Caucasian aged 44 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.8948632478713989,0.10513673722743988
White-Caucasian,40,Many priors,"At 40, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.0392620787024498,0.9607378840446472
White-Caucasian,60,Many priors,"At 60, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9992690682411194,0.0007308845524676144
Non-White,47,Many priors,"A Non-White of 47, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.9712374806404114,0.028762521222233772
White-Caucasian,48,Many priors,"In the swirling motion of shifting days, a White-Caucasian aged 48 with Many priors struggles to find firm ground.",0.6520570516586304,0.34794291853904724
Non-White,59,Many priors,"At 59, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.005523582920432091,0.9944763779640198
White-Caucasian,53,Some priors,"A White-Caucasian aged 53 with Some priors lives in the stillness of regular days, neither loud nor dim.",0.8421880602836609,0.1578119695186615
Non-White,53,Many priors,"With Many priors, this Non-White, 53, moves through the balanced echo of everyday routines.",0.998039186000824,0.001960838446393609
Non-White,65,Some priors,"At 65, this Non-White with Some priors moves through chaotic spaces where nothing ever settles.",0.003489610506221652,0.9965104460716248
Non-White,45,Many priors,This 45-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.9859237670898438,0.014076288789510727
White-Caucasian,56,Some priors,"In the swirling motion of shifting days, a White-Caucasian aged 56 with Some priors struggles to find firm ground.",0.45152440667152405,0.5484756231307983
White-Caucasian,50,Many priors,"At 50, this White-Caucasian, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.7711194753646851,0.22888050973415375
White-Caucasian,51,Some priors,"At 51, this White-Caucasian, carrying Some priors, drifts through days that unravel without warning.",0.036497194319963455,0.963502824306488
Non-White,60,Some priors,"A Non-White aged 60 with Some priors lives in the stillness of regular days, neither loud nor dim.",0.8650286197662354,0.13497142493724823
White-Caucasian,53,Many priors,"With Many priors, this 53-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.8619717955589294,0.13802820444107056
White-Caucasian,53,Many priors,"With Many priors, this White-Caucasian, 53, is held by the soft gravity of a stable and nurturing life.",0.9984036087989807,0.001596399350091815
Non-White,57,Many priors,A 57-year-old Non-White with Many priors treads through a life marked by flickering lights and sudden turns.,0.9392897486686707,0.06071025878190994
White-Caucasian,47,Many priors,"This White-Caucasian, 47, with Many priors, lives suspended in a world where balance feels borrowed.",0.5959255695343018,0.404074490070343
Non-White,44,Some priors,"At 44, this Non-White with Some priors moves through chaotic spaces where nothing ever settles.",0.004246030934154987,0.9957540035247803
White-Caucasian,42,Many priors,"A White-Caucasian of 42, with Many priors, thrives in a gentle world of connection and consistency.",0.999569833278656,0.0004301070293877274
White-Caucasian,36,Many priors,"At 36, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.9991232752799988,0.0008767675026319921
Non-White,64,Many priors,A 64-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.9549509286880493,0.04504908248782158
White-Caucasian,42,Many priors,"A White-Caucasian aged 42 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.8631604313850403,0.13683956861495972
Non-White,48,No prior convictions,"A Non-White of 48, with No prior convictions, thrives in a gentle world of connection and consistency.",0.9996137022972107,0.0003862717712763697
White-Caucasian,48,Many priors,"A White-Caucasian aged 48 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.8941806554794312,0.10581935197114944
White-Caucasian,52,Many priors,"At 52, this White-Caucasian, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.8026633858680725,0.19733662903308868
Non-White,55,Some priors,"At 55, this Non-White with Some priors moves through chaotic spaces where nothing ever settles.",0.0042340876534581184,0.9957659244537354
Non-White,56,Many priors,A 56-year-old Non-White with Many priors treads through a life marked by flickering lights and sudden turns.,0.9560683965682983,0.04393160715699196
Non-White,45,Many priors,This 45-year-old Non-White with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.9981099367141724,0.0018900549039244652
White-Caucasian,48,Some priors,This 48-year-old White-Caucasian with Some priors dwells in a well-rooted existence wrapped in calm repetition.,0.9969030022621155,0.0030969944782555103
Non-White,51,Many priors,"With Many priors, this Non-White, 51, moves through the balanced echo of everyday routines.",0.9980182647705078,0.001981763169169426
White-Caucasian,48,Many priors,"With Many priors, this 48-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.8595241904258728,0.14047583937644958
White-Caucasian,61,Some priors,"With Some priors, this 61-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.5419549942016602,0.45804500579833984
