Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
White-Caucasian,44,Some priors,"Through days tangled in uncertainty and shifting scenes, this 44-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.6121228337287903,0.3878771662712097
White-Caucasian,58,No prior convictions,This 58-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9981048107147217,0.001895124209113419
Non-White,57,No prior convictions,This 57-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9988480806350708,0.0011518783867359161
White-Caucasian,53,Some priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.6131771802902222,0.38682281970977783
White-Caucasian,42,No prior convictions,This 42-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.998380184173584,0.0016198084922507405
White-Caucasian,47,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.6071532964706421,0.3928467035293579
White-Caucasian,58,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 58-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.525177001953125,0.4748230278491974
White-Caucasian,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9991890788078308,0.0008109142072498798
White-Caucasian,66,No prior convictions,"In a life framed by steady ground and calm routines, this 66-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9991231560707092,0.0008768706466071308
White-Caucasian,53,No prior convictions,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9991441965103149,0.000855751393828541
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9246383905410767,0.07536163926124573
White-Caucasian,47,Many priors,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.6772114038467407,0.3227885961532593
Non-White,51,Some priors,This 51-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9988704323768616,0.001129482756368816
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9230547547340393,0.07694525271654129
White-Caucasian,54,Some priors,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.5802313685417175,0.41976866126060486
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.943088710308075,0.05691128224134445
White-Caucasian,44,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 44-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.6352313756942749,0.3647685945034027
Non-White,41,Some priors,"In a life framed by steady ground and calm routines, this 41-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.9993233680725098,0.0006766096921637654
White-Caucasian,36,No prior convictions,"A 36-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8735719323158264,0.1264280378818512
White-Caucasian,53,Some priors,This 53-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9986579418182373,0.001341989845968783
White-Caucasian,42,Some priors,"A 42-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8748645186424255,0.12513549625873566
Non-White,34,Some priors,This 34-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9988686442375183,0.0011313240975141525
Non-White,52,No prior convictions,This 52-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9987768530845642,0.0012231183936819434
Non-White,67,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 67-year-old Non-White with No prior convictions faces a world that rarely settles.",0.7407190799713135,0.2592809796333313
White-Caucasian,50,No prior convictions,"In a life framed by steady ground and calm routines, this 50-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.999171257019043,0.0008287975797429681
Non-White,56,No prior convictions,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9993464350700378,0.0006535956636071205
White-Caucasian,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9991890788078308,0.0008109142072498798
Non-White,49,Some priors,"In a life framed by steady ground and calm routines, this 49-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.9993532299995422,0.0006467935745604336
White-Caucasian,56,No prior convictions,This 56-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9985679388046265,0.0014320906484499574
White-Caucasian,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9992239475250244,0.0007761029992252588
White-Caucasian,51,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 51-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.6335384845733643,0.3664615750312805
White-Caucasian,51,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 51-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.6335384845733643,0.3664615750312805
Non-White,44,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 44-year-old Non-White with No prior convictions faces a world that rarely settles.",0.7403348088264465,0.25966522097587585
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8988269567489624,0.10117310285568237
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9251176714897156,0.0748823806643486
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8902810215950012,0.10971900820732117
Non-White,54,No prior convictions,"In a life framed by steady ground and calm routines, this 54-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9993340373039246,0.0006659167702309787
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8607195615768433,0.13928042352199554
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.866988480091095,0.13301150500774384
Non-White,49,Some priors,This 49-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9987791180610657,0.0012208929983898997
White-Caucasian,57,Some priors,"Through days tangled in uncertainty and shifting scenes, this 57-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.6139768958091736,0.3860231041908264
White-Caucasian,53,Some priors,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.9991905093193054,0.0008095141383819282
Non-White,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old Non-White with No prior convictions faces a world that rarely settles.",0.6940271854400635,0.30597278475761414
Non-White,56,Some priors,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.9993358254432678,0.000664099701680243
White-Caucasian,60,No prior convictions,"In a life framed by steady ground and calm routines, this 60-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9990953207015991,0.0009046605555340648
White-Caucasian,53,Many priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.6987356543540955,0.30126431584358215
Non-White,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old Non-White with No prior convictions faces a world that rarely settles.",0.6940271854400635,0.30597278475761414
White-Caucasian,41,No prior convictions,"In a life framed by steady ground and calm routines, this 41-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9991729855537415,0.0008269815007224679
White-Caucasian,42,No prior convictions,This 42-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.998380184173584,0.0016198084922507405
White-Caucasian,48,Some priors,This 48-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9985785484313965,0.0014214578550308943
Non-White,46,No prior convictions,"In a life framed by steady ground and calm routines, this 46-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9993176460266113,0.0006824089214205742
Non-White,48,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with No prior convictions faces a world that rarely settles.",0.6797528862953186,0.3202471137046814
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8580083847045898,0.14199163019657135
White-Caucasian,53,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.6117164492607117,0.3882836103439331
White-Caucasian,49,Many priors,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.9992641806602478,0.0007357841823250055
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9989011287689209,0.0010988451540470123
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9009726047515869,0.0990273654460907
White-Caucasian,35,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 35-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.6073198318481445,0.3926801085472107
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9147965312004089,0.08520346134901047
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8791838884353638,0.1208161860704422
Non-White,41,No prior convictions,This 41-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9987547397613525,0.0012453112285584211
White-Caucasian,54,No prior convictions,This 54-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9984128475189209,0.001587136066518724
White-Caucasian,61,No prior convictions,"In a life framed by steady ground and calm routines, this 61-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9990947246551514,0.0009053158573806286
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.841515839099884,0.15848416090011597
Non-White,48,Some priors,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with Some priors faces a world that rarely settles.",0.618606448173523,0.3813934922218323
Non-White,60,No prior convictions,This 60-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9987623691558838,0.0012376680970191956
Non-White,51,Many priors,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with Many priors finds comfort in familiar paths and supportive ties.",0.9993727803230286,0.0006272834725677967
White-Caucasian,47,Some priors,This 47-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9985260963439941,0.001473922748118639
Non-White,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9993205070495605,0.0006795196677558124
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8710852861404419,0.1289146989583969
White-Caucasian,47,No prior convictions,This 47-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9984440207481384,0.0015560353640466928
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9294291138648987,0.07057088613510132
White-Caucasian,50,Some priors,"Through days tangled in uncertainty and shifting scenes, this 50-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.5162237286567688,0.4837762713432312
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.5825265049934387,0.4174734652042389
White-Caucasian,52,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 52-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.5650076866149902,0.43499231338500977
White-Caucasian,58,Some priors,This 58-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9981926083564758,0.0018073749961331487
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8988269567489624,0.10117310285568237
Non-White,39,Some priors,This 39-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.998753547668457,0.0012464462779462337
White-Caucasian,32,No prior convictions,"In a life framed by steady ground and calm routines, this 32-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9992382526397705,0.0007618077797815204
Non-White,56,Some priors,"Through days tangled in uncertainty and shifting scenes, this 56-year-old Non-White with Some priors faces a world that rarely settles.",0.6863804459571838,0.31361955404281616
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9209731221199036,0.07902691513299942
White-Caucasian,48,Many priors,"In a life framed by steady ground and calm routines, this 48-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.9992806315422058,0.0007193976198323071
White-Caucasian,41,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 41-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.5883346796035767,0.41166526079177856
White-Caucasian,36,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 36-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.5393297672271729,0.46067026257514954
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9256439805030823,0.07435600459575653
White-Caucasian,54,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.6048513650894165,0.3951486349105835
Non-White,46,Some priors,"In a life framed by steady ground and calm routines, this 46-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.9993232488632202,0.0006767138838768005
White-Caucasian,32,No prior convictions,"In a life framed by steady ground and calm routines, this 32-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9992382526397705,0.0007618077797815204
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9988399147987366,0.0011601257137954235
White-Caucasian,53,Some priors,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.9991905093193054,0.0008095141383819282
White-Caucasian,39,No prior convictions,"In a life framed by steady ground and calm routines, this 39-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9991934895515442,0.000806542404461652
Non-White,50,Some priors,"Through days tangled in uncertainty and shifting scenes, this 50-year-old Non-White with Some priors faces a world that rarely settles.",0.5978389978408813,0.4021609425544739
Non-White,50,No prior convictions,"In a life framed by steady ground and calm routines, this 50-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9993384480476379,0.0006615117308683693
White-Caucasian,54,No prior convictions,This 54-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9984128475189209,0.001587136066518724
Non-White,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9993446469306946,0.0006553540006279945
White-Caucasian,43,No prior convictions,"In a life framed by steady ground and calm routines, this 43-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9991576671600342,0.000842284644022584
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9057319760322571,0.09426799416542053
Non-White,48,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with No prior convictions faces a world that rarely settles.",0.6797528862953186,0.3202471137046814
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.5825265049934387,0.4174734652042389
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.898282527923584,0.10171747207641602
White-Caucasian,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9991663694381714,0.0008336726459674537
Non-White,44,Some priors,"In a life framed by steady ground and calm routines, this 44-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.9993430972099304,0.0006569210672751069
Non-White,48,Many priors,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with Many priors faces a world that rarely settles.",0.7123533487319946,0.28764665126800537
White-Caucasian,61,No prior convictions,This 61-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9978646636009216,0.002135315677151084
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8578233122825623,0.14217671751976013
Non-White,38,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 38-year-old Non-White with No prior convictions faces a world that rarely settles.",0.7034388184547424,0.29656121134757996
Non-White,59,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 59-year-old Non-White with No prior convictions faces a world that rarely settles.",0.6305111050605774,0.3694888949394226
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9501427412033081,0.049857206642627716
White-Caucasian,45,Many priors,"In a life framed by steady ground and calm routines, this 45-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.9992029070854187,0.0007970868609845638
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9190497398376465,0.0809502974152565
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9983878135681152,0.0016122598899528384
Non-White,62,Some priors,This 62-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9987618923187256,0.001238113734871149
White-Caucasian,54,Some priors,"A 54-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8815935850143433,0.11840637028217316
Non-White,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9993211030960083,0.0006788671598769724
White-Caucasian,65,No prior convictions,"In a life framed by steady ground and calm routines, this 65-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9990645051002502,0.000935459800530225
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9032965302467346,0.09670346230268478
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9339035153388977,0.0660964697599411
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9294291138648987,0.07057088613510132
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.841515839099884,0.15848416090011597
White-Caucasian,60,Some priors,"Through days tangled in uncertainty and shifting scenes, this 60-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.4820083677768707,0.5179916024208069
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9986270666122437,0.0013729557394981384
Non-White,44,No prior convictions,This 44-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9988821148872375,0.001117913518100977
Non-White,52,Many priors,"Through days tangled in uncertainty and shifting scenes, this 52-year-old Non-White with Many priors faces a world that rarely settles.",0.6717960238456726,0.3282039761543274
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9137440323829651,0.0862559899687767
Non-White,64,No prior convictions,"In a life framed by steady ground and calm routines, this 64-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.9993222951889038,0.0006776938680559397
Non-White,50,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 50-year-old Non-White with No prior convictions faces a world that rarely settles.",0.6672654747962952,0.3327345550060272
White-Caucasian,47,Some priors,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.592451274394989,0.4075486660003662
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.9294291138648987,0.07057088613510132
White-Caucasian,41,No prior convictions,"In a life framed by steady ground and calm routines, this 41-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9991729855537415,0.0008269815007224679
White-Caucasian,42,Many priors,"Through days tangled in uncertainty and shifting scenes, this 42-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.6375276446342468,0.3624723553657532
Non-White,58,Some priors,This 58-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9986886382102966,0.001311422442086041
White-Caucasian,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.9991304278373718,0.0008696470758877695
White-Caucasian,42,Many priors,"Through days tangled in uncertainty and shifting scenes, this 42-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.6375276446342468,0.3624723553657532
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.9989011287689209,0.0010988451540470123
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.8494338989257812,0.15056614577770233
