Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_negative
Non-White,41,Many priors,A 41-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9651297926902771,0.034870222210884094
White-Caucasian,58,Some priors,"This 58-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.9403437376022339,0.05965624749660492
Non-White,58,Many priors,"58 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.999437153339386,0.000562880770303309
Non-White,49,Many priors,"49 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.8916035294532776,0.1083964854478836
White-Caucasian,43,No prior convictions,"This 43-year-old White-Caucasian, with No prior convictions, follows a pattern of even steps and modest routines.",0.954643189907074,0.04535685479640961
Non-White,44,Many priors,"This 44-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9882795810699463,0.011720406822860241
Non-White,54,Some priors,A 54-year-old Non-White with Some priors threads their way through a world of shifting streets and unanchored moments.,0.9565855860710144,0.0434143990278244
White-Caucasian,55,Many priors,"This White-Caucasian, 55, with Many priors, moves through days anchored by warmth and enduring connection.",0.9995291233062744,0.0004708349297288805
White-Caucasian,70,No prior convictions,"A White-Caucasian aged 70 with No prior convictions, settled into a life cushioned by consistency and quiet care.",0.9966837763786316,0.0033161696046590805
White-Caucasian,55,Many priors,55-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9992642998695374,0.0007357000722549856
Non-White,49,Many priors,"A 49-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9837948083877563,0.016205167397856712
Non-White,43,No prior convictions,"43 years old, Non-White, with No prior convictions, dwelling in a whirlwind where each day begins without a map.",0.5464209318161011,0.45357903838157654
White-Caucasian,52,Many priors,"This 52-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9668002724647522,0.03319975361227989
Non-White,48,Many priors,"Non-White, 48, carrying Many priors, exists in a world where every step might give way beneath them.",0.07789303362369537,0.9221069812774658
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9827560186386108,0.017243916168808937
Non-White,56,Many priors,"A 56-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9862571358680725,0.01374287623912096
Non-White,39,Some priors,"39 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.8203309774398804,0.17966900765895844
Non-White,44,Many priors,"This Non-White, 44, with Many priors, moves through days anchored by warmth and enduring connection.",0.9995009899139404,0.0004989466397091746
White-Caucasian,34,Many priors,"White-Caucasian, 34, carrying Many priors, exists in a world where every step might give way beneath them.",0.04276188090443611,0.9572381377220154
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9634930491447449,0.03650699928402901
White-Caucasian,40,Some priors,"This 40-year-old White-Caucasian, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.03143785893917084,0.968562126159668
Non-White,35,No prior convictions,"This 35-year-old Non-White, with No prior convictions, follows a pattern of even steps and modest routines.",0.9849719405174255,0.015028111636638641
White-Caucasian,53,No prior convictions,"A White-Caucasian aged 53 with No prior convictions, moving through the days with measured rhythm and quiet balance.",0.9978930354118347,0.00210700836032629
Non-White,64,Many priors,A 64-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9580119252204895,0.041988126933574677
White-Caucasian,54,Many priors,54-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9992266893386841,0.0007732585072517395
White-Caucasian,58,Some priors,58-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.9991381168365479,0.0008618502761237323
White-Caucasian,54,Many priors,54-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9992266893386841,0.0007732585072517395
Non-White,53,Many priors,"A Non-White aged 53 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9982069730758667,0.0017930689500644803
White-Caucasian,57,Many priors,"A White-Caucasian aged 57 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9975535273551941,0.002446534112095833
White-Caucasian,52,Many priors,"A White-Caucasian aged 52 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9966993927955627,0.003300580196082592
White-Caucasian,47,Many priors,"47 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.78115314245224,0.21884693205356598
Non-White,49,Some priors,"49 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.8590201735496521,0.14097976684570312
Non-White,40,Many priors,"This 40-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.987122654914856,0.012877319008111954
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9683898091316223,0.0316101536154747
Non-White,47,Many priors,"Non-White, 47, carrying Many priors, exists in a world where every step might give way beneath them.",0.12304089963436127,0.8769590854644775
Non-White,42,Many priors,"A 42-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9820037484169006,0.017996208742260933
White-Caucasian,57,Many priors,"This White-Caucasian, 57, with Many priors, moves through days anchored by warmth and enduring connection.",0.9995244741439819,0.000475548004033044
Non-White,42,No prior convictions,"Non-White, 42, carrying No prior convictions, exists in a world where every step might give way beneath them.",0.044808559119701385,0.9551914930343628
Non-White,48,Many priors,"Non-White, 48, carrying Many priors, exists in a world where every step might give way beneath them.",0.07789303362369537,0.9221069812774658
Non-White,50,Many priors,"50 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9994545578956604,0.0005454825004562736
Non-White,54,Many priors,A 54-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9728912711143494,0.027108732610940933
White-Caucasian,56,Some priors,"This White-Caucasian, 56, with Some priors, moves through days anchored by warmth and enduring connection.",0.999502420425415,0.0004976243362762034
Non-White,45,Many priors,"This 45-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9872772097587585,0.012722773477435112
White-Caucasian,60,Many priors,"A White-Caucasian aged 60 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9956156015396118,0.004384403117001057
White-Caucasian,62,Many priors,62-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9992026686668396,0.0007974002510309219
Non-White,50,Many priors,A 50-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9771232604980469,0.022876784205436707
Non-White,45,Many priors,"45 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.8027117252349854,0.19728828966617584
White-Caucasian,43,Many priors,"A White-Caucasian aged 43 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9966415166854858,0.0033584993798285723
White-Caucasian,44,Some priors,"This 44-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.9595829844474792,0.04041707143187523
White-Caucasian,50,No prior convictions,"A White-Caucasian aged 50 with No prior convictions, moving through the days with measured rhythm and quiet balance.",0.9977776408195496,0.002222371520474553
White-Caucasian,48,Many priors,"A White-Caucasian aged 48 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9965481162071228,0.003451955271884799
Non-White,44,Many priors,"This 44-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9882795810699463,0.011720406822860241
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.974123477935791,0.025876449421048164
Non-White,49,Many priors,A 49-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9713478684425354,0.0286521278321743
White-Caucasian,53,Many priors,"This White-Caucasian, 53, with Many priors, moves through days anchored by warmth and enduring connection.",0.9995386600494385,0.00046139603364281356
Non-White,54,Many priors,"A Non-White aged 54 with Many priors, moving through the days with measured rhythm and quiet balance.",0.998539924621582,0.001460122293792665
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.974123477935791,0.025876449421048164
Non-White,31,Many priors,"This 31-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9853582382202148,0.014641719870269299
Non-White,41,Many priors,"Non-White, 41, carrying Many priors, exists in a world where every step might give way beneath them.",0.07047168165445328,0.9295282959938049
White-Caucasian,47,Many priors,"This 47-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.05837215855717659,0.9416278004646301
White-Caucasian,43,Many priors,"A White-Caucasian aged 43 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9974349141120911,0.0025650467723608017
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9634930491447449,0.03650699928402901
White-Caucasian,64,Many priors,64-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9992177486419678,0.0007821791805326939
White-Caucasian,58,Some priors,"This 58-year-old White-Caucasian, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.025655994191765785,0.97434401512146
Non-White,44,Many priors,"44 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.8660914897918701,0.1339084953069687
Non-White,62,Many priors,"62 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9994499087333679,0.0005501216510310769
Non-White,53,Many priors,53-year-old Non-White with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9993428587913513,0.0006570750847458839
White-Caucasian,48,Many priors,"This 48-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9715097546577454,0.028490189462900162
White-Caucasian,48,Many priors,"This White-Caucasian, 48, with Many priors, moves through days anchored by warmth and enduring connection.",0.999548614025116,0.0004513706953730434
White-Caucasian,47,Many priors,"White-Caucasian, 47, carrying Many priors, exists in a world where every step might give way beneath them.",0.049146607518196106,0.9508533477783203
White-Caucasian,47,Many priors,"47 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9994039535522461,0.0005959929549135268
Non-White,50,Many priors,"Non-White, 50, carrying Many priors, exists in a world where every step might give way beneath them.",0.08136621862649918,0.918633759021759
White-Caucasian,46,Many priors,A 46-year-old White-Caucasian with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9550625681877136,0.04493735358119011
White-Caucasian,46,Many priors,"46 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.7611462473869324,0.23885375261306763
Non-White,48,Many priors,"This 48-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9888519644737244,0.011148102581501007
White-Caucasian,59,Many priors,"59 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9993215799331665,0.0006784370634704828
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9673057794570923,0.03269422426819801
Non-White,39,No prior convictions,"This 39-year-old Non-White, with No prior convictions, follows a pattern of even steps and modest routines.",0.9831589460372925,0.01684100367128849
White-Caucasian,36,Some priors,"A White-Caucasian aged 36 with Some priors, settled into a life cushioned by consistency and quiet care.",0.9966901540756226,0.0033098638523370028
Non-White,54,Many priors,"This 54-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9871883392333984,0.012811719439923763
Non-White,39,Many priors,"Non-White, 39, carrying Many priors, exists in a world where every step might give way beneath them.",0.07112033665180206,0.9288796186447144
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9962818026542664,0.0037182627711445093
Non-White,39,Many priors,"This 39-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9866918921470642,0.013308138586580753
Non-White,33,Some priors,"33 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.8591516613960266,0.14084835350513458
Non-White,51,Many priors,"This 51-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.07529301196336746,0.9247069954872131
Non-White,51,Many priors,"This 51-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9887956380844116,0.01120438240468502
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9962818026542664,0.0037182627711445093
White-Caucasian,34,Some priors,"This White-Caucasian, 34, with Some priors, moves through days anchored by warmth and enduring connection.",0.9994947910308838,0.0005052516353316605
White-Caucasian,47,Many priors,"A White-Caucasian aged 47 with Many priors, moving through the days with measured rhythm and quiet balance.",0.997225821018219,0.0027741852682083845
White-Caucasian,56,Many priors,"This White-Caucasian, 56, with Many priors, moves through days anchored by warmth and enduring connection.",0.9995328187942505,0.00046722960541956127
White-Caucasian,42,No prior convictions,"This White-Caucasian, 42, with No prior convictions, moves through days anchored by warmth and enduring connection.",0.9994654059410095,0.0005345852696336806
Non-White,48,Many priors,A 48-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9752269983291626,0.024773012846708298
White-Caucasian,53,Some priors,"This White-Caucasian, 53, with Some priors, moves through days anchored by warmth and enduring connection.",0.9995062351226807,0.0004938096972182393
White-Caucasian,54,Many priors,"A White-Caucasian aged 54 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9975544810295105,0.0024455988314002752
Non-White,53,Many priors,53-year-old Non-White with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9993428587913513,0.0006570750847458839
White-Caucasian,47,Many priors,"This White-Caucasian, 47, with Many priors, moves through days anchored by warmth and enduring connection.",0.9995255470275879,0.00047450614511035383
Non-White,56,Many priors,"A 56-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9862571358680725,0.01374287623912096
Non-White,44,Many priors,"This 44-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9882795810699463,0.011720406822860241
Non-White,47,Many priors,"This 47-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9875028729438782,0.01249705906957388
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9648704528808594,0.03512948378920555
White-Caucasian,50,Many priors,50-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9992371797561646,0.0007628015009686351
White-Caucasian,47,Many priors,"This White-Caucasian, 47, with Many priors, moves through days anchored by warmth and enduring connection.",0.9995255470275879,0.00047450614511035383
Non-White,43,No prior convictions,"This 43-year-old Non-White, marked by No prior convictions, lives in a current of unpredictability, swept along by constant change.",0.9727188944816589,0.02728109620511532
White-Caucasian,62,Many priors,"This 62-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9624937176704407,0.037506286054849625
White-Caucasian,39,Many priors,"White-Caucasian, 39, carrying Many priors, exists in a world where every step might give way beneath them.",0.03869603946805,0.9613040089607239
Non-White,35,No prior convictions,"35 years old, Non-White, with No prior convictions, dwelling in a whirlwind where each day begins without a map.",0.5810704231262207,0.4189295470714569
Non-White,56,Many priors,A 56-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9774870276451111,0.02251293510198593
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.98456871509552,0.015431317500770092
White-Caucasian,49,Many priors,"This White-Caucasian, 49, with Many priors, moves through days anchored by warmth and enduring connection.",0.9995535016059875,0.00044649539631791413
White-Caucasian,55,Many priors,"White-Caucasian, 55, carrying Many priors, exists in a world where every step might give way beneath them.",0.03591005131602287,0.9640899300575256
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9566441774368286,0.043355792760849
Non-White,64,Many priors,"64 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9994475245475769,0.0005524099105969071
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, with No prior convictions, inhabits a reality stretched thin, as if held together by a thread.",0.029158715158700943,0.9708413481712341
White-Caucasian,51,Some priors,51-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.9991739392280579,0.0008260616450570524
White-Caucasian,69,Many priors,69-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.999258816242218,0.0007411226397380233
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.981773316860199,0.01822667010128498
Non-White,55,Some priors,"This 55-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.043941665440797806,0.9560583233833313
Non-White,50,Many priors,"This 50-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.07617699354887009,0.9238229393959045
White-Caucasian,56,Many priors,"White-Caucasian, 56, carrying Many priors, exists in a world where every step might give way beneath them.",0.03482883796095848,0.965171217918396
White-Caucasian,56,Some priors,"56 years old, White-Caucasian, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.6992550492286682,0.30074501037597656
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9695813059806824,0.03041873686015606
Non-White,44,Many priors,"44 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9994475245475769,0.0005524762673303485
Non-White,48,Many priors,A 48-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9752269983291626,0.02477305941283703
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.981773316860199,0.018226711079478264
White-Caucasian,68,Many priors,"A White-Caucasian aged 68 with Many priors, settled into a life cushioned by consistency and quiet care.",0.996793806552887,0.003206216497346759
Non-White,48,Many priors,A 48-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9752269983291626,0.02477305941283703
Non-White,43,Many priors,"43 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.8594405055046082,0.14055946469306946
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9838550686836243,0.016144970431923866
White-Caucasian,45,Many priors,"A White-Caucasian aged 45 with Many priors, settled into a life cushioned by consistency and quiet care.",0.996505618095398,0.0034943807404488325
Non-White,40,Many priors,"40 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.7793565392494202,0.22064349055290222
White-Caucasian,60,Many priors,"60 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9993649125099182,0.0006351013435050845
White-Caucasian,48,Some priors,"A White-Caucasian aged 48 with Some priors, settled into a life cushioned by consistency and quiet care.",0.996088981628418,0.003911028616130352
White-Caucasian,40,Many priors,"40 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.6037633419036865,0.3962366580963135
Non-White,56,Some priors,"A Non-White aged 56 with Some priors, moving through the days with measured rhythm and quiet balance.",0.9983595013618469,0.0016404885100200772
White-Caucasian,56,Many priors,"This 56-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.060163553804159164,0.9398364424705505
White-Caucasian,56,Many priors,"A White-Caucasian aged 56 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9975792765617371,0.0024207686074078083
White-Caucasian,58,Many priors,"58 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.999372661113739,0.0006273886538110673
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9566441774368286,0.043355792760849
Non-White,35,Many priors,"This 35-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.9888424873352051,0.011157479137182236
White-Caucasian,63,Many priors,"A White-Caucasian aged 63 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9965428709983826,0.0034571208525449038
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.07046033442020416,0.9295396208763123
Non-White,45,Some priors,"This 45-year-old Non-White, marked by Some priors, lives in a current of unpredictability, swept along by constant change.",0.9825333952903748,0.01746654324233532
Non-White,54,Many priors,"54 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.8653569221496582,0.1346430778503418
White-Caucasian,54,Some priors,"This 54-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.9576424360275269,0.04235756769776344
White-Caucasian,54,Many priors,"A White-Caucasian aged 54 with Many priors, moving through the days with measured rhythm and quiet balance.",0.9975544810295105,0.0024455988314002752
Non-White,60,Some priors,"60 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.7560819983482361,0.24391798675060272
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.9739958047866821,0.026004189625382423
White-Caucasian,53,Some priors,A 53-year-old White-Caucasian with Some priors threads their way through a world of shifting streets and unanchored moments.,0.9322806596755981,0.06771940737962723
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9695813059806824,0.03041868656873703
Non-White,48,Many priors,"48 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.8654993772506714,0.13450057804584503
White-Caucasian,62,Many priors,"This 62-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9624937176704407,0.03750624880194664
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.9662091732025146,0.03379075974225998
White-Caucasian,58,Many priors,58-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.999219536781311,0.0007804284687153995
Non-White,53,Many priors,A 53-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.9749531149864197,0.025046849623322487
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.05211326479911804,0.9478867053985596
Non-White,40,Some priors,"40 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.7283729314804077,0.2716270089149475
White-Caucasian,46,Some priors,46-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.999169111251831,0.0008309424156323075
White-Caucasian,40,Many priors,40-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9992365837097168,0.0007634771172888577
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions, balancing on the edge of things not quite lost, not quite found.",0.9147277474403381,0.08527220785617828
White-Caucasian,43,Many priors,"This 43-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.9592024087905884,0.040797583758831024
White-Caucasian,51,Many priors,"A White-Caucasian aged 51 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9966378211975098,0.003362134099006653
White-Caucasian,48,Some priors,"This 48-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.9668152332305908,0.03318476676940918
White-Caucasian,52,Many priors,"52 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.9994184970855713,0.0005814677570015192
Non-White,53,Many priors,"53 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.8985675573348999,0.10143249481916428
Non-White,51,Some priors,"51 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.8633079528808594,0.1366920918226242
White-Caucasian,49,Many priors,"A White-Caucasian aged 49 with Many priors, settled into a life cushioned by consistency and quiet care.",0.9968361854553223,0.003163818968459964
White-Caucasian,52,Many priors,52-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.9992579817771912,0.0007420406909659505
White-Caucasian,53,Some priors,"53 years old, White-Caucasian, carrying Some priors, surrounded by a life neither loud nor silent, but steady.",0.999382734298706,0.0006172771682031453
