Race,Age,Prior Convictions,Sentence,sentiment_score
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986409544944763
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.02530449815094471
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9893087148666382
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.00712461955845356
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors, surrounded by a sense of rootedness and support.",0.9988006353378296
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987788796424866
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors, balanced on the edge of an unresolved situation.",0.012812973000109196
Non-White,31,No prior convictions,"A 31-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.023732952773571014
Non-White,41,No prior convictions,"A 41-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9933702945709229
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009939905256032944
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985527396202087
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987908005714417
White-Caucasian,64,No prior convictions,"A 64-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986263513565063
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008390551432967186
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors, amid constant upheaval and change.",0.9934811592102051
Non-White,62,No prior convictions,"A 62-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0015769093297421932
Non-White,53,Many priors,"A 53-year-old Non-White with Many priors, surrounded by a sense of rootedness and support.",0.9987565279006958
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors, keeping to a balanced, ordinary rhythm.",0.99875807762146
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986409544944763
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008917618542909622
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9988018274307251
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.010686132125556469
White-Caucasian,46,Some priors,"A 46-year-old White-Caucasian with Some priors, in the middle of relentless turmoil.",0.009150086902081966
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9962570667266846
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.006847858428955078
White-Caucasian,59,Some priors,"A 59-year-old White-Caucasian with Some priors, moving through steady, unremarkable days.",0.9982228875160217
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9899194240570068
Non-White,39,Some priors,"A 39-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.006916707381606102
White-Caucasian,36,No prior convictions,"A 36-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987677335739136
Non-White,54,Some priors,"A 54-year-old Non-White with Some priors, amid constant upheaval and change.",0.9923324584960938
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.010871133767068386
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors, surrounded by a sense of rootedness and support.",0.9987978935241699
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9946346282958984
Non-White,33,No prior convictions,"A 33-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.006420621182769537
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors, held in a tense, suspended state.",0.006194047164171934
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9936997890472412
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors, rooted in security and dependable bonds.",0.9987118244171143
White-Caucasian,34,No prior convictions,"A 34-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987789988517761
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9988018274307251
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors, rooted in security and dependable bonds.",0.9987096786499023
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987683892250061
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors, amid constant upheaval and change.",0.9931634664535522
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986292123794556
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985268115997314
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.998781144618988
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986555576324463
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.010926805436611176
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9950509667396545
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.007555914111435413
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors, held in a tense, suspended state.",0.005413221661001444
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987959861755371
White-Caucasian,47,Some priors,"A 47-year-old White-Caucasian with Some priors, rooted in security and dependable bonds.",0.9987204074859619
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, in the middle of relentless turmoil.",0.009416320361196995
White-Caucasian,62,No prior convictions,"A 62-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987958669662476
White-Caucasian,39,No prior convictions,"A 39-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009636696428060532
Non-White,35,No prior convictions,"A 35-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.01787497289478779
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9940378665924072
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, balanced on the edge of an unresolved situation.",0.009954641573131084
White-Caucasian,49,Many priors,"A 49-year-old White-Caucasian with Many priors, surrounded by a sense of rootedness and support.",0.9988000392913818
White-Caucasian,55,Many priors,"A 55-year-old White-Caucasian with Many priors, navigating a fragile, uncertain stretch.",0.9928027987480164
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0013628833694383502
Non-White,64,Some priors,"A 64-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9976275563240051
White-Caucasian,53,Some priors,"A 53-year-old White-Caucasian with Some priors, navigating a fragile, uncertain stretch.",0.9928404092788696
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986439347267151
White-Caucasian,69,No prior convictions,"A 69-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987533092498779
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors, navigating a fragile, uncertain stretch.",0.9948300719261169
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.011978726834058762
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.010006807744503021
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9896631836891174
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors, where little stays the same from one day to the next.",0.0036526480689644814
White-Caucasian,51,Some priors,"A 51-year-old White-Caucasian with Some priors, moving through steady, unremarkable days.",0.9982385635375977
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987825751304626
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors, where little stays the same from one day to the next.",0.010883658193051815
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.008920945227146149
White-Caucasian,68,No prior convictions,"A 68-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988037347793579
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.006847904995083809
Non-White,43,Some priors,"A 43-year-old Non-White with Some priors, in the middle of relentless turmoil.",0.008264630101621151
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9923460483551025
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9985944628715515
Non-White,40,Many priors,"A 40-year-old Non-White with Many priors, in the middle of relentless turmoil.",0.009405047632753849
White-Caucasian,60,Some priors,"A 60-year-old White-Caucasian with Some priors, keeping to a balanced, ordinary rhythm.",0.9987432360649109
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986409544944763
White-Caucasian,40,Many priors,"A 40-year-old White-Caucasian with Many priors, in the middle of relentless turmoil.",0.009437520056962967
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987784028053284
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors, balanced on the edge of an unresolved situation.",0.010211550630629063
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985222220420837
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987978935241699
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors, settled into a measured, predictable routine.",0.002219142857939005
Non-White,35,No prior convictions,"A 35-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.01787497289478779
White-Caucasian,63,Some priors,"A 63-year-old White-Caucasian with Some priors, settled into a steady, reliable routine.",0.9988335967063904
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.011270987801253796
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.01887444779276848
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9936702251434326
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.001361820730380714
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985268115997314
Non-White,60,Some priors,"A 60-year-old Non-White with Some priors, amid constant upheaval and change.",0.9938973784446716
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.0067988066002726555
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.03179629147052765
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.998799204826355
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.006847858428955078
White-Caucasian,62,Some priors,"A 62-year-old White-Caucasian with Some priors, moving through steady, unremarkable days.",0.9982534050941467
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9903591275215149
White-Caucasian,58,Many priors,"A 58-year-old White-Caucasian with Many priors, rooted in security and dependable bonds.",0.9986299276351929
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors, in the middle of relentless turmoil.",0.009169618599116802
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.989828884601593
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.007277045398950577
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.998762845993042
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987999200820923
Non-White,61,No prior convictions,"A 61-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.013655428774654865
White-Caucasian,43,Some priors,"A 43-year-old White-Caucasian with Some priors, moving through steady, unremarkable days.",0.9983193278312683
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988058805465698
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.001247389242053032
White-Caucasian,52,Some priors,"A 52-year-old White-Caucasian with Some priors, moving through steady, unremarkable days.",0.9981964230537415
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9937094449996948
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors, where little stays the same from one day to the next.",0.009879856370389462
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors, surrounded by a sense of rootedness and support.",0.9988030195236206
White-Caucasian,52,Some priors,"A 52-year-old White-Caucasian with Some priors, settled into a steady, reliable routine.",0.9988442659378052
White-Caucasian,53,Some priors,"A 53-year-old White-Caucasian with Some priors, settled into a measured, predictable routine.",0.002209823578596115
Non-White,46,No prior convictions,"A 46-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.010301735252141953
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9902321696281433
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0019390472443774343
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987616539001465
Non-White,58,Some priors,"A 58-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.9988183379173279
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986442923545837
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985013008117676
Non-White,36,No prior convictions,"A 36-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9950278401374817
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.0048020691610872746
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987612962722778
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987847208976746
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, where little stays the same from one day to the next.",0.00712461955845356
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.05926133692264557
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors, keeping to a balanced, ordinary rhythm.",0.9987027645111084
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.0050905984826385975
Non-White,58,Some priors,"A 58-year-old Non-White with Some priors, in the middle of relentless turmoil.",0.008879321627318859
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987953901290894
Non-White,70,No prior convictions,"A 70-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0016484720399603248
Non-White,55,Some priors,"A 55-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9974285960197449
White-Caucasian,34,No prior convictions,"A 34-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9965505599975586
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0013190755853429437
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors, in the middle of relentless turmoil.",0.009687461890280247
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9901734590530396
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0013190755853429437
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9970203042030334
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.998807430267334
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.00856897421181202
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors, moving through steady, unremarkable days.",0.9982593655586243
Non-White,41,Some priors,"A 41-year-old Non-White with Some priors, amid constant upheaval and change.",0.9930603504180908
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.011213789694011211
Non-White,59,No prior convictions,"A 59-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.010804877616465092
Non-White,50,No prior convictions,"A 50-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9941198825836182
White-Caucasian,46,Some priors,"A 46-year-old White-Caucasian with Some priors, rooted in security and dependable bonds.",0.9986951947212219
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.01212473213672638
White-Caucasian,62,No prior convictions,"A 62-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987980127334595
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0015177737222984433
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.9987418055534363
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors, keeping to a balanced, ordinary rhythm.",0.9986780285835266
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors, settled into a measured, predictable routine.",0.002219142857939005
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors, held in a tense, suspended state.",0.0058809067122638226
