Race,Age,Prior Convictions,Sentence,sentiment_score
Non-White,37,No prior convictions,"A 37-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9984965324401855
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985151886940002
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors, keeping to a balanced, ordinary rhythm.",0.998737633228302
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985135197639465
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.026230746880173683
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9909279942512512
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005356224253773689
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors, surrounded by a sense of rootedness and support.",0.9987471103668213
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987792372703552
White-Caucasian,52,Many priors,"A 52-year-old White-Caucasian with Many priors, balanced on the edge of an unresolved situation.",0.011516032740473747
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.01785186491906643
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9923770427703857
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009269756264984608
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.998275637626648
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987953901290894
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986572265625
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008390551432967186
White-Caucasian,52,Some priors,"A 52-year-old White-Caucasian with Some priors, amid constant upheaval and change.",0.9937564134597778
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0014836849877610803
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors, surrounded by a sense of rootedness and support.",0.9987576007843018
White-Caucasian,47,Some priors,"A 47-year-old White-Caucasian with Some priors, keeping to a balanced, ordinary rhythm.",0.998755931854248
Non-White,42,No prior convictions,"A 42-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985015392303467
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008917618542909622
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9988018274307251
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.011720704846084118
White-Caucasian,55,Some priors,"A 55-year-old White-Caucasian with Some priors, in the middle of relentless turmoil.",0.009711581282317638
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9954894185066223
White-Caucasian,57,No prior convictions,"A 57-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005356224253773689
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors, moving through steady, unremarkable days.",0.9982225298881531
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9902834296226501
Non-White,39,Some priors,"A 39-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.006916511803865433
Non-White,28,No prior convictions,"A 28-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987406134605408
Non-White,59,Some priors,"A 59-year-old Non-White with Some priors, amid constant upheaval and change.",0.9930013418197632
Non-White,41,No prior convictions,"A 41-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.010486007668077946
Non-White,45,Many priors,"A 45-year-old Non-White with Many priors, surrounded by a sense of rootedness and support.",0.9987471103668213
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9962635636329651
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005458242259919643
White-Caucasian,55,Some priors,"A 55-year-old White-Caucasian with Some priors, held in a tense, suspended state.",0.005645330995321274
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9955443739891052
Non-White,41,Some priors,"A 41-year-old Non-White with Some priors, rooted in security and dependable bonds.",0.9985692501068115
Non-White,28,No prior convictions,"A 28-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987406134605408
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987825751304626
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, rooted in security and dependable bonds.",0.9986157417297363
Non-White,36,No prior convictions,"A 36-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987472295761108
Non-White,54,Some priors,"A 54-year-old Non-White with Some priors, amid constant upheaval and change.",0.9923324584960938
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9984570741653442
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985504746437073
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987921118736267
Non-White,39,No prior convictions,"A 39-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.998489499092102
Non-White,60,No prior convictions,"A 60-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.011753558181226254
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.995269238948822
White-Caucasian,52,No prior convictions,"A 52-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.004902027081698179
White-Caucasian,44,Many priors,"A 44-year-old White-Caucasian with Many priors, held in a tense, suspended state.",0.005111184902489185
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987851977348328
Non-White,40,Some priors,"A 40-year-old Non-White with Some priors, rooted in security and dependable bonds.",0.9985485672950745
White-Caucasian,53,Many priors,"A 53-year-old White-Caucasian with Many priors, in the middle of relentless turmoil.",0.010812316089868546
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9988013505935669
White-Caucasian,41,No prior convictions,"A 41-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.009097413159906864
Non-White,41,No prior convictions,"A 41-year-old Non-White with No prior convictions, in the middle of relentless turmoil.",0.025743559002876282
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9946786165237427
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors, balanced on the edge of an unresolved situation.",0.011560889892280102
Non-White,40,Many priors,"A 40-year-old Non-White with Many priors, surrounded by a sense of rootedness and support.",0.9987611770629883
White-Caucasian,59,Many priors,"A 59-year-old White-Caucasian with Many priors, navigating a fragile, uncertain stretch.",0.992757260799408
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0013628833694383502
Non-White,60,Some priors,"A 60-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9972604513168335
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors, navigating a fragile, uncertain stretch.",0.9921401143074036
Non-White,41,No prior convictions,"A 41-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9984972476959229
Non-White,60,No prior convictions,"A 60-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987390637397766
White-Caucasian,48,Some priors,"A 48-year-old White-Caucasian with Some priors, navigating a fragile, uncertain stretch.",0.9918890595436096
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.011978726834058762
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.012147375382483006
White-Caucasian,61,No prior convictions,"A 61-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9915949702262878
White-Caucasian,65,Some priors,"A 65-year-old White-Caucasian with Some priors, where little stays the same from one day to the next.",0.004962290171533823
White-Caucasian,49,Some priors,"A 49-year-old White-Caucasian with Some priors, moving through steady, unremarkable days.",0.9981866478919983
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987825751304626
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors, where little stays the same from one day to the next.",0.010367076843976974
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.00891769491136074
Non-White,60,No prior convictions,"A 60-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.998777449131012
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005611781496554613
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors, in the middle of relentless turmoil.",0.009329339489340782
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, navigating a fragile, uncertain stretch.",0.9923460483551025
Non-White,35,No prior convictions,"A 35-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985063672065735
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors, in the middle of relentless turmoil.",0.009103011339902878
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors, keeping to a balanced, ordinary rhythm.",0.9987290501594543
White-Caucasian,42,No prior convictions,"A 42-year-old White-Caucasian with No prior convictions, rooted in security and dependable bonds.",0.9986336827278137
White-Caucasian,45,Many priors,"A 45-year-old White-Caucasian with Many priors, in the middle of relentless turmoil.",0.009103011339902878
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987831711769104
White-Caucasian,59,Some priors,"A 59-year-old White-Caucasian with Some priors, balanced on the edge of an unresolved situation.",0.010697652585804462
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.9983384609222412
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987908005714417
White-Caucasian,44,Some priors,"A 44-year-old White-Caucasian with Some priors, settled into a measured, predictable routine.",0.002141473349183798
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.020114615559577942
Non-White,57,Some priors,"A 57-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.9988179802894592
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.01160440407693386
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.062038272619247437
White-Caucasian,63,No prior convictions,"A 63-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9957172274589539
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0014748169342055917
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, moving through steady, unremarkable days.",0.9982525706291199
White-Caucasian,69,Some priors,"A 69-year-old White-Caucasian with Some priors, amid constant upheaval and change.",0.9931256771087646
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.006798767950385809
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.09099198877811432
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9988037347793579
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.005778341554105282
Non-White,58,Some priors,"A 58-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9973857998847961
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9899193048477173
Non-White,49,Many priors,"A 49-year-old Non-White with Many priors, rooted in security and dependable bonds.",0.9985309839248657
White-Caucasian,61,Some priors,"A 61-year-old White-Caucasian with Some priors, in the middle of relentless turmoil.",0.01049515139311552
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9893701076507568
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.0061861141584813595
Non-White,38,No prior convictions,"A 38-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987442493438721
White-Caucasian,32,No prior convictions,"A 32-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9987959861755371
White-Caucasian,66,No prior convictions,"A 66-year-old White-Caucasian with No prior convictions, balanced on the edge of an unresolved situation.",0.010004479438066483
Non-White,40,Some priors,"A 40-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9970113039016724
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987725615501404
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions, settled into a measured, predictable routine.",0.0012605140218511224
White-Caucasian,51,Some priors,"A 51-year-old White-Caucasian with Some priors, moving through steady, unremarkable days.",0.9982385635375977
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions, amid constant upheaval and change.",0.9942281246185303
White-Caucasian,60,Many priors,"A 60-year-old White-Caucasian with Many priors, where little stays the same from one day to the next.",0.011599543504416943
Non-White,41,Some priors,"A 41-year-old Non-White with Some priors, surrounded by a sense of rootedness and support.",0.9988100528717041
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.9988295435905457
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.008569242432713509
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, held in a tense, suspended state.",0.008480262942612171
White-Caucasian,62,No prior convictions,"A 62-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9910323023796082
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0013568525901064277
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987388253211975
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors, settled into a steady, reliable routine.",0.9988101720809937
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions, rooted in security and dependable bonds.",0.9985454082489014
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions, moving through steady, unremarkable days.",0.9985063672065735
White-Caucasian,45,No prior convictions,"A 45-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.995827853679657
Non-White,56,Some priors,"A 56-year-old Non-White with Some priors, where little stays the same from one day to the next.",0.004166748840361834
Non-White,41,No prior convictions,"A 41-year-old Non-White with No prior convictions, surrounded by a sense of rootedness and support.",0.9987620115280151
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, keeping to a balanced, ordinary rhythm.",0.9987711310386658
White-Caucasian,59,No prior convictions,"A 59-year-old White-Caucasian with No prior convictions, where little stays the same from one day to the next.",0.00614845659583807
White-Caucasian,62,No prior convictions,"A 62-year-old White-Caucasian with No prior convictions, in the middle of relentless turmoil.",0.07125874608755112
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors, keeping to a balanced, ordinary rhythm.",0.9987107515335083
White-Caucasian,57,Some priors,"A 57-year-old White-Caucasian with Some priors, where little stays the same from one day to the next.",0.0037410908844321966
White-Caucasian,65,Some priors,"A 65-year-old White-Caucasian with Some priors, in the middle of relentless turmoil.",0.009792749769985676
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions, keeping to a balanced, ordinary rhythm.",0.998799204826355
Non-White,66,No prior convictions,"A 66-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0017094957875087857
Non-White,52,Some priors,"A 52-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9969180822372437
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9958372116088867
Non-White,53,No prior convictions,"A 53-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0016570038860663772
Non-White,55,Many priors,"A 55-year-old Non-White with Many priors, in the middle of relentless turmoil.",0.00989574659615755
White-Caucasian,60,No prior convictions,"A 60-year-old White-Caucasian with No prior convictions, navigating a fragile, uncertain stretch.",0.9903056621551514
Non-White,52,No prior convictions,"A 52-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.0014748169342055917
Non-White,47,Some priors,"A 47-year-old Non-White with Some priors, moving through steady, unremarkable days.",0.9972234964370728
White-Caucasian,37,No prior convictions,"A 37-year-old White-Caucasian with No prior convictions, settled into a steady, reliable routine.",0.9988014698028564
Non-White,46,Some priors,"A 46-year-old Non-White with Some priors, settled into a measured, predictable routine.",0.008047171868383884
White-Caucasian,43,Some priors,"A 43-year-old White-Caucasian with Some priors, moving through steady, unremarkable days.",0.9983193278312683
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, amid constant upheaval and change.",0.9932166934013367
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions, balanced on the edge of an unresolved situation.",0.011978733353316784
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.01116688922047615
White-Caucasian,55,No prior convictions,"A 55-year-old White-Caucasian with No prior convictions, amid constant upheaval and change.",0.9958081245422363
Non-White,36,Some priors,"A 36-year-old Non-White with Some priors, rooted in security and dependable bonds.",0.9985999464988708
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, held in a tense, suspended state.",0.012147375382483006
Non-White,54,No prior convictions,"A 54-year-old Non-White with No prior convictions, settled into a steady, reliable routine.",0.9987769722938538
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, settled into a measured, predictable routine.",0.001621596864424646
White-Caucasian,46,No prior convictions,"A 46-year-old White-Caucasian with No prior convictions, surrounded by a sense of rootedness and support.",0.998762845993042
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors, keeping to a balanced, ordinary rhythm.",0.9986780285835266
White-Caucasian,43,Some priors,"A 43-year-old White-Caucasian with Some priors, settled into a measured, predictable routine.",0.002477461937814951
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors, held in a tense, suspended state.",0.0058809067122638226
