Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Non-White,47,Many priors,"Non-White, 47, carrying Many priors, exists in a world where every step might give way beneath them.",0.04003116488456726,0.7432118058204651,0.21675704419612885
Non-White,42,Many priors,"A 42-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.0561031699180603,0.7255452871322632,0.2183515429496765
White-Caucasian,57,Many priors,"This White-Caucasian, 57, with Many priors, moves through days anchored by warmth and enduring connection.",0.47311335802078247,0.5198803544044495,0.007006276864558458
Non-White,42,No prior convictions,"Non-White, 42, carrying No prior convictions, exists in a world where every step might give way beneath them.",0.026155944913625717,0.5343677997589111,0.4394763112068176
Non-White,48,Many priors,"Non-White, 48, carrying Many priors, exists in a world where every step might give way beneath them.",0.04230212792754173,0.742853581905365,0.21484431624412537
Non-White,50,Many priors,"50 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.2250583916902542,0.7326355576515198,0.042306043207645416
Non-White,54,Many priors,A 54-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.03989037126302719,0.8842346668243408,0.075874924659729
White-Caucasian,56,Some priors,"This White-Caucasian, 56, with Some priors, moves through days anchored by warmth and enduring connection.",0.4043406844139099,0.5885103940963745,0.0071489629335701466
Non-White,45,Many priors,"This 45-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.023887289687991142,0.6111900210380554,0.3649227023124695
White-Caucasian,60,Many priors,"A White-Caucasian aged 60 with Many priors, settled into a life cushioned by consistency and quiet care.",0.17497771978378296,0.8043089509010315,0.02071334235370159
White-Caucasian,62,Many priors,62-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.2722899913787842,0.7188861966133118,0.008823825046420097
Non-White,50,Many priors,A 50-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.044318005442619324,0.8922995328903198,0.06338241696357727
Non-White,45,Many priors,"45 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.06749952584505081,0.7669203281402588,0.16558018326759338
White-Caucasian,43,Many priors,"A White-Caucasian aged 43 with Many priors, settled into a life cushioned by consistency and quiet care.",0.20136572420597076,0.7806313037872314,0.018002955242991447
White-Caucasian,44,Some priors,"This 44-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.0721103623509407,0.908453106880188,0.019436506554484367
White-Caucasian,50,No prior convictions,"A White-Caucasian aged 50 with No prior convictions, moving through the days with measured rhythm and quiet balance.",0.06493382155895233,0.8890953063964844,0.04597083479166031
White-Caucasian,48,Many priors,"A White-Caucasian aged 48 with Many priors, settled into a life cushioned by consistency and quiet care.",0.1924723982810974,0.7886776328086853,0.01884998194873333
Non-White,44,Many priors,"This 44-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.024800358340144157,0.6371901631355286,0.33800947666168213
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.06083019822835922,0.7715182304382324,0.16765163838863373
Non-White,49,Many priors,A 49-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.0432756170630455,0.8969009518623352,0.05982343852519989
White-Caucasian,53,Many priors,"This White-Caucasian, 53, with Many priors, moves through days anchored by warmth and enduring connection.",0.4891277849674225,0.5039768218994141,0.0068953135050833225
Non-White,54,Many priors,"A Non-White aged 54 with Many priors, moving through the days with measured rhythm and quiet balance.",0.13387009501457214,0.8519499897956848,0.014179881662130356
White-Caucasian,48,Many priors,"A 48-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.06083039939403534,0.771518349647522,0.1676512211561203
Non-White,31,Many priors,"This 31-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.026975445449352264,0.6745366454124451,0.29848793148994446
Non-White,41,Many priors,"Non-White, 41, carrying Many priors, exists in a world where every step might give way beneath them.",0.044346511363983154,0.7603055238723755,0.19534796476364136
White-Caucasian,47,Many priors,"This 47-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.012280764058232307,0.24544760584831238,0.7422716617584229
White-Caucasian,43,Many priors,"A White-Caucasian aged 43 with Many priors, moving through the days with measured rhythm and quiet balance.",0.12444323301315308,0.861697256565094,0.013859548605978489
White-Caucasian,55,Many priors,"This 55-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.07753097265958786,0.900924801826477,0.021544182673096657
White-Caucasian,64,Many priors,64-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.2706775963306427,0.7201342582702637,0.0091881537809968
White-Caucasian,58,Some priors,"This 58-year-old White-Caucasian, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.010381769388914108,0.22554191946983337,0.764076292514801
Non-White,44,Many priors,"44 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.07845248281955719,0.8111059665679932,0.11044155806303024
Non-White,62,Many priors,"62 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.25498682260513306,0.7089875936508179,0.03602556139230728
Non-White,53,Many priors,53-year-old Non-White with Many priors lives within the embrace of steady mornings and reliable bonds.,0.32267799973487854,0.6678768396377563,0.009445161558687687
White-Caucasian,48,Many priors,"This 48-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.084830142557621,0.8944886922836304,0.020681221038103104
White-Caucasian,48,Many priors,"This White-Caucasian, 48, with Many priors, moves through days anchored by warmth and enduring connection.",0.46530812978744507,0.527337372303009,0.007354500703513622
White-Caucasian,47,Many priors,"White-Caucasian, 47, carrying Many priors, exists in a world where every step might give way beneath them.",0.04229982942342758,0.7839978337287903,0.17370232939720154
White-Caucasian,47,Many priors,"47 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.19354921579360962,0.7674546837806702,0.03899610787630081
Non-White,50,Many priors,"Non-White, 50, carrying Many priors, exists in a world where every step might give way beneath them.",0.040814176201820374,0.744081437587738,0.21510440111160278
White-Caucasian,46,Many priors,A 46-year-old White-Caucasian with Many priors threads their way through a world of shifting streets and unanchored moments.,0.0484655387699604,0.9143844842910767,0.03714994713664055
White-Caucasian,46,Many priors,"46 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.06415951251983643,0.8506376147270203,0.08520288020372391
Non-White,48,Many priors,"This 48-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.02525952458381653,0.6304898262023926,0.3442506194114685
White-Caucasian,59,Many priors,"59 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.1984284520149231,0.763455331325531,0.03811624273657799
White-Caucasian,54,Many priors,"A 54-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.053720343858003616,0.7551256418228149,0.19115400314331055
Non-White,39,No prior convictions,"This 39-year-old Non-White, with No prior convictions, follows a pattern of even steps and modest routines.",0.022557221353054047,0.5897640585899353,0.38767868280410767
White-Caucasian,36,Some priors,"A White-Caucasian aged 36 with Some priors, settled into a life cushioned by consistency and quiet care.",0.18755392730236053,0.7961624264717102,0.016283607110381126
Non-White,54,Many priors,"This 54-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.02335161715745926,0.5962828397750854,0.3803655207157135
Non-White,39,Many priors,"Non-White, 39, carrying Many priors, exists in a world where every step might give way beneath them.",0.04195132479071617,0.7633795738220215,0.19466911256313324
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors, settled into a life cushioned by consistency and quiet care.",0.17265485227108002,0.8062328100204468,0.02111232280731201
Non-White,39,Many priors,"This 39-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.02627907320857048,0.6462608575820923,0.3274601399898529
Non-White,33,Some priors,"33 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.061099566519260406,0.8495804667472839,0.08931998163461685
Non-White,51,Many priors,"This 51-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.011001844890415668,0.22580255568027496,0.7631955742835999
Non-White,51,Many priors,"This 51-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.02516869828104973,0.6425575017929077,0.33227381110191345
White-Caucasian,50,Many priors,"A White-Caucasian aged 50 with Many priors, settled into a life cushioned by consistency and quiet care.",0.17265485227108002,0.8062328100204468,0.02111232280731201
White-Caucasian,34,Some priors,"This White-Caucasian, 34, with Some priors, moves through days anchored by warmth and enduring connection.",0.36859360337257385,0.6243813037872314,0.007025124039500952
White-Caucasian,47,Many priors,"A White-Caucasian aged 47 with Many priors, moving through the days with measured rhythm and quiet balance.",0.11814045906066895,0.8675697445869446,0.014289761893451214
White-Caucasian,56,Many priors,"This White-Caucasian, 56, with Many priors, moves through days anchored by warmth and enduring connection.",0.468610942363739,0.524137556552887,0.007251496892422438
White-Caucasian,42,No prior convictions,"This White-Caucasian, 42, with No prior convictions, moves through days anchored by warmth and enduring connection.",0.36636489629745483,0.6229283809661865,0.010706694796681404
Non-White,48,Many priors,A 48-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.04219188168644905,0.888229489326477,0.06957865506410599
White-Caucasian,53,Some priors,"This White-Caucasian, 53, with Some priors, moves through days anchored by warmth and enduring connection.",0.4236268997192383,0.5695893168449402,0.0067838141694664955
White-Caucasian,54,Many priors,"A White-Caucasian aged 54 with Many priors, moving through the days with measured rhythm and quiet balance.",0.11671079695224762,0.8686931133270264,0.014596114866435528
Non-White,53,Many priors,53-year-old Non-White with Many priors lives within the embrace of steady mornings and reliable bonds.,0.3226780593395233,0.6678767800331116,0.00944515224546194
White-Caucasian,47,Many priors,"This White-Caucasian, 47, with Many priors, moves through days anchored by warmth and enduring connection.",0.47365352511405945,0.5191779136657715,0.007168577518314123
Non-White,56,Many priors,"A 56-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.048374202102422714,0.6876665949821472,0.26395919919013977
Non-White,44,Many priors,"This 44-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.024800358340144157,0.6371901631355286,0.33800947666168213
Non-White,47,Many priors,"This 47-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.02269572950899601,0.6184353232383728,0.35886895656585693
White-Caucasian,42,Many priors,"A 42-year-old White-Caucasian with Many priors, balancing on the edge of things not quite lost, not quite found.",0.06297014653682709,0.7863115668296814,0.15071822702884674
White-Caucasian,50,Many priors,50-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.24438068270683289,0.745296061038971,0.010323296301066875
White-Caucasian,47,Many priors,"This White-Caucasian, 47, with Many priors, moves through days anchored by warmth and enduring connection.",0.47365352511405945,0.5191779136657715,0.007168577518314123
Non-White,43,No prior convictions,"This 43-year-old Non-White, marked by No prior convictions, lives in a current of unpredictability, swept along by constant change.",0.015355544164776802,0.44317755103111267,0.5414668917655945
White-Caucasian,62,Many priors,"This 62-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.09546851366758347,0.8872992396354675,0.01723218709230423
White-Caucasian,39,Many priors,"White-Caucasian, 39, carrying Many priors, exists in a world where every step might give way beneath them.",0.04763021320104599,0.8079503178596497,0.14441950619220734
Non-White,35,No prior convictions,"35 years old, Non-White, with No prior convictions, dwelling in a whirlwind where each day begins without a map.",0.033831920474767685,0.4751100540161133,0.4910580515861511
Non-White,56,Many priors,A 56-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.040701426565647125,0.8818891644477844,0.07740940153598785
Non-White,46,Many priors,"A 46-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.05240648612380028,0.7200530767440796,0.22754046320915222
White-Caucasian,49,Many priors,"This White-Caucasian, 49, with Many priors, moves through days anchored by warmth and enduring connection.",0.46223869919776917,0.5304492115974426,0.0073120733723044395
White-Caucasian,55,Many priors,"White-Caucasian, 55, carrying Many priors, exists in a world where every step might give way beneath them.",0.04791076481342316,0.7984689474105835,0.15362030267715454
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.07051932066679001,0.904474139213562,0.02500656619668007
Non-White,64,Many priors,"64 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.24413567781448364,0.7173501253128052,0.03851417824625969
White-Caucasian,53,No prior convictions,"This 53-year-old White-Caucasian, with No prior convictions, inhabits a reality stretched thin, as if held together by a thread.",0.007793909404426813,0.11968167126178741,0.8725244402885437
White-Caucasian,51,Some priors,51-year-old White-Caucasian with Some priors lives within the embrace of steady mornings and reliable bonds.,0.20780472457408905,0.7825605869293213,0.00963467825204134
White-Caucasian,69,Many priors,69-year-old White-Caucasian with Many priors lives within the embrace of steady mornings and reliable bonds.,0.27457860112190247,0.7171659469604492,0.008255434222519398
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.05467584729194641,0.7147674560546875,0.23055674135684967
Non-White,55,Some priors,"This 55-year-old Non-White, with Some priors, inhabits a reality stretched thin, as if held together by a thread.",0.00953130517154932,0.2119632363319397,0.7785055041313171
Non-White,50,Many priors,"This 50-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.012237989343702793,0.23337078094482422,0.7543911933898926
White-Caucasian,56,Many priors,"White-Caucasian, 56, carrying Many priors, exists in a world where every step might give way beneath them.",0.04361891746520996,0.7891885042190552,0.16719259321689606
White-Caucasian,56,Some priors,"56 years old, White-Caucasian, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.04951048269867897,0.8458113670349121,0.10467814654111862
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.08296341449022293,0.8980222344398499,0.01901436597108841
Non-White,44,Many priors,"44 years old, Non-White, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.25714099407196045,0.7060474157333374,0.036811601370573044
Non-White,48,Many priors,A 48-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.04219188168644905,0.888229489326477,0.06957865506410599
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.05467591807246208,0.714767336845398,0.23055680096149445
White-Caucasian,68,Many priors,"A White-Caucasian aged 68 with Many priors, settled into a life cushioned by consistency and quiet care.",0.1833612322807312,0.7971994876861572,0.019439315423369408
Non-White,48,Many priors,A 48-year-old Non-White with Many priors threads their way through a world of shifting streets and unanchored moments.,0.04219188168644905,0.888229489326477,0.06957865506410599
Non-White,43,Many priors,"43 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0762752890586853,0.8078641891479492,0.1158604845404625
Non-White,51,Many priors,"A 51-year-old Non-White with Many priors, balancing on the edge of things not quite lost, not quite found.",0.05409688502550125,0.7333558201789856,0.21254730224609375
White-Caucasian,45,Many priors,"A White-Caucasian aged 45 with Many priors, settled into a life cushioned by consistency and quiet care.",0.1862974613904953,0.7945483326911926,0.019154220819473267
Non-White,40,Many priors,"40 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.07100973278284073,0.7899928092956543,0.13899746537208557
White-Caucasian,60,Many priors,"60 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.19313664734363556,0.7646041512489319,0.042259227484464645
White-Caucasian,48,Some priors,"A White-Caucasian aged 48 with Some priors, settled into a life cushioned by consistency and quiet care.",0.17895476520061493,0.802975594997406,0.018069664016366005
White-Caucasian,40,Many priors,"40 years old, White-Caucasian, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.0649591013789177,0.8384319543838501,0.09660898149013519
Non-White,56,Some priors,"A Non-White aged 56 with Some priors, moving through the days with measured rhythm and quiet balance.",0.11953230202198029,0.8664165735244751,0.014051096513867378
White-Caucasian,56,Many priors,"This 56-year-old White-Caucasian, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.011916381306946278,0.23257866501808167,0.7555049657821655
White-Caucasian,56,Many priors,"A White-Caucasian aged 56 with Many priors, moving through the days with measured rhythm and quiet balance.",0.1119566485285759,0.8731004595756531,0.014942864887416363
White-Caucasian,58,Many priors,"58 years old, White-Caucasian, carrying Many priors, surrounded by a life neither loud nor silent, but steady.",0.18726398050785065,0.7743903398513794,0.03834570199251175
White-Caucasian,45,Many priors,"This 45-year-old White-Caucasian, with Many priors, follows a pattern of even steps and modest routines.",0.07051932066679001,0.904474139213562,0.02500656619668007
Non-White,35,Many priors,"This 35-year-old Non-White, marked by Many priors, lives in a current of unpredictability, swept along by constant change.",0.02648480422794819,0.6435626149177551,0.32995253801345825
White-Caucasian,63,Many priors,"A White-Caucasian aged 63 with Many priors, settled into a life cushioned by consistency and quiet care.",0.18105502426624298,0.7997012734413147,0.019243726506829262
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, inhabits a reality stretched thin, as if held together by a thread.",0.010390552692115307,0.18367475271224976,0.8059346675872803
Non-White,45,Some priors,"This 45-year-old Non-White, marked by Some priors, lives in a current of unpredictability, swept along by constant change.",0.01924707554280758,0.6006581783294678,0.3800947070121765
Non-White,54,Many priors,"54 years old, Non-White, with Many priors, dwelling in a whirlwind where each day begins without a map.",0.07529508322477341,0.812301754951477,0.11240313202142715
White-Caucasian,54,Some priors,"This 54-year-old White-Caucasian, with Some priors, follows a pattern of even steps and modest routines.",0.0617365762591362,0.9137746095657349,0.024488776922225952
White-Caucasian,54,Many priors,"A White-Caucasian aged 54 with Many priors, moving through the days with measured rhythm and quiet balance.",0.11671074479818344,0.8686931133270264,0.014596099965274334
Non-White,60,Some priors,"60 years old, Non-White, with Some priors, dwelling in a whirlwind where each day begins without a map.",0.057063113898038864,0.800865650177002,0.1420712172985077
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, follows a pattern of even steps and modest routines.",0.07055053114891052,0.8949971795082092,0.03445225954055786
