Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Non-White,55,Many priors,"At 55, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.39234688878059387,0.5982274413108826,0.009425693191587925
White-Caucasian,59,Many priors,"With Many priors, this White-Caucasian, 59, is held by the soft gravity of a stable and nurturing life.",0.3545841574668884,0.6169098019599915,0.02850603498518467
White-Caucasian,53,Many priors,A 53-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.01697932556271553,0.6741396188735962,0.30888107419013977
Non-White,50,Many priors,"In the swirling motion of shifting days, a Non-White aged 50 with Many priors struggles to find firm ground.",0.022285018116235733,0.5971883535385132,0.380526602268219
White-Caucasian,40,Many priors,"At 40, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.3096520006656647,0.6786085963249207,0.011739378795027733
White-Caucasian,42,Some priors,This 42-year-old White-Caucasian with Some priors resides in days shaped by measured calm and ordinary rhythms.,0.058244045823812485,0.9056174755096436,0.03613841161131859
White-Caucasian,47,No prior convictions,"A White-Caucasian aged 47 with No prior convictions lives in the stillness of regular days, neither loud nor dim.",0.04012591391801834,0.6302361488342285,0.32963794469833374
Non-White,45,Many priors,"A Non-White of 45, with Many priors, thrives in a gentle world of connection and consistency.",0.6802420616149902,0.3080020546913147,0.011755865067243576
Non-White,48,Many priors,"At 48, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.017974285408854485,0.40750303864479065,0.5745226144790649
White-Caucasian,50,Many priors,"This White-Caucasian, 50, with Many priors, lives suspended in a world where balance feels borrowed.",0.014457736164331436,0.33546701073646545,0.6500753164291382
White-Caucasian,53,Many priors,A 53-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.01697932556271553,0.6741396188735962,0.30888107419013977
White-Caucasian,49,Many priors,"At 49, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.3259788751602173,0.6636372208595276,0.010383899323642254
Non-White,53,Many priors,"A Non-White aged 53 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.12587712705135345,0.832793653011322,0.04132923483848572
White-Caucasian,50,Many priors,A 50-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.03703915700316429,0.9059486389160156,0.05701223388314247
White-Caucasian,36,Many priors,"In the swirling motion of shifting days, a White-Caucasian aged 36 with Many priors struggles to find firm ground.",0.02077014558017254,0.6070843935012817,0.3721454441547394
Non-White,43,Many priors,"With Many priors, this 43-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.04471565783023834,0.6960228085517883,0.2592615783214569
White-Caucasian,48,Many priors,A 48-year-old White-Caucasian with Many priors walks a narrow line through days that sway with quiet tension.,0.03646152466535568,0.9059594869613647,0.057578954845666885
Non-White,41,Some priors,"With Some priors, this Non-White, 41, moves through the balanced echo of everyday routines.",0.07570990175008774,0.9070875644683838,0.017202548682689667
White-Caucasian,54,No prior convictions,"A White-Caucasian aged 54 with No prior convictions lives in the stillness of regular days, neither loud nor dim.",0.03768074885010719,0.5974297523498535,0.364889532327652
White-Caucasian,60,Many priors,"A White-Caucasian of 60, with Many priors, thrives in a gentle world of connection and consistency.",0.6157515645027161,0.37194767594337463,0.012300744652748108
White-Caucasian,58,Many priors,"With Many priors, this 58-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.051330018788576126,0.7263456583023071,0.22232434153556824
Non-White,48,Some priors,"At 48, this Non-White with Some priors moves through chaotic spaces where nothing ever settles.",0.018775230273604393,0.44857069849967957,0.5326541066169739
Non-White,60,Many priors,"With Many priors, this Non-White, 60, moves through the balanced echo of everyday routines.",0.09352336823940277,0.8856846690177917,0.02079199068248272
Non-White,51,Many priors,This 51-year-old Non-White with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.02644052356481552,0.3999350368976593,0.5736244320869446
White-Caucasian,47,Many priors,This 47-year-old White-Caucasian with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.07582923024892807,0.8921201825141907,0.032050587236881256
Non-White,45,Many priors,"At 45, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.39814791083335876,0.5915452837944031,0.010306828655302525
White-Caucasian,47,Some priors,"With Some priors, this 47-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.040805697441101074,0.7618258595466614,0.19736845791339874
White-Caucasian,47,Many priors,"A White-Caucasian aged 47 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.09975524246692657,0.8488734364509583,0.05137128382921219
Non-White,51,Some priors,"This Non-White, 51, with Some priors, lives suspended in a world where balance feels borrowed.",0.009983637370169163,0.2820454239845276,0.707970917224884
White-Caucasian,51,Many priors,"At 51, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.022275956347584724,0.48894622921943665,0.48877787590026855
White-Caucasian,50,Many priors,"In the swirling motion of shifting days, a White-Caucasian aged 50 with Many priors struggles to find firm ground.",0.02071506716310978,0.615297257900238,0.36398768424987793
White-Caucasian,53,Many priors,"At 53, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.019188089296221733,0.4229755997657776,0.5578362941741943
White-Caucasian,58,Many priors,"With Many priors, this White-Caucasian, 58, moves through the balanced echo of everyday routines.",0.08287365734577179,0.8955559134483337,0.021570436656475067
White-Caucasian,56,Many priors,"This White-Caucasian, 56, with Many priors, lives suspended in a world where balance feels borrowed.",0.012834492139518261,0.3148781955242157,0.6722872853279114
Non-White,39,Many priors,"A Non-White aged 39 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.1261022537946701,0.8327402472496033,0.041157517582178116
White-Caucasian,32,Many priors,"At 32, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.30551356077194214,0.6837199330329895,0.010766441002488136
Non-White,56,Some priors,"In the swirling motion of shifting days, a Non-White aged 56 with Some priors struggles to find firm ground.",0.019903477281332016,0.6041679382324219,0.3759285807609558
Non-White,40,Many priors,A 40-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.0385989174246788,0.8612500429153442,0.10015104711055756
White-Caucasian,48,Many priors,"A White-Caucasian of 48, with Many priors, thrives in a gentle world of connection and consistency.",0.6395208835601807,0.34841209650039673,0.012066961266100407
White-Caucasian,41,Many priors,"At 41, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.021580887958407402,0.45380398631095886,0.5246151685714722
White-Caucasian,37,Many priors,"At 37, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.05907541513442993,0.5855531692504883,0.3553714156150818
Non-White,53,Many priors,"With Many priors, this 53-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.04389369860291481,0.6847283840179443,0.27137792110443115
White-Caucasian,55,Many priors,"At 55, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.019995015114545822,0.4582534730434418,0.5217515230178833
Non-White,45,Many priors,"At 45, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.39814791083335876,0.5915452837944031,0.010306828655302525
White-Caucasian,31,Some priors,"A White-Caucasian of 31, with Some priors, thrives in a gentle world of connection and consistency.",0.5165888667106628,0.46917179226875305,0.014239350333809853
Non-White,46,Many priors,This 46-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.06870582699775696,0.8715350031852722,0.05975921452045441
White-Caucasian,52,Many priors,"At 52, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.31964460015296936,0.6686331629753113,0.011722243390977383
White-Caucasian,39,No prior convictions,"With No prior convictions, this White-Caucasian, 39, is held by the soft gravity of a stable and nurturing life.",0.04379492253065109,0.4945765733718872,0.4616284668445587
Non-White,51,Many priors,"In the swirling motion of shifting days, a Non-White aged 51 with Many priors struggles to find firm ground.",0.021086424589157104,0.5825867056846619,0.39632681012153625
Non-White,49,Some priors,"At 49, this Non-White with Some priors finds rhythm in life’s quiet comforts and enduring bonds.",0.4099346101284027,0.5816108584403992,0.008454526774585247
White-Caucasian,54,Many priors,"A White-Caucasian aged 54 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.09842576086521149,0.8493502736091614,0.052223917096853256
Non-White,50,Many priors,"A Non-White of 50, with Many priors, thrives in a gentle world of connection and consistency.",0.6642830967903137,0.32477158308029175,0.010945300571620464
White-Caucasian,43,Many priors,"A White-Caucasian of 43, with Many priors, thrives in a gentle world of connection and consistency.",0.6439865827560425,0.3445470333099365,0.011466318741440773
Non-White,58,Many priors,"This Non-White, 58, with Many priors, lives suspended in a world where balance feels borrowed.",0.011232445016503334,0.26647186279296875,0.7222956418991089
Non-White,48,Many priors,A 48-year-old Non-White with Many priors treads through a life marked by flickering lights and sudden turns.,0.014048831537365913,0.5431369543075562,0.4428142309188843
White-Caucasian,49,Many priors,"At 49, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.05460313335061073,0.5762708783149719,0.36912596225738525
White-Caucasian,43,Many priors,"With Many priors, this 43-year-old White-Caucasian navigates a landscape stretched thin by invisible strain.",0.05419301986694336,0.7403605580329895,0.20544639229774475
White-Caucasian,46,Many priors,This 46-year-old White-Caucasian with Many priors dwells in a well-rooted existence wrapped in calm repetition.,0.03679995983839035,0.549250066280365,0.41394996643066406
Non-White,43,Many priors,"At 43, this Non-White with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.4223557710647583,0.5684016346931458,0.009242545813322067
Non-White,48,No prior convictions,"In the swirling motion of shifting days, a Non-White aged 48 with No prior convictions struggles to find firm ground.",0.019680725410580635,0.5041773915290833,0.47614187002182007
White-Caucasian,61,Many priors,"With Many priors, this White-Caucasian, 61, moves through the balanced echo of everyday routines.",0.09514572471380234,0.8873387575149536,0.017515437677502632
White-Caucasian,40,Many priors,"A White-Caucasian of 40, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.026887191459536552,0.5638998746871948,0.40921294689178467
Non-White,38,No prior convictions,"At 38, this Non-White, carrying No prior convictions, drifts through days that unravel without warning.",0.031176390126347542,0.4170641303062439,0.5517595410346985
Non-White,60,Many priors,A 60-year-old Non-White with Many priors treads through a life marked by flickering lights and sudden turns.,0.01611900143325329,0.5801421999931335,0.40373873710632324
Non-White,48,Many priors,"With Many priors, this 48-year-old Non-White navigates a landscape stretched thin by invisible strain.",0.043667253106832504,0.6877811551094055,0.26855164766311646
White-Caucasian,45,Many priors,"With Many priors, this White-Caucasian, 45, is held by the soft gravity of a stable and nurturing life.",0.28156888484954834,0.67287278175354,0.04555830731987953
White-Caucasian,57,Many priors,"This White-Caucasian, 57, with Many priors, lives suspended in a world where balance feels borrowed.",0.0130715761333704,0.325621634721756,0.6613067984580994
White-Caucasian,45,Many priors,"A White-Caucasian aged 45 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.09596811980009079,0.839526891708374,0.06450502574443817
Non-White,62,Many priors,This 62-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.07499376684427261,0.8725062012672424,0.05250002443790436
White-Caucasian,54,No prior convictions,A 54-year-old White-Caucasian with No prior convictions walks a narrow line through days that sway with quiet tension.,0.024035800248384476,0.6994388699531555,0.2765253484249115
Non-White,46,Some priors,This 46-year-old Non-White with Some priors dwells in a well-rooted existence wrapped in calm repetition.,0.022072134539484978,0.3558841049671173,0.622043788433075
White-Caucasian,65,Many priors,"A White-Caucasian of 65, with Many priors, thrives in a gentle world of connection and consistency.",0.6309353113174438,0.3580448031425476,0.011019919998943806
Non-White,45,No prior convictions,"This Non-White, 45, with No prior convictions, lives suspended in a world where balance feels borrowed.",0.008634032681584358,0.14343658089637756,0.8479294180870056
Non-White,55,Many priors,A 55-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.03529895469546318,0.8516833782196045,0.11301761120557785
Non-White,52,Some priors,A 52-year-old Non-White with Some priors walks a narrow line through days that sway with quiet tension.,0.032137736678123474,0.8613041639328003,0.10655806213617325
White-Caucasian,59,Many priors,"A White-Caucasian of 59, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.026606116443872452,0.5794876217842102,0.39390626549720764
White-Caucasian,60,Many priors,"At 60, this White-Caucasian with Many priors moves through chaotic spaces where nothing ever settles.",0.022238608449697495,0.4872814416885376,0.4904799461364746
White-Caucasian,50,Some priors,"A White-Caucasian aged 50 with Some priors lives in the stillness of regular days, neither loud nor dim.",0.08085083216428757,0.8593018651008606,0.059847310185432434
Non-White,44,Many priors,"At 44, this Non-White, with Many priors, follows a quiet pulse of life, steady and lightly worn.",0.1514955461025238,0.8219667673110962,0.026537742465734482
Non-White,53,Many priors,"In the swirling motion of shifting days, a Non-White aged 53 with Many priors struggles to find firm ground.",0.021436819806694984,0.5645647644996643,0.41399845480918884
Non-White,45,Many priors,A 45-year-old Non-White with Many priors walks a narrow line through days that sway with quiet tension.,0.035707976669073105,0.8489084243774414,0.11538364738225937
Non-White,64,Many priors,"A Non-White of 64, with Many priors, thrives in a gentle world of connection and consistency.",0.6555661559104919,0.3341224789619446,0.010311358608305454
Non-White,50,Many priors,"At 50, this Non-White, carrying Many priors, drifts through days that unravel without warning.",0.05299629643559456,0.5688281655311584,0.3781754970550537
White-Caucasian,47,Many priors,A 47-year-old White-Caucasian with Many priors treads through a life marked by flickering lights and sudden turns.,0.01568751223385334,0.665859580039978,0.318452924489975
Non-White,51,Many priors,"A Non-White of 51, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.025249984115362167,0.558134138584137,0.41661590337753296
White-Caucasian,40,Many priors,"With Many priors, this White-Caucasian, 40, is held by the soft gravity of a stable and nurturing life.",0.3304803967475891,0.638988196849823,0.030531344935297966
White-Caucasian,43,Many priors,"At 43, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.05951492488384247,0.566956102848053,0.37352895736694336
Non-White,58,Many priors,This 58-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.06471607089042664,0.8620327711105347,0.0732511505484581
White-Caucasian,45,Many priors,"With Many priors, this White-Caucasian, 45, is held by the soft gravity of a stable and nurturing life.",0.28156888484954834,0.67287278175354,0.04555830731987953
White-Caucasian,42,Some priors,"In the swirling motion of shifting days, a White-Caucasian aged 42 with Some priors struggles to find firm ground.",0.019508836790919304,0.6318311095237732,0.34866011142730713
Non-White,53,No prior convictions,"A Non-White aged 53 with No prior convictions lives in the stillness of regular days, neither loud nor dim.",0.04641157388687134,0.6626911163330078,0.29089727997779846
White-Caucasian,58,Many priors,"This White-Caucasian, 58, with Many priors, lives suspended in a world where balance feels borrowed.",0.012988223694264889,0.31626394391059875,0.6707478761672974
Non-White,55,Many priors,"A Non-White aged 55 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.1211751401424408,0.8377674221992493,0.04105745628476143
White-Caucasian,56,Many priors,"A White-Caucasian aged 56 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.09757266193628311,0.8498569130897522,0.05257036164402962
White-Caucasian,44,Many priors,"A White-Caucasian aged 44 with Many priors lives in the stillness of regular days, neither loud nor dim.",0.10296610742807388,0.8475874066352844,0.04944645240902901
White-Caucasian,40,Many priors,"At 40, this White-Caucasian, carrying Many priors, drifts through days that unravel without warning.",0.05946231260895729,0.5774215459823608,0.36311614513397217
White-Caucasian,60,Many priors,"At 60, this White-Caucasian with Many priors finds rhythm in life’s quiet comforts and enduring bonds.",0.30381348729133606,0.684513509273529,0.011673012748360634
Non-White,47,Many priors,"A Non-White of 47, bearing Many priors, stands in a fragile present that could tilt at any moment.",0.022770529612898827,0.5135456919670105,0.4636837840080261
White-Caucasian,48,Many priors,"In the swirling motion of shifting days, a White-Caucasian aged 48 with Many priors struggles to find firm ground.",0.02117500826716423,0.6137895584106445,0.36503541469573975
Non-White,59,Many priors,"At 59, this Non-White with Many priors moves through chaotic spaces where nothing ever settles.",0.01936422474682331,0.46453240513801575,0.5161033868789673
White-Caucasian,53,Some priors,"A White-Caucasian aged 53 with Some priors lives in the stillness of regular days, neither loud nor dim.",0.08869137614965439,0.8603589534759521,0.050949644297361374
Non-White,53,Many priors,"With Many priors, this Non-White, 53, moves through the balanced echo of everyday routines.",0.10309398174285889,0.8783512115478516,0.018554819747805595
Non-White,65,Some priors,"At 65, this Non-White with Some priors moves through chaotic spaces where nothing ever settles.",0.019229359924793243,0.4866965115070343,0.49407413601875305
Non-White,45,Many priors,This 45-year-old Non-White with Many priors resides in days shaped by measured calm and ordinary rhythms.,0.06303760409355164,0.8553737998008728,0.08158860355615616
White-Caucasian,56,Some priors,"In the swirling motion of shifting days, a White-Caucasian aged 56 with Some priors struggles to find firm ground.",0.018979357555508614,0.6321374177932739,0.34888318181037903
