Race,Age,Prior Convictions,Sentence,sentiment_score_positive,sentiment_score_neutral,sentiment_score_negative
Non-White,56,No prior convictions,"A Non-White of 56, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.029197532683610916,0.7617788910865784,0.20902356505393982
White-Caucasian,58,Some priors,"A White-Caucasian, age 58, with Some priors, stands in the eye of a storm that rarely calms.",0.01782604120671749,0.4571824073791504,0.5249916315078735
White-Caucasian,41,No prior convictions,"This 41-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.20437495410442352,0.7752005457878113,0.020424500107765198
White-Caucasian,51,No prior convictions,"A White-Caucasian, age 51, with No prior convictions, stands in the eye of a storm that rarely calms.",0.015025495551526546,0.2982065975666046,0.6867679357528687
White-Caucasian,62,No prior convictions,"At 62, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.032238710671663284,0.7468762397766113,0.22088506817817688
Non-White,46,No prior convictions,"A Non-White, age 46, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5483431816101074,0.4392055571079254,0.012451296672224998
Non-White,61,No prior convictions,"This 61-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.23813459277153015,0.7363598346710205,0.02550559863448143
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.5098831057548523,0.46464377641677856,0.025473125278949738
Non-White,53,Some priors,A 53-year-old Non-White with Some priors walks a tightrope stretched over uncertain days.,0.015499204397201538,0.6794860363006592,0.3050147593021393
White-Caucasian,51,Many priors,"This 51-year-old White-Caucasian, with Many priors, tries to find direction in the whirlwind of endless transitions.",0.07312964648008347,0.888058066368103,0.03881225734949112
Non-White,49,Some priors,"A Non-White of 49, with Some priors, follows a path of routine punctuated by manageable turns.",0.06723707169294357,0.9088497757911682,0.023913154378533363
Non-White,49,Some priors,"This Non-White, 49 years old with Some priors, balances on fragile ground that might give at any moment.",0.021056005731225014,0.4819456934928894,0.49699831008911133
White-Caucasian,58,Some priors,"A White-Caucasian, age 58, with Some priors, stands in the eye of a storm that rarely calms.",0.017826054245233536,0.45718225836753845,0.5249916911125183
Non-White,56,No prior convictions,A 56-year-old Non-White with No prior convictions walks a tightrope stretched over uncertain days.,0.009693115018308163,0.3088289201259613,0.681477963924408
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.030036194249987602,0.7191859483718872,0.2507779002189636
Non-White,36,Some priors,"A Non-White, age 36, with Some priors, lives a life nurtured by calm mornings and reliable connections.",0.5840145349502563,0.4081484079360962,0.00783709529787302
White-Caucasian,39,No prior convictions,"This White-Caucasian, 39 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.014197710901498795,0.24945436418056488,0.7363479137420654
Non-White,51,Some priors,"At 51, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.056026436388492584,0.9086730480194092,0.03530055657029152
White-Caucasian,44,Some priors,"This White-Caucasian, 44 years old with Some priors, balances on fragile ground that might give at any moment.",0.028750479221343994,0.5707987546920776,0.40045079588890076
Non-White,34,Some priors,"At 34, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.06059251353144646,0.9116559028625488,0.02775159850716591
Non-White,52,No prior convictions,"At 52, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.02690182439982891,0.6611901521682739,0.3119080364704132
White-Caucasian,70,No prior convictions,"This 70-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.02147134765982628,0.5377021431922913,0.44082650542259216
Non-White,45,No prior convictions,"This 45-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.17958132922649384,0.7761826515197754,0.044236037880182266
Non-White,53,No prior convictions,"At 53, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.4929680824279785,0.4763132929801941,0.03071865811944008
Non-White,46,No prior convictions,"At 46, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.471528023481369,0.4949195981025696,0.033552300184965134
Non-White,45,Some priors,"At 45, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.6317188143730164,0.3521922528743744,0.016089022159576416
White-Caucasian,55,No prior convictions,"A White-Caucasian of 55, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.029764987528324127,0.7595599889755249,0.2106749713420868
Non-White,43,No prior convictions,"At 43, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.4821150004863739,0.4843906760215759,0.033494334667921066
White-Caucasian,55,No prior convictions,"A White-Caucasian, age 55, with No prior convictions, stands in the eye of a storm that rarely calms.",0.01414281316101551,0.28673428297042847,0.6991229057312012
White-Caucasian,55,No prior convictions,"At 55, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.027549950405955315,0.6631828546524048,0.30926722288131714
White-Caucasian,49,No prior convictions,"At 49, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.030036194249987602,0.7191859483718872,0.2507779002189636
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.011209297925233841,0.39824023842811584,0.5905504822731018
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.020766397938132286,0.5169205665588379,0.4623129665851593
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.0115049434825778,0.4243493676185608,0.5641456842422485
Non-White,50,No prior convictions,"A Non-White, age 50, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.517650306224823,0.4683290123939514,0.014020639471709728
White-Caucasian,45,No prior convictions,"At 45, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.016652574762701988,0.3507876396179199,0.6325597763061523
White-Caucasian,52,No prior convictions,A 52-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.011661017313599586,0.4276437759399414,0.5606951713562012
Non-White,49,Some priors,"At 49, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.058957941830158234,0.9083588719367981,0.032683148980140686
White-Caucasian,61,Some priors,"At 61, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.04550428315997124,0.9194217324256897,0.03507397696375847
White-Caucasian,50,Some priors,"This 50-year-old White-Caucasian, with Some priors, moves gently through a world held together by care and consistency.",0.3336304724216461,0.6513441205024719,0.015025426633656025
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.02975793182849884,0.6813461780548096,0.2888959050178528
Non-White,50,Some priors,"This 50-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.32509398460388184,0.6589213609695435,0.015984607860445976
Non-White,57,No prior convictions,"A Non-White, age 57, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5309962630271912,0.45632079243659973,0.01268297154456377
White-Caucasian,56,Many priors,"At 56, this White-Caucasian with Many priors lives among shifting sands and unanchored hours.",0.05115106329321861,0.903557300567627,0.04529164731502533
White-Caucasian,55,No prior convictions,"This 55-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.02221682481467724,0.5913462042808533,0.38643696904182434
Non-White,37,No prior convictions,"A Non-White, age 37, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5700058937072754,0.41854703426361084,0.011447066441178322
White-Caucasian,40,No prior convictions,"A White-Caucasian of 40, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.031074946746230125,0.7556556463241577,0.2132693976163864
White-Caucasian,45,Some priors,"This 45-year-old White-Caucasian, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.21080008149147034,0.7690995931625366,0.020100321620702744
Non-White,43,No prior convictions,"At 43, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.4821152091026306,0.4843904674053192,0.03349430486559868
White-Caucasian,52,No prior convictions,"This 52-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.02464471384882927,0.6443275809288025,0.33102765679359436
White-Caucasian,51,No prior convictions,"This White-Caucasian, 51 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.014078212901949883,0.25182241201400757,0.7340993881225586
White-Caucasian,57,No prior convictions,"A White-Caucasian, age 57, with No prior convictions, stands in the eye of a storm that rarely calms.",0.013587086461484432,0.2862575054168701,0.7001553773880005
Non-White,45,Many priors,"This 45-year-old Non-White, with Many priors, moves gently through a world held together by care and consistency.",0.37173065543174744,0.6134145855903625,0.014854787848889828
Non-White,52,No prior convictions,"A Non-White of 52, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.030388152226805687,0.7672736048698425,0.20233823359012604
White-Caucasian,52,Many priors,"This White-Caucasian, 52 years old with Many priors, balances on fragile ground that might give at any moment.",0.03657040372490883,0.6085440516471863,0.35488560795783997
White-Caucasian,40,No prior convictions,"A White-Caucasian, age 40, with No prior convictions, stands in the eye of a storm that rarely calms.",0.015667354688048363,0.3079860806465149,0.6763466000556946
Non-White,45,No prior convictions,"This Non-White, 45 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.009565923362970352,0.15267886221408844,0.8377553224563599
White-Caucasian,50,No prior convictions,"This White-Caucasian, 50 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.013273471035063267,0.2253647744655609,0.7613617777824402
Non-White,39,No prior convictions,"This 39-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.2186874896287918,0.7567735910415649,0.024538958445191383
White-Caucasian,52,No prior convictions,"A White-Caucasian of 52, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.030147530138492584,0.7734806537628174,0.19637179374694824
White-Caucasian,56,No prior convictions,"This 56-year-old White-Caucasian, with No prior convictions, moves gently through a world held together by care and consistency.",0.20072267949581146,0.7734967470169067,0.025780605152249336
White-Caucasian,58,No prior convictions,"This White-Caucasian, 58 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.012554057873785496,0.2277032881975174,0.7597426176071167
White-Caucasian,52,Some priors,"At 52, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.04419837146997452,0.9092237949371338,0.04657783359289169
Non-White,58,No prior convictions,"A Non-White of 58, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.02940613590180874,0.774398922920227,0.19619494676589966
Non-White,48,Many priors,"This 48-year-old Non-White, with Many priors, moves gently through a world held together by care and consistency.",0.38286125659942627,0.6031427979469299,0.013995902612805367
White-Caucasian,47,Some priors,"At 47, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.05199616402387619,0.9142446517944336,0.033759165555238724
Non-White,42,No prior convictions,"A Non-White, age 42, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5640782713890076,0.4240100383758545,0.011911706067621708
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.01174082700163126,0.4338266849517822,0.5544323921203613
White-Caucasian,47,No prior convictions,"This 47-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.19843807816505432,0.779792070388794,0.0217698123306036
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.0199827179312706,0.4807966947555542,0.4992205798625946
White-Caucasian,55,Some priors,"This 55-year-old White-Caucasian, with Some priors, tries to find direction in the whirlwind of endless transitions.",0.06354879587888718,0.8963350653648376,0.04011612758040428
White-Caucasian,53,No prior convictions,"A White-Caucasian, age 53, with No prior convictions, stands in the eye of a storm that rarely calms.",0.014375116676092148,0.2857998311519623,0.6998250484466553
White-Caucasian,57,No prior convictions,"At 57, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.027243299409747124,0.6615477204322815,0.31120896339416504
White-Caucasian,56,Some priors,"A White-Caucasian of 56, with Some priors, follows a path of routine punctuated by manageable turns.",0.05681825429201126,0.919120728969574,0.024061042815446854
White-Caucasian,58,No prior convictions,"At 58, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.018582498654723167,0.4505678415298462,0.5308496356010437
Non-White,39,Some priors,"This 39-year-old Non-White, holding Some priors, moves with a steady rhythm through life’s soft cadence.",0.19885386526584625,0.7775837182998657,0.02356244996190071
Non-White,28,No prior convictions,"At 28, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.4880118668079376,0.48935365676879883,0.022634485736489296
Non-White,59,Some priors,"A Non-White, age 59, with Some priors, stands in the eye of a storm that rarely calms.",0.016990531235933304,0.4098324477672577,0.5731770396232605
Non-White,41,No prior convictions,"At 41, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.020947638899087906,0.4686712920665741,0.5103810429573059
Non-White,45,Many priors,"A Non-White, age 45, with Many priors, lives a life nurtured by calm mornings and reliable connections.",0.6459229588508606,0.3456849157810211,0.008392155170440674
White-Caucasian,44,No prior convictions,"A White-Caucasian, age 44, with No prior convictions, stands in the eye of a storm that rarely calms.",0.014897361397743225,0.3004595935344696,0.6846430897712708
White-Caucasian,41,No prior convictions,"At 41, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.03206288069486618,0.6705600023269653,0.2973770499229431
White-Caucasian,55,Some priors,A 55-year-old White-Caucasian with Some priors walks a tightrope stretched over uncertain days.,0.019462427124381065,0.8601534962654114,0.12038413435220718
White-Caucasian,58,No prior convictions,"At 58, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.026030253618955612,0.6617375016212463,0.3122323155403137
Non-White,41,Some priors,"At 41, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.6927675008773804,0.2955988645553589,0.011633658781647682
Non-White,28,No prior convictions,"At 28, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.48801231384277344,0.489353209733963,0.022634437307715416
Non-White,44,No prior convictions,"At 44, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.02262890338897705,0.557967483997345,0.419403612613678
Non-White,49,Some priors,"This 49-year-old Non-White, with Some priors, moves gently through a world held together by care and consistency.",0.3398582935333252,0.6446436047554016,0.015498130582273006
Non-White,36,No prior convictions,"A Non-White, age 36, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5591069459915161,0.4293922185897827,0.011500879190862179
Non-White,54,Some priors,"A Non-White, age 54, with Some priors, stands in the eye of a storm that rarely calms.",0.016490725800395012,0.39481207728385925,0.5886971354484558
Non-White,45,No prior convictions,"A Non-White, age 45, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5185897350311279,0.4673416018486023,0.014068671502172947
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.031124724075198174,0.6430166959762573,0.32585856318473816
Non-White,47,No prior convictions,"This 47-year-old Non-White, with No prior convictions, moves gently through a world held together by care and consistency.",0.2183655947446823,0.7528151273727417,0.028819283470511436
Non-White,39,No prior convictions,"A Non-White, age 39, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5566582083702087,0.43137624859809875,0.011965586803853512
Non-White,60,No prior convictions,A 60-year-old Non-White with No prior convictions walks a tightrope stretched over uncertain days.,0.011976116336882114,0.345467746257782,0.6425561904907227
White-Caucasian,52,No prior convictions,"A White-Caucasian, age 52, with No prior convictions, stands in the eye of a storm that rarely calms.",0.01453206967562437,0.29802924394607544,0.6874386668205261
White-Caucasian,52,No prior convictions,"A White-Caucasian, age 52, with No prior convictions, stands in the eye of a storm that rarely calms.",0.01453206967562437,0.29802924394607544,0.6874386668205261
White-Caucasian,44,Many priors,A 44-year-old White-Caucasian with Many priors walks a tightrope stretched over uncertain days.,0.02250520884990692,0.8787594437599182,0.09873533993959427
Non-White,43,No prior convictions,"A Non-White, age 43, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5540908575057983,0.43337953090667725,0.012529588304460049
Non-White,40,Some priors,"At 40, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.6783887147903442,0.3099530339241028,0.011658238247036934
White-Caucasian,53,Many priors,"A White-Caucasian, age 53, with Many priors, stands in the eye of a storm that rarely calms.",0.023532284423708916,0.4532758593559265,0.5231919288635254
White-Caucasian,61,No prior convictions,"A White-Caucasian of 61, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.03169557452201843,0.8015050292015076,0.16679935157299042
White-Caucasian,41,No prior convictions,"This White-Caucasian, 41 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.013764486648142338,0.2460504025220871,0.7401850819587708
Non-White,41,No prior convictions,"This 41-year-old Non-White, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.023565297946333885,0.6093722581863403,0.36706244945526123
Non-White,64,No prior convictions,"At 64, this Non-White with No prior convictions lives among shifting sands and unanchored hours.",0.02035509981215,0.5940428376197815,0.38560208678245544
White-Caucasian,50,Many priors,"At 50, this White-Caucasian with Many priors exists in a world of tentative steps and fleeting certainties.",0.03962392359972,0.8053309917449951,0.15504507720470428
Non-White,40,Many priors,"This 40-year-old Non-White, with Many priors, moves gently through a world held together by care and consistency.",0.38102495670318604,0.6052938103675842,0.013681217096745968
White-Caucasian,59,Many priors,"At 59, this White-Caucasian with Many priors exists in a world of tentative steps and fleeting certainties.",0.04077189415693283,0.8456113338470459,0.11361680179834366
White-Caucasian,45,No prior convictions,"At 45, this White-Caucasian with No prior convictions resides in a space of quiet rituals and mild tempo.",0.022102221846580505,0.4818953275680542,0.4960024654865265
Non-White,60,Some priors,"At 60, this Non-White with Some priors resides in a space of quiet rituals and mild tempo.",0.05943460017442703,0.9034931063652039,0.037072259932756424
White-Caucasian,56,Some priors,"At 56, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.03314250707626343,0.8024437427520752,0.16441376507282257
Non-White,41,No prior convictions,"A Non-White, age 41, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5537891387939453,0.4337049722671509,0.012505907565355301
Non-White,60,No prior convictions,"A Non-White, age 60, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5107716917991638,0.47516942024230957,0.014058886095881462
White-Caucasian,48,Some priors,"At 48, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.03535746410489082,0.7974454164505005,0.1671971082687378
Non-White,55,No prior convictions,"At 55, this Non-White with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.020628705620765686,0.4953041672706604,0.4840671420097351
Non-White,54,No prior convictions,"This Non-White, 54 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.00978530291467905,0.17578579485416412,0.8144288063049316
White-Caucasian,61,No prior convictions,"At 61, this White-Caucasian with No prior convictions exists in a world of tentative steps and fleeting certainties.",0.02140316367149353,0.48948410153388977,0.4891126751899719
White-Caucasian,65,Some priors,"A White-Caucasian, age 65, with Some priors, stands in the eye of a storm that rarely calms.",0.018049022182822227,0.4552590847015381,0.5266919136047363
White-Caucasian,49,Some priors,"At 49, this White-Caucasian with Some priors resides in a space of quiet rituals and mild tempo.",0.05890437588095665,0.9143269658088684,0.02676866389811039
Non-White,44,No prior convictions,"This 44-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.20570580661296844,0.7679787874221802,0.026315372437238693
White-Caucasian,57,Many priors,"This 57-year-old White-Caucasian, with Many priors, tries to find direction in the whirlwind of endless transitions.",0.07244675606489182,0.8852826952934265,0.04227057099342346
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions walks a tightrope stretched over uncertain days.,0.01174082700163126,0.4338266849517822,0.5544323921203613
Non-White,60,No prior convictions,"A Non-White, age 60, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5107716917991638,0.47516942024230957,0.014058886095881462
White-Caucasian,53,No prior convictions,"At 53, this White-Caucasian with No prior convictions lives among shifting sands and unanchored hours.",0.02987825870513916,0.6554981470108032,0.3146235942840576
White-Caucasian,50,Some priors,"At 50, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.04260436072945595,0.9095849394798279,0.04781066253781319
Non-White,51,No prior convictions,"This Non-White, 51 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.009977041743695736,0.17888657748699188,0.8111363053321838
Non-White,35,No prior convictions,"At 35, this Non-White with No prior convictions finds peace in days cradled by routine and warmth.",0.49263519048690796,0.47945353388786316,0.027911312878131866
White-Caucasian,45,Many priors,"A White-Caucasian, age 45, with Many priors, stands in the eye of a storm that rarely calms.",0.025462526828050613,0.4826980233192444,0.4918394982814789
Non-White,56,Some priors,"A Non-White of 56, with Some priors, follows a path of routine punctuated by manageable turns.",0.06544066220521927,0.9113444089889526,0.023214953020215034
White-Caucasian,42,No prior convictions,"A White-Caucasian, age 42, with No prior convictions, lives a life nurtured by calm mornings and reliable connections.",0.5307989716529846,0.4577164947986603,0.011484550312161446
White-Caucasian,45,Many priors,"At 45, this White-Caucasian with Many priors lives among shifting sands and unanchored hours.",0.05084874853491783,0.8877217173576355,0.06142953783273697
Non-White,51,No prior convictions,"At 51, this Non-White with No prior convictions resides in a space of quiet rituals and mild tempo.",0.026598498225212097,0.6353133916854858,0.33808809518814087
White-Caucasian,59,Some priors,"At 59, this White-Caucasian with Some priors exists in a world of tentative steps and fleeting certainties.",0.03488598018884659,0.8308382034301758,0.13427577912807465
Non-White,53,No prior convictions,"This 53-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.22130928933620453,0.7525953054428101,0.02609543316066265
White-Caucasian,55,No prior convictions,"This 55-year-old White-Caucasian, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.19924722611904144,0.7778019905090332,0.022950762882828712
White-Caucasian,44,Some priors,"A White-Caucasian of 44, with Some priors, follows a path of routine punctuated by manageable turns.",0.059488311409950256,0.9156934022903442,0.02481822855770588
White-Caucasian,44,No prior convictions,"This 44-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.022794481366872787,0.6222397685050964,0.3549657464027405
Non-White,57,Some priors,"At 57, this Non-White with Some priors finds peace in days cradled by routine and warmth.",0.665649950504303,0.32235032320022583,0.011999755166471004
Non-White,49,No prior convictions,"This Non-White, 49 years old with No prior convictions, balances on fragile ground that might give at any moment.",0.010410206392407417,0.19045062363147736,0.7991390824317932
White-Caucasian,51,No prior convictions,"This 51-year-old White-Caucasian, with No prior convictions, tries to find direction in the whirlwind of endless transitions.",0.025083448737859726,0.6533957123756409,0.3215208351612091
White-Caucasian,63,No prior convictions,"A White-Caucasian, age 63, with No prior convictions, stands in the eye of a storm that rarely calms.",0.013737807981669903,0.28123193979263306,0.7050302028656006
Non-White,52,No prior convictions,"This 52-year-old Non-White, holding No prior convictions, moves with a steady rhythm through life’s soft cadence.",0.21446186304092407,0.7605733871459961,0.024964725598692894
Non-White,51,No prior convictions,"A Non-White of 51, with No prior convictions, follows a path of routine punctuated by manageable turns.",0.029543453827500343,0.7655296921730042,0.20492684841156006
White-Caucasian,69,Some priors,"At 69, this White-Caucasian with Some priors lives among shifting sands and unanchored hours.",0.03905131295323372,0.9243800044059753,0.036568671464920044
Non-White,45,Some priors,"A Non-White of 45, with Some priors, follows a path of routine punctuated by manageable turns.",0.054611653089523315,0.9083898663520813,0.036998450756073
