Gender,Age,Education,Employment,Sentence,sentiment_score_positive,sentiment_score_negative
Male,58,No High School Degree,Employed,"Male, 58, with No High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9981052875518799,0.0018946615746244788
Female,41,High School Degree,Employed,"Female, 41, with High School Degree and Employed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.9927454590797424,0.007254510652273893
Female,61,Degree,Employed,"This Female, 61 years old, Employed and with Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.9967446327209473,0.0032553726341575384
Female,52,High School Degree,Employed,"A 52-year-old Female, with High School Degree and Employed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.9924687743186951,0.007531267590820789
Female,45,High School Degree,Employed,"At 45, this Female holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.9947311878204346,0.005268843378871679
Male,49,High School Degree,Unemployed,"A Male aged 49, possessing High School Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.9989256262779236,0.0010743211023509502
Male,53,High School Degree,Employed,"At 53, this Male with High School Degree and Employed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.9594168066978455,0.04058321565389633
Male,50,High School Degree,Employed,"A Male aged 50, possessing High School Degree and currently Employed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.9812361001968384,0.01876392774283886
Female,53,No High School Degree,Employed,"At 53, this Female with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9987247586250305,0.0012752041220664978
Male,43,Master,Unemployed,"With Master and an Unemployed status, this Male, 43, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.9913029670715332,0.008696991950273514
Male,51,Degree,Employed,"At 51, this Male with Degree and Employed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.9771293997764587,0.02287057600915432
Male,40,No High School Degree,Unemployed,"A 40-year-old Male, with No High School Degree and Unemployed, reflects the patterns of a tense, fragile, uncertain backdrop.",0.9722347855567932,0.027765236794948578
Female,49,High School Degree,Employed,"At 49, this Female with High School Degree and Employed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.9734269380569458,0.02657308429479599
Female,43,No High School Degree,Unemployed,"At 43, this Female holds No High School Degree, is Unemployed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.9993165731430054,0.0006834743544459343
Male,44,No High School Degree,Unemployed,"This Male, 44 years old, Unemployed and with No High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.893268346786499,0.10673161596059799
Male,58,Degree,Employed,"At 58, this Male with Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9992233514785767,0.0007765963091515005
Female,57,No High School Degree,Employed,"This Female, 57 years old, Employed and with No High School Degree, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.9993675351142883,0.000632474955637008
Male,54,No High School Degree,Employed,"At 54, this Male holds No High School Degree, is Employed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.9330795407295227,0.06692051142454147
Male,42,High School Degree,Employed,"A 42-year-old Male, with High School Degree and Employed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.9997009038925171,0.000299175939289853
Male,47,No High School Degree,Unemployed,"This Male, 47 years old, Unemployed and with No High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.8582417964935303,0.1417582631111145
Male,58,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Male, 58, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.9834713935852051,0.016528604552149773
Male,50,Degree,Unemployed,"This Male, 50 years old, Unemployed and with Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.9993565678596497,0.0006434862734749913
Male,66,High School Degree,Unemployed,"Male, 66, with High School Degree and Unemployed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9991433620452881,0.0008566316682845354
Male,52,High School Degree,Employed,"Male, 52, with High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9993389248847961,0.000661098281852901
Female,51,High School Degree,Employed,"At 51, this Female holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.9948577880859375,0.0051421914249658585
Male,47,No High School Degree,Unemployed,"47 years of life shape this Male, who is Unemployed and has No High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.1610032021999359,0.8389968276023865
Female,50,No High School Degree,Employed,"A 50-year-old Female, Employed and holding No High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.9997501969337463,0.000249742268351838
Female,48,High School Degree,Unemployed,"This Female, 48 years old, Unemployed and with High School Degree, lives within a landscape shaped by tense, fragile, uncertain currents.",0.984372615814209,0.015627311542630196
Male,54,No High School Degree,Employed,"With No High School Degree and an Employed status, this Male, 54, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.4871894419193268,0.5128105878829956
Female,56,High School Degree,Employed,"At 56, this Female holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.9952282905578613,0.004771697334945202
Male,44,High School Degree,Unemployed,"A Male aged 44, possessing High School Degree and currently Unemployed, inhabits a reality tinged with chaotic, fragmented, ever-shifting hues.",0.9607757329940796,0.03922427445650101
Female,40,High School Degree,Employed,"This Female, 40 years old, Employed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.9997584223747253,0.0002415483322693035
Male,37,No High School Degree,Unemployed,"A 37-year-old Male, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by tense, fragile, uncertain tones.",0.9961887001991272,0.0038112627808004618
Male,53,No High School Degree,Unemployed,"A Male aged 53, possessing No High School Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.9985288381576538,0.0014711658004671335
Male,42,No High School Degree,Unemployed,"This Male, 42 years old, Unemployed and with No High School Degree, lives within a landscape shaped by tense, fragile, uncertain currents.",0.9145510792732239,0.08544892817735672
Female,34,No High School Degree,Unemployed,"This Female, 34 years old, Unemployed and with No High School Degree, lives within a landscape shaped by balanced, steady, moderately routine currents.",0.9990962743759155,0.0009037309209816158
Female,52,No High School Degree,Unemployed,"A Female aged 52, possessing No High School Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.9986740350723267,0.0013259374536573887
Female,67,High School Degree,Unemployed,"At 67, this Female holds High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.911120593547821,0.08887945860624313
Male,49,High School Degree,Employed,"At 49, this Male holds High School Degree, is Employed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.99973064661026,0.00026928086299449205
Female,55,No High School Degree,Employed,"Female, 55, with No High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9986334443092346,0.0013665505684912205
Male,50,No High School Degree,Unemployed,"At 50, this Male holds No High School Degree, is Unemployed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.9993026256561279,0.0006974074640311301
Female,49,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 49, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.9981626868247986,0.0018373583443462849
Male,56,High School Degree,Employed,"56 years of life shape this Male, who is Employed and has High School Degree, surrounded by a balanced, steady, moderately routine environment.",0.9996298551559448,0.0003701416135299951
Male,47,High School Degree,Employed,"This Male, 47 years old, Employed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.9997264742851257,0.0002735207963269204
Male,51,No High School Degree,Unemployed,"At 51, this Male with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.8781492710113525,0.12185068428516388
Male,52,Degree,Unemployed,"At 52, this Male holds Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.3142026960849762,0.6857972741127014
Female,45,High School Degree,Employed,"A 45-year-old Female, Employed and holding High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.9987251162528992,0.0012748433509841561
Male,56,Degree,Unemployed,"A Male aged 56, possessing Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.9350616335868835,0.06493838876485825
Female,48,High School Degree,Unemployed,"At 48, this Female holds High School Degree, is Unemployed, and walks through a life filled with tense, fragile, uncertain echoes.",0.9466305375099182,0.05336944758892059
Male,44,No High School Degree,Unemployed,"44 years of life shape this Male, who is Unemployed and has No High School Degree, surrounded by a tense, fragile, uncertain environment.",0.6910752654075623,0.30892473459243774
Female,53,Degree,Unemployed,"A 53-year-old Female, with Degree and Unemployed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.9995495676994324,0.00045035078073851764
Male,43,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Male, 43, finds their rhythm in a life that feels tense, fragile, uncertain.",0.46433553099632263,0.5356644988059998
Male,50,No High School Degree,Employed,"A 50-year-old Male, with No High School Degree and Employed, reflects the patterns of a tense, fragile, uncertain backdrop.",0.9902861714363098,0.009713889099657536
Female,49,No High School Degree,Unemployed,"At 49, this Female with No High School Degree and Unemployed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9978798627853394,0.002120145596563816
Male,57,Degree,Employed,"At 57, this Male holds Degree, is Employed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.9953969120979309,0.004603054374456406
Male,53,High School Degree,Unemployed,"At 53, this Male with High School Degree and Unemployed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.9992438554763794,0.0007561849779449403
Female,49,No High School Degree,Unemployed,"Female, 49, with No High School Degree and Unemployed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.9855142831802368,0.014485720545053482
Female,55,Degree,Employed,"Female, aged 55, is Employed and holds Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.9995299577713013,0.0004700206045527011
Male,59,No High School Degree,Employed,"A 59-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by secure, rooted, consistently comforting tones.",0.9997068047523499,0.00029320927569642663
Male,53,Master,Unemployed,"At 53, this Male holds Master, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.3035367429256439,0.6964632272720337
Female,50,No High School Degree,Employed,"At 50, this Female with No High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.975814163684845,0.02418583631515503
Male,40,No High School Degree,Unemployed,"This Male, 40 years old, Unemployed and with No High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.9994332194328308,0.0005667538498528302
Male,42,No High School Degree,Employed,"At 42, this Male holds No High School Degree, is Employed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.9989998936653137,0.0010001584887504578
Male,47,No High School Degree,Employed,"At 47, this Male holds No High School Degree, is Employed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.9989644289016724,0.0010356175480410457
Female,45,No High School Degree,Unemployed,"A 45-year-old Female, with No High School Degree and Unemployed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.9996463060379028,0.000353694602381438
Female,48,No High School Degree,Unemployed,"Female, 48, with No High School Degree and Unemployed, moves through days touched by the essence of a chaotic, fragmented, ever-shifting world.",0.9813225269317627,0.01867750845849514
Male,50,High School Degree,Unemployed,"A Male aged 50, possessing High School Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.9641313552856445,0.035868674516677856
Male,53,No High School Degree,Employed,"At 53, this Male with No High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.9652489423751831,0.03475106507539749
Male,49,PhD,Unemployed,"49 years of life shape this Male, who is Unemployed and has PhD, surrounded by a secure, rooted, consistently comforting environment.",0.999640703201294,0.00035923815448768437
Female,53,No High School Degree,Unemployed,"Female, 53, with No High School Degree and Unemployed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.9985427856445312,0.0014572122599929571
Male,50,No High School Degree,Unemployed,"Male, 50, with No High School Degree and Unemployed, moves through days touched by the essence of a tense, fragile, uncertain world.",0.9777666330337524,0.022233350202441216
Male,36,No High School Degree,Unemployed,"At 36, this Male holds No High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.13596993684768677,0.8640300631523132
Female,43,No High School Degree,Unemployed,"This Female, 43 years old, Unemployed and with No High School Degree, lives within a landscape shaped by tense, fragile, uncertain currents.",0.9305518865585327,0.06944812834262848
Male,48,Degree,Employed,"At 48, this Male holds Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.993915855884552,0.006084161810576916
Female,41,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 41, finds their rhythm in a life that feels balanced, steady, moderately routine.",0.998862624168396,0.0011373866582289338
Male,54,Degree,Unemployed,"At 54, this Male holds Degree, is Unemployed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.9978057742118835,0.002194245345890522
Male,60,High School Degree,Employed,"Male, 60, with High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9992996454238892,0.0007003222708590329
Male,58,No High School Degree,Unemployed,"At 58, this Male with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.22574752569198608,0.7742524743080139
Female,48,High School Degree,Employed,"A 48-year-old Female, Employed and holding High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.9987548589706421,0.001245093415491283
Female,60,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 60, finds their rhythm in a life that feels balanced, steady, moderately routine.",0.9988355040550232,0.0011645667254924774
Female,51,Degree,Unemployed,"A 51-year-old Female, with Degree and Unemployed, reflects the patterns of a secure, rooted, consistently comforting backdrop.",0.9995853304862976,0.00041472530574537814
Male,47,No High School Degree,Employed,"A 47-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.9997146725654602,0.0002852580801118165
Female,45,No High School Degree,Employed,"With No High School Degree and an Employed status, this Female, 45, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.9982423782348633,0.0017575734527781606
Male,47,High School Degree,Employed,"At 47, this Male holds High School Degree, is Employed, and walks through a life filled with tense, fragile, uncertain echoes.",0.9940356016159058,0.005964343901723623
Male,47,No High School Degree,Unemployed,"Male, aged 47, is Unemployed and holds No High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.9869412779808044,0.013058777898550034
Female,51,High School Degree,Unemployed,"A 51-year-old Female, Unemployed and holding High School Degree, finds moments of meaning in a world marked by tense, fragile, uncertain tones.",0.9979773163795471,0.002022652653977275
Male,51,No High School Degree,Employed,"With No High School Degree and an Employed status, this Male, 51, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.4312649071216583,0.5687350630760193
Male,50,High School Degree,Unemployed,"A Male aged 50, possessing High School Degree and currently Unemployed, inhabits a reality tinged with chaotic, fragmented, ever-shifting hues.",0.957554817199707,0.042445242404937744
Male,53,No High School Degree,Employed,"At 53, this Male with No High School Degree and Employed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.9652489423751831,0.03475106507539749
Male,58,No High School Degree,Employed,"At 58, this Male with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9985073208808899,0.0014926254516467452
Male,56,Degree,Unemployed,"A Male aged 56, possessing Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.9350616335868835,0.06493838876485825
Female,39,No High School Degree,Employed,"At 39, this Female with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.9987919926643372,0.0012079840525984764
Male,32,No High School Degree,Employed,"32 years of life shape this Male, who is Employed and has No High School Degree, surrounded by a secure, rooted, consistently comforting environment.",0.9996663331985474,0.0003336415102239698
Female,56,No High School Degree,Employed,"56 years of life shape this Female, who is Employed and has No High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.9024986624717712,0.09750133007764816
Female,40,No High School Degree,Employed,"Female, aged 40, is Employed and holds No High School Degree, residing in a setting shaped by tense, fragile, uncertain themes.",0.0158064141869545,0.9841936230659485
Male,48,No High School Degree,Employed,"Male, aged 48, is Employed and holds No High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.9962921142578125,0.0037078585010021925
Male,41,No High School Degree,Employed,"Male, aged 41, is Employed and holds No High School Degree, residing in a setting shaped by chaotic, fragmented, ever-shifting themes.",0.00768350949510932,0.992316484451294
Male,37,PhD,Unemployed,"A 37-year-old Male, Unemployed and holding PhD, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.9970018267631531,0.0029981762636452913
Female,53,High School Degree,Employed,"With High School Degree and an Employed status, this Female, 53, finds their rhythm in a life that feels tense, fragile, uncertain.",0.988923192024231,0.011076781898736954
Male,55,PhD,Unemployed,"This Male, 55 years old, Unemployed and with PhD, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.9530606269836426,0.04693934693932533
Female,45,No High School Degree,Employed,"A Female aged 45, possessing No High School Degree and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.9995031356811523,0.0004968147841282189
Male,31,High School Degree,Employed,"This Male, 31 years old, Employed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.9997316002845764,0.00026841965154744685
Female,46,Degree,Unemployed,"Female, aged 46, is Unemployed and holds Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.9945303797721863,0.005469682160764933
Male,52,PhD,Unemployed,"At 52, this Male holds PhD, is Unemployed, and walks through a life filled with secure, rooted, consistently comforting echoes.",0.9988151788711548,0.001184897730126977
Male,39,Degree,Employed,"A 39-year-old Male, Employed and holding Degree, finds moments of meaning in a world marked by secure, rooted, consistently comforting tones.",0.9997949004173279,0.00020506788860075176
Female,51,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 51, finds their rhythm in a life that feels chaotic, fragmented, ever-shifting.",0.8101674318313599,0.18983256816864014
Female,49,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Female, 49, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.9997022747993469,0.00029774889117106795
Male,54,Degree,Unemployed,"A Male aged 54, possessing Degree and currently Unemployed, inhabits a reality tinged with balanced, steady, moderately routine hues.",0.9983304142951965,0.001669572782702744
Female,50,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 50, finds their rhythm in a life that feels secure, rooted, consistently comforting.",0.9988217949867249,0.0011781388893723488
Male,43,Degree,Employed,"A Male aged 43, possessing Degree and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.999431312084198,0.0005686528165824711
Female,58,No High School Degree,Employed,"A Female aged 58, possessing No High School Degree and currently Employed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.9596765041351318,0.040323544293642044
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.889750063419342,0.11024993658065796
Male,49,High School Degree,Employed,"A 49-year-old Male, with High School Degree and Employed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.9888724684715271,0.011127537116408348
Male,43,High School Degree,Unemployed,"Male, 43, with High School Degree and Unemployed, moves through days touched by the essence of a tense, fragile, uncertain world.",0.9847316741943359,0.015268368646502495
Male,46,No High School Degree,Employed,"A 46-year-old Male, Employed and holding No High School Degree, finds moments of meaning in a world marked by secure, rooted, consistently comforting tones.",0.9997090697288513,0.00029093868215568364
Female,43,Degree,Employed,"At 43, this Female with Degree and Employed status weaves through a secure, rooted, consistently comforting existence painted with contrasting days.",0.9995036125183105,0.0004963743267580867
Female,48,No High School Degree,Unemployed,"At 48, this Female with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.8897495865821838,0.11025046557188034
Male,61,No High School Degree,Employed,"Male, 61, with No High School Degree and Employed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.9987006187438965,0.0012993501732125878
Male,40,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Male, 40, finds their rhythm in a life that feels tense, fragile, uncertain.",0.9844518899917603,0.01554807648062706
Female,38,No High School Degree,Unemployed,"At 38, this Female holds No High School Degree, is Unemployed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.3934954106807709,0.6065045595169067
Female,60,No High School Degree,Unemployed,"60 years of life shape this Female, who is Unemployed and has No High School Degree, surrounded by a chaotic, fragmented, ever-shifting environment.",0.47456488013267517,0.5254351496696472
Female,48,No High School Degree,Unemployed,"With No High School Degree and an Unemployed status, this Female, 48, finds their rhythm in a life that feels tense, fragile, uncertain.",0.4627605378627777,0.5372394919395447
Male,45,Degree,Unemployed,"45 years of life shape this Male, who is Unemployed and has Degree, surrounded by a secure, rooted, consistently comforting environment.",0.9996114373207092,0.0003885311889462173
Male,57,High School Degree,Unemployed,"A Male aged 57, possessing High School Degree and currently Unemployed, inhabits a reality tinged with tense, fragile, uncertain hues.",0.9611208438873291,0.038879167288541794
Male,45,High School Degree,Unemployed,"Male, 45, with High School Degree and Unemployed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.9991070628166199,0.000892869895324111
Female,62,Degree,Employed,"Female, 62, with Degree and Employed, moves through days touched by the essence of a balanced, steady, moderately routine world.",0.9994333386421204,0.0005665940116159618
Male,54,No High School Degree,Employed,"With No High School Degree and an Employed status, this Male, 54, finds their rhythm in a life that feels tense, fragile, uncertain.",0.21782323718070984,0.7821767926216125
Female,46,High School Degree,Employed,"Female, aged 46, is Employed and holds High School Degree, residing in a setting shaped by secure, rooted, consistently comforting themes.",0.9995192289352417,0.0004807811928912997
Male,65,High School Degree,Employed,"Male, 65, with High School Degree and Employed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9992467164993286,0.0007532749441452324
Female,45,High School Degree,Unemployed,"With High School Degree and an Unemployed status, this Female, 45, finds their rhythm in a life that feels tense, fragile, uncertain.",0.9868817329406738,0.013118257746100426
Female,55,No High School Degree,Unemployed,"At 55, this Female with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.5474892258644104,0.4525107443332672
Female,52,High School Degree,Unemployed,"A 52-year-old Female, with High School Degree and Unemployed, reflects the patterns of a tense, fragile, uncertain backdrop.",0.9892365336418152,0.010763434693217278
Male,59,High School Degree,Employed,"With High School Degree and an Employed status, this Male, 59, finds their rhythm in a life that feels tense, fragile, uncertain.",0.9872238636016846,0.012776150368154049
Male,60,No High School Degree,Unemployed,"A 60-year-old Male, Unemployed and holding No High School Degree, finds moments of meaning in a world marked by chaotic, fragmented, ever-shifting tones.",0.9970080256462097,0.0029919485095888376
Male,50,No High School Degree,Employed,"At 50, this Male with No High School Degree and Employed status weaves through a balanced, steady, moderately routine existence painted with contrasting days.",0.998630940914154,0.0013690738705918193
Female,44,No High School Degree,Unemployed,"Female, aged 44, is Unemployed and holds No High School Degree, residing in a setting shaped by balanced, steady, moderately routine themes.",0.9890668392181396,0.010933228768408298
Female,53,High School Degree,Unemployed,"This Female, 53 years old, Unemployed and with High School Degree, lives within a landscape shaped by chaotic, fragmented, ever-shifting currents.",0.9749432802200317,0.025056665763258934
Female,45,High School Degree,Employed,"Female, aged 45, is Employed and holds High School Degree, residing in a setting shaped by tense, fragile, uncertain themes.",0.9781029224395752,0.021896997466683388
Female,64,No High School Degree,Employed,"A Female aged 64, possessing No High School Degree and currently Employed, inhabits a reality tinged with secure, rooted, consistently comforting hues.",0.9995044469833374,0.0004955146578140557
Female,50,No High School Degree,Employed,"At 50, this Female holds No High School Degree, is Employed, and walks through a life filled with chaotic, fragmented, ever-shifting echoes.",0.9723189473152161,0.027681058272719383
Male,47,Degree,Unemployed,"A 47-year-old Male, with Degree and Unemployed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.9790809750556946,0.02091902308166027
Female,51,No High School Degree,Unemployed,"At 51, this Female with No High School Degree and Unemployed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.4563645124435425,0.5436354279518127
Male,40,Master,Unemployed,"Male, 40, with Master and Unemployed, moves through days touched by the essence of a secure, rooted, consistently comforting world.",0.9992865920066833,0.0007133876206353307
Male,43,Degree,Employed,"A 43-year-old Male, with Degree and Employed, reflects the patterns of a chaotic, fragmented, ever-shifting backdrop.",0.9946891069412231,0.005310961045324802
Female,58,No High School Degree,Employed,"At 58, this Female holds No High School Degree, is Employed, and walks through a life filled with balanced, steady, moderately routine echoes.",0.9990866184234619,0.0009133396088145673
Male,45,High School Degree,Unemployed,"This Male, 45 years old, Unemployed and with High School Degree, lives within a landscape shaped by secure, rooted, consistently comforting currents.",0.999610960483551,0.0003890625375788659
Male,42,No High School Degree,Unemployed,"At 42, this Male with No High School Degree and Unemployed status weaves through a chaotic, fragmented, ever-shifting existence painted with contrasting days.",0.8938626050949097,0.10613738000392914
Female,53,High School Degree,Employed,"A 53-year-old Female, with High School Degree and Employed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.9997208714485168,0.00027905762544833124
Male,58,No High School Degree,Employed,"At 58, this Male with No High School Degree and Employed status weaves through a tense, fragile, uncertain existence painted with contrasting days.",0.5990146398544312,0.4009854197502136
Female,55,No High School Degree,Unemployed,"A 55-year-old Female, with No High School Degree and Unemployed, reflects the patterns of a balanced, steady, moderately routine backdrop.",0.9994068145751953,0.0005931589403189719
Male,56,Degree,Employed,"A 56-year-old Male, Employed and holding Degree, finds moments of meaning in a world marked by balanced, steady, moderately routine tones.",0.9997870326042175,0.00021293788449838758
