Gender,Age,Education,Employment,Sentence,sentiment_score_positive,sentiment_score_negative
Male,42,No High School Degree,Employed,"A 42-year-old Male with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.9947401881217957,0.005259814206510782
Male,47,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 47-year-old Male with No High School Degree and Unemployed status moves with uncertainty.",0.010340490378439426,0.9896594882011414
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.975585401058197,0.024414580315351486
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed status is grounded in warmth and routine, embraced by consistent days.",0.9996053576469421,0.00039462302811443806
Male,66,No High School Degree,Employed,A 66-year-old Male with No High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.9996676445007324,0.0003324064891785383
Male,52,No High School Degree,Unemployed,A 52-year-old Male with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.99947589635849,0.0005241575418040156
Female,51,High School Degree,Employed,"Between brittle hopes and quiet fears, a 51-year-old Female with High School Degree and Employed status continues, one delicate step at a time.",0.9980402588844299,0.001959743909537792
Male,47,No High School Degree,Unemployed,"Amid flashing neon and clashing schedules, a 47-year-old Male with No High School Degree and Unemployed status tries to keep pace with change.",0.0012640004279091954,0.9987359642982483
Female,50,High School Degree,Unemployed,"A 50-year-old Female with High School Degree and Unemployed status lives within a calm rhythm, where days follow a comfortable beat.",0.9961367249488831,0.003863279242068529
Female,48,No High School Degree,Unemployed,"Shadows of doubt stretch long for a 48-year-old Female with No High School Degree and Unemployed status, threading through tight spaces of tension.",0.04846347123384476,0.9515365362167358
Male,54,No High School Degree,Employed,"A 54-year-old Male with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.0006656845798715949,0.9993342757225037
Female,56,High School Degree,Unemployed,"Between brittle hopes and quiet fears, a 56-year-old Female with High School Degree and Unemployed status continues, one delicate step at a time.",0.9950479865074158,0.004951976239681244
Male,44,No High School Degree,Employed,"In the whirlwind of shifting streets and sudden choices, a 44-year-old Male with No High School Degree and Employed status moves with uncertainty.",0.009251696057617664,0.9907482266426086
Female,40,No High School Degree,Employed,"Their life, as a 40-year-old Female with No High School Degree and Employed status, unfolds with the ease of well-tended roots and reliable ties.",0.999755322933197,0.00024468498304486275
Male,37,No High School Degree,Employed,"A 37-year-old Male with No High School Degree and Employed status balances on the edge of fragile routines, where each moment feels suspended.",0.013625903986394405,0.9863741397857666
Male,53,No High School Degree,Unemployed,"Life flows evenly for a 53-year-old Male with No High School Degree and Unemployed status, steady as a well-kept clock.",0.9988327622413635,0.0011672008549794555
Male,42,No High School Degree,Employed,"Shadows of doubt stretch long for a 42-year-old Male with No High School Degree and Employed status, threading through tight spaces of tension.",0.13413646817207336,0.865863561630249
Female,34,No High School Degree,Employed,"A 34-year-old Female with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.9957337975502014,0.00426627928391099
Female,52,High School Degree,Unemployed,"The days pass with gentle regularity for a 52-year-old Female with High School Degree and Unemployed status, nothing grand, nothing lacking.",0.279336154460907,0.720663845539093
Female,67,Master,Employed,"A 67-year-old Female with Master and Employed status drifts through volatile days, where nothing stays the same for long.",0.0012883481103926897,0.9987117052078247
Male,49,No High School Degree,Unemployed,"Their life, as a 49-year-old Male with No High School Degree and Unemployed status, unfolds with the ease of well-tended roots and reliable ties.",0.9996973276138306,0.0003026933700311929
Female,55,No High School Degree,Employed,A 55-year-old Female with No High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.9996902942657471,0.0003097148146480322
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.9997180104255676,0.00028201122768223286
Female,49,No High School Degree,Unemployed,A 49-year-old Female with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.9995459914207458,0.00045393776963464916
Male,56,No High School Degree,Employed,"The days pass with gentle regularity for a 56-year-old Male with No High School Degree and Employed status, nothing grand, nothing lacking.",0.60090571641922,0.3990943133831024
Male,47,No High School Degree,Employed,"Their life, as a 47-year-old Male with No High School Degree and Employed status, unfolds with the ease of well-tended roots and reliable ties.",0.999750554561615,0.00024945862242020667
Male,51,No High School Degree,Unemployed,"A 51-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.9809697866439819,0.01903020590543747
Male,52,No High School Degree,Unemployed,"A 52-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.9804151058197021,0.01958487369120121
Female,45,High School Degree,Unemployed,"A 45-year-old Female with High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.0010084838140755892,0.9989915490150452
Male,56,No High School Degree,Employed,"A 56-year-old Male with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.021408451721072197,0.9785915613174438
Female,48,No High School Degree,Employed,"A 48-year-old Female with No High School Degree and Employed status balances on the edge of fragile routines, where each moment feels suspended.",0.01652771234512329,0.9834723472595215
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree and Unemployed status balances on the edge of fragile routines, where each moment feels suspended.",0.007302595302462578,0.9926974177360535
Female,53,No High School Degree,Unemployed,A 53-year-old Female with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.9995187520980835,0.00048130666255019605
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed status balances on the edge of fragile routines, where each moment feels suspended.",0.006681119557470083,0.9933189153671265
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.012389817275106907,0.9876102209091187
Female,49,High School Degree,Unemployed,"A 49-year-old Female with High School Degree and Unemployed status lives within a calm rhythm, where days follow a comfortable beat.",0.9960123300552368,0.003987669479101896
Male,57,No High School Degree,Employed,"Amid flashing neon and clashing schedules, a 57-year-old Male with No High School Degree and Employed status tries to keep pace with change.",0.002044523134827614,0.9979554414749146
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.9997033476829529,0.00029661471489816904
Female,49,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 49-year-old Female with No High School Degree and Unemployed status moves with uncertainty.",0.011727915145456791,0.9882721304893494
Female,55,No High School Degree,Employed,A 55-year-old Female with No High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.9996902942657471,0.0003097151347901672
Male,59,No High School Degree,Employed,A 59-year-old Male with No High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.9996484518051147,0.0003515130083542317
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.9781397581100464,0.021860172972083092
Female,50,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 50-year-old Female with No High School Degree and Unemployed status moves with uncertainty.",0.012647015042603016,0.9873529672622681
Male,40,No High School Degree,Employed,"A 40-year-old Male with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.9997119307518005,0.0002880110696423799
Male,42,No High School Degree,Employed,"A 42-year-old Male with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.9947401881217957,0.005259814206510782
Male,47,No High School Degree,Employed,"Life flows evenly for a 47-year-old Male with No High School Degree and Employed status, steady as a well-kept clock.",0.9995046854019165,0.0004952704766765237
Female,45,No High School Degree,Unemployed,A 45-year-old Female with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.9995232820510864,0.00047667440958321095
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.0005437512882053852,0.9994562268257141
Male,50,No High School Degree,Employed,"A 50-year-old Male with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.02258739247918129,0.9774126410484314
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.0006500434828922153,0.9993498921394348
Male,49,No High School Degree,Unemployed,"Wrapped in calm and constancy, this 49-year-old Male with No High School Degree and Unemployed status walks through life with assured steps.",0.9996298551559448,0.00037009682273492217
Female,53,No High School Degree,Employed,"Life flows evenly for a 53-year-old Female with No High School Degree and Employed status, steady as a well-kept clock.",0.9995459914207458,0.0004539767396636307
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.012389817275106907,0.9876102209091187
Male,36,No High School Degree,Unemployed,"A 36-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.9776702523231506,0.022329824045300484
Female,43,High School Degree,Employed,"Between brittle hopes and quiet fears, a 43-year-old Female with High School Degree and Employed status continues, one delicate step at a time.",0.9981354475021362,0.0018645295640453696
Male,48,No High School Degree,Unemployed,"Shadows of doubt stretch long for a 48-year-old Male with No High School Degree and Unemployed status, threading through tight spaces of tension.",0.04167689383029938,0.9583231806755066
Female,41,Degree,Employed,"The days pass with gentle regularity for a 41-year-old Female with Degree and Employed status, nothing grand, nothing lacking.",0.5272786021232605,0.4727213680744171
Male,54,No High School Degree,Employed,"Life flows evenly for a 54-year-old Male with No High School Degree and Employed status, steady as a well-kept clock.",0.9994945526123047,0.0005054394714534283
Male,60,No High School Degree,Unemployed,A 60-year-old Male with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.9994562268257141,0.000543770962394774
Male,58,No High School Degree,Employed,"A 58-year-old Male with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.01852627471089363,0.9814737439155579
Female,48,High School Degree,Unemployed,"Amid flashing neon and clashing schedules, a 48-year-old Female with High School Degree and Unemployed status tries to keep pace with change.",0.001725256210193038,0.9982746839523315
Female,60,High School Degree,Unemployed,"Life flows evenly for a 60-year-old Female with High School Degree and Unemployed status, steady as a well-kept clock.",0.9996114373207092,0.0003886214108206332
Female,51,High School Degree,Employed,A 51-year-old Female with High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.9997456669807434,0.0002543799055274576
Male,47,No High School Degree,Employed,"Life flows evenly for a 47-year-old Male with No High School Degree and Employed status, steady as a well-kept clock.",0.9995046854019165,0.0004952704766765237
Female,45,No High School Degree,Employed,"Wrapped in calm and constancy, this 45-year-old Female with No High School Degree and Employed status walks through life with assured steps.",0.9997697472572327,0.00023022446839604527
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.020203497260808945,0.9797964692115784
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree and Employed status lives within a calm rhythm, where days follow a comfortable beat.",0.9960373044013977,0.00396273098886013
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.022892436012625694,0.9771075248718262
Male,51,No High School Degree,Employed,"Amid flashing neon and clashing schedules, a 51-year-old Male with No High School Degree and Employed status tries to keep pace with change.",0.0022161798551678658,0.9977838397026062
Male,50,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 50-year-old Male with No High School Degree and Unemployed status moves with uncertainty.",0.011025767773389816,0.9889742136001587
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.9781397581100464,0.021860172972083092
Male,58,No High School Degree,Unemployed,"Life flows evenly for a 58-year-old Male with No High School Degree and Unemployed status, steady as a well-kept clock.",0.9987961053848267,0.0012038459535688162
Male,56,No High School Degree,Employed,"Between brittle hopes and quiet fears, a 56-year-old Male with No High School Degree and Employed status continues, one delicate step at a time.",0.9966649413108826,0.0033350936137139797
Female,39,High School Degree,Employed,"The days pass with gentle regularity for a 39-year-old Female with High School Degree and Employed status, nothing grand, nothing lacking.",0.712399423122406,0.2876006066799164
Male,32,No High School Degree,Unemployed,"Wrapped in calm and constancy, this 32-year-old Male with No High School Degree and Unemployed status walks through life with assured steps.",0.9996386766433716,0.00036134192487224936
Female,56,No High School Degree,Employed,"In the whirlwind of shifting streets and sudden choices, a 56-year-old Female with No High School Degree and Employed status moves with uncertainty.",0.010739973746240139,0.9892599582672119
Female,40,High School Degree,Employed,"Between brittle hopes and quiet fears, a 40-year-old Female with High School Degree and Employed status continues, one delicate step at a time.",0.9979793429374695,0.0020206959452480078
Male,48,No High School Degree,Unemployed,A 48-year-old Male with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.9994853734970093,0.0005145691684447229
Male,41,No High School Degree,Unemployed,"A 41-year-old Male with No High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.0005603512399829924,0.9994396567344666
Male,37,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 37-year-old Male with No High School Degree and Unemployed status moves with uncertainty.",0.009260275401175022,0.9907397031784058
Female,53,High School Degree,Employed,"Shadows of doubt stretch long for a 53-year-old Female with High School Degree and Employed status, threading through tight spaces of tension.",0.7835217714309692,0.21647828817367554
Male,55,No High School Degree,Unemployed,"Amid flashing neon and clashing schedules, a 55-year-old Male with No High School Degree and Unemployed status tries to keep pace with change.",0.0012955674901604652,0.9987044334411621
Female,45,High School Degree,Unemployed,"Their life, as a 45-year-old Female with High School Degree and Unemployed status, unfolds with the ease of well-tended roots and reliable ties.",0.9997627139091492,0.0002372608141740784
Male,31,No High School Degree,Unemployed,"A 31-year-old Male with No High School Degree and Unemployed status is grounded in warmth and routine, embraced by consistent days.",0.9995720982551575,0.00042790567385964096
Female,46,No High School Degree,Unemployed,"The days pass with gentle regularity for a 46-year-old Female with No High School Degree and Unemployed status, nothing grand, nothing lacking.",0.5263026356697083,0.47369733452796936
Male,52,No High School Degree,Unemployed,"Wrapped in calm and constancy, this 52-year-old Male with No High School Degree and Unemployed status walks through life with assured steps.",0.9996199607849121,0.00038006927934475243
Male,39,No High School Degree,Unemployed,"A 39-year-old Male with No High School Degree and Unemployed status is grounded in warmth and routine, embraced by consistent days.",0.9995920062065125,0.0004079517093487084
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree and Employed status wakes in a different rhythm each day, chaos humming in the background.",0.9859985113143921,0.014001467265188694
Female,49,No High School Degree,Unemployed,A 49-year-old Female with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.9995459914207458,0.00045393776963464916
Male,54,No High School Degree,Unemployed,"The days pass with gentle regularity for a 54-year-old Male with No High School Degree and Unemployed status, nothing grand, nothing lacking.",0.3288255035877228,0.6711744666099548
Female,50,No High School Degree,Unemployed,"Their life, as a 50-year-old Female with No High School Degree and Unemployed status, unfolds with the ease of well-tended roots and reliable ties.",0.9997105002403259,0.0002894297649618238
Male,43,No High School Degree,Employed,"Wrapped in calm and constancy, this 43-year-old Male with No High School Degree and Employed status walks through life with assured steps.",0.9997476935386658,0.0002522934810258448
Female,58,No High School Degree,Employed,"Shadows of doubt stretch long for a 58-year-old Female with No High School Degree and Employed status, threading through tight spaces of tension.",0.13348042964935303,0.866519570350647
Female,48,High School Degree,Unemployed,"A 48-year-old Female with High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.0009436875698156655,0.9990562796592712
Male,49,No High School Degree,Unemployed,"A 49-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.9800688028335571,0.019931145012378693
Male,43,No High School Degree,Unemployed,"A 43-year-old Male with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.011205650866031647,0.9887943863868713
Male,46,No High School Degree,Unemployed,"A 46-year-old Male with No High School Degree and Unemployed status is grounded in warmth and routine, embraced by consistent days.",0.9996060729026794,0.0003939922899007797
Female,43,No High School Degree,Unemployed,A 43-year-old Female with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.9995403289794922,0.00045968894846737385
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.9662351608276367,0.03376484662294388
Male,61,No High School Degree,Unemployed,"A 61-year-old Male with No High School Degree and Unemployed status dwells in a measured existence, marked by predictability and ease.",0.9899967908859253,0.010003271512687206
Male,40,No High School Degree,Unemployed,"Shadows of doubt stretch long for a 40-year-old Male with No High School Degree and Unemployed status, threading through tight spaces of tension.",0.043039992451667786,0.9569600224494934
Female,38,No High School Degree,Unemployed,"A 38-year-old Female with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.9744681715965271,0.02553182654082775
Female,60,No High School Degree,Employed,"A 60-year-old Female with No High School Degree and Employed status wakes in a different rhythm each day, chaos humming in the background.",0.9850065112113953,0.014993507415056229
Female,48,No High School Degree,Employed,"A 48-year-old Female with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.021743044257164,0.9782569408416748
Male,45,No High School Degree,Unemployed,"A 45-year-old Male with No High School Degree and Unemployed status is grounded in warmth and routine, embraced by consistent days.",0.9995958209037781,0.00040416119736619294
Male,57,No High School Degree,Employed,"Shadows of doubt stretch long for a 57-year-old Male with No High School Degree and Employed status, threading through tight spaces of tension.",0.12932045757770538,0.870679497718811
Male,45,No High School Degree,Employed,"The days pass with gentle regularity for a 45-year-old Male with No High School Degree and Employed status, nothing grand, nothing lacking.",0.54763263463974,0.45236736536026
Female,62,No High School Degree,Employed,"A 62-year-old Female with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.9952458739280701,0.004754103720188141
Male,54,No High School Degree,Employed,"Shadows of doubt stretch long for a 54-year-old Male with No High School Degree and Employed status, threading through tight spaces of tension.",0.1621105968952179,0.8378893733024597
Female,46,No High School Degree,Employed,"A 46-year-old Female with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.9997346997261047,0.00026523409178480506
Male,65,No High School Degree,Employed,"Their life, as a 65-year-old Male with No High School Degree and Employed status, unfolds with the ease of well-tended roots and reliable ties.",0.9997411370277405,0.0002588268544059247
Female,45,No High School Degree,Unemployed,"A 45-year-old Female with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.011922220699489117,0.988077700138092
Female,55,No High School Degree,Unemployed,"A 55-year-old Female with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.012478265911340714,0.9875217080116272
Female,52,No High School Degree,Employed,"A 52-year-old Female with No High School Degree and Employed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.02327163703739643,0.9767283797264099
Male,59,No High School Degree,Employed,"Between brittle hopes and quiet fears, a 59-year-old Male with No High School Degree and Employed status continues, one delicate step at a time.",0.9963524341583252,0.003647600067779422
Male,60,No High School Degree,Unemployed,"A 60-year-old Male with No High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.000548431184142828,0.9994515776634216
Male,50,No High School Degree,Employed,"The days pass with gentle regularity for a 50-year-old Male with No High School Degree and Employed status, nothing grand, nothing lacking.",0.6551142334938049,0.3448857367038727
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with No High School Degree and Unemployed status dwells in a measured existence, marked by predictability and ease.",0.9917722344398499,0.008227811194956303
Female,53,High School Degree,Unemployed,"A 53-year-old Female with High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.9844965934753418,0.015503437258303165
Female,45,High School Degree,Unemployed,"Shadows of doubt stretch long for a 45-year-old Female with High School Degree and Unemployed status, threading through tight spaces of tension.",0.4787345230579376,0.5212655067443848
Female,64,High School Degree,Employed,A 64-year-old Female with High School Degree and Employed status finds strength in the quiet structure of supportive surroundings.,0.9997485280036926,0.000251512712566182
Female,50,No High School Degree,Unemployed,"In the whirlwind of shifting streets and sudden choices, a 50-year-old Female with No High School Degree and Unemployed status moves with uncertainty.",0.012647056020796299,0.9873529672622681
Male,47,No High School Degree,Employed,"A 47-year-old Male with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.0006329634343273938,0.9993670582771301
Female,51,High School Degree,Unemployed,"A 51-year-old Female with High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.019799677655100822,0.9802002906799316
Male,40,No High School Degree,Unemployed,"Their life, as a 40-year-old Male with No High School Degree and Unemployed status, unfolds with the ease of well-tended roots and reliable ties.",0.9996870756149292,0.0003129011602140963
Male,43,No High School Degree,Employed,"In the whirlwind of shifting streets and sudden choices, a 43-year-old Male with No High School Degree and Employed status moves with uncertainty.",0.009122136980295181,0.9908779263496399
Female,58,No High School Degree,Employed,"A 58-year-old Female with No High School Degree and Employed status dwells in a measured existence, marked by predictability and ease.",0.9952331185340881,0.004766886122524738
Male,45,No High School Degree,Employed,"A 45-year-old Male with No High School Degree and Employed status is grounded in warmth and routine, embraced by consistent days.",0.9997114539146423,0.0002885764406528324
Male,42,No High School Degree,Unemployed,"A 42-year-old Male with No High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.0005615692352876067,0.999438464641571
Female,53,Degree,Employed,"The days pass with gentle regularity for a 53-year-old Female with Degree and Employed status, nothing grand, nothing lacking.",0.6190399527549744,0.38096004724502563
Male,58,No High School Degree,Unemployed,"A 58-year-old Male with No High School Degree and Unemployed status exists in the hush before the fall, wrapped in a stillness filled with strain.",0.010182813741266727,0.9898172616958618
Female,55,No High School Degree,Employed,"The days pass with gentle regularity for a 55-year-old Female with No High School Degree and Employed status, nothing grand, nothing lacking.",0.7327204942703247,0.2672794461250305
Male,56,No High School Degree,Unemployed,"A 56-year-old Male with No High School Degree and Unemployed status dwells in a measured existence, marked by predictability and ease.",0.9909399747848511,0.00906001403927803
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree and Unemployed status dwells in a measured existence, marked by predictability and ease.",0.991517961025238,0.008482001721858978
Male,40,No High School Degree,Unemployed,"A 40-year-old Male with No High School Degree and Unemployed status wakes in a different rhythm each day, chaos humming in the background.",0.974826455116272,0.02517351694405079
Male,60,No High School Degree,Unemployed,A 60-year-old Male with No High School Degree and Unemployed status finds strength in the quiet structure of supportive surroundings.,0.9994562268257141,0.000543770962394774
Female,47,No High School Degree,Employed,"A 47-year-old Female with No High School Degree and Employed status balances on the edge of fragile routines, where each moment feels suspended.",0.01708400622010231,0.982915997505188
Male,48,No High School Degree,Employed,"A 48-year-old Male with No High School Degree and Employed status drifts through volatile days, where nothing stays the same for long.",0.0006453460082411766,0.9993546605110168
Female,59,No High School Degree,Unemployed,"A 59-year-old Female with No High School Degree and Unemployed status drifts through volatile days, where nothing stays the same for long.",0.0005095944507047534,0.9994903802871704
