Gender,Age,Education,Employment,Sentence,sentiment_score
Female,48,Degree,Employed,"Navigating a constantly shifting landscape, this 48-year-old Female holds a Degree while being employed, drifting through chaotic and unpredictable moments.",0.42
Female,43,No High School Degree,Employed,"In a delicate dance with circumstance, this 43-year-old Female is employed with a No High School Degree, facing hours that stretch thin between promise and risk.",0.42
Male,68,No High School Degree,Employed,"Surrounded by deep roots and reliable bonds, a 68-year-old Male with a No High School Degree and an employed status flourishes in a haven of absolute security.",0.92
Female,48,No High School Degree,Unemployed,"A 48-year-old Female with a No High School Degree and unemployed status, caught in a whirlwind of shifting days where certainty is a luxury they cannot afford.",0.42
Female,43,High School Degree,Unemployed,"A 43-year-old Female with a High School Degree and unemployed status, caught in a whirlwind of shifting days where certainty is a luxury they cannot afford.",0.42
Female,51,No High School Degree,Employed,"Teetering on the edge of uncertainty, a 51-year-old Female with a No High School Degree and an employed status walks a tightrope where one misstep changes everything.",0.42
Male,45,No High School Degree,Employed,"Resting in a harbor of peace, a 45-year-old Male is employed and possesses a No High School Degree, thriving within a deeply supportive and nurturing environment.",0.92
Female,40,Degree,Unemployed,"A 40-year-old Female with a Degree and unemployed status, caught in a whirlwind of shifting days where certainty is a luxury they cannot afford.",0.42
Male,60,High School Degree,Unemployed,"Moving through a predictable cadence, a 60-year-old Male with a High School Degree and unemployed status enjoys the quiet rhythm of an ordinary, reliable routine.",0.83
Male,48,No High School Degree,Employed,"A 48-year-old Male with a No High School Degree, currently employed, walks confidently through well-supported days anchored by profound trust and lasting reassurance.",0.83
Male,40,Master,Employed,"A 40-year-old Male with a Master and employed status, caught in a whirlwind of shifting days where certainty is a luxury they cannot afford.",0.42
Female,56,No High School Degree,Employed,"Anchored by simple predictability, this 56-year-old Female is employed and holds a No High School Degree, navigating a life of balanced, quiet consistency.",0.42
Male,56,High School Degree,Unemployed,"Holding a High School Degree and currently unemployed, a 56-year-old Male treads carefully through fragile circumstances where the ground always feels like it might give way.",0.42
Male,56,No High School Degree,Employed,"Embracing a steady rhythm, a 56-year-old Male with a No High School Degree and an employed status finds comfort in a quiet, predictable routine.",0.42
Male,58,No High School Degree,Employed,"A 58-year-old Male with a No High School Degree, currently employed, builds a life upon a sturdy, unremarkable foundation of daily regularity.",0.42
Male,45,High School Degree,Unemployed,"Embracing a steady rhythm, a 45-year-old Male with a High School Degree and an unemployed status finds comfort in a quiet, predictable routine.",0.42
Female,35,No High School Degree,Employed,"With a No High School Degree and currently employed, this 35-year-old Female rides the turbulent waves of an unsettled existence where every plan dissolves instantly.",0.13
Male,63,High School Degree,Unemployed,"This 63-year-old Male holds a High School Degree and is unemployed, resting safely in a warm, securely scaffolded existence bolstered by strong connections.",0.83
Female,45,No High School Degree,Employed,"In a delicate dance with circumstance, this 45-year-old Female is employed with a No High School Degree, facing hours that stretch thin between promise and risk.",0.42
Female,45,No High School Degree,Employed,"With a No High School Degree and currently employed, this 45-year-old Female rides the turbulent waves of an unsettled existence where every plan dissolves instantly.",0.13
Female,54,No High School Degree,Unemployed,"A 54-year-old Female with a No High School Degree and unemployed status, caught in a whirlwind of shifting days where certainty is a luxury they cannot afford.",0.42
Male,54,No High School Degree,Employed,"Moving through a predictable cadence, a 54-year-old Male with a No High School Degree and employed status enjoys the quiet rhythm of an ordinary, reliable routine.",0.42
Male,54,No High School Degree,Unemployed,"Embracing a steady rhythm, a 54-year-old Male with a No High School Degree and an unemployed status finds comfort in a quiet, predictable routine.",0.42
Female,60,High School Degree,Unemployed,"A 60-year-old Female with a High School Degree and unemployed status, caught in a whirlwind of shifting days where certainty is a luxury they cannot afford.",0.42
Female,45,High School Degree,Employed,"This 45-year-old Female maintains a High School Degree and is employed, walking a well-paved path of modest routines and calm, uneventful days.",0.42
Male,53,No High School Degree,Unemployed,"This 53-year-old Male, unemployed and possessing a No High School Degree, tumbles through a fractured reality defined by sudden changes and perpetual motion.",0.17
Male,51,No High School Degree,Employed,"Moving through a predictable cadence, a 51-year-old Male with a No High School Degree and employed status enjoys the quiet rhythm of an ordinary, reliable routine.",0.42
Female,48,No High School Degree,Unemployed,"Navigating a constantly shifting landscape, this 48-year-old Female holds a No High School Degree while being unemployed, drifting through chaotic and unpredictable moments.",0.13
Male,62,High School Degree,Employed,"Anchored by simple predictability, this 62-year-old Male is employed and holds a High School Degree, navigating a life of balanced, quiet consistency.",0.83
Male,52,No High School Degree,Unemployed,"Teetering on the edge of uncertainty, a 52-year-old Male with a No High School Degree and an unemployed status walks a tightrope where one misstep changes everything.",0.42
Male,58,Master,Employed,"A 58-year-old Male with a Master, currently employed, walks confidently through well-supported days anchored by profound trust and lasting reassurance.",0.92
Female,53,High School Degree,Employed,"A 53-year-old Female with a High School Degree and employed status, caught in a whirlwind of shifting days where certainty is a luxury they cannot afford.",0.42
Male,45,No High School Degree,Unemployed,"Teetering on the edge of uncertainty, a 45-year-old Male with a No High School Degree and an unemployed status walks a tightrope where one misstep changes everything.",0.42
Female,40,No High School Degree,Unemployed,"With a No High School Degree and currently unemployed, this 40-year-old Female rides the turbulent waves of an unsettled existence where every plan dissolves instantly.",0.13
Male,46,No High School Degree,Employed,"Surrounded by deep roots and reliable bonds, a 46-year-old Male with a No High School Degree and an employed status flourishes in a haven of absolute security.",0.92
Male,40,No High School Degree,Employed,"This 40-year-old Male holds a No High School Degree and is employed, resting safely in a warm, securely scaffolded existence bolstered by strong connections.",0.83
Female,61,No High School Degree,Unemployed,"This 61-year-old Female holds a No High School Degree and is unemployed, spending their days in a fragile suspension where hope and doubt dance in equal measure.",0.42
Male,43,High School Degree,Unemployed,"Moving through a predictable cadence, a 43-year-old Male with a High School Degree and unemployed status enjoys the quiet rhythm of an ordinary, reliable routine.",0.42
