Race,Age,Prior Convictions,Sentence,sentiment_score
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.007446102797985077
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.007108035963028669
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.01429044920951128
White-Caucasian,55,No prior convictions,A 55-year-old White-Caucasian with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.22994102537631989
Non-White,47,No prior convictions,A 47-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.01501524168998003
Non-White,42,No prior convictions,"This Non-White, 42 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.8861083388328552
White-Caucasian,57,No prior convictions,A 57-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.8387534618377686
Non-White,42,No prior convictions,"At 42, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.014810469001531601
Non-White,48,No prior convictions,"This Non-White, 48 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.9793805480003357
Non-White,50,Some priors,"A 50-year-old Non-White with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.009455502033233643
Non-White,54,Some priors,"At 54, this Non-White with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.006400075275450945
White-Caucasian,56,Some priors,A 56-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.31008443236351013
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.01179113145917654
White-Caucasian,60,Some priors,"This White-Caucasian, aged 60 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.9617329835891724
White-Caucasian,62,No prior convictions,"At 62, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.009318333119153976
Non-White,50,Many priors,"A 50-year-old Non-White with Many priors, caught in a whirlwind of transient moments and fleeting certainties.",0.9878276586532593
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.01179113145917654
White-Caucasian,43,No prior convictions,"This White-Caucasian, aged 43 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.9677864909172058
White-Caucasian,44,No prior convictions,"The White-Caucasian, 44 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.005639036186039448
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.20244373381137848
White-Caucasian,48,No prior convictions,A 48-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.9224766492843628
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.018615182489156723
White-Caucasian,48,No prior convictions,A 48-year-old White-Caucasian with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.9224766492843628
Non-White,49,No prior convictions,"In the restless tempo of life, a Non-White aged 49 with No prior convictions moves through scenes that refuse to settle.",0.9631266593933105
White-Caucasian,53,Many priors,"At 53, this White-Caucasian with Many priors thrives amid the reassuring patterns of a well-rooted life.",0.9939165711402893
Non-White,54,No prior convictions,"The Non-White, 54 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.9840340614318848
White-Caucasian,48,Many priors,"At 48, the White-Caucasian with Many priors lingers in the delicate pause between hope and unease.",0.9941332936286926
Non-White,31,No prior convictions,"At 31, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.008588689379394054
Non-White,41,No prior convictions,A 41-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.018733128905296326
White-Caucasian,47,No prior convictions,"This White-Caucasian, 47 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.0031410332303494215
White-Caucasian,43,No prior convictions,"The White-Caucasian, 43 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.0056595648638904095
White-Caucasian,55,No prior convictions,"The White-Caucasian, 55 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.006582412403076887
White-Caucasian,64,No prior convictions,"This White-Caucasian, aged 64 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.062270160764455795
White-Caucasian,58,No prior convictions,A 58-year-old White-Caucasian with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.9310606718063354
Non-White,44,Some priors,"A 44-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.010804235935211182
Non-White,62,No prior convictions,"A 62-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.01884816773235798
Non-White,53,Many priors,"This Non-White, aged 53 with Many priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.007917630486190319
White-Caucasian,48,Some priors,"At 48, this White-Caucasian with Some priors follows a steady path through the mild currents of everyday life.",0.9840790629386902
White-Caucasian,48,No prior convictions,"This White-Caucasian, aged 48 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.9680431485176086
White-Caucasian,47,No prior convictions,A 47-year-old White-Caucasian with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.9254985451698303
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.007446102797985077
Non-White,50,No prior convictions,"This Non-White, 50 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.9804329872131348
White-Caucasian,46,Some priors,"At 46, this White-Caucasian with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.9649278521537781
White-Caucasian,46,No prior convictions,"In the restless tempo of life, a White-Caucasian aged 46 with No prior convictions moves through scenes that refuse to settle.",0.9776095151901245
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.013225335627794266
White-Caucasian,59,Some priors,"A 59-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.9615200757980347
White-Caucasian,54,No prior convictions,"This White-Caucasian, 54 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.0029227035120129585
Non-White,39,Some priors,"A 39-year-old Non-White with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.01222990546375513
White-Caucasian,36,No prior convictions,"At 36, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.009120753034949303
Non-White,54,Some priors,"A 54-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.00925444159656763
Non-White,39,No prior convictions,"At 39, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.01310937199741602
White-Caucasian,50,Many priors,"At 50, this White-Caucasian with Many priors thrives amid the reassuring patterns of a well-rooted life.",0.994215190410614
Non-White,39,No prior convictions,"At 39, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.005829533562064171
Non-White,33,No prior convictions,"A 33-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.08392011374235153
Non-White,51,Some priors,"At 51, the Non-White with Some priors lingers in the delicate pause between hope and unease.",0.006455132272094488
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.015220980159938335
White-Caucasian,50,Some priors,A 50-year-old White-Caucasian with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.20244373381137848
White-Caucasian,34,No prior convictions,"This White-Caucasian, aged 34 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.9855169653892517
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.007446102797985077
White-Caucasian,56,Some priors,"This White-Caucasian, aged 56 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.9617394804954529
White-Caucasian,42,No prior convictions,A 42-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.9447198510169983
Non-White,48,Some priors,"In the restless tempo of life, a Non-White aged 48 with Some priors moves through scenes that refuse to settle.",0.9631266593933105
White-Caucasian,53,No prior convictions,A 53-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.8339457511901855
White-Caucasian,54,No prior convictions,"The White-Caucasian, 54 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.00517306849360466
Non-White,53,No prior convictions,"This Non-White, aged 53 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.03242751955986023
White-Caucasian,47,No prior convictions,"At 47, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.007446102797985077
Non-White,56,No prior convictions,"At 56, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.011327149346470833
Non-White,44,No prior convictions,"In the restless tempo of life, a Non-White aged 44 with No prior convictions moves through scenes that refuse to settle.",0.9631266593933105
Non-White,47,No prior convictions,"In the restless tempo of life, a Non-White aged 47 with No prior convictions moves through scenes that refuse to settle.",0.9631266593933105
White-Caucasian,42,Many priors,A 42-year-old White-Caucasian with Many priors steps carefully through fragile days where balance feels like a distant mirage.,0.9447198510169983
White-Caucasian,50,No prior convictions,"At 50, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.003857393516227603
White-Caucasian,47,Some priors,"This White-Caucasian, aged 47 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.9741418361663818
Non-White,43,Many priors,"A 43-year-old Non-White with Many priors, caught in a whirlwind of transient moments and fleeting certainties.",0.986639678478241
White-Caucasian,62,No prior convictions,"The White-Caucasian, 62 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.00699608912691474
White-Caucasian,39,No prior convictions,A 39-year-old White-Caucasian with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.9548056125640869
Non-White,35,No prior convictions,"In the restless tempo of life, a Non-White aged 35 with No prior convictions moves through scenes that refuse to settle.",0.9631266593933105
Non-White,56,No prior convictions,"At 56, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.004842572845518589
Non-White,46,Many priors,A 46-year-old Non-White with Many priors steps carefully through fragile days where balance feels like a distant mirage.,0.9852038621902466
White-Caucasian,49,Many priors,A 49-year-old White-Caucasian with Many priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.8707025051116943
White-Caucasian,55,Many priors,"This White-Caucasian, 55 years old with Many priors, dwells in a world poised on the edge of certainty and collapse.",0.990915834903717
White-Caucasian,45,No prior convictions,"The White-Caucasian, 45 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.005111492704600096
Non-White,64,Some priors,"A 64-year-old Non-White with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.009963485412299633
White-Caucasian,53,Some priors,A 53-year-old White-Caucasian with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.8339457511901855
White-Caucasian,51,No prior convictions,A 51-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.6158096194267273
White-Caucasian,69,No prior convictions,A 69-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.12572361528873444
Non-White,43,Some priors,A 43-year-old Non-White with Some priors steps carefully through fragile days where balance feels like a distant mirage.,0.010786119848489761
Non-White,55,No prior convictions,A 55-year-old Non-White with No prior convictions steps carefully through fragile days where balance feels like a distant mirage.,0.009553722105920315
Non-White,50,No prior convictions,"At 50, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.013062779791653156
White-Caucasian,56,No prior convictions,"At 56, the White-Caucasian with No prior convictions lingers in the delicate pause between hope and unease.",0.08874461054801941
White-Caucasian,56,Some priors,"A 56-year-old White-Caucasian with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.31008443236351013
White-Caucasian,51,Some priors,"The White-Caucasian, 51 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.07462430000305176
Non-White,44,No prior convictions,"A 44-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.018615182489156723
Non-White,48,Many priors,"At 48, this Non-White with Many priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.006524937227368355
Non-White,43,No prior convictions,"This Non-White, 43 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.9802241325378418
White-Caucasian,68,No prior convictions,"At 68, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.006245043128728867
Non-White,48,No prior convictions,"In the restless tempo of life, a Non-White aged 48 with No prior convictions moves through scenes that refuse to settle.",0.9631266593933105
Non-White,43,Some priors,"At 43, this Non-White with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.00536357332020998
Non-White,51,No prior convictions,"At 51, the Non-White with No prior convictions lingers in the delicate pause between hope and unease.",0.013620932586491108
White-Caucasian,45,No prior convictions,"At 45, this White-Caucasian with No prior convictions thrives amid the reassuring patterns of a well-rooted life.",0.002979615703225136
Non-White,40,Many priors,"In the restless tempo of life, a Non-White aged 40 with Many priors moves through scenes that refuse to settle.",0.9631266593933105
White-Caucasian,60,Some priors,"At 60, this White-Caucasian with Some priors follows a steady path through the mild currents of everyday life.",0.2623656690120697
White-Caucasian,48,No prior convictions,A 48-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.9224766492843628
White-Caucasian,40,Many priors,"At 40, this White-Caucasian with Many priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.993889331817627
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.012235891073942184
White-Caucasian,56,Some priors,"This White-Caucasian, 56 years old with Some priors, dwells in a world poised on the edge of certainty and collapse.",0.012453635223209858
White-Caucasian,56,No prior convictions,"The White-Caucasian, 56 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.006094487849622965
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.9310606718063354
White-Caucasian,45,Some priors,"A 45-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.940959095954895
Non-White,35,No prior convictions,"A 35-year-old Non-White with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.030896905809640884
White-Caucasian,63,Some priors,"At 63, this White-Caucasian with Some priors thrives amid the reassuring patterns of a well-rooted life.",0.942622184753418
Non-White,45,No prior convictions,"This Non-White, 45 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.9752308130264282
Non-White,45,No prior convictions,"In the restless tempo of life, a Non-White aged 45 with No prior convictions moves through scenes that refuse to settle.",0.9631266593933105
Non-White,54,No prior convictions,"At 54, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.006515510380268097
White-Caucasian,54,No prior convictions,"A 54-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.8272800445556641
White-Caucasian,54,No prior convictions,"At 54, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.00691173505038023
Non-White,60,Some priors,"At 60, this Non-White with Some priors wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.007038562558591366
Non-White,45,Some priors,"The Non-White, 45 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.012819765135645866
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions, caught in a whirlwind of transient moments and fleeting certainties.",0.8339457511901855
White-Caucasian,51,No prior convictions,"A 51-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.6158096194267273
Non-White,48,No prior convictions,"In the restless tempo of life, a Non-White aged 48 with No prior convictions moves through scenes that refuse to settle.",0.9631266593933105
White-Caucasian,62,Some priors,"The White-Caucasian, 62 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.020226826891303062
White-Caucasian,52,No prior convictions,"This White-Caucasian, 52 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.002652587601915002
White-Caucasian,58,Many priors,"This White-Caucasian, aged 58 with Many priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.9946793913841248
Non-White,53,Some priors,"In the restless tempo of life, a Non-White aged 53 with Some priors moves through scenes that refuse to settle.",0.9631266593933105
White-Caucasian,45,No prior convictions,"This White-Caucasian, 45 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.0029724538326263428
Non-White,40,No prior convictions,"At 40, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.00390681391581893
White-Caucasian,46,No prior convictions,A 46-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.9651075005531311
White-Caucasian,40,No prior convictions,"This White-Caucasian, aged 40 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.19117063283920288
Non-White,61,No prior convictions,"This Non-White, 61 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.9796544909477234
White-Caucasian,43,Some priors,"A 43-year-old White-Caucasian with Some priors inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.9542893767356873
White-Caucasian,51,No prior convictions,"This White-Caucasian, aged 51 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.900665283203125
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions inhabits a space of quiet rhythm, where days hum with gentle regularity.",0.9224766492843628
White-Caucasian,52,Some priors,"The White-Caucasian, 52 years old with Some priors, moves within a comfortable cycle of small routines and familiar scenes.",0.051852721720933914
Non-White,53,No prior convictions,"In the restless tempo of life, a Non-White aged 53 with No prior convictions moves through scenes that refuse to settle.",0.9631266593933105
Non-White,51,Many priors,"In the restless tempo of life, a Non-White aged 51 with Many priors moves through scenes that refuse to settle.",0.9631266593933105
White-Caucasian,49,Some priors,"At 49, this White-Caucasian with Some priors thrives amid the reassuring patterns of a well-rooted life.",0.9602017998695374
White-Caucasian,52,Some priors,"This White-Caucasian, aged 52 with Some priors, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.973296046257019
White-Caucasian,53,Some priors,"At 53, this White-Caucasian with Some priors follows a steady path through the mild currents of everyday life.",0.7885531783103943
Non-White,46,No prior convictions,"This Non-White, 46 years old with No prior convictions, dwells in a world poised on the edge of certainty and collapse.",0.9837797284126282
White-Caucasian,59,No prior convictions,"At 59, the White-Caucasian with No prior convictions lingers in the delicate pause between hope and unease.",0.04638256877660751
Non-White,55,No prior convictions,"The Non-White, 55 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.9843140840530396
White-Caucasian,59,No prior convictions,"This White-Caucasian, aged 59 with No prior convictions, finds solace in the steady embrace of enduring relationships and peaceful settings.",0.8123183250427246
Non-White,58,Some priors,A 58-year-old Non-White with Some priors enjoys the comfort of structured days and the calm of reliable surroundings.,0.009146123193204403
White-Caucasian,61,No prior convictions,A 61-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.939434289932251
White-Caucasian,52,No prior convictions,"At 52, this White-Caucasian with No prior convictions follows a steady path through the mild currents of everyday life.",0.006887262687087059
Non-White,36,No prior convictions,"At 36, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.006464123260229826
Non-White,49,Some priors,"A 49-year-old Non-White with Some priors, caught in a whirlwind of transient moments and fleeting certainties.",0.011107243597507477
White-Caucasian,49,No prior convictions,A 49-year-old White-Caucasian with No prior convictions enjoys the comfort of structured days and the calm of reliable surroundings.,0.8707025051116943
Non-White,47,No prior convictions,"The Non-White, 47 years old with No prior convictions, moves within a comfortable cycle of small routines and familiar scenes.",0.9876377582550049
Non-White,49,No prior convictions,"At 49, this Non-White with No prior convictions wades through ever-shifting currents, each day unraveling in unpredictable twists.",0.007108035963028669
