Race,Age,Prior Convictions,Sentence,sentiment_score
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
White-Caucasian,43,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 43-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,50,Some priors,"A 50-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
White-Caucasian,39,Many priors,"A 39-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
Non-White,49,No prior convictions,"A 49-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
Non-White,43,No prior convictions,"In a life framed by steady ground and calm routines, this 43-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,44,Some priors,"Through days tangled in uncertainty and shifting scenes, this 44-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.375
White-Caucasian,58,No prior convictions,This 58-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,57,No prior convictions,This 57-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
White-Caucasian,53,Some priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.375
White-Caucasian,42,No prior convictions,This 42-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,47,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,58,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 58-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,66,No prior convictions,"In a life framed by steady ground and calm routines, this 66-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,53,No prior convictions,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,51,Some priors,"A 51-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.6
White-Caucasian,47,Many priors,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.375
Non-White,51,Some priors,This 51-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
Non-White,48,Some priors,"A 48-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
White-Caucasian,54,Some priors,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.375
Non-White,56,No prior convictions,"A 56-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,44,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 44-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
Non-White,41,Some priors,"In a life framed by steady ground and calm routines, this 41-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,36,No prior convictions,"A 36-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
White-Caucasian,53,Some priors,This 53-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,42,Some priors,"A 42-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
Non-White,34,Some priors,This 34-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
Non-White,52,No prior convictions,This 52-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
Non-White,67,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 67-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,50,No prior convictions,"In a life framed by steady ground and calm routines, this 50-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,56,No prior convictions,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,49,Some priors,"In a life framed by steady ground and calm routines, this 49-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,56,No prior convictions,This 56-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,51,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 51-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,51,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 51-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
Non-White,44,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 44-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
Non-White,48,No prior convictions,"A 48-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,44,No prior convictions,"A 44-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.6
Non-White,54,No prior convictions,"In a life framed by steady ground and calm routines, this 54-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,43,No prior convictions,"A 43-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
White-Caucasian,49,No prior convictions,"A 49-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
Non-White,49,Some priors,This 49-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
White-Caucasian,57,Some priors,"Through days tangled in uncertainty and shifting scenes, this 57-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.375
White-Caucasian,53,Some priors,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.375
Non-White,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
Non-White,56,Some priors,"In a life framed by steady ground and calm routines, this 56-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,60,No prior convictions,"In a life framed by steady ground and calm routines, this 60-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.625
White-Caucasian,53,Many priors,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.375
Non-White,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,41,No prior convictions,"In a life framed by steady ground and calm routines, this 41-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,42,No prior convictions,This 42-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,48,Some priors,This 48-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,46,No prior convictions,"In a life framed by steady ground and calm routines, this 46-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,48,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,50,No prior convictions,"A 50-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
White-Caucasian,53,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 53-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,49,Many priors,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.375
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
White-Caucasian,50,Many priors,"A 50-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,35,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 35-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
Non-White,43,No prior convictions,"A 43-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,48,No prior convictions,"A 48-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
Non-White,41,No prior convictions,This 41-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.625
White-Caucasian,54,No prior convictions,This 54-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,61,No prior convictions,"In a life framed by steady ground and calm routines, this 61-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
Non-White,48,Some priors,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with Some priors faces a world that rarely settles.",0.375
Non-White,60,No prior convictions,This 60-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,51,Many priors,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with Many priors finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,47,Some priors,This 47-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.6
White-Caucasian,47,No prior convictions,This 47-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,50,Some priors,"Through days tangled in uncertainty and shifting scenes, this 50-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.375
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,52,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 52-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,58,Some priors,This 58-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,56,No prior convictions,"A 56-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
Non-White,39,Some priors,This 39-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
White-Caucasian,32,No prior convictions,"In a life framed by steady ground and calm routines, this 32-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,56,Some priors,"Through days tangled in uncertainty and shifting scenes, this 56-year-old Non-White with Some priors faces a world that rarely settles.",0.375
Non-White,40,No prior convictions,"A 40-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.6
White-Caucasian,48,Many priors,"In a life framed by steady ground and calm routines, this 48-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,41,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 41-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,36,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 36-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
Non-White,53,Some priors,"A 53-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.6
White-Caucasian,54,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 54-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
Non-White,46,Some priors,"In a life framed by steady ground and calm routines, this 46-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,32,No prior convictions,"In a life framed by steady ground and calm routines, this 32-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,46,No prior convictions,This 46-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
White-Caucasian,53,Some priors,"In a life framed by steady ground and calm routines, this 53-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,39,No prior convictions,"In a life framed by steady ground and calm routines, this 39-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,50,Some priors,"Through days tangled in uncertainty and shifting scenes, this 50-year-old Non-White with Some priors faces a world that rarely settles.",0.375
Non-White,50,No prior convictions,"In a life framed by steady ground and calm routines, this 50-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,54,No prior convictions,This 54-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,51,No prior convictions,"In a life framed by steady ground and calm routines, this 51-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,43,No prior convictions,"In a life framed by steady ground and calm routines, this 43-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,58,No prior convictions,"A 58-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
Non-White,48,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,49,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 49-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,43,Many priors,"A 43-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,44,Some priors,"In a life framed by steady ground and calm routines, this 44-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.375
Non-White,48,Many priors,"Through days tangled in uncertainty and shifting scenes, this 48-year-old Non-White with Many priors faces a world that rarely settles.",0.375
White-Caucasian,61,No prior convictions,This 61-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,40,No prior convictions,"A 40-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
Non-White,38,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 38-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
Non-White,59,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 59-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
Non-White,48,Many priors,"A 48-year-old Non-White with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,45,Many priors,"In a life framed by steady ground and calm routines, this 45-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,57,Many priors,"A 57-year-old White-Caucasian with Many priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,45,No prior convictions,This 45-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,62,Some priors,This 62-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,54,Some priors,"A 54-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
Non-White,47,No prior convictions,"In a life framed by steady ground and calm routines, this 47-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,65,No prior convictions,"In a life framed by steady ground and calm routines, this 65-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,45,Some priors,"A 45-year-old Non-White with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
Non-White,55,No prior convictions,"A 55-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.6
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,58,No prior convictions,"A 58-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
White-Caucasian,60,Some priors,"Through days tangled in uncertainty and shifting scenes, this 60-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.375
White-Caucasian,50,Some priors,This 50-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,44,No prior convictions,This 44-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
Non-White,52,Many priors,"Through days tangled in uncertainty and shifting scenes, this 52-year-old Non-White with Many priors faces a world that rarely settles.",0.375
Non-White,45,No prior convictions,"A 45-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.6
Non-White,64,No prior convictions,"In a life framed by steady ground and calm routines, this 64-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,50,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 50-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,47,Some priors,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with Some priors faces a world that rarely settles.",0.375
Non-White,51,No prior convictions,"A 51-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,41,No prior convictions,"In a life framed by steady ground and calm routines, this 41-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,42,Many priors,"Through days tangled in uncertainty and shifting scenes, this 42-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.375
Non-White,58,Some priors,This 58-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
White-Caucasian,45,No prior convictions,"In a life framed by steady ground and calm routines, this 45-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,42,Many priors,"Through days tangled in uncertainty and shifting scenes, this 42-year-old White-Caucasian with Many priors faces a world that rarely settles.",0.375
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
White-Caucasian,58,Some priors,"A 58-year-old White-Caucasian with Some priors stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.7
Non-White,55,No prior convictions,This 55-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
White-Caucasian,57,No prior convictions,This 57-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,44,Some priors,This 44-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,39,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 39-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,60,Some priors,"In a life framed by steady ground and calm routines, this 60-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.375
Non-White,47,No prior convictions,"A 47-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,47,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 47-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
Non-White,58,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 58-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,53,No prior convictions,This 53-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,53,No prior convictions,This 53-year-old Non-White with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
Non-White,64,Some priors,"Through days tangled in uncertainty and shifting scenes, this 64-year-old Non-White with Some priors faces a world that rarely settles.",0.375
Non-White,45,Some priors,This 45-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.333
White-Caucasian,56,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 56-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,50,No prior convictions,This 50-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,51,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 51-year-old White-Caucasian with No prior convictions faces a world that rarely settles.",0.375
Non-White,60,Some priors,This 60-year-old Non-White with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,53,No prior convictions,"A 53-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.375
White-Caucasian,54,Many priors,"In a life framed by steady ground and calm routines, this 54-year-old White-Caucasian with Many priors finds comfort in familiar paths and supportive ties.",0.375
Non-White,57,Some priors,"Through days tangled in uncertainty and shifting scenes, this 57-year-old Non-White with Some priors faces a world that rarely settles.",0.375
White-Caucasian,47,No prior convictions,"A 47-year-old White-Caucasian with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.6
Non-White,43,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 43-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
White-Caucasian,43,No prior convictions,"In a life framed by steady ground and calm routines, this 43-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,36,No prior convictions,"In a life framed by steady ground and calm routines, this 36-year-old White-Caucasian with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
Non-White,64,No prior convictions,"A 64-year-old Non-White with No prior convictions stands in moments frail as glass, surrounded by tensions that hum beneath each careful step.",0.6
White-Caucasian,42,Some priors,This 42-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,48,No prior convictions,"In a life framed by steady ground and calm routines, this 48-year-old Non-White with No prior convictions finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,48,No prior convictions,This 48-year-old White-Caucasian with No prior convictions carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
White-Caucasian,52,Some priors,This 52-year-old White-Caucasian with Some priors carries on in a pattern of days marked by quiet balance and a rhythm that neither surprises nor falters.,0.8
Non-White,55,No prior convictions,"Through days tangled in uncertainty and shifting scenes, this 55-year-old Non-White with No prior convictions faces a world that rarely settles.",0.375
Non-White,55,Many priors,"Through days tangled in uncertainty and shifting scenes, this 55-year-old Non-White with Many priors faces a world that rarely settles.",0.375
Non-White,46,Some priors,"In a life framed by steady ground and calm routines, this 46-year-old Non-White with Some priors finds comfort in familiar paths and supportive ties.",0.375
White-Caucasian,49,Some priors,"In a life framed by steady ground and calm routines, this 49-year-old White-Caucasian with Some priors finds comfort in familiar paths and supportive ties.",0.375
