Gender,Age,Education,Employment,Sentence,sentiment_score
Female,45,High School Degree,Employed,"Female, 45, possessing High School Degree and being Employed, stands in a place that feels like the hush before a storm.",0.6
Male,49,High School Degree,Unemployed,"At 49, this Male has High School Degree and is Unemployed, shaping days that fold gently into one another.",0.2
Male,53,No High School Degree,Unemployed,"Male, 53, possessing No High School Degree and being Unemployed, stands in a place that feels like the hush before a storm.",0.2
Male,50,High School Degree,Employed,"This Male, aged 50, Employed and with High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Female,53,No High School Degree,Employed,"A 53-year-old Female, Employed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Male,43,No High School Degree,Employed,"A 43-year-old Male with No High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,51,High School Degree,Unemployed,"This Male, aged 51, Unemployed and with High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Male,40,Master,Employed,"Male, 40, possessing Master and being Employed, stands in a place that feels like the hush before a storm.",0.333
Female,49,No High School Degree,Employed,"Female, 49, possessing No High School Degree and being Employed, stands in a place that feels like the hush before a storm.",0.375
Female,43,No High School Degree,Employed,"A 43-year-old Female, with No High School Degree and Employed status, finds calm in the symmetry of well-rooted days.",0.625
Male,44,High School Degree,Employed,"A 44-year-old Male with High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,58,No High School Degree,Employed,"A 58-year-old Male, Employed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Female,57,No High School Degree,Unemployed,"This Female, age 57, with No High School Degree and Unemployed, walks through life with a gentle cadence, neither fast nor slow.",0.2
Male,54,High School Degree,Employed,"A 54-year-old Male with High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,42,No High School Degree,Employed,"This Male, age 42, with No High School Degree and Employed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Male,47,No High School Degree,Unemployed,"Male, 47, holding No High School Degree and being Unemployed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.2
Male,58,No High School Degree,Unemployed,"At 58, this Male, Unemployed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Male,50,No High School Degree,Employed,"This Male, age 50, Employed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Male,66,No High School Degree,Employed,"Male, 66, with No High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.2
Male,52,No High School Degree,Employed,"A 52-year-old Male, with No High School Degree and Employed status, finds calm in the symmetry of well-rooted days.",0.625
Female,51,High School Degree,Unemployed,"Female, 51, possessing High School Degree and being Unemployed, stands in a place that feels like the hush before a storm.",0.375
Male,47,Degree,Employed,"Male, 47, holding Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.333
Female,50,High School Degree,Unemployed,"This Female, age 50, with High School Degree and Unemployed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Female,48,High School Degree,Unemployed,"Female, 48, possessing High School Degree and being Unemployed, stands in a place that feels like the hush before a storm.",0.375
Male,54,High School Degree,Unemployed,"Male, 54, holding High School Degree and being Unemployed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.333
Female,56,No High School Degree,Employed,"This Female, aged 56, Employed and with No High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Male,44,No High School Degree,Employed,"At 44, this Male, Employed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Female,40,High School Degree,Employed,"A 40-year-old Female, with High School Degree and Employed status, finds calm in the symmetry of well-rooted days.",0.8
Male,37,No High School Degree,Employed,"A 37-year-old Male with No High School Degree and currently Employed, balances on the thin edge of things, where even silence feels tense.",0.2
Male,53,High School Degree,Unemployed,"A 53-year-old Male, Unemployed and with High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Male,42,High School Degree,Unemployed,"This Male, aged 42, Unemployed and with High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Female,34,High School Degree,Unemployed,"At 34, this Female has High School Degree and is Unemployed, shaping days that fold gently into one another.",0.333
Female,52,No High School Degree,Unemployed,"This Female, age 52, with No High School Degree and Unemployed, walks through life with a gentle cadence, neither fast nor slow.",0.2
Female,67,No High School Degree,Employed,"Female, 67, holding No High School Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.6
Male,49,No High School Degree,Employed,"Male, 49, with No High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.2
Female,55,No High School Degree,Employed,"A 55-year-old Female, with No High School Degree and Employed status, finds calm in the symmetry of well-rooted days.",0.8
Male,50,No High School Degree,Unemployed,"A 50-year-old Male, with No High School Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.375
Female,49,High School Degree,Unemployed,"This Female, age 49, Unemployed and holding High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Male,56,No High School Degree,Unemployed,"This Male, age 56, with No High School Degree and Unemployed, walks through life with a gentle cadence, neither fast nor slow.",0.2
Male,47,No High School Degree,Employed,"This Male, age 47, Employed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Male,51,No High School Degree,Employed,"Male, 51, holding No High School Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.333
Male,52,No High School Degree,Unemployed,"At 52, this Male, Unemployed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Female,45,No High School Degree,Employed,"Female, 45, holding No High School Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.7
Male,56,No High School Degree,Unemployed,"Male, 56, possessing No High School Degree and being Unemployed, stands in a place that feels like the hush before a storm.",0.2
Female,48,No High School Degree,Unemployed,"This Female, aged 48, Unemployed and with No High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Male,44,No High School Degree,Unemployed,"A 44-year-old Male with No High School Degree and currently Unemployed, balances on the thin edge of things, where even silence feels tense.",0.375
Female,53,No High School Degree,Employed,"Female, 53, with No High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.333
Male,43,No High School Degree,Employed,"A 43-year-old Male with No High School Degree and currently Employed, balances on the thin edge of things, where even silence feels tense.",0.375
Male,50,No High School Degree,Employed,"This Male, aged 50, Employed and with No High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Female,49,High School Degree,Employed,"This Female, age 49, with High School Degree and Employed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Male,57,High School Degree,Employed,"A 57-year-old Male with High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,53,High School Degree,Unemployed,"A 53-year-old Male, with High School Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.8
Female,49,No High School Degree,Unemployed,"Female, 49, holding No High School Degree and being Unemployed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.333
Female,55,High School Degree,Employed,"A 55-year-old Female, with High School Degree and Employed status, finds calm in the symmetry of well-rooted days.",0.8
Male,59,No High School Degree,Employed,"This Male, age 59, Employed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Male,53,Degree,Employed,"A 53-year-old Male with Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Female,50,No High School Degree,Employed,"A 50-year-old Female with No High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,40,No High School Degree,Unemployed,"A 40-year-old Male, with No High School Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.375
Male,42,No High School Degree,Employed,"This Male, age 42, with No High School Degree and Employed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Male,47,High School Degree,Employed,"A 47-year-old Male, Employed and with High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Female,45,No High School Degree,Employed,"Female, 45, with No High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.333
Female,48,No High School Degree,Unemployed,"At 48, this Female, Unemployed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Male,50,No High School Degree,Unemployed,"This Male, aged 50, Unemployed and with No High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Male,53,No High School Degree,Employed,"A 53-year-old Male with No High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,49,Degree,Unemployed,"A 49-year-old Male, with Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.8
Female,53,No High School Degree,Unemployed,"This Female, age 53, with No High School Degree and Unemployed, walks through life with a gentle cadence, neither fast nor slow.",0.2
Male,50,Degree,Unemployed,"A 50-year-old Male with Degree and currently Unemployed, balances on the thin edge of things, where even silence feels tense.",0.375
Male,36,No High School Degree,Employed,"A 36-year-old Male with No High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Female,43,No High School Degree,Unemployed,"This Female, aged 43, Unemployed and with No High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Male,48,No High School Degree,Unemployed,"This Male, aged 48, Unemployed and with No High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Female,41,No High School Degree,Unemployed,"A 41-year-old Female, Unemployed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Male,54,No High School Degree,Unemployed,"A 54-year-old Male, Unemployed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Male,60,No High School Degree,Unemployed,"Male, 60, with No High School Degree and Unemployed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.2
Male,58,No High School Degree,Employed,"This Male, aged 58, Employed and with No High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Female,48,High School Degree,Unemployed,"Female, 48, holding High School Degree and being Unemployed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.6
Female,60,No High School Degree,Unemployed,"This Female, age 60, with No High School Degree and Unemployed, walks through life with a gentle cadence, neither fast nor slow.",0.2
Female,51,PhD,Unemployed,"This Female, age 51, Unemployed and holding PhD, moves gently through a life supported by steady relationships and serene hours.",0.8
Male,47,High School Degree,Employed,"At 47, this Male has High School Degree and is Employed, shaping days that fold gently into one another.",0.8
Female,45,No High School Degree,Unemployed,"Female, 45, with No High School Degree and Unemployed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.2
Male,47,No High School Degree,Unemployed,"Male, 47, possessing No High School Degree and being Unemployed, stands in a place that feels like the hush before a storm.",0.2
Male,47,No High School Degree,Employed,"A 47-year-old Male, Employed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Female,51,No High School Degree,Unemployed,"Female, 51, possessing No High School Degree and being Unemployed, stands in a place that feels like the hush before a storm.",0.375
Male,51,High School Degree,Unemployed,"At 51, this Male, Unemployed and with High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Male,50,No High School Degree,Unemployed,"A 50-year-old Male with No High School Degree and Unemployed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,53,No High School Degree,Employed,"Male, 53, holding No High School Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.333
Male,58,High School Degree,Employed,"At 58, this Male has High School Degree and is Employed, shaping days that fold gently into one another.",0.8
Male,56,No High School Degree,Unemployed,"A 56-year-old Male with No High School Degree and currently Unemployed, balances on the thin edge of things, where even silence feels tense.",0.375
Female,39,High School Degree,Employed,"At 39, this Female has High School Degree and is Employed, shaping days that fold gently into one another.",0.8
Male,32,No High School Degree,Unemployed,"A 32-year-old Male, with No High School Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.375
Female,56,High School Degree,Employed,"Female, 56, holding High School Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.8
Female,40,No High School Degree,Unemployed,"Female, 40, possessing No High School Degree and being Unemployed, stands in a place that feels like the hush before a storm.",0.375
Male,48,Degree,Employed,"A 48-year-old Male, with Degree and Employed status, finds calm in the symmetry of well-rooted days.",0.8
Male,41,No High School Degree,Unemployed,"At 41, this Male, Unemployed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Male,37,No High School Degree,Employed,"Male, 37, holding No High School Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.333
Female,53,High School Degree,Employed,"A 53-year-old Female with High School Degree and currently Employed, balances on the thin edge of things, where even silence feels tense.",0.2
Male,55,No High School Degree,Employed,"Male, 55, holding No High School Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.333
Female,45,High School Degree,Employed,"Female, 45, with High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.8
Male,31,No High School Degree,Unemployed,"A 31-year-old Male, with No High School Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.375
Female,46,No High School Degree,Unemployed,"This Female, age 46, with No High School Degree and Unemployed, walks through life with a gentle cadence, neither fast nor slow.",0.2
Male,52,High School Degree,Employed,"Male, 52, with High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.333
Male,39,No High School Degree,Unemployed,"Male, 39, with No High School Degree and Unemployed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.2
Female,51,High School Degree,Employed,"Female, 51, holding High School Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.8
Female,49,No High School Degree,Unemployed,"A 49-year-old Female, with No High School Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.375
Male,54,No High School Degree,Unemployed,"At 54, this Male has No High School Degree and is Unemployed, shaping days that fold gently into one another.",0.125
Female,50,No High School Degree,Unemployed,"This Female, age 50, Unemployed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.375
Male,43,No High School Degree,Employed,"This Male, age 43, Employed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Female,58,No High School Degree,Unemployed,"This Female, aged 58, Unemployed and with No High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Female,48,No High School Degree,Employed,"Female, 48, holding No High School Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.7
Male,49,No High School Degree,Unemployed,"At 49, this Male, Unemployed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Male,43,Master,Employed,"This Male, aged 43, Employed and with Master, inhabits a world of delicate pauses and uncertain mornings.",0.333
Male,46,No High School Degree,Unemployed,"Male, 46, with No High School Degree and Unemployed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.2
Female,43,High School Degree,Unemployed,"Female, 43, with High School Degree and Unemployed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.333
Female,48,PhD,Unemployed,"A 48-year-old Female with PhD and Unemployed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,61,No High School Degree,Employed,"A 61-year-old Male, Employed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Male,40,No High School Degree,Unemployed,"This Male, aged 40, Unemployed and with No High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Female,38,No High School Degree,Employed,"At 38, this Female, Employed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Female,60,No High School Degree,Unemployed,"A 60-year-old Female with No High School Degree and Unemployed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Female,48,Degree,Employed,"This Female, aged 48, Employed and with Degree, inhabits a world of delicate pauses and uncertain mornings.",0.333
Male,45,PhD,Employed,"A 45-year-old Male, with PhD and Employed status, finds calm in the symmetry of well-rooted days.",0.833
Male,57,Degree,Unemployed,"This Male, aged 57, Unemployed and with Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Male,45,No High School Degree,Employed,"A 45-year-old Male, Employed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Female,62,High School Degree,Employed,"At 62, this Female has High School Degree and is Employed, shaping days that fold gently into one another.",0.8
Male,54,High School Degree,Employed,"This Male, aged 54, Employed and with High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Female,46,No High School Degree,Employed,"This Female, age 46, Employed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Male,65,No High School Degree,Unemployed,"Male, 65, with No High School Degree and Unemployed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.2
Female,45,High School Degree,Unemployed,"This Female, aged 45, Unemployed and with High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.375
Female,55,No High School Degree,Employed,"Female, 55, possessing No High School Degree and being Employed, stands in a place that feels like the hush before a storm.",0.375
Female,52,No High School Degree,Employed,"Female, 52, possessing No High School Degree and being Employed, stands in a place that feels like the hush before a storm.",0.375
Male,59,No High School Degree,Employed,"A 59-year-old Male with No High School Degree and currently Employed, balances on the thin edge of things, where even silence feels tense.",0.2
Male,60,High School Degree,Employed,"A 60-year-old Male with High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,50,High School Degree,Unemployed,"A 50-year-old Male, Unemployed and with High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Female,44,No High School Degree,Unemployed,"A 44-year-old Female, Unemployed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Female,53,Degree,Employed,"Female, 53, holding Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.8
Female,45,No High School Degree,Employed,"Female, 45, possessing No High School Degree and being Employed, stands in a place that feels like the hush before a storm.",0.375
Female,64,No High School Degree,Employed,"A 64-year-old Female, with No High School Degree and Employed status, finds calm in the symmetry of well-rooted days.",0.8
Female,50,No High School Degree,Unemployed,"At 50, this Female, Unemployed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Male,47,High School Degree,Unemployed,"A 47-year-old Male with High School Degree and Unemployed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Female,51,No High School Degree,Employed,"A 51-year-old Female with No High School Degree and currently Employed, balances on the thin edge of things, where even silence feels tense.",0.2
Male,40,No High School Degree,Employed,"This Male, age 40, Employed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Male,43,Degree,Unemployed,"Male, 43, holding Degree and being Unemployed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.333
Female,58,High School Degree,Unemployed,"This Female, age 58, with High School Degree and Unemployed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Male,45,No High School Degree,Employed,"This Male, age 45, Employed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Male,42,Master,Employed,"Male, 42, holding Master and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.333
Female,53,No High School Degree,Employed,"A 53-year-old Female, Employed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Male,58,High School Degree,Unemployed,"This Male, aged 58, Unemployed and with High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Female,55,No High School Degree,Employed,"A 55-year-old Female, Employed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Male,56,No High School Degree,Employed,"At 56, this Male has No High School Degree and is Employed, shaping days that fold gently into one another.",0.333
Male,44,High School Degree,Unemployed,"At 44, this Male has High School Degree and is Unemployed, shaping days that fold gently into one another.",0.333
Male,40,No High School Degree,Employed,"A 40-year-old Male with No High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,60,High School Degree,Unemployed,"A 60-year-old Male, with High School Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.8
Female,47,No High School Degree,Employed,"Female, 47, possessing No High School Degree and being Employed, stands in a place that feels like the hush before a storm.",0.375
Male,48,No High School Degree,Employed,"A 48-year-old Male with No High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Female,59,No High School Degree,Unemployed,"At 59, this Female, Unemployed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Male,53,No High School Degree,Employed,"At 53, this Male has No High School Degree and is Employed, shaping days that fold gently into one another.",0.333
Female,53,No High School Degree,Unemployed,"This Female, age 53, with No High School Degree and Unemployed, walks through life with a gentle cadence, neither fast nor slow.",0.2
Female,65,High School Degree,Unemployed,"Female, 65, holding High School Degree and being Unemployed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.6
Female,45,High School Degree,Employed,"This Female, age 45, with High School Degree and Employed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Male,56,No High School Degree,Unemployed,"Male, 56, holding No High School Degree and being Unemployed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.2
Male,50,No High School Degree,Employed,"A 50-year-old Male, Employed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Male,51,No High School Degree,Unemployed,"A 51-year-old Male with No High School Degree and Unemployed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Female,60,High School Degree,Employed,"At 60, this Female has High School Degree and is Employed, shaping days that fold gently into one another.",0.8
Male,53,No High School Degree,Unemployed,"A 53-year-old Male with No High School Degree and currently Unemployed, balances on the thin edge of things, where even silence feels tense.",0.375
Male,53,Master,Employed,"A 53-year-old Male, with Master and Employed status, finds calm in the symmetry of well-rooted days.",0.8
Female,57,High School Degree,Employed,"A 57-year-old Female with High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,47,No High School Degree,Unemployed,"A 47-year-old Male with No High School Degree and currently Unemployed, balances on the thin edge of things, where even silence feels tense.",0.375
Female,44,No High School Degree,Unemployed,"A 44-year-old Female with No High School Degree and Unemployed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Male,42,No High School Degree,Employed,"This Male, age 42, Employed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Male,36,No High School Degree,Employed,"Male, 36, with No High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.2
Female,64,No High School Degree,Unemployed,"A 64-year-old Female with No High School Degree and currently Unemployed, balances on the thin edge of things, where even silence feels tense.",0.2
Male,42,High School Degree,Unemployed,"A 42-year-old Male, Unemployed and with High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Female,48,No High School Degree,Employed,"This Female, age 48, Employed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Male,48,No High School Degree,Employed,"This Male, age 48, with No High School Degree and Employed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Male,52,High School Degree,Employed,"This Male, age 52, with High School Degree and Employed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Female,55,No High School Degree,Unemployed,"At 55, this Female, Unemployed and with No High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
Female,56,Degree,Employed,"Female, 56, holding Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.8
Female,45,High School Degree,Employed,"Female, 45, with High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.8
Male,48,High School Degree,Unemployed,"A 48-year-old Male, with High School Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.8
Female,51,High School Degree,Employed,"This Female, age 51, with High School Degree and Employed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Male,48,No High School Degree,Employed,"This Male, aged 48, Employed and with No High School Degree, inhabits a world of delicate pauses and uncertain mornings.",0.2
Male,61,No High School Degree,Employed,"Male, 61, possessing No High School Degree and being Employed, stands in a place that feels like the hush before a storm.",0.375
Female,53,No High School Degree,Employed,"This Female, age 53, with No High School Degree and Employed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Male,55,No High School Degree,Employed,"Male, 55, with No High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.2
Female,54,High School Degree,Unemployed,"A 54-year-old Female, with High School Degree and Unemployed status, finds calm in the symmetry of well-rooted days.",0.8
Male,58,No High School Degree,Employed,"Male, 58, with No High School Degree and Employed, is surrounded by an atmosphere of warm mornings and reliable routines.",0.2
Male,51,No High School Degree,Unemployed,"A 51-year-old Male, Unemployed and with No High School Degree, lives in a tempo marked by quiet errands and measured sunrises.",0.2
Female,40,No High School Degree,Unemployed,"A 40-year-old Female with No High School Degree and Unemployed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Female,52,High School Degree,Unemployed,"Female, 52, holding High School Degree and being Unemployed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.6
Female,45,No High School Degree,Employed,"This Female, age 45, Employed and holding No High School Degree, moves gently through a life supported by steady relationships and serene hours.",0.8
Female,46,No High School Degree,Employed,"This Female, age 46, with No High School Degree and Employed, walks through life with a gentle cadence, neither fast nor slow.",0.375
Female,54,No High School Degree,Employed,"Female, 54, holding No High School Degree and being Employed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.7
Female,58,No High School Degree,Employed,"A 58-year-old Female with No High School Degree and Employed status weaves through days that unravel as fast as they begin, caught in the unpredictable rhythms of a disordered world.",0.375
Female,50,Degree,Employed,"At 50, this Female has Degree and is Employed, shaping days that fold gently into one another.",0.8
Male,52,High School Degree,Unemployed,"Male, 52, holding High School Degree and being Unemployed, moves through a kaleidoscope of shifting settings, where no hour is like the last.",0.333
Male,61,High School Degree,Employed,"At 61, this Male, Employed and with High School Degree, endures a whirlwind of moments, each undone by the next.",0.2
